posicao;banda_nm;importancia_gini
1;2413;0.04999999999999999
2;1533;0.039999999999999994
3;1513;0.039999999999999994
4;2423;0.029999999999999992
5;1453;0.029999999999999992
6;1973;0.029999999999999992
7;2433;0.02999999999999999
8;1323;0.029999999999999985
9;645;0.029999999999999985
10;465;0.020000000000000004
11;1433;0.019999999999999997
12;1483;0.019999999999999997
13;863;0.019999999999999997
14;1153;0.019999999999999997
15;1463;0.019999999999999997
16;1473;0.019999999999999997
17;1543;0.019999999999999997
18;1523;0.019999999999999997
19;1553;0.019999999999999997
20;1993;0.019999999999999997
21;2013;0.019999999999999997
22;2033;0.019999999999999997
23;2043;0.019999999999999997
24;763;0.019999999999999997
25;2449;0.019999999999999997
26;1503;0.019999999999999993
27;1333;0.019999999999999987
28;415;0.01999999999999998
29;1953;0.010000000000000007
30;655;0.009999999999999998
31;1003;0.009999999999999998
32;1123;0.009999999999999998
33;1163;0.009999999999999998
34;1313;0.009999999999999998
35;1343;0.009999999999999998
36;1413;0.009999999999999998
37;1423;0.009999999999999998
38;1493;0.009999999999999998
39;1963;0.009999999999999998
40;923;0.009999999999999998
41;505;0.009999999999999998
42;495;0.009999999999999998
43;2003;0.009999999999999998
44;485;0.009999999999999998
45;2063;0.009999999999999998
46;2073;0.009999999999999998
47;2393;0.009999999999999998
48;2403;0.009999999999999998
49;445;0.009999999999999998
50;425;0.009999999999999998
51;2443;0.009999999999999998
52;953;0.009999999999999998
53;405;0.009999999999999998
54;853;0.009999999999999998
55;813;0.009999999999999998
56;793;0.009999999999999992
57;665;0.00999999999999999
58;903;0.00999999999999999
59;993;0.009999999999999985
60;585;1.6175124303026955e-17
61;605;9.436895709313816e-18
62;733;8.369741681333609e-18
63;625;8.076872504148003e-18
64;2383;7.517135062566159e-18
65;1723;6.288829106593809e-18
66;2143;5.615261342326344e-18
67;525;4.440892098500625e-18
68;565;3.913193500376322e-18
69;1783;0.0
70;1983;0.0
71;635;0.0
72;1813;0.0
73;773;0.0
74;743;0.0
75;2023;0.0
76;475;0.0
77;1773;0.0
78;455;0.0
79;2053;0.0
80;753;0.0
81;1793;0.0
82;783;0.0
83;1943;0.0
84;1803;0.0
85;723;0.0
86;1923;0.0
87;1913;0.0
88;1903;0.0
89;1893;0.0
90;1883;0.0
91;1873;0.0
92;1863;0.0
93;1853;0.0
94;1843;0.0
95;1833;0.0
96;1823;0.0
97;1933;0.0
98;933;0.0
99;2083;0.0
100;2273;0.0
101;2293;0.0
102;2303;0.0
103;2313;0.0
104;2323;0.0
105;2333;0.0
106;2343;0.0
107;2353;0.0
108;2363;0.0
109;2373;0.0
110;713;0.0
111;704;0.0
112;695;0.0
113;435;0.0
114;685;0.0
115;675;0.0
116;2283;0.0
117;2263;0.0
118;2093;0.0
119;2253;0.0
120;1753;0.0
121;2103;0.0
122;2113;0.0
123;2123;0.0
124;2133;0.0
125;2153;0.0
126;2163;0.0
127;2173;0.0
128;2183;0.0
129;2193;0.0
130;2203;0.0
131;2213;0.0
132;2223;0.0
133;2233;0.0
134;2243;0.0
135;1763;0.0
136;1693;0.0
137;1743;0.0
138;1213;0.0
139;615;0.0
140;883;0.0
141;1173;0.0
142;1183;0.0
143;1193;0.0
144;1203;0.0
145;1223;0.0
146;1133;0.0
147;1233;0.0
148;1243;0.0
149;1253;0.0
150;1263;0.0
151;1273;0.0
152;1283;0.0
153;1143;0.0
154;893;0.0
155;1733;0.0
156;1033;0.0
157;913;0.0
158;963;0.0
159;973;0.0
160;983;0.0
161;1013;0.0
162;1023;0.0
163;1043;0.0
164;1113;0.0
165;1053;0.0
166;1063;0.0
167;1073;0.0
168;1083;0.0
169;1093;0.0
170;1103;0.0
171;1293;0.0
172;1303;0.0
173;873;0.0
174;1643;0.0
175;1583;0.0
176;1593;0.0
177;1603;0.0
178;1613;0.0
179;1623;0.0
180;1633;0.0
181;1653;0.0
182;1353;0.0
183;1663;0.0
184;1673;0.0
185;1683;0.0
186;943;0.0
187;1703;0.0
188;1713;0.0
189;1573;0.0
190;1563;0.0
191;535;0.0
192;545;0.0
193;555;0.0
194;803;0.0
195;575;0.0
196;595;0.0
197;1443;0.0
198;823;0.0
199;833;0.0
200;843;0.0
201;1403;0.0
202;1393;0.0
203;1383;0.0
204;1373;0.0
205;1363;0.0
206;515;0.0
