posicao;banda_nm;importancia_gini
1;415;0.06943016776549961
2;405;0.0661735785014632
3;1956;0.06508995453487258
4;1946;0.05728754722128224
5;1936;0.045613570858394355
6;1916;0.041110825539198356
7;1966;0.03961607640649935
8;2066;0.03070179243762908
9;425;0.02817258064214514
10;2006;0.023971004961367705
11;2026;0.023796961724816806
12;2076;0.0233504008637065
13;2446;0.021063289050043937
14;2086;0.01987869747947651
15;1506;0.01917216343114225
16;1516;0.01599879887185955
17;2056;0.014922451002658745
18;465;0.014746689405022861
19;749;0.014536011143360204
20;1456;0.014296119390948167
21;1926;0.013662940085756383
22;769;0.013084548004239794
23;2046;0.01187031872597098
24;615;0.011427408723091136
25;2016;0.010781167179757222
26;1486;0.010018801823046753
27;1986;0.00929555972613513
28;1906;0.009232542238831399
29;1446;0.0082966737765924
30;445;0.008259722923263763
31;1466;0.00771442948028388
32;495;0.007542552612113842
33;2436;0.007330174139179758
34;1496;0.007292662985277548
35;485;0.007157397982788933
36;2106;0.0070840587150639
37;799;0.006967400387848552
38;475;0.006385767730844694
39;1536;0.006293708021831023
40;1526;0.006211871877500378
41;1976;0.00605853680211919
42;1736;0.005684060259345951
43;1596;0.004940308357110098
44;1319;0.004602569031547303
45;1716;0.004209356491455638
46;1309;0.004090542644390902
47;1706;0.003651383107635712
48;1766;0.0034859568440884768
49;969;0.0034453046485875506
50;1746;0.0033061473459035174
51;1377;0.003165486623941896
52;919;0.0031260784574501915
53;1996;0.002888985404540444
54;2036;0.002836717229479828
55;1546;0.00281141496706524
56;709;0.002738492724429595
57;1369;0.0027172797431119144
58;1586;0.002550111078127225
59;1626;0.002516860170196533
60;1386;0.0024746039593488683
61;1696;0.002287382143374496
62;2306;0.0022284115022084216
63;859;0.002225639781035874
64;1329;0.0021991630660361306
65;939;0.0021508376351525977
66;1606;0.0021435906012132995
67;1786;0.002120298716874101
68;1339;0.002096705844711904
69;1556;0.002045978878280125
70;789;0.0020243721399787803
71;899;0.001984731342035215
72;1806;0.001959379822855166
73;1756;0.0019455322527544296
74;1856;0.0019436067937450496
75;685;0.0018316704551685134
76;2386;0.001794616552747537
77;739;0.001763962509793428
78;849;0.0017529601212465668
79;525;0.0017511132861972294
80;701;0.0017126876694113545
81;809;0.0016988499634954834
82;1396;0.0016205845998059065
83;1359;0.001573859252388983
84;1416;0.0015197182918058503
85;1796;0.0015141041459281357
86;2296;0.0014334096109839816
87;1576;0.001424019763028242
88;1039;0.001409414833326455
89;2116;0.0013985300734963252
90;595;0.0013929045976775777
91;2146;0.0013721825178669598
92;675;0.0013586037395494307
93;2286;0.0013366928210678214
94;1406;0.0013153614684885673
95;1776;0.0013046731830943853
96;1119;0.0012797306668282115
97;1826;0.001250696220634624
98;2396;0.0012478359830371624
99;2226;0.0012304411760282808
100;1676;0.0010828273624809146
101;1269;0.0010631049636717323
102;1866;0.001004943056743865
103;545;0.0010029271078746342
104;435;0.0009696796338672764
105;759;0.0009570718196456587
106;1726;0.0009454082773932989
107;635;0.0009160426687649916
108;1209;0.0008963884731654672
109;819;0.0008511488511488509
110;1886;0.0008499193756673753
111;555;0.0008461242157916222
112;2136;0.0008334237655995659
113;2426;0.0008009196842601924
114;869;0.0008001301024556837
115;1199;0.0007950310559006211
116;839;0.0007729112992270886
117;694;0.0007530397532032389
118;1566;0.0007450764802897519
119;2156;0.0007206192821956368
120;1876;0.0007115272791337811
121;1129;0.0007106549273731937
122;719;0.0006906885024671124
123;2196;0.0006848271230956354
124;1846;0.0006806861329643458
125;1029;0.0006790450928381962
126;1139;0.0006733691840074818
127;1239;0.0006673183447376994
128;959;0.000661264929601744
129;1836;0.0006338289646069145
130;2346;0.0006250678241996744
131;655;0.0006167231631217807
132;2216;0.0005934065934065933
133;949;0.0005906307678785937
134;2316;0.0005787955826642685
135;1049;0.0005708663146705082
136;779;0.0005682434765451587
137;1349;0.0005677839367427537
138;2416;0.0005560986206147496
139;1009;0.0005265443243366775
140;1426;0.0005213424568263278
141;1476;0.0005022584270710508
142;665;0.0004840527457308011
143;455;0.0004738920579201404
144;889;0.000468689952472974
145;1436;0.0004433205057724024
146;1079;0.0004196418728917097
147;645;0.0003813992455583015
148;1686;0.00036751205417268897
149;2406;0.0003550295857988165
150;2246;0.00032694763729246485
151;999;0.0003256060597552512
152;1896;0.0003130434782608696
153;2206;0.0002829667293025313
154;729;0.00020593319789524186
155;505;0.00019845501033619842
156;1249;0.00019118031440200142
157;979;0.00017952593931649239
158;1219;0.0001717234262125903
159;1299;0.00016732026143790845
160;1656;9.034730913642088e-05
161;1059;8.407224958949132e-05
162;2096;3.932235498921565e-05
163;1099;2.9470529470529138e-05
164;2266;0.0
165;2236;0.0
166;2276;0.0
167;2256;0.0
168;2336;0.0
169;879;0.0
170;829;0.0
171;2326;0.0
172;2356;0.0
173;2366;0.0
174;2376;0.0
175;625;0.0
176;605;0.0
177;585;0.0
178;575;0.0
179;565;0.0
180;909;0.0
181;2126;0.0
182;929;0.0
183;1179;0.0
184;1816;0.0
185;1646;0.0
186;1636;0.0
187;1616;0.0
188;1289;0.0
189;515;0.0
190;1279;0.0
191;1259;0.0
192;1229;0.0
193;1189;0.0
194;1169;0.0
195;2186;0.0
196;1159;0.0
197;1149;0.0
198;1109;0.0
199;1089;0.0
200;1069;0.0
201;1019;0.0
202;1666;0.0
203;989;0.0
204;2166;0.0
205;2176;0.0
206;535;0.0
