posicao;banda_nm;importancia_gini
1;750;0.11100392666110567
2;415;0.07815282918256747
3;1957;0.07097586181758408
4;2446;0.07061482914248873
5;1947;0.06899904861448507
6;405;0.06179192929701921
7;2007;0.041994244416566996
8;1518;0.0381823775738247
9;1967;0.03163399329762733
10;1897;0.030001657839666202
11;760;0.029180123676334244
12;1528;0.028769665181749497
13;1468;0.02838117843658711
14;1997;0.02146424075462485
15;1917;0.020997564724420135
16;1987;0.020674325674325676
17;2027;0.019212540075495544
18;2017;0.019187054851938286
19;770;0.01916108125362837
20;1508;0.018781976569534245
21;1977;0.011024228752233908
22;425;0.010360926020954541
23;1907;0.010236159184051598
24;2437;0.010004950028912156
25;1458;0.00979370249227486
26;1488;0.00979337064141197
27;2417;0.009663072902946362
28;1937;0.009592963562678185
29;1498;0.009591489361702128
30;1448;0.009389442442230233
31;1418;0.009388275276125745
32;2407;0.009001248439450688
33;2427;0.00882412983566398
34;595;0.008782682872195817
35;780;0.00860407145824678
36;645;0.007843345962258044
37;525;0.007489353266479368
38;740;0.0018336770706482756
39;1478;0.001439576346782936
40;475;0.0008052553507098963
41;1568;0.0006201508499380839
42;435;0.000615736591224677
43;465;0.0006072106261859582
44;1438;0.0006063157894736846
45;2197;0.0005305332964907433
46;980;0.0005026726300861786
47;555;0.0004136030575954706
48;2047;0.00041313666587909745
49;1598;0.0004126127881823319
50;1927;0.00040881507505589296
51;840;0.0004081198852162823
52;655;0.0003496503496503497
53;1837;0.00031263569257490234
54;545;0.00020915032679738602
55;830;0.0002074330164217806
56;1588;0.00020707953148255993
57;800;0.00020645161290322618
58;485;0.00018356643356643362
59;1608;0.00013888888888888892
60;2397;2.386658285534704e-05
61;675;0.0
62;1857;0.0
63;515;0.0
64;1867;0.0
65;1877;0.0
66;1887;0.0
67;2337;0.0
68;665;0.0
69;505;0.0
70;2387;0.0
71;635;0.0
72;625;0.0
73;615;0.0
74;1847;0.0
75;1818;0.0
76;1827;0.0
77;585;0.0
78;1808;0.0
79;1798;0.0
80;1788;0.0
81;1778;0.0
82;1768;0.0
83;1758;0.0
84;1748;0.0
85;1738;0.0
86;495;0.0
87;1728;0.0
88;1718;0.0
89;1708;0.0
90;1698;0.0
91;605;0.0
92;575;0.0
93;2327;0.0
94;565;0.0
95;2187;0.0
96;2357;0.0
97;2207;0.0
98;2217;0.0
99;2227;0.0
100;2237;0.0
101;2247;0.0
102;2257;0.0
103;2267;0.0
104;2277;0.0
105;2287;0.0
106;2297;0.0
107;2307;0.0
108;2347;0.0
109;2317;0.0
110;2177;0.0
111;2167;0.0
112;2157;0.0
113;2067;0.0
114;2377;0.0
115;2367;0.0
116;535;0.0
117;2037;0.0
118;1678;0.0
119;2057;0.0
120;2077;0.0
121;2147;0.0
122;2087;0.0
123;2097;0.0
124;2107;0.0
125;2117;0.0
126;2127;0.0
127;2137;0.0
128;1688;0.0
129;1638;0.0
130;1668;0.0
131;1120;0.0
132;1050;0.0
133;1060;0.0
134;1070;0.0
135;1080;0.0
136;1090;0.0
137;1100;0.0
138;1110;0.0
139;1130;0.0
140;1220;0.0
141;1140;0.0
142;1150;0.0
143;1160;0.0
144;1170;0.0
145;1180;0.0
146;1190;0.0
147;1200;0.0
148;1040;0.0
149;1030;0.0
150;1020;0.0
151;1010;0.0
152;850;0.0
153;860;0.0
154;870;0.0
155;880;0.0
156;890;0.0
157;900;0.0
158;910;0.0
159;920;0.0
160;930;0.0
161;940;0.0
162;950;0.0
163;960;0.0
164;970;0.0
165;990;0.0
166;1000;0.0
167;1210;0.0
168;1230;0.0
169;1658;0.0
170;694;0.0
171;810;0.0
172;790;0.0
173;455;0.0
174;730;0.0
175;720;0.0
176;710;0.0
177;702;0.0
178;1538;0.0
179;1240;0.0
180;1548;0.0
181;1558;0.0
182;685;0.0
183;1578;0.0
184;1618;0.0
185;1628;0.0
186;1648;0.0
187;445;0.0
188;820;0.0
189;1408;0.0
190;1398;0.0
191;1250;0.0
192;1260;0.0
193;1270;0.0
194;1280;0.0
195;1290;0.0
196;1300;0.0
197;1310;0.0
198;1320;0.0
199;1330;0.0
200;1340;0.0
201;1350;0.0
202;1360;0.0
203;1370;0.0
204;1379;0.0
205;1388;0.0
206;1428;0.0
