seed;fold;n_treino;n_teste;accuracy;f1;kappa;auc_roc
42;1;144;48;0.8541666666666666;0.8679245283018868;0.7083333333333333;0.8645833333333333
42;2;144;48;0.8958333333333334;0.8979591836734694;0.7916666666666666;0.9427083333333334
42;3;144;48;0.9166666666666666;0.9230769230769231;0.8333333333333334;0.9305555555555555
42;4;144;48;0.8541666666666666;0.8679245283018868;0.7083333333333333;0.9305555555555556
43;1;144;48;0.8333333333333334;0.8571428571428571;0.6666666666666667;0.8784722222222222
43;2;144;48;0.9166666666666666;0.9166666666666666;0.8333333333333334;0.9583333333333333
43;3;144;48;0.9166666666666666;0.92;0.8333333333333334;0.9548611111111112
43;4;144;48;0.8958333333333334;0.9056603773584906;0.7916666666666666;0.873263888888889
44;1;144;48;0.8958333333333334;0.8936170212765957;0.7916666666666666;0.9166666666666666
44;2;144;48;0.7291666666666666;0.7796610169491526;0.45833333333333337;0.8940972222222222
44;3;144;48;0.8958333333333334;0.8979591836734694;0.7916666666666666;0.9097222222222223
44;4;144;48;0.8958333333333334;0.9056603773584906;0.7916666666666666;0.9079861111111112
45;1;144;48;0.8333333333333334;0.8461538461538461;0.6666666666666667;0.9357638888888888
45;2;144;48;0.875;0.8846153846153846;0.75;0.9461805555555556
45;3;144;48;0.9583333333333334;0.96;0.9166666666666666;0.9861111111111112
45;4;144;48;0.875;0.88;0.75;0.921875
46;1;144;48;0.9166666666666666;0.9230769230769231;0.8333333333333334;0.9305555555555556
46;2;144;48;0.7916666666666666;0.8148148148148148;0.5833333333333333;0.8715277777777779
46;3;144;48;0.8541666666666666;0.8679245283018868;0.7083333333333333;0.9357638888888888
46;4;144;48;0.9375;0.9387755102040817;0.875;0.9513888888888888
