posicao;banda_nm;vip
1;712;2.122345834031683
2;722;2.0807570324268614
3;702;1.7224048307056736
4;1372;1.6909142293451669
5;405;1.6492098563287343
6;732;1.5879576699669087
7;1961;1.538765341685189
8;1951;1.5341139979253096
9;1362;1.5313409711210961
10;1382;1.4871573360934112
11;1971;1.4871431442451337
12;535;1.4609630713178416
13;415;1.451845720917568
14;1981;1.4416498313697939
15;545;1.4032108325357033
16;1941;1.400862879203982
17;1991;1.399391962121813
18;525;1.3781657872912072
19;2001;1.366706549035808
20;425;1.3548676017169519
21;2011;1.3252600516786028
22;555;1.3233965829251593
23;435;1.304019271384189
24;1392;1.283249930354979
25;2021;1.279299336156664
26;445;1.236329981274627
27;2031;1.2292882981560487
28;1402;1.2231775900328072
29;1352;1.21746601590647
30;565;1.2090581257480808
31;1522;1.1919659102748241
32;2041;1.1837606528177853
33;1532;1.1827806068119797
34;1512;1.1777796974684902
35;455;1.1694657835436324
36;1412;1.1614699427195094
37;1542;1.1523111879612988
38;1502;1.15164132190269
39;2051;1.1301951969586108
40;465;1.1291543494593401
41;1892;1.1256945875958915
42;1552;1.1226622364928793
43;1882;1.1183316970321637
44;1872;1.117064844947793
45;1862;1.1128586190682015
46;1852;1.1119671340531492
47;1492;1.1081929898912974
48;475;1.1022864502185856
49;1562;1.0897237163014493
50;1842;1.0886141037564332
51;485;1.0630544462182532
52;1832;1.0614210341634782
53;1572;1.059780979656196
54;1482;1.0477681498294316
55;665;1.0473782592054428
56;575;1.0465132410798428
57;2061;1.0455852638423333
58;1902;1.0416990978462253
59;1342;1.0348229826315685
60;1582;1.0255831762108585
61;1422;1.0253044516667975
62;655;1.0085107472986623
63;1592;0.9968123244608114
64;1931;0.9962647070914921
65;675;0.9938777052502965
66;495;0.9882586999198903
67;1472;0.9835714433086505
68;1822;0.9780793506494081
69;1602;0.9757010412290424
70;1332;0.96340296612984
71;742;0.9631756645152537
72;2071;0.9539983585408449
73;1612;0.95381153656285
74;585;0.9419911181023599
75;645;0.9388912833054397
76;1622;0.9336086237846913
77;515;0.9290270661803018
78;1462;0.9272491540317669
79;1812;0.9190006739484915
80;693;0.91023593281364
81;1322;0.9101285826806923
82;1632;0.8957522028469195
83;1432;0.8892532663717614
84;2441;0.8885480574006901
85;595;0.8860259898799245
86;962;0.8854991881302147
87;952;0.885295183779173
88;1802;0.882452146630389
89;2448;0.8814557109648888
90;2081;0.8790815786120412
91;2431;0.8788845506190872
92;1452;0.8782954355811687
93;972;0.8762850638269558
94;2421;0.8737524329503948
95;1642;0.8725576264450645
96;942;0.8715970011306212
97;932;0.8708475466265947
98;912;0.8668245109440258
99;2321;0.866384555807098
100;922;0.8659113982886797
101;685;0.865632494213826
102;982;0.8647892120638092
103;2411;0.8630519642321023
104;892;0.8621693881158549
105;902;0.8615813355066698
106;2401;0.8614580388419378
107;1112;0.860287821800735
108;2391;0.8596880917039998
109;1102;0.8585102474946319
110;992;0.8584455343166614
111;2331;0.8577905131848039
112;1092;0.8567188345308944
113;882;0.8566720878037568
114;1312;0.8565787129477465
115;2311;0.8563700147266579
116;2381;0.8543999588729694
117;2371;0.8536611565504385
118;1792;0.853554405141908
119;2281;0.8533693869046364
120;872;0.8532990182031917
121;605;0.852543389444759
122;635;0.8523073485254754
123;1082;0.8521634369825973
124;862;0.8517582161737053
125;2301;0.8504925668001474
126;852;0.8500084662429501
127;2361;0.8495150215438841
128;2291;0.8481351708874517
129;842;0.8477539996142375
130;832;0.8477284418487496
131;2251;0.8476449639074315
132;1122;0.8469322114754545
133;505;0.8466898245570866
134;2241;0.8460733939889676
135;1442;0.8459715878912571
136;2271;0.8458993544047989
137;2341;0.8457431908892624
138;1072;0.8456496220753237
139;2351;0.8455088288712256
140;2261;0.8454980978553744
141;1652;0.8433459196249183
142;822;0.8429599576742828
143;1152;0.8402995416650597
144;1002;0.8394829163868013
145;625;0.839384688967862
146;1132;0.8391323006330293
147;1062;0.8380216766564177
148;812;0.8378124999482169
149;1042;0.8375903946940442
150;1012;0.8362437015568117
151;1052;0.8348003199499598
152;2231;0.8344449961431335
153;802;0.8342340594772638
154;1142;0.8332325738957671
155;615;0.832760917693051
156;1032;0.8326803537801032
157;2091;0.8323691817083838
158;1022;0.8304041146525263
159;792;0.8274702038839943
160;2221;0.8213001224299429
161;1662;0.8171693582996408
162;782;0.8157846730048203
163;1782;0.8120384272605864
164;2101;0.8087035893623801
165;2211;0.8075390631927751
166;1162;0.8064923199754896
167;1302;0.7997492557774621
168;1682;0.7980291126176334
169;2201;0.7974159171723313
170;2111;0.7963430175771588
171;2121;0.7896848021975876
172;2191;0.7889574525933765
173;1672;0.7880678606274919
174;2131;0.787285574668857
175;772;0.7862393514611015
176;2141;0.7837858236024288
177;2181;0.7835464707602272
178;1292;0.7835056051596238
179;1772;0.7822794402139857
180;2171;0.7821127806258208
181;1172;0.7816589536453498
182;2151;0.7811391921205405
183;2161;0.7795594731949764
184;1202;0.7760190071682561
185;1212;0.7757491202998885
186;1222;0.7755837184042677
187;1282;0.7751341670946331
188;1192;0.7747294466362713
189;1232;0.7741329575304136
190;1182;0.7739046412680755
191;1692;0.7732876091225981
192;1242;0.771341018212262
193;1272;0.7712141852889108
194;1252;0.7693577221280121
195;1262;0.7691468043719498
196;1762;0.7562611061588685
197;762;0.7426076550040278
198;1702;0.7405487744599699
199;752;0.7314769999165269
200;1752;0.7273872419725905
201;1742;0.7060079552146079
202;1732;0.6999825413511072
203;1712;0.6989132400622922
204;1722;0.6959673107934202
205;1911;0.5447680768683717
206;1921;0.38673179297290206
