posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
1;425;0.0;0.0;0.0687662835311985
2;435;0.0;0.0;0.0615415971973907
3;1969;0.0;0.0;0.0537053563543217
4;1959;0.0;0.0;0.0533719768058726
5;1939;0.0;0.0;0.0504813374118971
6;1979;0.0;0.0;0.0483279379508716
7;2009;0.0;0.0;0.041003372600238
8;405;0.0;0.0;0.038075772754923
9;1989;0.0;0.0;0.03234941132143
10;2029;0.0;0.0;0.0308900774002415
11;1949;0.0;0.0;0.030543667125252
12;415;0.0;0.0;0.0304832323232323
13;2019;0.0;0.0;0.0285075987752157
14;1929;0.0;0.0;0.0255458684490942
15;1919;0.0;0.0;0.0216357927786499
16;1909;0.0;0.0;0.0197450555721283
17;1359;0.0;0.0;0.0177764706791052
18;2089;0.0;0.0;0.0168424441056019
19;1899;0.0;0.0;0.0153258070905129
20;675;0.0;0.0;0.0129197958843906
21;709;0.0;0.0;0.0125707467903475
22;1369;0.0;0.0;0.0117026444105907
23;445;0.0;0.0;0.0098255589259061
24;455;0.0;0.0;0.0094131435510745
25;1499;0.0;0.0;0.0083881217306128
26;635;0.0;0.0;0.0082857142857142
27;475;0.0;0.0;0.0081490293781791
28;685;0.0;0.0;0.0079334170135818
29;1469;0.0;0.0;0.0073626373626373
30;625;0.0;0.0;0.0072125435540069
31;719;0.0;0.0;0.0069972295534902
32;1709;0.0;0.0;0.0067505969985596
33;769;0.0;0.0;0.0066433566433566
34;1799;0.0;0.0;0.0065171465171465
35;505;0.0;0.0;0.0064477335800185
36;2369;0.0;0.0;0.0064274322169059
37;2429;0.0;0.0;0.0064274322169059
38;1381;0.0;0.0;0.006142492662001
39;1459;0.0;0.0;0.0060493827160493
40;1599;0.0;0.0;0.0060399707438907
41;1489;0.0;0.0;0.0059671277296448
42;1389;0.0;0.0;0.005538338079368
43;1669;0.0;0.0;0.0053112556120308
44;1399;0.0;0.0;0.0048900048249465
45;1376;0.0;0.0;0.0045230680889595
46;1829;0.0;0.0;0.0044307543051176
47;2419;0.0;0.0;0.004368
48;759;0.0;0.0;0.0040992907801418
49;729;0.0;0.0;0.0040351058447045
50;1089;0.0;0.0;0.0040217254010357
51;1609;0.0;0.0;0.0037209302325581
52;1719;0.0;0.0;0.0035447653122071
53;1619;0.0;0.0;0.0034049298565427
54;2209;0.0;0.0;0.003209134682505
55;1509;0.0;0.0;0.0030991545151137
56;1679;0.0;0.0;0.0030372943853887
57;1099;0.0;0.0;0.002991067239166
58;1819;0.0;0.0;0.0029841269841269
59;819;0.0;0.0;0.0029557673509286
60;1849;0.0;0.0;0.002724243235154
61;2179;0.0;0.0;0.0026713709677419
62;700;0.0;0.0;0.0026134062927496
63;999;0.0;0.0;0.0025817267013602
64;1309;0.0;0.0;0.0025506072874493
65;655;0.0;0.0;0.0023738350380481
66;1419;0.0;0.0;0.0023423936546108
67;1569;0.0;0.0;0.0022491170454872
68;1639;0.0;0.0;0.0022174735442483
69;2379;0.0;0.0;0.0021768707482993
70;1589;0.0;0.0;0.0021696958282324
71;1699;0.0;0.0;0.0020628130676911
72;575;0.0;0.0;0.0020271493212669
73;1539;0.0;0.0;0.0019536019536019
74;1329;0.0;0.0;0.0018893387314439
75;1809;0.0;0.0;0.00186133783657
