posicao;banda_nm;vip
1;1948;1.7795820459602008
2;1938;1.7697672433801985
3;1958;1.7257329668377415
4;1370;1.690541730132925
5;1380;1.6814001108714527
6;1928;1.6669450163790365
7;1968;1.647882615667647
8;1838;1.5979215200625596
9;1360;1.5789160441045156
10;1978;1.5727303661266965
11;1988;1.5049109959250364
12;1848;1.5022481296084322
13;1829;1.5017404822692075
14;405;1.4984068572664782
15;1918;1.4484886826068508
16;1998;1.4421813688458287
17;415;1.4353375255624623
18;1350;1.4308421082584462
19;1820;1.4175235602142187
20;2008;1.3833945079110477
21;1810;1.3699269972225276
22;425;1.3506867305908947
23;1390;1.3499857512610627
24;2018;1.3227156004977276
25;1858;1.3108736765065434
26;1800;1.2841782015858207
27;435;1.2697131909557844
28;2028;1.2522663707270387
29;2447;1.2520664021035266
30;1730;1.2317233920268984
31;1720;1.2177862824972672
32;445;1.2028683292892977
33;1790;1.2018189865650972
34;1740;1.198503214880218
35;1500;1.1898965972843327
36;1490;1.1810438304797206
37;1510;1.1804994831750755
38;2038;1.1757012948045178
39;1750;1.1733604122856474
40;1760;1.172863239623108
41;1780;1.1610136278132868
42;1520;1.15666903715303
43;1480;1.1532419097808477
44;1770;1.1464404219670845
45;2438;1.1433608359461653
46;455;1.1320765508072579
47;1908;1.125702706660973
48;1530;1.1128624356754728
49;1710;1.1110710669703134
50;1470;1.1001487272941333
51;2048;1.0966596529350678
52;1400;1.095924269577308
53;2258;1.078867597285345
54;465;1.0769972511168224
55;2248;1.0761316145280322
56;1340;1.0669546901080886
57;1868;1.0643720465334092
58;1540;1.0544499751030354
59;720;1.0512762486983387
60;2238;1.0497933898562695
61;1460;1.0375178102356708
62;2268;1.032901577109037
63;2428;1.0298975216788335
64;710;1.0277846871730376
65;2058;1.0263106935060953
66;475;1.0248346456960478
67;2228;1.0217656570181615
68;2218;0.9921748171028569
69;1700;0.9912204450893343
70;1550;0.9846579252423642
71;485;0.9743660605692652
72;2208;0.9715729247543629
73;1410;0.9695605064293945
74;2418;0.9626923722904338
75;2278;0.9581152308046779
76;1450;0.955694138533193
77;2068;0.9547791149936503
78;2298;0.9386372326513353
79;2198;0.9380528409050818
80;2288;0.9297108207771883
81;1020;0.9233275856022495
82;495;0.9194937526724454
83;2188;0.919396949327082
84;1010;0.9159151304090705
85;990;0.915867508636603
86;1560;0.909534377817833
87;2408;0.9090449119018651
88;1690;0.9053518197662976
89;1000;0.9043272315748846
90;2308;0.9026697622595511
91;1030;0.8981836693828412
92;980;0.89526444783684
93;2078;0.8935753107485309
94;970;0.8933303813337494
95;1040;0.8932672327458898
96;950;0.8912909125111237
97;2178;0.8903422593558545
98;1050;0.8889041558857619
99;940;0.888721629891083
100;920;0.887206252039752
101;1060;0.886238090610245
102;910;0.8830996450799543
103;930;0.882659632355136
104;890;0.8821911676336444
105;900;0.880856976048008
106;1070;0.8759889483704332
107;960;0.8758712851907342
108;880;0.8746208962390626
109;1080;0.8688416761181863
110;595;0.8640819061305224
111;2168;0.8631734595936322
112;870;0.8616211637026476
113;585;0.8599238015725729
114;505;0.8582357160510834
115;2398;0.8552780961728204
116;1090;0.8541983014924008
117;1878;0.8528519683088583
118;575;0.8507536376224529
119;605;0.8502610729694405
120;2318;0.8484184908728756
121;1440;0.8434003930439147
122;2088;0.8433501428754706
123;860;0.8426166691136325
124;1570;0.8411022709498239
125;750;0.8372234489793314
126;2158;0.8330527744904992
127;615;0.832113325337159
128;1100;0.8303986542497673
129;1330;0.829809509264357
130;1420;0.8292829573359032
131;2388;0.8253020228879373
132;760;0.8250813379713329
133;635;0.8247587798917835
134;625;0.8246205830502636
135;2328;0.822010391162386
136;1110;0.816483304017359
137;850;0.8159424782115127
138;565;0.812089386447245
139;1120;0.8112155914840982
140;2338;0.8081214525845141
141;685;0.8071295248867909
142;1160;0.8062275893739068
143;2098;0.8060215670461135
144;2148;0.8051973053467637
145;1130;0.8050789310238324
146;645;0.8037322334267281
147;2378;0.7991696614248326
148;515;0.7977746575836209
149;770;0.7959893757323818
150;1170;0.7957284307455721
151;1150;0.7955127825231636
152;1310;0.7948045038659278
153;840;0.7939531477021037
