posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini;p_valor;q_fdr;epsilon2;delta_cliff;significativa;abs_delta_cliff
116;1351;0.0;0.0;0.0;5.527544589706613e-10;7.905853524050392e-10;0.6045401674937965;-0.90234375;True;0.90234375
117;1361;0.0;0.0;0.0;6.763059446472279e-07;7.676278320262669e-07;0.3819595223325062;-0.72265625;True;0.72265625
118;1371;0.0;0.0;0.0;0.0035718166674686;0.0036302259588593;0.120800054280397;-0.423828125;True;0.423828125
119;1379;0.0;0.0;0.0;0.4766882534921879;0.4780868498349522;0.0;0.103515625;False;0.103515625
120;1388;0.0;0.0;0.0;5.3187579136686325e-06;5.893448125842445e-06;0.3180472627171216;0.662109375;True;0.662109375
121;1398;0.0;0.0;0.0;2.184839772303521e-07;2.509018125976776e-07;0.4171332196029776;0.75390625;True;0.75390625
122;1408;0.0;0.0;0.0;1.1529554898372289e-08;1.3967582455145636e-08;0.5091065058933003;0.830078125;True;0.830078125
123;1418;0.0;0.0;0.0;1.5061359621671578e-10;2.4752282519269556e-10;0.6454976349255583;0.931640625;True;0.931640625
124;1428;0.0;0.0;0.0;6.824833029737679e-12;1.62575290870987e-11;0.7431790865384615;0.998046875;True;0.998046875
125;1488;0.0;0.0;0.0;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;1.0
126;1508;0.0;0.0;0.0;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;1.0
127;1518;0.0;0.0;0.0;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;1.0
128;1538;0.0;0.0;0.0;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;1.0
129;1548;0.0;0.0;0.0;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;1.0
130;1568;0.0;0.0;0.0;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;1.0
131;1588;0.0;0.0;0.0;7.496890411186199e-12;1.674958848948028e-11;0.7402101426799007;0.99609375;True;0.99609375
132;1598;0.0;0.0;0.0;8.233670499558598e-12;1.8041942515592616e-11;0.7372470145781638;0.994140625;True;0.994140625
133;1608;0.0;0.0;0.0;3.6020412458034424e-11;6.649672902918867e-11;0.690627907878412;0.962890625;True;0.962890625
134;1618;0.0;0.0;0.0;1.6445415191184615e-10;2.67694813945394e-10;0.6427264267990075;0.9296875;True;0.9296875
135;1628;0.0;0.0;0.0;5.074855094390451e-10;7.283784323719257e-10;0.6072299550248139;0.904296875;True;0.904296875
136;1638;0.0;0.0;0.0;4.075650793223015e-09;5.310774953558071e-09;0.5417299937965261;0.85546875;True;0.85546875
137;1648;0.0;0.0;0.0;1.054034701684782e-07;1.2213701543251342e-07;0.4398728287841191;0.7734375;True;0.7734375
138;1658;0.0;0.0;0.0;6.040954014140668e-06;6.682846107336845e-06;0.3141158111042184;0.658203125;True;0.658203125
139;1668;0.0;0.0;0.0;0.000137117000352;0.0001431909204287;0.2184088089330025;0.5546875;True;0.5546875
140;1678;0.0;0.0;0.0;0.0005058622888153;0.0005159241941124;0.1789343594913151;0.505859375;True;0.505859375
141;1688;0.0;0.0;0.0;0.0003929578621138;0.0004029782875977;0.1865384615384615;0.515625;True;0.515625
142;1698;0.0;0.0;0.0;0.0001894014750321;0.0001969890594781;0.2086034429280397;0.54296875;True;0.54296875
143;1708;0.0;0.0;0.0;0.0002220888873184;0.0002300526807526;0.2037792726426799;0.537109375;True;0.537109375
144;1718;0.0;0.0;0.0;9.33325531828378e-05;9.887658397623984e-05;0.2301130195409429;0.568359375;True;0.568359375
145;1728;0.0;0.0;0.0;4.467771099432264e-05;4.815238321038137e-05;0.252605459057072;0.59375;True;0.59375
146;1738;0.0;0.0;0.0;1.8732392436990356e-06;2.1052129801790258e-06;0.3503363446029777;0.693359375;True;0.693359375
147;1748;0.0;0.0;0.0;9.844018453217998e-09;1.198935976695375e-08;0.5140615307071961;0.833984375;True;0.833984375
148;1758;0.0;0.0;0.0;5.527544589706613e-10;7.905853524050392e-10;0.6045401674937965;0.90234375;True;0.90234375
149;1768;0.0;0.0;0.0;3.289005542750451e-11;6.099231797632164e-11;0.6934979838709678;0.96484375;True;0.96484375
150;1798;0.0;0.0;0.0;1.5791721092992038e-11;3.1083320500697376e-11;0.716667959057072;0.98046875;True;0.98046875
151;1808;0.0;0.0;0.0;8.099416611918703e-11;1.4283665925232383e-10;0.6650589330024814;0.9453125;True;0.9453125
152;1818;0.0;0.0;0.0;4.658418529041903e-10;6.733203948601087e-10;0.609925558312655;0.90625;True;0.90625
153;1828;0.0;0.0;0.0;1.7948189018726243e-09;2.404424276773842e-09;0.5674937965260546;0.875;True;0.875
154;1838;0.0;0.0;0.0;4.733145720561525e-05;5.087883581169648e-05;0.2508403768610422;0.591796875;True;0.591796875
155;1848;0.0;0.0;0.0;2.968821110522727e-05;3.223426203113877e-05;0.2651238756203474;0.607421875;True;0.607421875
156;1858;0.0;0.0;0.0;7.302707068324883e-06;8.065617769054568e-06;0.3082622518610421;0.65234375;True;0.65234375
157;1868;0.0;0.0;0.0;3.8655119575150587e-07;4.411889273713626e-07;0.3993602667493797;0.73828125;True;0.73828125
158;1878;0.0;0.0;0.0;5.630269350745034e-09;7.0628027146043205e-09;0.5315873138957816;0.84765625;True;0.84765625
159;1888;0.0;0.0;0.0;2.942002935189199e-09;3.870460564511255e-09;0.5519657258064516;0.86328125;True;0.86328125
160;1898;0.0;0.0;0.0;2.1394477206693785e-06;2.3965086155613845e-06;0.3462187887717121;0.689453125;True;0.689453125
161;1908;0.0;0.0;0.0;0.0001101732511514;0.0001159391165272;0.2250620347394541;0.5625;True;0.5625
162;1918;0.0;0.0;0.0;0.0001298521440108;0.0001358809935542;0.2200633917493796;0.556640625;True;0.556640625
163;1928;0.0;0.0;0.0;8.348951637883459e-05;8.876982793830468e-05;0.2335094215260546;0.572265625;True;0.572265625
164;1938;0.0;0.0;0.0;3.753750689857089e-05;4.064911649892761e-05;0.2579356001861043;0.599609375;True;0.599609375
165;1948;0.0;0.0;0.0;2.285823180339581e-06;2.553498552764968e-06;0.3441687344913152;0.6875;True;0.6875
166;1958;0.0;0.0;0.0;9.539318491784306e-07;1.0797539860181904e-06;0.3712730691687345;0.712890625;True;0.712890625
167;1968;0.0;0.0;0.0;9.093644292926818e-09;1.10820347265555e-08;0.5165477667493796;0.8359375;True;0.8359375
168;1978;0.0;0.0;0.0;1.7948189018726243e-09;2.404424276773842e-09;0.5674937965260546;0.875;True;0.875
169;1988;0.0;0.0;0.0;1.1832237171156026e-09;1.6167833736203206e-09;0.5805937887717122;0.884765625;True;0.884765625
170;1998;0.0;0.0;0.0;3.9231832642757387e-10;5.8097103790827e-10;0.615334212158809;0.91015625;True;0.91015625
171;2008;0.0;0.0;0.0;1.5061359621671578e-10;2.4752282519269556e-10;0.6454976349255583;0.931640625;True;0.931640625
172;2018;0.0;0.0;0.0;8.854639676881703e-11;1.552210767289263e-10;0.6622470145781638;0.943359375;True;0.943359375
173;2028;0.0;0.0;0.0;5.1727067837186485e-11;9.397007629235559e-11;0.6792057614764269;0.955078125;True;0.955078125
174;2038;0.0;0.0;0.0;8.233670499558598e-12;1.8041942515592616e-11;0.7372470145781638;0.994140625;True;0.994140625
175;2048;0.0;0.0;0.0;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;1.0
176;2068;0.0;0.0;0.0;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;1.0
177;2088;0.0;0.0;0.0;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;1.0
178;2098;0.0;0.0;0.0;2.7407301401734218e-11;5.119524150724672e-11;0.6992555831265509;0.96875;True;0.96875
179;2108;0.0;0.0;0.0;5.6600257038351806e-11;1.0200977784328608e-10;0.6763647642679901;0.953125;True;0.953125
180;2118;0.0;0.0;0.0;1.6445415191184615e-10;2.67694813945394e-10;0.6427264267990075;0.9296875;True;0.9296875
181;2128;0.0;0.0;0.0;2.7766432995606736e-10;4.281876246164618e-10;0.6262213089330024;0.91796875;True;0.91796875
182;2138;0.0;0.0;0.0;7.76607345152988e-10;1.0954756980115396e-09;0.5938391749379653;0.89453125;True;0.89453125
183;2148;0.0;0.0;0.0;1.9497641198802688e-09;2.6001080688390317e-09;0.5648912453473945;0.873046875;True;0.873046875
184;2158;0.0;0.0;0.0;2.942002935189199e-09;3.870460564511255e-09;0.5519657258064516;0.86328125;True;0.86328125
185;2168;0.0;0.0;0.0;4.791988260662322e-09;6.161986158381456e-09;0.5366470223325063;0.8515625;True;0.8515625
186;2178;0.0;0.0;0.0;6.101286197809811e-09;7.597897991322356e-09;0.5290661833126551;0.845703125;True;0.845703125
187;2188;0.0;0.0;0.0;6.101286197809811e-09;7.597897991322356e-09;0.5290661833126551;0.845703125;True;0.845703125
188;2198;0.0;0.0;0.0;7.161053390854917e-09;8.784282598470954e-09;0.5240413694168735;0.841796875;True;0.841796875
189;2208;0.0;0.0;0.0;6.101286197809811e-09;7.597897991322356e-09;0.5290661833126551;0.845703125;True;0.845703125
190;2218;0.0;0.0;0.0;5.194701821703936e-09;6.584878514409625e-09;0.534114260235732;0.849609375;True;0.849609375
191;2228;0.0;0.0;0.0;4.791988260662322e-09;6.161986158381456e-09;0.5366470223325063;0.8515625;True;0.8515625
192;2238;0.0;0.0;0.0;5.194701821703936e-09;6.584878514409625e-09;0.534114260235732;0.849609375;True;0.849609375
193;2248;0.0;0.0;0.0;6.101286197809811e-09;7.597897991322356e-09;0.5290661833126551;0.845703125;True;0.845703125
194;2258;0.0;0.0;0.0;1.2474358573816622e-08;1.504994672641052e-08;0.5066377171215881;0.828125;True;0.828125
195;2268;0.0;0.0;0.0;3.980697881772413e-08;4.6494369906123125e-08;0.4703037763647643;0.798828125;True;0.798828125
196;2278;0.0;0.0;0.0;2.9325851825001722e-08;3.454757156408876e-08;0.4798648805831266;0.806640625;True;0.806640625
197;2288;0.0;0.0;0.0;1.8446041281200964e-08;2.2059959573028093e-08;0.4943810096153846;0.818359375;True;0.818359375
198;2298;0.0;0.0;0.0;1.1529554898372289e-08;1.3967582455145636e-08;0.5091065058933003;0.830078125;True;0.830078125
199;2308;0.0;0.0;0.0;3.463959229986913e-09;4.5194531683862335e-09;0.5468362282878412;0.859375;True;0.859375
200;2318;0.0;0.0;0.0;1.9596401375206222e-10;3.127799161132137e-10;0.6372014578163773;0.92578125;True;0.92578125
201;2328;0.0;0.0;0.0;1.1557460629092276e-10;1.9429796516613328e-10;0.6538461538461539;0.9375;True;0.9375
202;2338;0.0;0.0;0.0;1.1557460629092276e-10;1.9429796516613328e-10;0.6538461538461539;0.9375;True;0.9375
203;2348;0.0;0.0;0.0;1.1557460629092276e-10;1.9429796516613328e-10;0.6538461538461539;0.9375;True;0.9375
204;2358;0.0;0.0;0.0;3.944173759049681e-11;7.235689069598297e-11;0.6877636476426799;0.9609375;True;0.9609375
205;2378;0.0;0.0;0.0;1.1958446412847199e-11;2.4164308958374e-11;0.725452659739454;0.986328125;True;0.986328125
206;2388;0.0;0.0;0.0;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;1.0
207;2438;0.0;0.0;0.0;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;1.0
