fold;banda_nm;vip
1;405;1.4089875756695016
1;415;1.3534163434084263
1;425;1.3031602281757382
1;435;1.2483382273473682
1;445;1.19779066085494
1;455;1.1454533183418945
1;465;1.0990772457416986
1;475;1.0557467658219215
1;485;1.010205166432279
1;495;0.9663886797412204
1;505;0.9095637565410443
1;515;0.8370489434934573
1;525;0.8044362202273413
1;535;0.8118385342857974
1;545;0.8517507596286106
1;555;0.8973967142217906
1;565;0.8980325104939776
1;575;0.8720364237986022
1;585;0.8608660902568428
1;595;0.8542059337180319
1;605;0.8429098792821469
1;615;0.8295233606801261
1;625;0.8248367345675915
1;635;0.824093551499639
1;645;0.8143524168067765
1;655;0.8145767047841391
1;665;0.8213572541139048
1;675;0.8349296620877636
1;685;0.8500830067027427
1;695;0.8285089253444425
1;703;1.224746478415871
1;712;1.476855455148029
1;722;1.2768370819514088
1;731;0.7690598146258874
1;741;0.8098989437590043
1;751;0.9532528514852815
1;761;0.954079470347613
1;771;0.9251267791764889
1;781;0.9009137552961862
1;791;0.8894256380037464
1;801;0.8815904718567138
1;811;0.872838999342143
1;821;0.8602736573768432
1;831;0.8447810208303272
1;841;0.8285820845754119
1;851;0.8208948569724202
1;861;0.8211620158668689
1;871;0.8256063522786105
1;881;0.8315625607434642
1;891;0.8360424791006932
1;901;0.8410807287337974
1;911;0.8448607090568858
1;921;0.8498271348778645
1;931;0.8502563150811522
1;941;0.8544264581882238
1;951;0.8527774187249747
1;961;0.8516892403922979
1;971;0.8549875831302967
1;981;0.8569552154699019
1;991;0.8685190467656131
1;1001;0.8776280980469671
1;1011;0.8807337055041524
1;1021;0.8731150485005517
1;1031;0.8625183636261498
1;1041;0.8568761935306038
1;1051;0.8547802309217342
1;1061;0.843859461806382
1;1071;0.8386224033617474
1;1081;0.8326226874626144
1;1091;0.8238358469804622
1;1101;0.8183394136800974
1;1111;0.814793305248883
1;1121;0.815739788762452
1;1131;0.8149719847073008
1;1141;0.8142441974998516
1;1151;0.8261578939411177
1;1161;0.8328112516542786
1;1171;0.8254523963586022
1;1181;0.8222196105645524
1;1191;0.8205858301383459
