posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
1;1953;0.0;0.0;0.0657180503833038
2;1963;0.0;0.0;0.054987439907628
3;1943;0.0;0.0;0.0483981815013607
4;1523;0.0;0.0;0.0463013735209262
5;1993;0.0;0.0;0.0451316721608455
6;1533;0.0;0.0;0.0371373150321506
7;1973;0.0;0.0;0.0369607832809395
8;1493;0.0;0.0;0.0269535052599452
9;2449;0.0;0.0;0.026275395377299
10;1923;0.0;0.0;0.0261094018612971
11;2003;0.0;0.0;0.022572571178728
12;1903;0.0;0.0;0.0198805753144296
13;2013;0.0;0.0;0.0195871872177978
14;1513;0.0;0.0;0.0184869010605156
15;405;0.0;0.0;0.0184291540284473
16;1503;0.0;0.0;0.0179705324134737
17;1913;0.0;0.0;0.0149813310215981
18;1983;0.0;0.0;0.0132240754048925
19;1933;0.0;0.0;0.0129701559150161
20;745;0.0;0.0;0.0126555195334405
21;415;0.0;0.0;0.0124815961472308
22;1573;0.0;0.0;0.011841567111001
23;1335;0.0;0.0;0.0113648432351002
24;465;0.0;0.0;0.0108157335800185
25;2253;0.0;0.0;0.0099705219689471
26;2163;0.0;0.0;0.0093671426791378
27;2273;0.0;0.0;0.0093321754957675
28;2243;0.0;0.0;0.0089656171879142
29;445;0.0;0.0;0.0085851174438433
30;1743;0.0;0.0;0.0082854265097118
31;2053;0.0;0.0;0.0076565061908781
32;2203;0.0;0.0;0.0075718866100096
33;1813;0.0;0.0;0.0073913768496197
34;2413;0.0;0.0;0.0073183577835555
35;1553;0.0;0.0;0.0071209629501849
36;2443;0.0;0.0;0.0070495321473731
37;2023;0.0;0.0;0.0068550368550368
38;1353;0.0;0.0;0.006668387500764
39;2033;0.0;0.0;0.0061649854365643
40;2213;0.0;0.0;0.0061329560172064
41;1843;0.0;0.0;0.0061099224657482
42;2083;0.0;0.0;0.0057392207990487
43;1383;0.0;0.0;0.0056293235488281
44;1344;0.0;0.0;0.0055426314654394
45;1373;0.0;0.0;0.0055152896694478
46;1783;0.0;0.0;0.0054441090219078
47;1443;0.0;0.0;0.0054063282215774
48;725;0.0;0.0;0.0053853226374238
49;1543;0.0;0.0;0.0053460004691531
50;1463;0.0;0.0;0.0053175704915239
51;2423;0.0;0.0;0.0052941176470588
52;705;0.0;0.0;0.0052589379074486
53;455;0.0;0.0;0.0052
54;1823;0.0;0.0;0.0049991935047797
55;715;0.0;0.0;0.0049864639358626
56;2433;0.0;0.0;0.004937275985663
57;1363;0.0;0.0;0.0049065597452694
58;425;0.0;0.0;0.0047226386806596
59;2383;0.0;0.0;0.0045871061602935
60;2133;0.0;0.0;0.0045185528916042
61;2233;0.0;0.0;0.0043294953105471
62;945;0.0;0.0;0.0041776908873683
63;1703;0.0;0.0;0.0038521904248266
64;755;0.0;0.0;0.0038183216264668
65;495;0.0;0.0;0.0036102564102564
66;1893;0.0;0.0;0.0036042288130387
67;2403;0.0;0.0;0.0034160505935353
68;1753;0.0;0.0;0.0032675917546505
69;2343;0.0;0.0;0.0032095152306252
70;1005;0.0;0.0;0.0031343868355752
71;2103;0.0;0.0;0.0031327576831416
72;735;0.0;0.0;0.0030620036681742
73;2153;0.0;0.0;0.0028547240391986
74;1733;0.0;0.0;0.0027334608711126
75;805;0.0;0.0;0.0026446280991735
76;795;0.0;0.0;0.002625641025641
77;1713;0.0;0.0;0.0024727891156462
78;2293;0.0;0.0;0.0024107718393432
79;1873;0.0;0.0;0.0023362270061316
80;1085;0.0;0.0;0.0022068965517241
81;765;0.0;0.0;0.0021473887742139
82;2183;0.0;0.0;0.0021370108710534
83;1723;0.0;0.0;0.0021051715188559
84;1793;0.0;0.0;0.002051282051282
85;1663;0.0;0.0;0.0020271493212669
86;2303;0.0;0.0;0.0019503293706192
87;1833;0.0;0.0;0.0019204702233564
88;2313;0.0;0.0;0.0018759018759018
89;1633;0.0;0.0;0.0017740817740817
90;595;0.0;0.0;0.0017666543982333
91;1215;0.0;0.0;0.0017273954116059
92;1433;0.0;0.0;0.0016708624708624
93;2323;0.0;0.0;0.0016624196273319
94;505;0.0;0.0;0.0016434968693033
95;1563;0.0;0.0;0.0016199612027286
96;845;0.0;0.0;0.0015769094087225
97;1653;0.0;0.0;0.0015767430401576
98;2393;0.0;0.0;0.0015306637806637
99;885;0.0;0.0;0.0015058823529411
100;1055;0.0;0.0;0.0015014662756598
101;895;0.0;0.0;0.0014814814814814
102;2113;0.0;0.0;0.0014398037050668
103;1125;0.0;0.0;0.0014334610847739
104;565;0.0;0.0;0.0014012041598248
105;675;0.0;0.0;0.0013636363636363
106;525;0.0;0.0;0.0012698412698412
107;1593;0.0;0.0;0.0012698412698412
108;2353;0.0;0.0;0.00125
109;2173;0.0;0.0;0.0012492770387507
110;1205;0.0;0.0;0.001231527093596
111;2263;0.0;0.0;0.0011825547195005
112;1025;0.0;0.0;0.0011730205278592
113;1393;0.0;0.0;0.0011704979030681
114;1483;0.0;0.0;0.001140980530143
115;475;0.0;0.0;0.0011368421052631
116;625;0.0;0.0;0.0010756302521008
117;665;0.0;0.0;0.0010657466505663
118;1305;0.0;0.0;0.0009965521076632
119;1255;0.0;0.0;0.0009841269841269
120;2373;0.0;0.0;0.0009235209235209
121;1265;0.0;0.0;0.000907029478458
