fold;banda_nm;vip
1;405;1.1307212422044894
1;415;1.0977667951592605
1;425;0.991122751035958
1;435;0.8964670424122646
1;445;0.8278664614026637
1;455;0.7792094130767684
1;465;0.7381582656292389
1;475;0.7083208371460088
1;485;0.6905341418423327
1;495;0.6866099513107697
1;505;0.6994705426011709
1;515;0.7047461863717152
1;525;0.7882784339528743
1;535;0.9779508432679687
1;545;0.9986018965811158
1;555;0.9646889351502247
1;565;0.7780829954504717
1;575;0.6875017173907227
1;585;0.7557453805785059
1;595;0.8171479885454871
1;605;0.8544098750446386
1;615;0.9148643719802253
1;625;0.9541785055799055
1;635;0.9783489537705505
1;645;1.0027990804574154
1;655;0.9801642775850573
1;665;0.9508994882829666
1;675;0.9045232016672534
1;685;0.8502960850301416
1;695;0.7137481581636729
1;705;0.9065881329186656
1;715;0.7635314903990374
1;725;0.88769914216392
1;735;1.1568185009107181
1;745;1.1137643198128708
1;755;0.8525432444890196
1;765;0.7221708333397198
1;775;0.6920351368305149
1;785;0.6924848198704331
1;795;0.6962668103409629
1;805;0.6989785960360062
1;815;0.7026163332761955
1;825;0.7183537132507645
1;835;0.7514496171191114
1;845;0.813060357246957
1;855;0.8810654465365466
1;865;0.9333089663144984
1;875;0.9606508374024508
1;885;0.9792799605130693
1;895;0.986534793038438
1;905;0.9913855783210981
1;915;0.9997431247726366
1;925;1.006073352582677
1;935;1.0028052287297087
1;945;1.013157768190674
1;955;1.017469774426258
1;965;1.0209465998780949
1;975;1.0372533734150111
1;985;1.0557683019925697
1;995;1.0696332990541564
1;1005;1.05753905981287
1;1015;1.0633568039963515
1;1025;1.0491384692474692
1;1035;1.0236954925070687
1;1045;1.0405596368900347
1;1055;1.029958231091579
1;1065;1.0153920168232848
1;1075;1.0127169926201105
1;1085;0.9959434711706578
1;1095;0.9865807411784051
1;1105;0.9624447130936993
1;1115;0.9428519052763856
1;1125;0.9343796333285534
1;1135;0.9016753785916102
1;1145;0.814022050353495
1;1155;0.7305380941513767
1;1165;0.7078858116138188
1;1175;0.7034662453151432
1;1185;0.694065168608972
1;1195;0.6966914179462447
1;1205;0.7020532263187116
1;1215;0.714751245018243
1;1225;0.7078074125553319
1;1235;0.7200366630596349
1;1245;0.7218332353890659
1;1255;0.7150580892606665
1;1265;0.710952984195473
1;1275;0.6962414034733907
1;1285;0.6918189266916811
1;1295;0.7023250263192016
1;1305;0.7434757213125887
1;1315;0.7692882261058993
1;1325;0.7524403024117587
1;1335;0.6736557076726535
1;1344;0.5639388701165744
1;1353;0.7094798432597363
1;1363;0.9398541555235711
1;1373;1.145525749104019
1;1383;1.2076209157226847
1;1393;1.1177111755234108
1;1403;1.0343879335804584
1;1413;0.9355469570086528
1;1423;0.7612092408141072
1;1433;0.6816227027427171
1;1443;0.7822837550004955
1;1453;0.9098055434232484
1;1463;1.005608611564671
1;1473;1.080854710809775
1;1483;1.13617734059353
1;1493;1.161567223312646
1;1503;1.1699060548167741
1;1513;1.1658095619463018
1;1523;1.1261984004675918
1;1533;1.0920128194066274
1;1543;1.038034255501069
1;1553;0.9902400008187953
1;1563;0.9338656060285095
1;1573;0.8687615692066002
1;1583;0.809898308397282
1;1593;0.7647060442318951
1;1603;0.715963849261671
1;1613;0.6598318082953563
1;1623;0.6071698268733573
1;1633;0.5547993921477501
1;1643;0.5203486084145347
1;1653;0.49661317372176816
1;1663;0.5226036547613945
1;1673;0.6252451227532448
1;1683;0.7794918660015671
1;1693;0.979747926903529
1;1703;1.0964801222793061
1;1713;1.2437962655162462
1;1723;1.3292420077184142
1;1733;1.300281388373666
1;1743;1.2254309199593652
1;1753;1.1715110865884921
1;1763;1.1302050565164348
1;1773;1.0829431592217051
1;1783;1.0828886630037093
1;1793;1.1282232681252038
1;1803;1.1748763515355143
1;1813;1.2138144619705797
1;1823;1.255837125544741
1;1833;1.3618854591057707
1;1843;1.3290515826491893
1;1853;1.2628868622646288
1;1863;1.1193060200926956
1;1873;0.9378480284027728
1;1883;0.7637333465555036
1;1893;0.6573014806176334
1;1903;0.9043049578662916
1;1913;1.2213534724997779
1;1923;1.4386690024098265
1;1933;1.5620948269071733
1;1943;1.6079626413527526
1;1953;1.6092430230537635
1;1963;1.5743569132888406
1;1973;1.5181025212452008
1;1983;1.4688858783434586
1;1993;1.4131166030575102
1;2003;1.3631121817278429
1;2013;1.296348893684942
1;2023;1.2185774359489312
1;2033;1.1187603157243378
1;2043;0.9969157745849013
1;2053;0.8842738679627797
1;2063;0.7934656258021198
1;2073;0.7225999307644619
1;2083;0.6731897407505031
1;2093;0.6437302094539473
1;2103;0.6429365017051936
1;2113;0.6686043835377441
1;2123;0.7319336312619462
1;2133;0.8200579598315922
1;2143;0.9238060812897695
1;2153;1.0364354633551023
1;2163;1.1619472448527481
1;2173;1.241779543923544
1;2183;1.2995588017633424
1;2193;1.331486635901794
