modelo;modo;genotipo_avaliado;fold;split;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia
svm;agrupado;todos;2;treino;959;B4_EMB48_NIRRIG_REPROD00007.asd;B4;EMB48;NIRRIG;D04M;manha;D04
svm;agrupado;todos;2;treino;960;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;961;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;963;B1_BR16_IRRIG_REPROD00003.asd;B1;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;964;B1_BR16_IRRIG_REPROD00004.asd;B1;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;966;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;967;B1_BR16_IRRIG_REPROD00007.asd;B1;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;968;B1_BR16_NIRRIG_REPROD00000.asd;B1;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;969;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;970;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;972;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;973;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;974;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;976;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;978;B2_BR16_IRRIG_REPROD00002.asd;B2;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;979;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;980;B2_BR16_IRRIG_REPROD00004.asd;B2;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;981;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;982;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;983;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;984;B2_BR16_NIRRIG_REPROD00000.asd;B2;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;985;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;986;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;987;B2_BR16_NIRRIG_REPROD00003.asd;B2;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;988;B2_BR16_NIRRIG_REPROD00004.asd;B2;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;989;B2_BR16_NIRRIG_REPROD00005.asd;B2;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;990;B2_BR16_NIRRIG_REPROD00006.asd;B2;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;991;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;992;B3_BR16_IRRIG_REPROD00000.asd;B3;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;993;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;995;B3_BR16_IRRIG_REPROD00003.asd;B3;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;996;B3_BR16_IRRIG_REPROD00004.asd;B3;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;997;B3_BR16_IRRIG_REPROD00005.asd;B3;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;998;B3_BR16_IRRIG_REPROD00006.asd;B3;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1000;B3_BR16_NIRRIG_REPROD00000.asd;B3;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1001;B3_BR16_NIRRIG_REPROD00001.asd;B3;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1002;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1003;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1004;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1005;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1006;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1007;B3_BR16_NIRRIG_REPROD00007.asd;B3;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1008;B4_BR16_IRRIG_REPROD00000.asd;B4;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1009;B4_BR16_IRRIG_REPROD00001.asd;B4;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1011;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1012;B4_BR16_IRRIG_REPROD00004.asd;B4;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1013;B4_BR16_IRRIG_REPROD00005.asd;B4;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1014;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1015;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1016;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1017;B4_BR16_NIRRIG_REPROD00001.asd;B4;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1018;B4_BR16_NIRRIG_REPROD00002.asd;B4;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1021;B4_BR16_NIRRIG_REPROD00005.asd;B4;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1022;B4_BR16_NIRRIG_REPROD00006.asd;B4;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1023;B4_BR16_NIRRIG_REPROD00007.asd;B4;BR16;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1025;B1_CD202_IRRIG_REPROD00001.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1026;B1_CD202_IRRIG_REPROD00002.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1027;B1_CD202_IRRIG_REPROD00003.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1028;B1_CD202_IRRIG_REPROD00004.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1029;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1030;B1_CD202_IRRIG_REPROD00006.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1031;B1_CD202_IRRIG_REPROD00007.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1036;B1_CD202_NIRRIG_REPROD00004.asd;B1;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1037;B1_CD202_NIRRIG_REPROD00005.asd;B1;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1038;B1_CD202_NIRRIG_REPROD00006.asd;B1;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1039;B1_CD202_NIRRIG_REPROD00007.asd;B1;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1040;B2_CD202_IRRIG_REPROD00000.asd;B2;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1041;B2_CD202_IRRIG_REPROD00001.asd;B2;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1044;B2_CD202_IRRIG_REPROD00004.asd;B2;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1045;B2_CD202_IRRIG_REPROD00005.asd;B2;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1046;B2_CD202_IRRIG_REPROD00006.asd;B2;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1047;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1048;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1050;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1051;B2_CD202_NIRRIG_REPROD00003.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1053;B2_CD202_NIRRIG_REPROD00005.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1054;B2_CD202_NIRRIG_REPROD00006.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1055;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1056;B3_CD202_IRRIG_REPROD00000.asd;B3;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1058;B3_CD202_IRRIG_REPROD00002.asd;B3;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1060;B3_CD202_IRRIG_REPROD00004.asd;B3;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1061;B3_CD202_IRRIG_REPROD00005.asd;B3;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1063;B3_CD202_IRRIG_REPROD00007.asd;B3;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1064;B3_CD202_NIRRIG_REPROD00000.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1065;B3_CD202_NIRRIG_REPROD00001.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1066;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1067;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1069;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1070;B3_CD202_NIRRIG_REPROD00006.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1071;B3_CD202_NIRRIG_REPROD00007.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1072;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1073;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1074;B4_CD202_IRRIG_REPROD00002.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1075;B4_CD202_IRRIG_REPROD00003.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1076;B4_CD202_IRRIG_REPROD00004.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1077;B4_CD202_IRRIG_REPROD00005.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1078;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1079;B4_CD202_IRRIG_REPROD00007.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1081;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1082;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1083;B4_CD202_NIRRIG_REPROD00003.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1084;B4_CD202_NIRRIG_REPROD00004.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1085;B4_CD202_NIRRIG_REPROD00005.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1086;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1087;B4_CD202_NIRRIG_REPROD00007.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1088;B1_EMB48_IRRIG_REPROD00000.asd;B1;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1089;B1_EMB48_IRRIG_REPROD00001.asd;B1;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1090;B1_EMB48_IRRIG_REPROD00002.asd;B1;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1093;B1_EMB48_IRRIG_REPROD00005.asd;B1;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1094;B1_EMB48_IRRIG_REPROD00006.asd;B1;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1097;B1_EMB48_NIRRIG_REPROD00001.asd;B1;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1098;B1_EMB48_NIRRIG_REPROD00002.asd;B1;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1099;B1_EMB48_NIRRIG_REPROD00003.asd;B1;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1100;B1_EMB48_NIRRIG_REPROD00004.asd;B1;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1101;B1_EMB48_NIRRIG_REPROD00005.asd;B1;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1102;B1_EMB48_NIRRIG_REPROD00006.asd;B1;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1103;B1_EMB48_NIRRIG_REPROD00007.asd;B1;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1104;B2_EMB48_IRRIG_REPROD00000.asd;B2;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1105;B2_EMB48_IRRIG_REPROD00001.asd;B2;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1107;B2_EMB48_IRRIG_REPROD00003.asd;B2;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1108;B2_EMB48_IRRIG_REPROD00004.asd;B2;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1109;B2_EMB48_IRRIG_REPROD00005.asd;B2;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1110;B2_EMB48_IRRIG_REPROD00006.asd;B2;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1112;B2_EMB48_NIRRIG_REPROD00000.asd;B2;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1113;B2_EMB48_NIRRIG_REPROD00001.asd;B2;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1114;B2_EMB48_NIRRIG_REPROD00002.asd;B2;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1115;B2_EMB48_NIRRIG_REPROD00003.asd;B2;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1116;B2_EMB48_NIRRIG_REPROD00004.asd;B2;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1117;B2_EMB48_NIRRIG_REPROD00005.asd;B2;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1118;B2_EMB48_NIRRIG_REPROD00006.asd;B2;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1120;B3_EMB48_IRRIG_REPROD00000.asd;B3;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1121;B3_EMB48_IRRIG_REPROD00001.asd;B3;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1122;B3_EMB48_IRRIG_REPROD00002.asd;B3;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1123;B3_EMB48_IRRIG_REPROD00003.asd;B3;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1124;B3_EMB48_IRRIG_REPROD00004.asd;B3;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1125;B3_EMB48_IRRIG_REPROD00005.asd;B3;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1126;B3_EMB48_IRRIG_REPROD00006.asd;B3;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1130;B3_EMB48_NIRRIG_REPROD00002.asd;B3;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1131;B3_EMB48_NIRRIG_REPROD00003.asd;B3;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1133;B3_EMB48_NIRRIG_REPROD00005.asd;B3;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1134;B3_EMB48_NIRRIG_REPROD00006.asd;B3;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1135;B3_EMB48_NIRRIG_REPROD00007.asd;B3;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1136;B4_EMB48_IRRIG_REPROD00000.asd;B4;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1137;B4_EMB48_IRRIG_REPROD00001.asd;B4;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1138;B4_EMB48_IRRIG_REPROD00002.asd;B4;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1139;B4_EMB48_IRRIG_REPROD00003.asd;B4;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1140;B4_EMB48_IRRIG_REPROD00004.asd;B4;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1141;B4_EMB48_IRRIG_REPROD00005.asd;B4;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1143;B4_EMB48_IRRIG_REPROD00007.asd;B4;EMB48;IRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1144;B4_EMB48_NIRRIG_REPROD00000.asd;B4;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1146;B4_EMB48_NIRRIG_REPROD00002.asd;B4;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1148;B4_EMB48_NIRRIG_REPROD00004.asd;B4;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1149;B4_EMB48_NIRRIG_REPROD00005.asd;B4;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1150;B4_EMB48_NIRRIG_REPROD00006.asd;B4;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1151;B4_EMB48_NIRRIG_REPROD00007.asd;B4;EMB48;NIRRIG;D05M;manha;D05
svm;agrupado;todos;2;treino;1152;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1153;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1155;B1_BR16_IRRIG_REPROD00003.asd;B1;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1156;B1_BR16_IRRIG_REPROD00004.asd;B1;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1158;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1159;B1_BR16_IRRIG_REPROD00007.asd;B1;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1160;B1_BR16_NIRRIG_REPROD00000.asd;B1;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1161;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1162;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1164;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1165;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1166;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1168;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1170;B2_BR16_IRRIG_REPROD00002.asd;B2;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1171;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1172;B2_BR16_IRRIG_REPROD00004.asd;B2;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1173;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1174;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1175;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1176;B2_BR16_NIRRIG_REPROD00000.asd;B2;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1177;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1178;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1179;B2_BR16_NIRRIG_REPROD00003.asd;B2;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1180;B2_BR16_NIRRIG_REPROD00004.asd;B2;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1181;B2_BR16_NIRRIG_REPROD00005.asd;B2;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1182;B2_BR16_NIRRIG_REPROD00006.asd;B2;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1183;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1184;B3_BR16_IRRIG_REPROD00000.asd;B3;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1185;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1187;B3_BR16_IRRIG_REPROD00003.asd;B3;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1188;B3_BR16_IRRIG_REPROD00004.asd;B3;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1189;B3_BR16_IRRIG_REPROD00005.asd;B3;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1190;B3_BR16_IRRIG_REPROD00006.asd;B3;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1192;B3_BR16_NIRRIG_REPROD00000.asd;B3;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1193;B3_BR16_NIRRIG_REPROD00001.asd;B3;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1194;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1195;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1196;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1197;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1198;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1199;B3_BR16_NIRRIG_REPROD00007.asd;B3;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1200;B4_BR16_IRRIG_REPROD00000.asd;B4;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1201;B4_BR16_IRRIG_REPROD00001.asd;B4;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1203;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1204;B4_BR16_IRRIG_REPROD00004.asd;B4;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1205;B4_BR16_IRRIG_REPROD00005.asd;B4;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1206;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1207;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1208;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1209;B4_BR16_NIRRIG_REPROD00001.asd;B4;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1210;B4_BR16_NIRRIG_REPROD00002.asd;B4;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1213;B4_BR16_NIRRIG_REPROD00005.asd;B4;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1214;B4_BR16_NIRRIG_REPROD00006.asd;B4;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1215;B4_BR16_NIRRIG_REPROD00007.asd;B4;BR16;NIRRIG;D06M;manha;D06
svm;agrupado;todos;2;treino;1217;B1_CD202_IRRIG_REPROD00001.asd;B1;CD202;IRRIG;D06M;manha;D06
