modelo;modo;genotipo;fold;fpr;tpr;threshold
svm;agrupado;todos;1;0.0;0.0;inf
svm;agrupado;todos;1;0.0;0.007407407407407408;3.414954693942473
svm;agrupado;todos;1;0.0;0.05925925925925926;2.815601241137224
svm;agrupado;todos;1;0.007407407407407408;0.05925925925925926;2.7255747244318234
svm;agrupado;todos;1;0.007407407407407408;0.07407407407407407;2.6666596266534284
svm;agrupado;todos;1;0.014814814814814815;0.07407407407407407;2.6364996924854096
svm;agrupado;todos;1;0.014814814814814815;0.1259259259259259;2.5263153776978235
svm;agrupado;todos;1;0.022222222222222223;0.1259259259259259;2.510289105930232
svm;agrupado;todos;1;0.022222222222222223;0.8444444444444444;0.4875528610871836
svm;agrupado;todos;1;0.02962962962962963;0.8444444444444444;0.47730908178050063
svm;agrupado;todos;1;0.02962962962962963;0.8740740740740741;0.186173546092624
svm;agrupado;todos;1;0.05925925925925926;0.8740740740740741;0.13362236654245055
svm;agrupado;todos;1;0.05925925925925926;0.8814814814814815;0.12122142651041797
svm;agrupado;todos;1;0.08888888888888889;0.8814814814814815;-0.06960930001467651
svm;agrupado;todos;1;0.08888888888888889;0.8888888888888888;-0.10097217365818105
svm;agrupado;todos;1;0.11851851851851852;0.8888888888888888;-0.38068000441480215
svm;agrupado;todos;1;0.11851851851851852;0.9111111111111111;-0.4866473159070331
svm;agrupado;todos;1;0.1259259259259259;0.9111111111111111;-0.5243478639867842
svm;agrupado;todos;1;0.1259259259259259;0.9407407407407408;-0.6512038458061268
svm;agrupado;todos;1;0.13333333333333333;0.9407407407407408;-0.658650218611844
svm;agrupado;todos;1;0.13333333333333333;0.9481481481481482;-0.7021151696355007
svm;agrupado;todos;1;0.3851851851851852;0.9481481481481482;-1.2267819054819662
svm;agrupado;todos;1;0.3851851851851852;0.9555555555555556;-1.2406099206060142
svm;agrupado;todos;1;0.4740740740740741;0.9555555555555556;-1.3660309877331422
svm;agrupado;todos;1;0.4740740740740741;0.9629629629629629;-1.3736219692904452
svm;agrupado;todos;1;0.5037037037037037;0.9629629629629629;-1.4106404299276438
svm;agrupado;todos;1;0.5037037037037037;0.9703703703703703;-1.4133218137094459
svm;agrupado;todos;1;0.8814814814814815;0.9703703703703703;-2.052778214254711
svm;agrupado;todos;1;0.8814814814814815;0.9777777777777777;-2.066126331165724
svm;agrupado;todos;1;0.9037037037037037;0.9777777777777777;-2.1042735468493063
svm;agrupado;todos;1;0.9037037037037037;0.9851851851851852;-2.1305318323446687
svm;agrupado;todos;1;0.9185185185185185;0.9851851851851852;-2.1536503126193036
svm;agrupado;todos;1;0.9185185185185185;1.0;-2.1586486525146173
svm;agrupado;todos;1;1.0;1.0;-2.6619144921722646
svm;agrupado;todos;2;0.0;0.0;inf
svm;agrupado;todos;2;0.0;0.007462686567164179;3.283202374487502
svm;agrupado;todos;2;0.0;0.4626865671641791;1.4580126518035428
svm;agrupado;todos;2;0.007352941176470588;0.4626865671641791;1.4289005448963523
svm;agrupado;todos;2;0.007352941176470588;0.8805970149253731;0.5115018630789048
svm;agrupado;todos;2;0.014705882352941176;0.8805970149253731;0.4725933485685495
svm;agrupado;todos;2;0.014705882352941176;0.8880597014925373;0.4162268592927808
svm;agrupado;todos;2;0.022058823529411766;0.8880597014925373;0.3619113536425773
svm;agrupado;todos;2;0.022058823529411766;0.9029850746268657;0.3080410777965702
svm;agrupado;todos;2;0.03676470588235294;0.9029850746268657;0.18705623853074974
svm;agrupado;todos;2;0.03676470588235294;0.917910447761194;0.010199307676873125
svm;agrupado;todos;2;0.07352941176470588;0.917910447761194;-0.3492367208445645
svm;agrupado;todos;2;0.07352941176470588;0.9253731343283582;-0.3533944050307736
svm;agrupado;todos;2;0.18382352941176472;0.9253731343283582;-0.7468461406798022
