posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
81;2170;0.0;0.0;7.256235827664408e-05
82;1730;0.0;0.0;0.0
83;1680;0.0;0.0;0.0
84;1690;0.0;0.0;0.0
85;1700;0.0;0.0;0.0
86;1710;0.0;0.0;0.0
87;1720;0.0;0.0;0.0
88;1780;0.0;0.0;0.0
89;1750;0.0;0.0;0.0
90;1760;0.0;0.0;0.0
91;1770;0.0;0.0;0.0
92;1660;0.0;0.0;0.0
93;1790;0.0;0.0;0.0
94;1820;0.0;0.0;0.0
95;1670;0.0;0.0;0.0
96;1620;0.0;0.0;0.0
97;1650;0.0;0.0;0.0
98;1640;0.0;0.0;0.0
99;1630;0.0;0.0;0.0
100;1840;0.0;0.0;0.0
101;1600;0.0;0.0;0.0
102;1580;0.0;0.0;0.0
103;1560;0.0;0.0;0.0
104;1490;0.0;0.0;0.0
105;1480;0.0;0.0;0.0
106;1460;0.0;0.0;0.0
107;1450;0.0;0.0;0.0
108;1430;0.0;0.0;0.0
109;1400;0.0;0.0;0.0
110;1390;0.0;0.0;0.0
111;1830;0.0;0.0;0.0
112;2080;0.0;0.0;0.0
113;1850;0.0;0.0;0.0
114;2240;0.0;0.0;0.0
115;2410;0.0;0.0;0.0
116;2400;0.0;0.0;0.0
117;2390;0.0;0.0;0.0
118;2380;0.0;0.0;0.0
119;2360;0.0;0.0;0.0
120;2350;0.0;0.0;0.0
121;2320;0.0;0.0;0.0
122;2310;0.0;0.0;0.0
123;2300;0.0;0.0;0.0
124;2280;0.0;0.0;0.0
125;2270;0.0;0.0;0.0
126;2260;0.0;0.0;0.0
127;2250;0.0;0.0;0.0
128;2220;0.0;0.0;0.0
129;1870;0.0;0.0;0.0
130;2210;0.0;0.0;0.0
131;2200;0.0;0.0;0.0
132;2190;0.0;0.0;0.0
133;2180;0.0;0.0;0.0
134;2160;0.0;0.0;0.0
135;2150;0.0;0.0;0.0
136;2140;0.0;0.0;0.0
137;1291;0.0;0.0;0.0
138;2130;0.0;0.0;0.0
139;2120;0.0;0.0;0.0
140;2110;0.0;0.0;0.0
141;2020;0.0;0.0;0.0
142;1880;0.0;0.0;0.0
143;1341;0.0;0.0;0.0
144;781;0.0;0.0;0.0
145;1281;0.0;0.0;0.0
146;665;0.0;0.0;0.0
147;851;0.0;0.0;0.0
148;831;0.0;0.0;0.0
149;821;0.0;0.0;0.0
150;811;0.0;0.0;0.0
151;801;0.0;0.0;0.0
152;791;0.0;0.0;0.0
153;771;0.0;0.0;0.0
154;751;0.0;0.0;0.0
155;731;0.0;0.0;0.0
156;703;0.0;0.0;0.0
157;695;0.0;0.0;0.0
158;685;0.0;0.0;0.0
159;675;0.0;0.0;0.0
160;645;0.0;0.0;0.0
161;1271;0.0;0.0;0.0
162;635;0.0;0.0;0.0
163;625;0.0;0.0;0.0
164;615;0.0;0.0;0.0
165;595;0.0;0.0;0.0
166;585;0.0;0.0;0.0
167;575;0.0;0.0;0.0
168;555;0.0;0.0;0.0
169;545;0.0;0.0;0.0
170;535;0.0;0.0;0.0
171;525;0.0;0.0;0.0
172;515;0.0;0.0;0.0
173;505;0.0;0.0;0.0
174;475;0.0;0.0;0.0
175;861;0.0;0.0;0.0
176;871;0.0;0.0;0.0
177;881;0.0;0.0;0.0
178;901;0.0;0.0;0.0
179;1251;0.0;0.0;0.0
180;1231;0.0;0.0;0.0
181;1211;0.0;0.0;0.0
182;1201;0.0;0.0;0.0
183;1191;0.0;0.0;0.0
184;1171;0.0;0.0;0.0
185;1141;0.0;0.0;0.0
186;1131;0.0;0.0;0.0
187;1121;0.0;0.0;0.0
188;1111;0.0;0.0;0.0
189;1101;0.0;0.0;0.0
190;1091;0.0;0.0;0.0
191;1081;0.0;0.0;0.0
192;1061;0.0;0.0;0.0
193;1051;0.0;0.0;0.0
194;1041;0.0;0.0;0.0
195;1031;0.0;0.0;0.0
196;1011;0.0;0.0;0.0
197;1001;0.0;0.0;0.0
198;991;0.0;0.0;0.0
199;971;0.0;0.0;0.0
200;961;0.0;0.0;0.0
201;951;0.0;0.0;0.0
202;941;0.0;0.0;0.0
203;931;0.0;0.0;0.0
204;921;0.0;0.0;0.0
205;911;0.0;0.0;0.0
206;2420;0.0;0.0;0.0
