modelo;modo;genotipo_avaliado;fold;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia;classe_real;classe_predita;score_NIRRIG;acerto;1942;1360;1387;1844;425
svm;por_genotipo;BR16;1;0;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;-0.41633437232413384;True;-1.436503914631241;0.8156599661751588;0.43686986005015876;0.2966546428639528;-1.549417372867766
svm;por_genotipo;BR16;1;9;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;-0.9483555758437231;False;-1.4170067725330273;0.8390862228662258;0.4761163017802915;0.3120711945810418;-1.5568122260144268
svm;por_genotipo;BR16;1;11;B1_BR16_NIRRIG_REPROD00003.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;-0.893649500729889;False;-1.414344715420035;0.8383140695283495;0.47806757810276407;0.3134476931661474;-1.5610785186691916
svm;por_genotipo;BR16;1;12;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.12728303999030322;True;-1.398292765725701;0.8233438723314288;0.45599621175492083;0.3043080274686713;-1.5866942342233217
svm;por_genotipo;BR16;1;15;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.17554535775939262;True;-1.3967243116467187;0.8250038775640357;0.46435381394086106;0.31342940856861007;-1.5992671062921848
svm;por_genotipo;BR16;1;23;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;-1.003816191797873;True;-1.4591146869048435;0.8186087954935732;0.47778070942834105;0.3571200446331156;-1.6351949393673757
svm;por_genotipo;BR16;1;24;B2_BR16_NIRRIG_REPROD00000.asd;B2;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.8283392999260892;True;-1.4302785676513734;0.795703727181872;0.41276243361747156;0.30583276664118436;-1.5635020105217388
svm;por_genotipo;BR16;1;32;B3_BR16_IRRIG_REPROD00000.asd;B3;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;-1.0224144021895858;True;-1.4378144820188479;0.8277660507107795;0.44947409389957804;0.340579660528542;-1.578488042354838
svm;por_genotipo;BR16;1;34;B3_BR16_IRRIG_REPROD00002.asd;B3;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;-1.211528446757134;True;-1.4408528328607666;0.8293418611133252;0.4540463306932223;0.34410825769874237;-1.5788310161585772
svm;por_genotipo;BR16;1;44;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;1.420248322771944;True;-1.4209892574692136;0.8098725674980309;0.46517729533493674;0.3286486926423548;-1.6960439202959299
svm;por_genotipo;BR16;1;45;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;1.4870876044109589;True;-1.418712016484402;0.8087057614445998;0.46629343225750974;0.3304487173542651;-1.7034101358769127
svm;por_genotipo;BR16;1;51;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;-0.8397405120706614;True;-1.436640944209378;0.8313701082170992;0.5021218217690484;0.3888046261085569;-1.6614449048661433
svm;por_genotipo;BR16;1;53;B4_BR16_IRRIG_REPROD00005.asd;B4;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;-1.1386063389584362;True;-1.4368425304667554;0.8374120203482981;0.4893516529346771;0.3608256405264712;-1.603541064239951
svm;por_genotipo;BR16;1;192;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;-0.5451770231072044;True;-1.406661341188681;0.8337619712862935;0.4260921856192963;0.33175829424153047;-1.5623744311775376
svm;por_genotipo;BR16;1;201;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0067183198648262;True;-1.2966196473144433;0.8077659139065879;0.518361714952667;0.4237768952275276;-1.8299202007616573
svm;por_genotipo;BR16;1;203;B1_BR16_NIRRIG_REPROD00003.asd;B1;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0505361139585299;True;-1.2929305332783925;0.8057270330004414;0.5153069976824396;0.42092916972783323;-1.8337988399105922
svm;por_genotipo;BR16;1;204;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.8285309447116167;True;-1.3436251721318613;0.806020914753008;0.4871010064068911;0.38439291778215884;-1.8060245154672268
svm;por_genotipo;BR16;1;207;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.6073413384503403;True;-1.3293959371824398;0.8084273005397065;0.4986918125167204;0.3967351286068935;-1.8348364339479635
svm;por_genotipo;BR16;1;215;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;-0.10198603540581948;True;-1.3870242738934384;0.831943168130112;0.47975808455115243;0.34897193899340306;-1.6246248026867982
svm;por_genotipo;BR16;1;216;B2_BR16_NIRRIG_REPROD00000.asd;B2;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.469948434232461;True;-1.389409141537453;0.8160967497999402;0.42211238488339675;0.3048478498204652;-1.6094405269310026
svm;por_genotipo;BR16;1;224;B3_BR16_IRRIG_REPROD00000.asd;B3;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;-1.4373392023339708;True;-1.4688519994997231;0.8410181264107074;0.43897778694232564;0.34255550827708736;-1.5205424622233916
svm;por_genotipo;BR16;1;226;B3_BR16_IRRIG_REPROD00002.asd;B3;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;-1.509509177570891;True;-1.4833796759988997;0.8375823395654072;0.43635817929370097;0.3395643157768846;-1.493249502559423
svm;por_genotipo;BR16;1;236;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.2370134252246148;True;-1.4146336969763282;0.8229425260570439;0.46171751250965276;0.34481063225700764;-1.6936133402409617
svm;por_genotipo;BR16;1;237;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.2953496222863763;True;-1.4123004127902543;0.8235074702950735;0.4639082594217947;0.34833525155761164;-1.703508667636961
svm;por_genotipo;BR16;1;243;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;-2.103109373367627;True;-1.4794136377732354;0.8274064591418748;0.4576088050988829;0.3270341159293203;-1.4986988686986324
svm;por_genotipo;BR16;1;245;B4_BR16_IRRIG_REPROD00005.asd;B4;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;-1.7264851213637737;True;-1.4988981021407322;0.8121861162583583;0.42514011801561175;0.3117515979681526;-1.479508200727539
svm;por_genotipo;BR16;1;384;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;-2.0372730561405743;True;-1.4898089981445908;0.8239833104697317;0.48898281051279485;0.38649925340249763;-1.5434206653247684
svm;por_genotipo;BR16;1;393;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.6895202868220506;True;-1.4079270684881569;0.8165924689673167;0.4135541793446961;0.2816025666338071;-1.55267941802336
svm;por_genotipo;BR16;1;395;B1_BR16_NIRRIG_REPROD00003.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.6955234115533198;True;-1.4067995920716323;0.8170187371340737;0.4153493123507676;0.28407577144656354;-1.5570210573918333
svm;por_genotipo;BR16;1;396;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.55787873058775;True;-1.399880125936882;0.8024481931592657;0.3838528627362847;0.2661887853786458;-1.5664783231276989
svm;por_genotipo;BR16;1;399;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.5531575150565393;True;-1.400662745427515;0.8031780159626751;0.3866908628013689;0.26776171512809477;-1.566512743365087
svm;por_genotipo;BR16;1;407;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;-1.6555185995699184;True;-1.5473007013897897;0.8077419625575009;0.4390243282721118;0.33481022175002917;-1.4739997298371494
svm;por_genotipo;BR16;1;408;B2_BR16_NIRRIG_REPROD00000.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0119074675246442;True;-1.4317374859343588;0.7880863242973284;0.39134573776730663;0.31136167572144835;-1.5749854950300208
svm;por_genotipo;BR16;1;416;B3_BR16_IRRIG_REPROD00000.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;-0.3436627681020311;True;-1.4013526523401987;0.8344575789242561;0.46121388304925715;0.3384742443337013;-1.6132850202737494
svm;por_genotipo;BR16;1;418;B3_BR16_IRRIG_REPROD00002.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;-0.3400570760111624;True;-1.4000770054407705;0.8356337658958661;0.4643321827404706;0.33827703007293863;-1.6157492023698683
svm;por_genotipo;BR16;1;428;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0591481605031592;True;-1.425346169219462;0.7984495405833176;0.4329537396925463;0.35591576727361385;-1.7025536241330483
svm;por_genotipo;BR16;1;429;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0133674321722426;True;-1.4252142391209546;0.7987618674261953;0.4354286152531618;0.3584667140445157;-1.7083945702539138
svm;por_genotipo;BR16;1;435;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;-1.1539004315516734;True;-1.5675308779887003;0.8174409844231645;0.45248256501133205;0.36782938629041434;-1.4152582294608815
svm;por_genotipo;BR16;1;437;B4_BR16_IRRIG_REPROD00005.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;-2.1812896700856217;True;-1.4990084456789332;0.8274918699076242;0.4715318074166836;0.3632323717753195;-1.4904588336775544
svm;por_genotipo;BR16;1;576;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;-1.0014661911715625;True;-1.63771526070968;0.8432732641405831;0.49089609447559823;0.29929120365221956;-1.2280930963822394
svm;por_genotipo;BR16;1;585;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.9512034367554955;True;-1.4050074349890838;0.8214665539973753;0.455322936647222;0.28466277212484675;-1.6215541277635657
svm;por_genotipo;BR16;1;587;B1_BR16_NIRRIG_REPROD00003.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0927398188044948;True;-1.402263500632012;0.8235225409548753;0.461651088668006;0.2923466963624911;-1.6350487055251348
