modelo;modo;genotipo;fold;accuracy;precision;recall;f1_score;kappa;auc_roc
svm;por_genotipo;BR16;1;0.9101123595505618;0.8775510204081632;0.9555555555555556;0.9148936170212766;0.8200202224469161;0.944949494949495
svm;por_genotipo;BR16;2;0.9230769230769231;0.9333333333333333;0.9130434782608695;0.9230769230769231;0.8461724221202608;0.9550724637681159
svm;por_genotipo;BR16;3;0.9101123595505618;0.9111111111111111;0.9111111111111111;0.9111111111111111;0.8202020202020202;0.953030303030303
svm;por_genotipo;BR16;4;0.9101123595505618;0.9090909090909091;0.9090909090909091;0.9090909090909091;0.8202020202020202;0.956060606060606
svm;por_genotipo;BR16;5;0.8888888888888888;0.8863636363636364;0.8863636363636364;0.8863636363636364;0.7776679841897233;0.949604743083004
