modelo;modo;genotipo;accuracy_media;accuracy_desvio;precision_media;precision_desvio;recall_media;recall_desvio;f1_score_media;f1_score_desvio;kappa_media;kappa_desvio;auc_roc_media;auc_roc_desvio
svm;por_genotipo;BR16;0.9084605781234995;0.012297090153182692;0.9034900020614305;0.022057986395677825;0.9150329380764163;0.025093115458363967;0.9089072393327712;0.013690521132010674;0.816852933832188;0.024635123036789962;0.9517435221783048;0.0045306746826652275
