modelo;modo;genotipo;fold;accuracy;precision;recall;f1_score;kappa;auc_roc
pls_da;agrupado;todos;1;0.8555555555555555;0.8529411764705882;0.8592592592592593;0.8560885608856088;0.7111111111111111;0.9005212620027434
pls_da;agrupado;todos;2;0.9074074074074074;0.9224806201550387;0.8880597014925373;0.9049429657794676;0.8147538284208793;0.9551141352063213
pls_da;agrupado;todos;3;0.8703703703703703;0.8571428571428571;0.8888888888888888;0.8727272727272727;0.7407407407407407;0.9280109739368998
pls_da;agrupado;todos;4;0.9256505576208178;0.9191176470588235;0.9328358208955224;0.9259259259259259;0.8513072798629153;0.973355444997236
pls_da;agrupado;todos;5;0.9070631970260223;0.8920863309352518;0.9253731343283582;0.9084249084249084;0.814149509465248;0.9639579878385848
