banda_nm;vip;vip_acima_de_1;iteracoes;acertos;prop_acertos;importancia_media;decisao_boruta;confirmada_boruta;q_condicao;q_tempo;significativa;criterios_atendidos
1015;0.8646102401503427;False;100;81;0.81;0.0013166994293085546;confirmada;True;9.925691801661396e-25;1.4316940842540886e-09;True;2
1025;0.8448576726288887;False;100;69;0.69;0.0011880721047840377;confirmada;True;8.42638587430454e-25;1.4316940842540886e-09;True;2
1035;0.8279449421123773;False;100;71;0.71;0.0011962382079915952;confirmada;True;6.556746916190513e-25;1.4316940842540886e-09;True;2
1039;0.8214969662210851;False;100;83;0.83;0.0012428709351644022;confirmada;True;6.236768668832361e-25;1.4316940842540886e-09;True;2
1049;0.8222877933642952;False;100;77;0.77;0.001279321687784124;confirmada;True;7.22817315887341e-25;1.4316940842540886e-09;True;2
1059;0.8000239236898128;False;100;52;0.52;0.0010424874431122174;tentativa;False;9.925691801661396e-25;1.4316940842540886e-09;True;1
1066;0.7953932233473322;False;100;48;0.48;0.0010134797432531193;tentativa;False;2.0121346190467763e-24;2.8746818873570204e-06;True;1
1076;0.803800720542918;False;100;57;0.57;0.0010197908862283722;tentativa;False;4.384148203372522e-24;3.38262118091469e-06;True;1
1086;0.8081357025572753;False;100;47;0.47;0.001005893268207978;tentativa;False;1.107571688454426e-23;3.38262118091469e-06;True;1
1105;0.821647511325728;False;100;37;0.37;0.0009579205367183718;tentativa;False;2.820478580517879e-24;3.38262118091469e-06;True;1
1115;0.7981824692325398;False;100;32;0.32;0.0008899825006179448;rejeitada;False;3.8837114419823504e-25;3.38262118091469e-06;True;1
1125;0.74539880456444;False;100;24;0.24;0.0008632011507198224;rejeitada;False;6.293716466973379e-26;1.1406578575249962e-08;True;1
1134;0.6987833456815743;False;100;16;0.16;0.0007992119935882777;rejeitada;False;2.0067454708636703e-26;9.51990049406762e-09;True;1
1144;0.6832869890575758;False;100;33;0.33;0.0009419675187032215;rejeitada;False;1.2359839834746712e-26;3.0829475055508035e-08;True;1
1155;0.7064401083295357;False;100;77;0.77;0.0014171656241585115;confirmada;True;1.0581592670827368e-26;7.415706192447463e-08;True;2
1158;0.7064577050192684;False;100;83;0.83;0.001581255170933492;confirmada;True;1.030926761968309e-26;8.796013935099886e-08;True;2
1166;0.7066560783629033;False;100;74;0.74;0.001495760386596577;confirmada;True;1.810067863439266e-26;1.2997800269253742e-08;True;2
1176;0.7340127371678197;False;100;68;0.68;0.0013576345109461575;confirmada;True;2.830976593092807e-26;1.4223988492252865e-08;True;2
1186;0.7648525127546468;False;100;78;0.78;0.001356376899576815;confirmada;True;6.615227345419703e-26;9.70271204641264e-09;True;2
1196;0.7662624428563634;False;100;72;0.72;0.0012962988715692428;confirmada;True;1.9302955841665004e-25;1.2619510451545432e-08;True;2
1206;0.7541124049516639;False;100;69;0.69;0.0012536021207146205;confirmada;True;5.2004646206247815e-25;8.367448239300681e-09;True;2
1216;0.7488764853472997;False;100;77;0.77;0.001284945364216438;confirmada;True;1.0498162795600432e-24;9.51990049406762e-09;True;2
1226;0.7329751767330032;False;100;81;0.81;0.0012694275797049265;confirmada;True;1.9905821405231702e-24;8.409286599879997e-09;True;2
1244;0.7280435746951577;False;100;76;0.76;0.0012757609200152043;confirmada;True;2.582806189542222e-24;5.1811139813605744e-09;True;2
1255;0.7159223142319163;False;100;74;0.74;0.0012279915248855364;confirmada;True;1.3292307583901841e-24;3.271651104572591e-09;True;2
1264;0.7119052776123832;False;100;83;0.83;0.0013117064446564388;confirmada;True;1.0498162795600432e-24;2.457959033827995e-09;True;2
1275;0.7119922072878146;False;100;79;0.79;0.00131866872155119;confirmada;True;1.0079348662380257e-24;1.4316940842540886e-09;True;2
1279;0.7163583487427284;False;100;86;0.86;0.0014230683441274832;confirmada;True;9.808645937533175e-25;1.3297028200281612e-09;True;2
1292;0.7322437494921072;False;100;69;0.69;0.0012378936566834176;confirmada;True;9.69502962104936e-25;1.156498586132119e-09;True;2
1296;0.7357502815317887;False;100;71;0.71;0.0012050255615234855;confirmada;True;1.1853434286678995e-24;6.501165589481302e-10;True;2
1306;0.7620458593960456;False;100;75;0.75;0.0013119233113711613;confirmada;True;3.7925354103462314e-24;8.797240787462704e-10;True;2
1317;0.8477455676246003;False;100;93;0.93;0.0015358045348332955;confirmada;True;1.8455734044803132e-23;1.4674115910999201e-09;True;2
1335;1.1080499187377784;True;100;100;1.0;0.004855189901510396;confirmada;True;4.712150769898546e-26;1.0481795133657866e-09;True;3
1342;1.2748801485227108;True;100;100;1.0;0.010222488487364898;confirmada;True;9.02664134447761e-33;9.51990049406762e-09;True;3
1346;1.3940812585020623;True;100;100;1.0;0.014179315367123534;confirmada;True;1.1208647787703436e-31;1.506226966567264e-08;True;3
1356;1.7434393100180496;True;100;100;1.0;0.013067231190852372;confirmada;True;2.4609789597328567e-26;1.782610951845665e-06;True;3
1366;2.007695283909261;True;100;100;1.0;0.010028286365688994;confirmada;True;8.530605119847456e-17;8.58283177220169e-06;True;3
1385;1.77043146886116;True;100;100;1.0;0.008128698404666228;confirmada;True;2.2006613246979703e-15;1.0411263445438222e-06;True;3
1395;1.4093984602594185;True;100;100;1.0;0.006063224099218378;confirmada;True;6.615227345419703e-26;8.81926188728132e-07;True;3
1405;1.226281720313462;True;100;100;1.0;0.005108213184772928;confirmada;True;7.3988875324732895e-28;8.807539894632457e-07;True;3
1415;1.1082737009450392;True;100;100;1.0;0.004353405285575544;confirmada;True;3.4741767513961697e-29;8.993430234092721e-07;True;3
1425;0.9497839747780271;False;100;100;1.0;0.0028438476958810273;confirmada;True;4.0559550324879366e-30;8.993430234092721e-07;True;2
1435;0.8201841556913465;False;100;100;1.0;0.002114711781858555;confirmada;True;4.312224803236475e-31;8.81926188728132e-07;True;2
1445;0.7786494742333553;False;100;100;1.0;0.0028469126164466624;confirmada;True;1.3978598011707534e-31;8.81926188728132e-07;True;2
1454;0.7879658097209014;False;100;100;1.0;0.003967573062339342;confirmada;True;8.646253654820409e-32;8.81926188728132e-07;True;2
1465;0.8200961287824732;False;100;100;1.0;0.006054794694430013;confirmada;True;3.629709817156472e-32;8.81926188728132e-07;True;2
1475;0.8535775682309662;False;100;100;1.0;0.007958625103140195;confirmada;True;1.2649955123104857e-33;8.81926188728132e-07;True;2
1485;0.8830154095803705;False;100;100;1.0;0.010159973866298298;confirmada;True;7.296890347538571e-35;8.81926188728132e-07;True;2
1495;0.9088941694887374;False;100;100;1.0;0.010718149157210883;confirmada;True;1.5646203612537672e-35;8.81926188728132e-07;True;2
1505;0.931088731392525;False;100;100;1.0;0.010096150909324322;confirmada;True;1.188823545287672e-35;8.81926188728132e-07;True;2
1510;0.9410005929598109;False;100;100;1.0;0.010740483165548667;confirmada;True;1.1231777150810293e-35;8.81926188728132e-07;True;2
1516;0.9514647603413312;False;100;100;1.0;0.009482211121824687;confirmada;True;1.5719725212976746e-35;8.993430234092721e-07;True;2
1526;0.9656923543401543;False;100;100;1.0;0.007822277086284517;confirmada;True;4.824071960249691e-35;1.328574113148159e-06;True;2
1536;0.9754491179996448;False;100;100;1.0;0.007443208101496691;confirmada;True;6.45393701365806e-34;3.003785072266199e-06;True;2
1546;0.9864077409845065;False;100;100;1.0;0.006651081852298167;confirmada;True;5.098942181754432e-32;9.361146581539816e-06;True;2
1556;1.0141797217244408;True;100;100;1.0;0.0045501530369166515;confirmada;True;1.7928195134177322e-30;2.688917966102273e-05;True;3
1566;1.0410838437671588;True;100;100;1.0;0.0038250005055705948;confirmada;True;4.682100840300192e-28;0.000119639706495;True;3
1576;1.0589928068065153;True;100;100;1.0;0.003501691002193707;confirmada;True;1.3264158713080404e-25;0.0001140189817786;True;3
1586;1.0447397593135608;True;100;100;1.0;0.0027859660172776662;confirmada;True;2.3638483059213708e-23;0.0001218371360187;True;3
1596;1.0200528077318618;True;100;100;1.0;0.002273480692626899;confirmada;True;4.552817442446055e-21;0.0001454270431111;True;3
1606;0.9799583785967088;False;100;95;0.95;0.0018746005522938252;confirmada;True;7.828738427026814e-19;0.0001675873970592;True;2
1616;0.922825895960963;False;100;97;0.97;0.0016580449193750093;confirmada;True;3.418587133032122e-16;0.0001816987462586;True;2
1626;0.8860150630592442;False;100;85;0.85;0.0013055856606622861;confirmada;True;9.341982538397551e-15;0.0001992067562937;True;2
1636;0.8601868798007365;False;100;76;0.76;0.0012206962941880633;confirmada;True;4.771727237526596e-13;0.0002032715668763;True;2
1646;0.8584049667981171;False;100;61;0.61;0.0010760267900271736;tentativa;False;4.701766475794765e-11;0.000193537890935;True;1
1656;0.877360762444822;False;100;53;0.53;0.0010530281690105522;tentativa;False;2.1152525423149107e-09;0.0001741383968273;True;1
1666;0.9322545261298687;False;100;65;0.65;0.0011125610739317348;tentativa;False;7.600373605546887e-08;0.0001619915023158;True;1
1676;1.0111258100917377;True;100;74;0.74;0.0011493812506853276;confirmada;True;5.473368475337959e-06;0.0001545093488698;True;3
1686;1.0244767059263606;True;100;73;0.73;0.0012028558383355837;confirmada;True;0.0001178095664181;0.0001068828531989;True;3
1696;1.0023154617587364;True;100;88;0.88;0.001303866940500844;confirmada;True;0.0004236629406482;5.1022097415407074e-05;True;3
1706;1.0542844009346588;True;100;89;0.89;0.001353648915582093;confirmada;True;0.0009407490464112;3.900585930631108e-05;True;3
1725;1.1803607972882013;True;100;95;0.95;0.001616243863047235;confirmada;True;0.0003590746189887;2.398258832630475e-05;True;3
1735;1.0922909124980835;True;100;95;0.95;0.0014718578442025065;confirmada;True;8.590672587935957e-06;2.201710446387967e-05;True;3
1745;1.0348974177817536;True;100;77;0.77;0.0012602512997559807;confirmada;True;1.2481490964240306e-08;2.201710446387967e-05;True;3
1755;1.0382544885865934;True;100;73;0.73;0.0012063775603191075;confirmada;True;3.8789449230904994e-11;2.201710446387967e-05;True;3
1765;1.0459602789418396;True;100;79;0.79;0.0012330457736930798;confirmada;True;2.8424754270302693e-14;2.201710446387967e-05;True;3
1775;1.083244557022622;True;100;77;0.77;0.0012324246365825004;confirmada;True;2.128718020607577e-16;2.2189315201191e-05;True;3
1785;1.1313970468824588;True;100;90;0.9;0.0015305454087564832;confirmada;True;2.4697827146533636e-17;2.23400132559915e-05;True;3
1794;1.1932582566464398;True;100;100;1.0;0.0019901009097942467;confirmada;True;2.079169899293849e-17;2.218294033780662e-05;True;3
1796;1.211020758618558;True;100;100;1.0;0.0020630593450402103;confirmada;True;2.2198074922428744e-17;2.2065917870909933e-05;True;3
1807;1.3095269691620155;True;100;100;1.0;0.0027251522195521904;confirmada;True;6.076168378287665e-17;2.201710446387967e-05;True;3
1817;1.4166081077239046;True;100;100;1.0;0.0028946091038698973;confirmada;True;1.0031134365889517e-16;2.201710446387967e-05;True;3
1831;1.5684767518883151;True;100;100;1.0;0.009094248918285534;confirmada;True;9.135751409582176e-21;2.289794041627856e-05;True;3
1843;1.6379151392365652;True;100;100;1.0;0.010945313827042;confirmada;True;1.090032608291793e-19;1.1609409174133386e-05;True;3
1853;1.5146786450247218;True;100;100;1.0;0.01047407589564831;confirmada;True;1.4479887685784049e-21;6.192171232793892e-06;True;3
1863;1.3415401957047615;True;100;100;1.0;0.008116597924388541;confirmada;True;2.6108057357339543e-24;3.0682377375832505e-06;True;3
1873;1.1544560463951705;True;100;100;1.0;0.006423688035706168;confirmada;True;6.586796771752325e-27;9.418266187084e-08;True;3
1883;0.9984941651124204;False;100;100;1.0;0.006348056953056027;confirmada;True;2.4907075063813106e-29;6.925941748689275e-08;True;2
1893;0.96278465672509;False;100;100;1.0;0.005183694519674484;confirmada;True;1.0855583790444104e-31;1.2339141230074744e-08;True;2
1898;1.091099490330115;True;100;100;1.0;0.004787649684729669;confirmada;True;8.389312367478559e-32;7.040750148592219e-09;True;3
1908;1.4802039158405507;True;100;100;1.0;0.00622497824377314;confirmada;True;8.389312367478559e-32;1.510561498724011e-08;True;3
1923;1.7390406074042992;True;100;100;1.0;0.009769307486480227;confirmada;True;9.011676390380772e-32;4.143189302123045e-07;True;3
1929;1.768356499159359;True;100;100;1.0;0.01228475232930916;confirmada;True;8.389312367478559e-32;5.2922496435756545e-08;True;3
1939;1.7497748345001498;True;100;100;1.0;0.018034269282814375;confirmada;True;8.389312367478559e-32;1.2560026660496947e-08;True;3
1953;1.6194794044520577;True;100;100;1.0;0.022704425788463295;confirmada;True;1.1927800149203428e-32;7.040750148592219e-09;True;3
1963;1.4944158721872036;True;100;100;1.0;0.020881772928267327;confirmada;True;9.154174374305854e-36;7.040750148592219e-09;True;3
1973;1.374555408867396;True;100;100;1.0;0.016679455393061416;confirmada;True;1.1843785459115742e-36;7.040750148592219e-09;True;3
1983;1.2713953541502077;True;100;100;1.0;0.011588122874024163;confirmada;True;8.139491408620894e-37;8.81926188728132e-07;True;3
1989;1.2190720689358376;True;100;100;1.0;0.009887439214760384;confirmada;True;5.623846179912004e-37;8.81926188728132e-07;True;3
1994;1.1798746006870862;True;100;100;1.0;0.00895297863080708;confirmada;True;8.454549024690169e-37;8.81926188728132e-07;True;3
2004;1.1115966898462648;True;100;100;1.0;0.008507028205843233;confirmada;True;7.039236484230766e-36;8.81926188728132e-07;True;3
2015;1.043830130491921;True;100;100;1.0;0.008609472471044375;confirmada;True;1.1240165039221759e-35;8.81926188728132e-07;True;3
2024;0.990637345042947;False;100;100;1.0;0.00932241505953108;confirmada;True;3.9822564049378826e-35;8.993430234092721e-07;True;2
2034;0.9294855344588258;False;100;100;1.0;0.008881122367502547;confirmada;True;2.10390319369952e-34;1.3406738844339566e-06;True;2
2044;0.8694792476034443;False;100;100;1.0;0.006481098203993484;confirmada;True;1.1075812258420809e-33;2.456319259635079e-06;True;2
2054;0.8120334308294337;False;100;100;1.0;0.0048091939958585074;confirmada;True;5.53438366355257e-33;4.671262488619824e-06;True;2
2064;0.7603670231728635;False;100;100;1.0;0.004166324668050943;confirmada;True;4.9221937269308315e-31;7.93876672927766e-06;True;2
2074;0.7408263296144919;False;100;100;1.0;0.003439709007333859;confirmada;True;2.4907075063813106e-29;1.2196768065604076e-05;True;2
2084;0.7515892269502831;False;100;100;1.0;0.00291707979946409;confirmada;True;1.2698784836341334e-28;1.6234358049350403e-05;True;2
2094;0.7769426863804042;False;100;100;1.0;0.0024636049767782333;confirmada;True;1.4887764392783254e-27;1.491839306889458e-05;True;2
2104;0.7985331780891882;False;100;100;1.0;0.002060528759035723;confirmada;True;1.810067863439266e-26;1.0222638538553338e-05;True;2
2114;0.8263658584370235;False;100;99;0.99;0.001881360725808649;confirmada;True;2.0884473731479664e-25;6.802445683423892e-06;True;2
2124;0.8259116109033342;False;100;100;1.0;0.0018618996567156343;confirmada;True;1.139301276524318e-24;5.11273137993262e-06;True;2
2134;0.8032225795321146;False;100;99;0.99;0.0018887766816845938;confirmada;True;1.620854868706528e-23;4.263610285364456e-06;True;2
2144;0.7905257406582044;False;100;99;0.99;0.0018296859427394834;confirmada;True;3.1639006210324243e-22;3.4711737139137505e-06;True;2
2154;0.7927439033705529;False;100;97;0.97;0.0020695081654014636;confirmada;True;8.570696572603928e-22;3.38262118091469e-06;True;2
2164;0.8206724313201814;False;100;100;1.0;0.0024714905651256705;confirmada;True;3.442459856834445e-21;3.38262118091469e-06;True;2
2174;0.8600225785188884;False;100;100;1.0;0.00263767952865598;confirmada;True;1.2155368096538172e-20;3.38262118091469e-06;True;2
2193;0.9351070833587097;False;100;100;1.0;0.0026959955039174395;confirmada;True;1.0542370618247875e-20;1.2085476841556709e-08;True;2
2203;0.9742446783989814;False;100;100;1.0;0.0030478046248738344;confirmada;True;6.390325722421524e-21;2.8596418724752506e-08;True;2
2213;1.013333807011866;True;100;100;1.0;0.0033187123410665033;confirmada;True;4.06009711176364e-21;9.414813835656082e-09;True;3
2219;1.0329965299727266;True;100;100;1.0;0.0034503016337067245;confirmada;True;3.70440186405839e-21;1.4149491606689497e-08;True;3
2227;1.0626829477197413;True;100;100;1.0;0.0038777631569765895;confirmada;True;3.615747858990667e-21;9.51990049406762e-09;True;3
2234;1.0869111732058225;True;100;100;1.0;0.004463098305247904;confirmada;True;6.537827870125448e-21;9.756406908323218e-09;True;3
2244;1.1081817233138338;True;100;100;1.0;0.003960237698179697;confirmada;True;2.4853895728908252e-20;1.8066124684933795e-09;True;3
2254;1.104611129590472;True;100;100;1.0;0.0039519400772560906;confirmada;True;4.305693842564008e-19;1.8066124684933795e-09;True;3
2273;0.9659459249120202;False;100;100;1.0;0.002715875954692185;confirmada;True;7.48429498376052e-19;1.1232173550594643e-06;True;2
2283;0.9613442225447012;False;100;100;1.0;0.002120034924557048;confirmada;True;3.836470194387807e-19;1.1232173550594643e-06;True;2
2292;0.9344845351267852;False;100;99;0.99;0.0019627667875709008;confirmada;True;1.9099642703381145e-19;1.1232173550594643e-06;True;2
2303;0.9066932824910023;False;100;100;1.0;0.002050831456034659;confirmada;True;1.1427485945534562e-19;1.1232173550594643e-06;True;2
2313;0.8789894422681973;False;100;99;0.99;0.0018113834028538498;confirmada;True;3.792755712628455e-21;1.1232173550594643e-06;True;2
2323;0.8340533996244763;False;100;97;0.97;0.0017371171685243406;confirmada;True;2.685058626728359e-23;1.83844952529454e-06;True;2
2333;0.7896111686578701;False;100;91;0.91;0.001603369007524727;confirmada;True;5.778237875929676e-25;7.298221633546556e-10;True;2
2343;0.7569329886125676;False;100;86;0.86;0.0015092576281615512;confirmada;True;1.7181910247562388e-26;4.157082730860196e-10;True;2
2353;0.7342114265686093;False;100;92;0.92;0.0015487320690453041;confirmada;True;2.2923037570845025e-27;6.169072329317239e-10;True;2
2363;0.7100318228892517;False;100;89;0.89;0.0015338111836685384;confirmada;True;5.504504720552211e-28;7.934882158139333e-10;True;2
2373;0.7060845100936632;False;100;92;0.92;0.0015829234899214393;confirmada;True;9.288840932075887e-29;1.4316940842540886e-09;True;2
2383;0.7133790652259133;False;100;95;0.95;0.0015502222985198644;confirmada;True;2.222009779270464e-29;1.2368917865801242e-08;True;2
2393;0.7338753867778286;False;100;94;0.94;0.0016835966262448343;confirmada;True;2.6495612510052782e-30;3.006473157897811e-08;True;2
2403;0.7602564262707212;False;100;86;0.86;0.0014783372484477733;confirmada;True;2.7272138598719163e-31;4.1511407174130473e-08;True;2
2413;0.8182939159103502;False;100;92;0.92;0.0016390976903673108;confirmada;True;1.0680900943429838e-31;2.5002098828082004e-08;True;2
2423;0.8895134638462002;False;100;99;0.99;0.002108771508625269;confirmada;True;8.826624916489856e-32;1.9761370273966e-08;True;2
2429;0.9541723289042412;False;100;100;1.0;0.0024849884796614404;confirmada;True;8.389312367478559e-32;1.5134510273091494e-08;True;2
2439;1.0812215929366171;True;100;100;1.0;0.004276930929867467;confirmada;True;8.389312367478559e-32;1.7611302559323597e-08;True;3
2447;1.1993120825159878;True;100;100;1.0;0.006031084716926747;confirmada;True;8.389312367478559e-32;1.3446323529223914e-08;True;3
