posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini;p_valor;q_fdr;epsilon2;delta_cliff;significativa;abs_delta_cliff
1;771;0.0;0.0;0.05;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
2;1460;0.0;0.0;0.05;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
3;675;0.0;0.0;0.04;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
4;821;0.0;0.0;0.04;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
5;2446;0.0;0.0;0.04;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
6;465;0.0;0.0;0.03;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
7;685;0.0;0.0;0.03;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
8;694;0.0;0.0;0.03;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
9;791;0.0;0.0;0.03;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
10;1131;0.0;0.0;0.03;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
11;1470;0.0;0.0;0.03;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
12;405;0.0;0.0;0.02;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
13;425;0.0;0.0;0.02;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
14;495;0.0;0.0;0.02;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
15;505;0.0;0.0;0.02;1.6070037520227164e-12;4.986330855368519e-12;0.7411090067340068;-0.9982638888888888;True;0.9982638888888888
16;811;0.0;0.0;0.02;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
17;1311;0.0;0.0;0.02;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
18;1341;0.0;0.0;0.02;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
19;1420;0.0;0.0;0.02;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
20;1987;0.0;0.0;0.02;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
21;2017;0.0;0.0;0.02;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
22;2047;0.0;0.0;0.02;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
23;445;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
24;455;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
25;475;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
26;615;0.0;0.0;0.01;1.917528539477137e-12;5.114240616992989e-12;0.7358572134387352;-0.9947916666666666;True;0.9947916666666666
27;625;0.0;0.0;0.01;1.6070037520227164e-12;4.986330855368519e-12;0.7411090067340068;-0.9982638888888888;True;0.9982638888888888
28;665;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
29;761;0.0;0.0;0.01;1.7555433370579708e-12;5.114240616992989e-12;0.7384808227199532;-0.9965277777777778;True;0.9965277777777778
30;781;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
31;831;0.0;0.0;0.01;1.6070037520227164e-12;4.986330855368519e-12;0.7411090067340068;-0.9982638888888888;True;0.9982638888888888
32;851;0.0;0.0;0.01;1.917528539477137e-12;5.114240616992989e-12;0.7358572134387352;-0.9947916666666666;True;0.9947916666666666
33;871;0.0;0.0;0.01;1.917528539477137e-12;5.114240616992989e-12;0.7358572134387352;-0.9947916666666666;True;0.9947916666666666
34;891;0.0;0.0;0.01;2.7253307263052725e-12;5.9212429233602905e-12;0.7254085236422194;-0.9878472222222222;True;0.9878472222222222
35;911;0.0;0.0;0.01;2.7253307263052725e-12;5.9212429233602905e-12;0.7254085236422194;-0.9878472222222222;True;0.9878472222222222
36;951;0.0;0.0;0.01;3.2461733135075706e-12;6.800716512772245e-12;0.720211627140975;-0.984375;True;0.984375
37;1101;0.0;0.0;0.01;1.1825298845719056e-11;1.8318495417348784e-11;0.6818181818181819;-0.9583333333333334;True;0.9583333333333334
38;1141;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
39;1151;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
40;1171;0.0;0.0;0.01;2.2867003968547404e-12;5.563490526629979e-12;0.7306237190748062;-0.9913194444444444;True;0.9913194444444444
41;1331;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
42;1430;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
43;1440;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
44;1450;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
45;1480;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
46;1500;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
47;1510;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
48;1520;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
49;1530;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
50;1540;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
51;1560;0.0;0.0;0.01;4.597316899168834e-12;9.049037389822792e-12;0.7098727309325137;0.9774305555555556;True;0.9774305555555556
52;1967;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
53;2007;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
54;2037;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
55;2057;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
56;2357;0.0;0.0;0.01;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;0.9722222222222224;True;0.9722222222222224
57;2407;0.0;0.0;0.01;1.6070037520227164e-12;4.986330855368519e-12;0.7411090067340068;0.9982638888888888;True;0.9982638888888888
58;2417;0.0;0.0;0.01;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
59;1111;0.0;0.0;0.009400352733686067;4.597316899168868e-12;9.049037389822792e-12;0.7098727309325135;-0.9774305555555556;True;0.9774305555555556
60;1351;0.0;0.0;0.0005996472663139327;2.488144689868453e-10;3.1501140487161705e-10;0.5915152430098083;-0.8940972222222222;True;0.8940972222222222
61;415;0.0;0.0;0.0;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
62;435;0.0;0.0;0.0;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
63;485;0.0;0.0;0.0;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
64;515;0.0;0.0;0.0;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;-0.9722222222222222;True;0.9722222222222222
65;525;0.0;0.0;0.0;6.495427334443136e-12;1.0649177828091825e-11;0.6996070304494219;-0.9704861111111112;True;0.9704861111111112
66;535;0.0;0.0;0.0;2.324507014732074e-11;3.388460474211444e-11;0.6617625530669011;-0.9444444444444444;True;0.9444444444444444
67;545;0.0;0.0;0.0;1.8075012130224896e-10;2.2954705807486847e-10;0.600975790513834;-0.9010416666666666;True;0.9010416666666666
68;555;0.0;0.0;0.0;3.697677398571035e-10;4.6470198189149466e-10;0.5797924901185769;-0.8854166666666666;True;0.8854166666666666
69;565;0.0;0.0;0.0;1.4014496730133406e-11;2.1450546860823592e-11;0.676776826233348;-0.9548611111111112;True;0.9548611111111112
70;585;0.0;0.0;0.0;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;-0.9722222222222222;True;0.9722222222222222
71;595;0.0;0.0;0.0;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;-0.9722222222222222;True;0.9722222222222222
72;605;0.0;0.0;0.0;3.2461733135075706e-12;6.800716512772245e-12;0.720211627140975;-0.984375;True;0.984375
73;635;0.0;0.0;0.0;1.6070037520227164e-12;4.986330855368519e-12;0.7411090067340068;-0.9982638888888888;True;0.9982638888888888
74;655;0.0;0.0;0.0;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
75;701;0.0;0.0;0.0;6.48560269428566e-07;7.627277021777459e-07;0.3600337615283268;-0.703125;True;0.703125
76;706;0.0;0.0;0.0;0.7680825619009435;0.7688322764562396;0.0;-0.0416666666666666;False;0.0416666666666666
77;714;0.0;0.0;0.0;0.0091925786068508;0.0098867219311227;0.087651881130142;0.3680555555555556;True;0.3680555555555556
78;724;0.0;0.0;0.0;0.0378501134327584;0.0402230998189572;0.0501779571073049;0.2934027777777777;True;0.2934027777777777
79;732;0.0;0.0;0.0;0.547137757435585;0.5487430515894303;0.0;-0.0850694444444444;False;0.0850694444444444
80;741;0.0;0.0;0.0;1.5864544805140792e-08;1.9321960448541423e-08;0.4688552188552188;-0.7986111111111112;True;0.7986111111111112
81;751;0.0;0.0;0.0;5.466190344336325e-12;9.824799225403252e-12;0.7047307312252966;-0.9739583333333334;True;0.9739583333333334
82;801;0.0;0.0;0.0;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
83;841;0.0;0.0;0.0;1.6070037520227164e-12;4.986330855368519e-12;0.7411090067340068;-0.9982638888888888;True;0.9982638888888888
84;861;0.0;0.0;0.0;1.917528539477137e-12;5.114240616992989e-12;0.7358572134387352;-0.9947916666666666;True;0.9947916666666666
85;881;0.0;0.0;0.0;2.7253307263052725e-12;5.9212429233602905e-12;0.7254085236422194;-0.9878472222222222;True;0.9878472222222222
86;901;0.0;0.0;0.0;2.7253307263052725e-12;5.9212429233602905e-12;0.7254085236422194;-0.9878472222222222;True;0.9878472222222222
87;921;0.0;0.0;0.0;2.7253307263052725e-12;5.9212429233602905e-12;0.7254085236422194;-0.9878472222222222;True;0.9878472222222222
88;931;0.0;0.0;0.0;2.7253307263052725e-12;5.9212429233602905e-12;0.7254085236422194;-0.9878472222222222;True;0.9878472222222222
89;941;0.0;0.0;0.0;2.7253307263052725e-12;5.9212429233602905e-12;0.7254085236422194;-0.9878472222222222;True;0.9878472222222222
90;961;0.0;0.0;0.0;3.5420232881667946e-12;7.150285200817023e-12;0.7176200409896063;-0.9826388888888888;True;0.9826388888888888
91;971;0.0;0.0;0.0;3.864263822767406e-12;7.709732588031079e-12;0.715033029571073;-0.9809027777777778;True;0.9809027777777778
92;981;0.0;0.0;0.0;3.5420232881667946e-12;7.150285200817023e-12;0.7176200409896063;-0.9826388888888888;True;0.9826388888888888
93;991;0.0;0.0;0.0;3.2461733135075706e-12;6.800716512772245e-12;0.720211627140975;-0.984375;True;0.984375
94;1001;0.0;0.0;0.0;3.2461733135075706e-12;6.800716512772245e-12;0.720211627140975;-0.984375;True;0.984375
95;1011;0.0;0.0;0.0;2.2867003968547404e-12;5.563490526629979e-12;0.7306237190748062;-0.9913194444444444;True;0.9913194444444444
96;1021;0.0;0.0;0.0;2.7253307263052725e-12;5.9212429233602905e-12;0.7254085236422194;-0.9878472222222222;True;0.9878472222222222
97;1031;0.0;0.0;0.0;2.0941497742314464e-12;5.257161795530841e-12;0.7332381788903527;-0.9930555555555556;True;0.9930555555555556
98;1041;0.0;0.0;0.0;1.917528539477137e-12;5.114240616992989e-12;0.7358572134387352;-0.9947916666666666;True;0.9947916666666666
99;1051;0.0;0.0;0.0;1.7555433370579708e-12;5.114240616992989e-12;0.7384808227199532;-0.9965277777777778;True;0.9965277777777778
100;1061;0.0;0.0;0.0;1.917528539477137e-12;5.114240616992989e-12;0.7358572134387352;-0.9947916666666666;True;0.9947916666666666
101;1071;0.0;0.0;0.0;2.0941497742314464e-12;5.257161795530841e-12;0.7332381788903527;-0.9930555555555556;True;0.9930555555555556
102;1081;0.0;0.0;0.0;7.713889380473149e-12;1.246744453849522e-11;0.6945016286048895;-0.9670138888888888;True;0.9670138888888888
103;1091;0.0;0.0;0.0;1.0860079164302596e-11;1.6951310780810215e-11;0.6843457217098522;-0.9600694444444444;True;0.9600694444444444
104;1121;0.0;0.0;0.0;1.7555433370579708e-12;5.114240616992989e-12;0.7384808227199532;-0.9965277777777778;True;0.9965277777777778
105;1161;0.0;0.0;0.0;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
106;1181;0.0;0.0;0.0;5.013335443944148e-12;9.709491025051449e-12;0.7072994437124874;-0.9756944444444444;True;0.9756944444444444
107;1191;0.0;0.0;0.0;5.466190344336325e-12;9.824799225403252e-12;0.7047307312252966;-0.9739583333333334;True;0.9739583333333334
108;1211;0.0;0.0;0.0;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;-0.9722222222222222;True;0.9722222222222222
109;1221;0.0;0.0;0.0;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;-0.9722222222222222;True;0.9722222222222222
110;1231;0.0;0.0;0.0;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;-0.9722222222222222;True;0.9722222222222222
111;1241;0.0;0.0;0.0;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;-0.9722222222222222;True;0.9722222222222222
112;1251;0.0;0.0;0.0;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;-0.9722222222222222;True;0.9722222222222222
113;1261;0.0;0.0;0.0;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;-0.9722222222222222;True;0.9722222222222222
114;1271;0.0;0.0;0.0;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;-0.9722222222222222;True;0.9722222222222222
115;1281;0.0;0.0;0.0;5.959068862214356e-12;9.824799225403252e-12;0.7021665934709415;-0.9722222222222222;True;0.9722222222222222
116;1301;0.0;0.0;0.0;2.2867003968547404e-12;5.563490526629979e-12;0.7306237190748062;-0.9913194444444444;True;0.9913194444444444
117;1321;0.0;0.0;0.0;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;True;1.0
118;1361;0.0;0.0;0.0;0.0001263374972991;0.0001397617081772;0.2075098814229248;-0.5416666666666667;True;0.5416666666666667
119;1371;0.0;0.0;0.0;0.0671397147405403;0.0707260169146626;0.0356303066900892;-0.2586805555555556;False;0.2586805555555556
120;1380;0.0;0.0;0.0;0.0401793277758088;0.0426762305894271;0.0486408468745425;0.2899305555555556;True;0.2899305555555556
121;1390;0.0;0.0;0.0;1.099396745472437e-09;1.3732416108184946e-09;0.5475772214902651;0.8611111111111112;True;0.8611111111111112
122;1400;0.0;0.0;0.0;1.7555433370579708e-12;5.114240616992989e-12;0.7384808227199532;0.9965277777777776;True;0.9965277777777776
123;1490;0.0;0.0;0.0;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
124;1550;0.0;0.0;0.0;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;True;1.0
125;1570;0.0;0.0;0.0;5.474944945836305e-10;6.855379782606996e-10;0.5681841055482361;0.8767361111111112;True;0.8767361111111112
126;1580;0.0;0.0;0.0;7.381379249900675e-08;8.921160189479246e-08;0.4236660079051383;0.7604166666666667;True;0.7604166666666667
127;1590;0.0;0.0;0.0;2.808047044360234e-07;3.3660458725791e-07;0.3845062948323818;0.7256944444444444;True;0.7256944444444444
128;1600;0.0;0.0;0.0;1.2918028989928147e-06;1.5002761867691185e-06;0.339930098082272;0.6840277777777777;True;0.6840277777777777
129;1610;0.0;0.0;0.0;1.3642482552104452e-05;1.537402841448694e-05;0.27149209486166;0.6145833333333333;True;0.6145833333333333
130;1620;0.0;0.0;0.0;0.0002759372981747;0.000302160917542;0.1852583809105548;0.5138888888888888;True;0.5138888888888888
131;1630;0.0;0.0;0.0;0.0149828936900781;0.0160637297220858;0.0745223978919631;0.34375;True;0.34375
132;1640;0.0;0.0;0.0;0.0568504835179471;0.060134265959417;0.0398024630361587;0.2690972222222223;False;0.2690972222222223
133;1650;0.0;0.0;0.0;0.087660592026016;0.0917773732748131;0.0290426914068218;0.2413194444444444;False;0.2413194444444444
134;1660;0.0;0.0;0.0;0.1540785205059661;0.1585624914991152;0.0156272873664177;0.2013888888888888;False;0.2013888888888888
135;1670;0.0;0.0;0.0;0.2850903155185498;0.2884658298611474;0.0021615612648221;0.1510416666666667;False;0.1510416666666667
136;1680;0.0;0.0;0.0;0.3020282281097735;0.3036568116927183;0.0009881422924901;0.1458333333333332;False;0.1458333333333332
137;1690;0.0;0.0;0.0;0.253173486762953;0.2578246382079526;0.0046319169960474;0.1614583333333332;False;0.1614583333333332
138;1700;0.0;0.0;0.0;0.1540785205059661;0.1585624914991152;0.0156272873664177;0.2013888888888888;False;0.2013888888888888
139;1710;0.0;0.0;0.0;0.1403686607716691;0.1452553598600875;0.0177865612648221;0.2083333333333332;False;0.2083333333333332
140;1720;0.0;0.0;0.0;0.0899649750365773;0.0940939132075574;0.0284090909090908;0.2395833333333332;False;0.2395833333333332
141;1730;0.0;0.0;0.0;0.0452037813709167;0.0479384465314117;0.0456215232030449;0.2829861111111111;True;0.2829861111111111
142;1740;0.0;0.0;0.0;0.0018032696154899;0.0019589544392848;0.1324202166593471;0.4409722222222223;True;0.4409722222222223
143;1750;0.0;0.0;0.0;3.282187235501347e-05;3.670537633595018e-05;0.2461663738837652;0.5868055555555556;True;0.5868055555555556
144;1760;0.0;0.0;0.0;3.4103048786057432e-06;3.907561623475073e-06;0.3116765480895916;0.65625;True;0.65625
145;1770;0.0;0.0;0.0;5.358051166961485e-07;6.337579552155712e-07;0.3656126482213439;0.7083333333333333;True;0.7083333333333333
146;1780;0.0;0.0;0.0;5.358051166961485e-07;6.337579552155712e-07;0.3656126482213439;0.7083333333333333;True;0.7083333333333333
