posicao;banda_nm;vip
1;1930;2.014674270904804
2;1920;1.9818799603096118
3;1360;1.956897542126614
4;1940;1.943789297790282
5;1950;1.8195507716427388
6;1910;1.7857297566415276
7;1350;1.7572360127640025
8;1370;1.732588587474154
9;1960;1.6842129876263707
10;1970;1.5601913245118413
11;712;1.4663565577050113
12;1980;1.4575997168974637
13;405;1.4255619831536337
14;415;1.3784806055857415
15;1990;1.3711313392998994
16;1900;1.3390753211271784
17;425;1.3285884100829333
18;2000;1.298696474755814
19;1380;1.294519098876471
20;722;1.29149619270538
21;435;1.2757388695975111
22;1341;1.2664063562423988
23;2010;1.2369472593499666
24;445;1.2287680170280173
25;1720;1.2286738271934836
26;703;1.2025727864127311
27;1730;1.186645136066631
28;2020;1.1820964076637959
29;455;1.1772700054549454
30;1710;1.1722095447297787
31;465;1.1331702826403856
32;2030;1.1320962205207088
33;1740;1.1047186366117736
34;2448;1.1014283491085184
35;475;1.0902817553937445
36;2040;1.0848703750822857
37;1830;1.0807815818232278
38;1820;1.0719086138766258
39;1750;1.067151812305553
40;1700;1.0616823178767747
41;1840;1.0592499955594556
42;1810;1.0545805915229018
43;485;1.0453813499146811
44;2440;1.04509468149601
45;2050;1.0415109718396884
46;1800;1.0365687004111273
47;1760;1.0299620631080304
48;1850;1.0117601187215233
49;1790;1.0058411965084997
50;2260;1.0057946689451758
51;2270;1.001048073459317
52;495;0.9984373644715661
53;1390;0.9970475675471365
54;1500;0.9969973626557055
55;2250;0.9934776357380329
56;1510;0.9933703776389943
57;1490;0.9921946614109328
58;1770;0.9916415099518409
59;1780;0.9903423869970316
60;2060;0.989529682623924
61;1520;0.9835307400491842
62;2430;0.9835158584682623
63;1480;0.9803213156241751
64;2240;0.9736070229390247
65;1331;0.9725027119581938
66;2280;0.9699713247479049
67;761;0.9669610911489855
68;1530;0.9614500399729002
69;1470;0.9610009600970821
70;2230;0.9551241999781931
71;751;0.9513988226663544
72;2290;0.9501779765883919
73;2300;0.9409578061083375
74;2220;0.940815017347456
75;771;0.9402053699792872
76;1860;0.9374910077352142
77;1460;0.9345085680799757
78;1540;0.9340359669157777
79;2070;0.9337039404351302
80;505;0.9324625005338838
81;2420;0.9322498642736105
82;2210;0.9276593978042876
83;2310;0.9187273917772655
84;2200;0.9169529778694372
85;1690;0.9161121863888513
86;781;0.9140080078106496
87;1890;0.9138351268718787
88;555;0.9100758661965488
89;1550;0.9051333801608897
90;565;0.903080645881937
91;791;0.9020367909161262
