seed;fold;banda_nm;vip
42;1;405;1.959566615587163
42;1;415;1.702730844802689
42;1;425;1.5424623805577855
42;1;435;1.477646833573202
42;1;445;1.3752920493881955
42;1;455;1.2692480179070758
42;1;465;1.2055323663676283
42;1;475;1.16355739166405
42;1;485;1.100212486514881
42;1;495;0.9715646386478557
42;1;505;0.700071894742303
42;1;515;0.7374148639490193
42;1;525;1.3072732116394825
42;1;535;1.3809898732890258
42;1;545;1.3165669417210308
42;1;555;1.2379593132443176
42;1;565;1.0939242427350715
42;1;575;0.8771151831608763
42;1;585;0.7274630107730881
42;1;595;0.6432631762395606
42;1;605;0.5922555420990525
42;1;615;0.5858318915331238
42;1;625;0.6182291912033461
42;1;635;0.6518450706552124
42;1;645;0.841671327273239
42;1;655;0.9774825285584405
42;1;665;1.0666798532923534
42;1;675;1.0230798334193407
42;1;685;0.8312825465178647
42;1;695;0.8141845843950016
42;1;705;1.9901835113281692
42;1;715;2.269937418435492
42;1;725;1.8888255293397593
42;1;735;0.967061492031713
42;1;745;0.511769981879107
42;1;755;0.7404529886561042
42;1;765;0.8878407257772566
42;1;775;0.9527394848298137
42;1;785;0.9725428556416039
42;1;795;0.9698517593205875
42;1;805;0.9611655417356055
42;1;815;0.9551686257723608
42;1;825;0.940762656046153
42;1;835;0.9126507212626788
42;1;845;0.8838417755921614
42;1;855;0.8524475105497613
42;1;865;0.8325533861034455
42;1;875;0.8177104359776068
42;1;885;0.8107456624110323
42;1;895;0.8068787431396807
42;1;905;0.7976750969060136
42;1;915;0.7978091413998416
42;1;925;0.791438221562942
42;1;935;0.7925736882981204
42;1;945;0.7923120054746213
42;1;955;0.8124615627107339
42;1;965;0.8120934858019812
42;1;975;0.8024116047320035
42;1;985;0.7520497481554164
42;1;995;0.7319571210465006
42;1;1005;0.6837017008095811
42;1;1015;0.6715519850858849
42;1;1025;0.6532644398393874
42;1;1035;0.6599492944989841
42;1;1045;0.6631461030147795
42;1;1055;0.6615207529789323
42;1;1065;0.6672709906636106
42;1;1075;0.6665239705254695
42;1;1085;0.6919719711743121
