seed;fold;classe_real_nirrig;classe_predita_nirrig;score_plsda
42;1;0;0;0.1810137347270277
42;1;0;0;0.17005344597727823
42;1;1;1;0.9262260132551549
42;1;1;1;0.9441185391087865
42;1;0;0;0.2827253057303646
42;1;1;1;0.7277370581600272
42;1;1;1;0.552784914801082
42;1;1;1;0.5487509907979559
42;1;0;1;0.6366774528262964
42;1;0;1;0.6254761668656756
42;1;0;1;0.5973444064072331
42;1;1;1;0.6568888008721664
42;1;1;1;0.6871251924896664
42;1;1;1;0.6962718892948014
42;1;0;0;0.15217031705347178
42;1;0;1;0.5077302793004739
42;2;0;1;0.6616677074296603
42;2;0;1;0.680366203522401
42;2;0;0;-0.023129442071058604
42;2;0;0;-0.002597440465212597
42;2;1;1;0.9945807122583366
42;2;0;0;0.3788846831970718
42;2;0;0;0.38270464978710084
42;2;1;1;0.7299200174050072
42;2;1;1;0.7278057541472767
42;2;1;1;0.6192750007042502
42;2;0;0;0.22885309139001647
42;2;0;1;0.5217971136305339
42;2;1;0;0.06465422744007043
42;2;1;0;0.0819227955434707
42;2;1;1;0.7452044265734528
42;2;1;1;0.7534172654585711
42;3;0;0;0.44686593605970176
42;3;0;0;0.24047325302706352
42;3;1;1;0.8705953618630581
42;3;1;0;0.2885206178308375
42;3;0;0;0.36241567022098703
42;3;1;0;0.25158875245490897
42;3;1;1;0.5859213216241129
42;3;0;1;0.5004079947946048
42;3;0;1;0.5318261969261591
42;3;0;1;0.5308518953094299
42;3;1;1;0.6482197496973718
42;3;1;1;0.6755645186220858
42;3;1;1;0.6577198956895971
42;3;0;0;0.2344424055661546
42;3;0;1;0.638750700883006
42;3;1;0;0.10854821404362763
42;4;0;0;0.30000343622563164
42;4;0;1;0.6086123160508412
42;4;0;0;0.09804298505657827
42;4;0;0;0.10313476496512941
42;4;1;0;0.2780498809030951
42;4;1;1;0.6985711009723801
42;4;1;1;0.6951904036142553
42;4;1;1;0.6349895803926255
42;4;0;1;0.5063422580009838
42;4;0;0;0.49192294669975567
42;4;1;1;0.5892447576070995
42;4;0;0;0.2590598956523497
42;4;0;0;0.4492476554617724
42;4;1;0;0.14262347360161554
42;4;1;1;0.7891002720625341
42;4;1;1;0.7904730975744727
43;1;0;1;0.6882140063886724
43;1;0;1;0.7051037715773724
43;1;0;0;0.3471571373140011
43;1;1;1;1.0163392551358639
43;1;1;1;0.6391842016651504
43;1;1;1;0.6322702017345735
43;1;0;0;0.4882425275462503
43;1;0;1;0.545037296653699
43;1;0;1;0.5795607523615999
43;1;1;1;0.5729649746605302
43;1;1;1;0.5780325100162502
43;1;1;1;0.8763137013763937
43;1;0;0;0.48200906204201033
43;1;0;0;0.4748953610790175
43;1;1;0;0.16852760259320831
43;1;1;1;0.739721970735748
43;2;0;1;0.5775232662168222
43;2;0;1;0.5855311444152891
43;2;0;0;0.19178584355351386
43;2;0;0;0.18733925701157084
43;2;0;0;0.23613760345228862
43;2;1;1;1.0313974886937265
43;2;1;1;0.5589770561106058
43;2;1;1;0.5652737087969368
43;2;1;1;0.7591799449848613
43;2;1;1;0.6427338572557975
43;2;0;1;0.5496215496560897
43;2;0;1;0.5423582753081964
43;2;0;0;0.47402517948361367
43;2;1;1;0.6321874162442834
43;2;1;1;0.7688627276738067
43;2;1;1;0.8258578163792768
43;3;0;0;0.1682840945785638
43;3;0;0;0.3234080887059342
43;3;1;1;0.7995265725077865
43;3;1;0;0.30674993730031686
43;3;0;0;0.39705443318375355
43;3;1;1;0.7693989335800314
43;3;1;1;0.5561196668328868
43;3;1;1;0.5487140488222304
43;3;1;1;0.5632699421779878
43;3;0;0;0.49889956590417667
43;3;0;0;0.27983150759504843
43;3;0;0;0.2602795197080363
43;3;0;1;0.7071451235843926
43;3;0;1;0.7010930851130823
43;3;1;0;0.16787736839319117
43;3;1;1;0.895918532469298
43;4;0;0;0.05464668295188063
43;4;0;0;0.05575016589308285
43;4;0;0;0.05478976536728519
43;4;1;1;1.053447593125757
43;4;0;0;0.21053537926230376
43;4;0;0;0.21195753602110035
43;4;1;1;0.7665610907929957
43;4;0;0;0.45109805566989297
43;4;1;1;0.5968525459964209
43;4;1;1;0.8087149776417693
43;4;1;1;0.8321707297229533
43;4;0;0;0.07024360982030459
43;4;0;0;0.04903860198661436
43;4;1;0;-0.0918913190260191
43;4;1;0;-0.10947384909427571
43;4;1;1;0.7368446788516585
44;1;0;1;0.526175115016331
44;1;1;1;0.983339257639412
44;1;0;0;0.19902899782291872
44;1;1;1;0.9892259625345334
44;1;1;1;0.9959023221161036
44;1;1;1;0.9991686511194335
44;1;0;0;0.2772797107940411
44;1;1;1;0.6507921963835166
44;1;0;0;0.2717125541089495
44;1;1;1;0.6686380631886075
44;1;1;1;0.6200828540667532
44;1;0;1;0.630712725214031
44;1;0;1;0.6023828366977539
44;1;1;1;0.6757210356301694
44;1;0;0;0.16448786253730568
44;1;0;0;0.4930965432208996
44;2;0;1;0.6060795703029851
44;2;0;0;0.051611653500245935
44;2;0;0;0.2793220217783152
44;2;0;0;0.2881295981206605
44;2;0;0;0.3964031612921238
44;2;1;1;0.7268783357862758
44;2;1;1;0.549800672954902
44;2;1;1;0.5513095743805496
44;2;1;1;0.551767817755423
44;2;0;1;0.5529116965709493
44;2;0;1;0.5633226977530644
44;2;1;1;0.5984097558798142
44;2;0;1;0.5935360683890271
44;2;1;0;0.13625778510696523
44;2;1;1;0.72608999186546
44;2;1;1;0.7237074171650562
44;3;0;0;0.011628485195991523
44;3;0;0;0.2512518948548421
44;3;0;0;0.19779639424282125
44;3;0;0;0.18234594917616065
44;3;1;1;0.8395779978310143
44;3;1;1;0.8413953327400996
44;3;0;0;0.4650231016552408
44;3;0;0;0.46180393166892447
44;3;1;1;0.5685180338926633
44;3;1;1;0.6103241883994107
44;3;1;1;0.6257365432661026
44;3;0;1;0.7034145566502736
44;3;0;1;0.6848975726059915
44;3;1;0;-0.042279618290933296
44;3;1;0;-0.05611522033671579
44;3;1;1;0.8588622207648879
44;4;0;1;0.6203212972288807
44;4;0;1;0.6218628820106306
44;4;1;0;0.3775215092391893
44;4;0;0;0.2546010480207609
44;4;1;0;0.3688353714730205
44;4;1;1;0.707315333414235
44;4;0;0;0.4878078247413704
44;4;0;0;0.4235114006140665
44;4;1;1;0.5748867934096771
44;4;1;1;0.5574333620761527
44;4;1;1;0.7891280367342178
44;4;0;0;0.19419849189013544
44;4;0;0;0.1755365590115449
44;4;0;0;0.1738531083604662
44;4;1;0;0.06231398092499674
44;4;1;1;0.7544744520244362
45;1;0;1;0.5449532512098685
45;1;0;0;0.19641194800637396
45;1;1;1;0.983846108245884
45;1;0;0;0.16875058096795192
45;1;1;1;1.0088054961927486
45;1;1;1;1.0157261513289353
45;1;1;1;0.7806833676634691
45;1;1;1;0.587313568986087
45;1;1;1;0.5716692798505485
45;1;1;1;0.5734245358373427
45;1;0;1;0.5271215912449283
45;1;0;0;0.4658316304402746
45;1;1;1;0.6150634634724021
45;1;0;0;0.1772091434728611
45;1;0;0;0.16006404844123157
45;1;0;1;0.5284956259456173
45;2;0;1;0.6537454099336305
45;2;0;0;0.05438091922068111
45;2;0;0;0.07122959672278284
45;2;1;0;0.33478477096538073
45;2;0;0;0.45306281432188455
45;2;0;1;0.5117658711699248
45;2;0;1;0.5259229218495913
45;2;0;1;0.5392428586774424
45;2;1;1;0.6179333303262555
45;2;1;1;0.6109019748440319
45;2;0;0;0.49061637440249134
45;2;1;0;0.12121784319229262
45;2;1;1;0.7754647746110802
45;2;1;1;0.782865552823725
45;2;1;1;0.7847619479747079
45;2;1;1;0.7810378178001635
45;3;0;0;0.13220629028771014
45;3;0;0;0.13168810189178404
45;3;0;0;0.2703372523855656
45;3;0;0;0.2613829912358254
45;3;0;0;0.256819614940481
45;3;0;0;0.24865172434079919
45;3;1;1;0.7114303922339891
45;3;1;1;0.7236676914358553
45;3;1;1;0.7234598086260045
45;3;0;0;0.4348072620658233
45;3;1;1;0.5972484254904866
45;3;1;1;0.6846653250572051
45;3;1;1;0.6989957213963661
45;3;1;1;0.7063555691494832
45;3;0;0;0.14088000722179628
45;3;1;0;0.01455965437515988
45;4;0;1;0.5320997595974112
45;4;0;1;0.5425290754109414
45;4;0;0;0.014355752328161164
45;4;0;0;0.13990798002319466
45;4;1;1;1.1468712194913318
45;4;1;0;0.3475795693479278
45;4;1;0;0.3557321755242275
45;4;1;1;0.7709287113489449
45;4;1;1;0.6151547864719932
45;4;0;0;0.4074471856399957
45;4;1;1;0.7914901740637182
45;4;0;0;0.1398063566253479
45;4;0;1;0.5884790488216081
45;4;0;1;0.5843549593094745
45;4;1;0;-0.05720851545908545
45;4;1;0;-0.04146755375152911
46;1;0;0;0.31974706034934697
46;1;0;1;0.5697334711095879
46;1;0;0;0.1791300264317054
46;1;0;0;0.3319725549077641
46;1;0;0;0.360387667507308
46;1;1;0;0.3136484166402088
46;1;1;1;0.6801701618014606
46;1;1;1;0.634837436414253
46;1;1;1;0.644678702761463
46;1;0;1;0.551147711071339
46;1;0;0;0.49786487604834534
46;1;1;1;0.6153169295544474
46;1;1;1;0.7029684235481195
46;1;1;1;0.7136316544292461
46;1;0;0;0.4954875014960961
46;1;1;1;0.785537945864504
46;2;0;1;0.5010184241709279
46;2;0;1;0.5006303995471971
46;2;0;0;0.2576135422135908
46;2;0;0;0.23460828970925107
46;2;0;0;0.18000513647807215
46;2;1;1;0.9165518322755076
46;2;1;1;0.9478066346927627
46;2;1;1;0.955127595706569
46;2;1;1;0.7734911366760415
46;2;1;1;0.7835473740668811
46;2;1;1;0.5664420285664785
46;2;1;1;0.557028188134517
