banda_nm;vip;vip_acima_de_1
403;1.4124804448672432;True
414;1.2879816479649289;True
425;1.1871833316763165;True
434;1.1163740484095277;True
445;1.0337329657200955;True
455;0.9702764240220393;False
465;0.9073363655323299;False
475;0.8535084138755211;False
485;0.8047067476399419;False
495;0.7568967131441047;False
505;0.7132406272883905;False
515;0.6942245721712008;False
525;0.7485505120320664;False
534;0.7758014241229488;False
545;0.7687858603327272;False
555;0.7570500088432616;False
565;0.731820062553389;False
574;0.735283171054012;False
584;0.7535514135855561;False
594;0.7698984997877117;False
605;0.7769259335427668;False
614;0.7768878572662605;False
623;0.784178870926372;False
635;0.7996927524336084;False
644;0.7924492514181076;False
656;0.7652083366612299;False
665;0.74395235249534;False
673;0.7210421324775533;False
684;0.6825708707640896;False
699;0.938969793150539;False
700;0.996200010114392;False
712;1.530061166281795;True
718;1.5203880364412714;True
737;0.8276361453477212;False
742;0.8056173521128535;False
752;0.803276571702574;False
762;0.7666347739447058;False
772;0.7377435156734221;False
783;0.7220093171507687;False
792;0.7156179726149275;False
803;0.7068276875522964;False
813;0.6987334297653583;False
823;0.6846953777497826;False
833;0.6731844651944521;False
843;0.6766332441639814;False
852;0.6942977493135947;False
862;0.714909495204005;False
872;0.7328036736227068;False
882;0.746951085998625;False
892;0.7551779707423137;False
902;0.763534914238586;False
912;0.7688078847402927;False
922;0.7761123544071293;False
933;0.7778877428371124;False
942;0.7865506799138963;False
950;0.7869502661423584;False
964;0.7889260882028982;False
968;0.7965509831571329;False
982;0.8242551263734059;False
993;0.8500340624071745;False
1006;0.8627895062997577;False
1012;0.862346252069409;False
1024;0.8576792595966111;False
1034;0.8506228856723262;False
1042;0.8525560547429214;False
1053;0.8442502680688859;False
1063;0.8413593376058798;False
1072;0.8414075342496184;False
1082;0.8378115788396748;False
1093;0.829712374997428;False
1102;0.8189005423298716;False
1113;0.7997459018093426;False
1123;0.7790154261861564;False
1133;0.7447901610153669;False
1142;0.7048130908748598;False
1152;0.6761936878412899;False
1159;0.6744515218389037;False
1168;0.6853945340010761;False
1179;0.7096478259479809;False
1188;0.7331800560636407;False
1202;0.7528145909087369;False
1212;0.7556412303786075;False
1223;0.753377575408739;False
1232;0.7483381851287066;False
1243;0.7424930210408243;False
1252;0.7368596736672279;False
1262;0.732857250282978;False
1273;0.7300892021248334;False
1284;0.7288184520388359;False
1295;0.7293464385156115;False
1304;0.7375121449088459;False
1313;0.7593721525987687;False
1323;0.8051058301960851;False
1328;0.8405972794524421;False
1338;1.0029759898384443;True
1350;1.426844032635135;True
1360;1.7369036240750408;True
1368;1.882334655499002;True
1387;1.5797439643249012;True
1396;1.3268635956569428;True
1402;1.2314415862645025;True
1413;1.066991172215264;True
1423;0.8662873565730325;False
1432;0.7381498467659626;False
1442;0.7317661410252321;False
1452;0.788642541392521;False
1463;0.8470879455453337;False
1473;0.8961076813217714;False
1483;0.9419671062223464;False
1493;0.9745501812847307;False
1503;1.0016421701304647;True
1512;1.0255315046257187;True
1522;1.044406753508627;True
1532;1.0680632482491492;True
1543;1.0961765459390713;True
1553;1.1321606794413455;True
1563;1.1710584245854823;True
1573;1.1999474369787242;True
1583;1.212943230043638;True
1593;1.2111397433050568;True
1598;1.2033726106817453;True
1609;1.1574153845282946;True
1619;1.104021397151805;True
1632;1.0418585303006553;True
1638;1.019822416065207;True
1648;0.9922668556370233;False
1658;0.9839895374355087;False
1668;1.004415281628604;True
1678;1.0572952847839832;True
1697;1.0922931949187722;True
1702;1.1053328743910493;True
1717;1.2242218245386691;True
1727;1.2150567944010446;True
1737;1.1287036512408561;True
1746;1.0616897662588436;True
1757;1.022959154041797;True
1763;0.997961111825712;False
1772;0.9661227269140316;False
1783;0.975269044384053;False
1793;1.02657074673209;True
1803;1.0938411006681417;True
1813;1.1518298328780074;True
1822;1.2132804357786466;True
1828;1.2489536909467946;True
1844;1.4737177611816006;True
1852;1.4082864006544225;True
1863;1.2530981762191356;True
1873;1.0760051980405023;True
1883;0.9162256371392226;False
1893;0.9667833334815699;False
1903;1.3835413989135128;True
1912;1.662840679607693;True
1923;1.821362774889457;True
1933;1.8634462991778669;True
1942;1.8395126549907246;True
1952;1.7602185110567543;True
1962;1.6527584305309213;True
1972;1.538298790524308;True
1982;1.4311946597557372;True
1993;1.3241941079393398;True
2002;1.2472178521735655;True
2013;1.1604864537472923;True
2022;1.09179739410142;True
2032;1.016208115418168;True
2043;0.9342392129645265;False
2052;0.8714083314135364;False
2063;0.7985676536644509;False
2072;0.752643993549007;False
2082;0.7264623890646908;False
2092;0.720632075697039;False
2102;0.7296754895683267;False
2112;0.7447528728023421;False
2118;0.7553889619809049;False
2128;0.7721320477328508;False
2140;0.8008147916275951;False
2153;0.8482362338495575;False
2161;0.8911693894803618;False
2176;0.9747674319868931;False
2182;1.0108296800929164;True
2195;1.0814726587159296;True
2204;1.1278303616816505;True
2213;1.171784590611137;True
2219;1.194113837936685;True
2230;1.2388485512759912;True
2238;1.269332480850319;True
2248;1.2863538640992118;True
2261;1.2294810091228898;True
2274;1.119157066243543;True
2282;1.0598208109848926;True
2296;1.060365539997459;True
2307;1.0245619292698884;True
2317;0.9464885226007215;False
2326;0.8987379944613685;False
2336;0.8691140853438478;False
2344;0.8533565796275084;False
2355;0.8105087104300623;False
2367;0.7709042548877385;False
2372;0.7614605551796858;False
2382;0.7537969903200012;False
2392;0.7551000631395272;False
2403;0.7615718864180898;False
2412;0.782743809775519;False
2423;0.8421060345770286;False
2433;0.9229304784359976;False
2443;1.039429279394752;True
2449;1.112365888467342;True
