posicao;banda_nm;vip
1;405;2.058907448271441
2;1945;2.0306627543035103
3;1955;2.020820129564205
4;1935;2.0066404336805026
5;1925;1.976198895876061
6;1965;1.9597866271771125
7;1915;1.9556291547457398
8;415;1.9536748525697134
9;1905;1.908681750116197
10;425;1.893349942876766
11;1975;1.8468814645777476
12;435;1.7999934286869474
13;445;1.7209541319183532
14;1985;1.6996140179239159
15;455;1.6170064245874454
16;2450;1.5583570146939756
17;1995;1.551982283332225
18;1365;1.5480615356061305
19;465;1.5248291113036727
20;2445;1.493488508277413
21;1355;1.4810401182364887
22;475;1.4418607102903642
23;1375;1.433261234093243
24;2005;1.418527703765079
25;1895;1.3734335724068767
26;485;1.3547968136323882
27;2435;1.3219841933606873
28;2015;1.3058571511784907
29;715;1.2825089933108056
30;495;1.2486052310858649
31;1385;1.2424677701099665
32;2025;1.2085596040678446
33;705;1.2015384724463067
34;2425;1.1904431584223867
35;1345;1.1486916729443795
36;725;1.140260054605735
37;2035;1.1274774915714443
38;1395;1.08811545966391
39;505;1.0807878271871094
40;2415;1.072798603651905
41;2045;1.0643462352144448
42;1405;1.0063194719400452
43;2055;1.0005662411274683
44;2405;0.9826830115993167
45;1415;0.9433060247589469
46;1825;0.9311398780928225
47;685;0.9304670313701173
48;2065;0.9280797769063938
49;1815;0.9261378599782432
50;2395;0.9211566395955803
51;675;0.9174418926793694
52;1805;0.9108399950557471
53;1795;0.8995746202450731
54;765;0.8943427820433602
55;1785;0.8858922075931023
56;775;0.8796361342615674
57;665;0.8785150465507225
58;1775;0.8762664277930735
59;1425;0.8759863476034994
60;1845;0.8717799133681746
61;1765;0.8712998277603293
62;555;0.8706839915887404
63;1855;0.8673840128002832
64;785;0.8653162748367277
65;755;0.8652971964488725
66;2385;0.8643791232442242
67;2075;0.8624414082580102
68;795;0.8560516074259487
69;565;0.8559295635152825
70;1755;0.8551755155157703
71;1095;0.8538859567646915
72;1835;0.8532727826045162
73;545;0.8502770565000244
74;1085;0.8494480701150485
75;1105;0.8494437048493808
76;805;0.849298605929531
77;1865;0.845315850324057
78;1075;0.8423083879076023
79;1115;0.8401843382159373
80;815;0.8399793075418893
81;1745;0.836994757796429
82;1065;0.8349742865993424
83;655;0.8341770939069661
84;1055;0.8318560126356426
85;2375;0.8282686196440097
86;515;0.8269912753217892
87;825;0.8267597294813512
88;1045;0.8262040790216155
89;1335;0.8249861599672543
90;1125;0.823088782795611
91;1035;0.82291951103559
92;1025;0.8215043851045282
93;1435;0.821004777867154
94;1015;0.8197023436684928
95;695;0.8180356768859733
96;1735;0.8178490588733992
97;575;0.8152288806554197
98;535;0.8151166109749476
99;2085;0.8145217554129996
100;835;0.810855199083237
101;1005;0.8104092806502933
102;1515;0.8070849121913477
103;1525;0.8062165507161179
104;1505;0.8059611954158399
105;995;0.8057586847460813
106;1725;0.8053651246591333
107;1535;0.804400418612873
108;1495;0.8037139636043801
109;1545;0.8031445656195136
110;2365;0.803064137124439
111;1555;0.8022399712578712
112;1875;0.8013754076971772
113;1565;0.8011534939630772
114;985;0.8008802326885267
115;1485;0.8000072392552525
116;1135;0.7996488981060791
117;935;0.7995903712259236
118;925;0.7991032076693574
119;1575;0.7991020809470314
120;845;0.7989594795167008
121;1885;0.7987018647668739
122;945;0.7986208338200059
123;915;0.7984613607509752
124;975;0.7971213567697483
125;955;0.7969443189850146
126;905;0.7968682341802401
127;965;0.7967655612014832
128;645;0.7966263484886972
129;895;0.7959423734868167
130;735;0.7943390147223106
131;1475;0.7943172828229071
132;1585;0.7942063194025304
133;885;0.7940831155717962
134;1445;0.7931286500012683
135;855;0.7930655443720969
136;585;0.7930623461270235
137;875;0.792655030712783
138;865;0.7922353549562337
139;1465;0.7897477769841349
140;1595;0.7875644431231795
141;1455;0.7872324623096743
142;2095;0.7835388976451538
143;1715;0.7833506040747295
144;595;0.7798473270426777
145;1605;0.7775321687347709
146;2355;0.7765529147326277
147;1145;0.7742192289219604
148;605;0.7728624284689861
149;2235;0.7701639197237434
150;1305;0.7699502681339557
151;635;0.7686541528410071
152;2245;0.7682831827581886
153;2225;0.7682365393513322
154;1315;0.7680905785653004
155;625;0.7670717646699508
156;1155;0.7664429822476555
157;615;0.7657976830576594
158;2105;0.7653254984001481
159;2215;0.7651061455135137
160;525;0.7649998368085731
161;1615;0.7630929406067668
162;2255;0.7626274684239683
163;2205;0.7608564824315128
164;2345;0.7585136250016546
165;2115;0.7569167331651739
166;1165;0.7561767626560436
167;2195;0.7557700007295992
168;2265;0.7551784909831664
169;1325;0.7549216133705692
170;1295;0.7547559533983462
171;2125;0.7531676443111047
172;2185;0.7523827187438752
173;2335;0.7523175033051686
174;2135;0.7515883155220455
175;1705;0.7513938583755265
176;2145;0.7507551445429256
177;2175;0.7507443160472258
178;2165;0.7500153547149288
179;2155;0.750015336667675
180;2275;0.7473085032205479
181;1625;0.7465505760879482
182;2325;0.7461728675010777
183;1285;0.7459189712463005
184;2295;0.7446557088289126
185;2285;0.7446457719142243
186;2305;0.7437287479647269
187;2315;0.741453854066011
188;1175;0.7397939082965042
189;1275;0.7384732865030582
190;1265;0.7328553152470245
191;1185;0.729784962366081
192;1635;0.7293041082121418
193;1255;0.7285283283696499
194;1695;0.7272490177659878
195;1195;0.7266057027425227
196;1245;0.7252496207539951
197;745;0.7247090236526686
198;1205;0.7230200009360543
199;1225;0.7205097799982353
200;1215;0.7204293345532625
201;1235;0.7200999097300829
202;1645;0.7188147508570218
203;1655;0.7102463955546627
204;1685;0.7042918313803955
205;1665;0.7028809325225611
206;1675;0.694147786474715
