dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D09;721;1.1832237171156026e-09;1.3559556900098416e-07;0.5805937887717122;0.884765625;True;32;2.465843989990897;True;0.884765625
D09;711;5.630269350745034e-09;1.7765665289812406e-07;0.5315873138957816;0.84765625;True;31;2.464764937021251;True;0.84765625
D09;726;3.980697881772413e-08;7.355325545509207e-07;0.4703037763647643;0.798828125;True;33;2.3700998655800203;True;0.798828125
D09;705;3.5408484053770364e-05;0.0001911126336691;0.2597239454094293;0.6015625;True;30;2.265632529111142;True;0.6015625
D09;1376;0.0004811081761588;0.0017464652554015;0.1804435483870967;-0.5078125;True;98;1.911794685969477;True;0.5078125
D09;1386;0.0249397487323761;0.0336301279750844;0.0649687887717121;-0.326171875;True;99;1.854282957680106;True;0.326171875
D09;1366;3.148956441844384e-05;0.0001755029799517;0.2633180831265508;-0.60546875;True;97;1.812946160201827;True;0.60546875
D09;1356;1.1346271195482785e-07;1.8323781277114325e-06;0.4375726969602978;-0.771484375;True;96;1.7538097432798265;True;0.771484375
D09;1350;9.093644292926818e-09;2.486808592639054e-07;0.5165477667493796;-0.8359375;True;95;1.6728003384827623;True;0.8359375
D09;1396;0.3901541483019262;0.4270043533443173;0.0;-0.125;False;100;1.660330772349261;True;0.125
D09;1927;3.192611877638345e-09;1.3641764502158844e-07;0.5493980691687346;0.861328125;True;153;1.5552725655164192;True;0.861328125
D09;1938;1.9497641198802688e-09;1.3559556900098416e-07;0.5648912453473945;0.873046875;True;154;1.528732742055931;True;0.873046875
D09;1406;0.6576962416751728;0.6949690838102933;0.0;-0.064453125;False;101;1.5162925809176546;True;0.064453125
D09;1845;0.9251170390746952;0.9360705708644302;0.0;-0.013671875;False;145;1.5147881296968464;True;0.013671875
D09;1833;0.8719942835202923;0.8987237565327233;0.0;0.0234375;False;144;1.5011794590727319;True;0.0234375
D09;1918;1.2474358573816622e-08;3.198113679362236e-07;0.5066377171215881;0.828125;True;152;1.440834758503609;True;0.828125
D09;1862;0.8931878581002056;0.9155063952841188;0.0;0.01953125;False;146;1.4280906245768759;True;0.01953125
D09;1948;6.101286197809811e-09;1.8960209078345335e-07;0.5290661833126551;0.845703125;True;155;1.4271362871265358;True;0.845703125
D09;1863;0.8931878581002056;0.9155063952841188;0.0;0.01953125;False;147;1.418565105937794;True;0.01953125
D09;559;0.8825805633399311;0.9073547545915782;0.0;-0.021484375;False;15;1.4135649421865049;True;0.021484375
D09;1828;0.6969895449569337;0.7334661655755109;0.0;0.056640625;False;143;1.3663826424733299;True;0.056640625
D09;540;0.7676903302802331;0.8008814178050653;0.0;-0.04296875;False;14;1.3149899527906364;True;0.04296875
D09;1816;0.5636911449590547;0.601211928398867;0.0;0.083984375;False;142;1.3138375352897111;True;0.083984375
D09;1957;1.3494216200034834e-08;3.334534629671259e-07;0.5041747441066997;0.826171875;True;156;1.2956961586470694;True;0.826171875
D09;569;0.3976025657587799;0.4339983301603287;0.0;-0.123046875;False;16;1.2785093672046388;True;0.123046875
D09;405;1.6518962475870402e-09;1.3559556900098416e-07;0.5701021634615385;-0.876953125;True;0;1.2646150130848384;True;0.876953125
D09;1806;0.4520987983952595;0.4880287555308828;0.0;0.109375;False;141;1.2607581508536119;True;0.109375
D09;1340;7.161053390854917e-09;2.098188643520491e-07;0.5240413694168735;-0.841796875;True;94;1.2596268126826828;True;0.841796875
D09;1912;5.49047958631088e-07;6.743097982948272e-06;0.3884411833126551;0.728515625;True;151;1.2526053978106564;True;0.728515625
D09;414;6.610545638428298e-09;1.9938572212377121e-07;0.5265508684863525;-0.84375;True;1;1.2002485090809594;True;0.84375
D09;1796;0.3269961726046574;0.3644941032674741;0.0;0.142578125;False;140;1.186703094611374;True;0.142578125
D09;530;0.2268765815586151;0.2660513829483817;0.0074247828784119;-0.17578125;False;13;1.1693859265693678;True;0.17578125
D09;1967;2.7157084588492492e-08;5.569918049099811e-07;0.4822696960297767;0.80859375;True;157;1.167231889588937;True;0.80859375
D09;1882;0.7986335655300558;0.8302065093269866;0.0;0.037109375;False;148;1.1584815208790726;True;0.037109375
D09;422;3.980697881772413e-08;7.355325545509207e-07;0.4703037763647643;-0.798828125;True;2;1.1394909626653784;True;0.798828125
D09;1425;0.5546579389558763;0.5918852407900637;0.0;0.0859375;False;102;1.131645329148072;True;0.0859375
D09;1786;0.1927680910053312;0.2297311764392413;0.0112311957196029;0.189453125;False;139;1.1214419839661063;True;0.189453125
D09;579;0.1225586112894089;0.1498019736320487;0.0223276597394541;-0.224609375;False;17;1.1210987738334666;True;0.224609375
D09;1973;7.273168327807375e-08;1.264175274604485e-06;0.4514607242555831;0.783203125;True;158;1.1034569231913494;True;0.783203125
D09;430;9.091393046474009e-08;1.4917157710654555e-06;0.4444905397022333;-0.77734375;True;3;1.1031469485263776;True;0.77734375
D09;1779;0.1708212644876045;0.2062121327039887;0.014124534739454;0.19921875;False;138;1.0932159626245381;True;0.19921875
D09;1774;0.1708212644876045;0.2062121327039887;0.014124534739454;0.19921875;False;137;1.0813511481010754;True;0.19921875
D09;1335;4.989414742836833e-06;4.449256364155803e-05;0.3200217121588089;-0.6640625;True;93;1.067959432336242;True;0.6640625
D09;1764;0.2167195591346799;0.2564869104357925;0.0084832506203473;0.1796875;False;136;1.0576557397802122;True;0.1796875
D09;588;0.0719809426142636;0.0894202987897363;0.0360848325062034;-0.26171875;False;18;1.0499604552938218;True;0.26171875
D09;1750;0.2268765815586151;0.2660513829483817;0.0074247828784119;0.17578125;False;135;1.0459858105208155;True;0.17578125
D09;443;3.601629295138164e-07;4.859830055479193e-06;0.4015615307071961;-0.740234375;True;4;1.0421579304855175;True;0.740234375
D09;1744;0.2167195591346799;0.2564869104357925;0.0084832506203473;0.1796875;False;134;1.034634739463972;True;0.1796875
D09;1735;0.2650845656020021;0.3052714452833836;0.003903342121588;0.162109375;False;133;1.0342243556638029;True;0.162109375
D09;1718;0.3336664850829682;0.3707204555282599;0.0;0.140625;False;132;1.0305372756122062;True;0.140625
D09;1983;4.773932691857704e-07;6.044034537654415e-06;0.3927913694168735;0.732421875;True;159;1.02286521858334;True;0.732421875
D09;2251;0.0440018610391889;0.0563344675351913;0.0492982320099255;0.29296875;False;185;1.0131186811862811;True;0.29296875
D09;599;0.0426112802218647;0.0547935647241658;0.0501735034119106;-0.294921875;False;19;1.0113533045450858;True;0.294921875
D09;2241;0.0499532058382993;0.0630874539250936;0.0458553039702233;0.28515625;False;184;0.9995374953528864;False;0.28515625
