modelo;modo;genotipo;fold;accuracy;precision;recall;f1_score;kappa;auc_roc
gradient_boosting;por_genotipo;EMB48;1;0.9555555555555556;0.9545454545454546;0.9545454545454546;0.9545454545454546;0.9110671936758893;0.9935770750988143
gradient_boosting;por_genotipo;EMB48;2;1.0;1.0;1.0;1.0;1.0;1.0
gradient_boosting;por_genotipo;EMB48;3;1.0;1.0;1.0;1.0;1.0;1.0
gradient_boosting;por_genotipo;EMB48;4;0.9101123595505618;0.9512195121951219;0.8666666666666667;0.9069767441860465;0.8203834510595358;0.9681818181818183
gradient_boosting;por_genotipo;EMB48;5;0.9662921348314607;0.9772727272727273;0.9555555555555556;0.9662921348314607;0.9325927796011109;0.9984848484848484
