dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D02;1924;6.667066501749201e-05;0.0027906435500178;0.2403720145781637;0.580078125;True;152;2.0913379230014177;True;0.580078125
D02;1935;3.857036162393276e-06;0.0002472119115333;0.3279776674937965;0.671875;True;153;2.0739575920299176;True;0.671875
D02;1914;9.33325531828378e-05;0.0032444926538644;0.2301130195409429;0.568359375;True;151;2.073247515556793;True;0.568359375
D02;1905;0.0115927323178685;0.1177112011655351;0.0866470223325062;0.3671875;False;150;1.9792543051655147;True;0.3671875
D02;1945;1.5782574683370118e-08;5.833014132308294e-06;0.4992662453473945;0.822265625;True;154;1.9077894081443334;True;0.822265625
D02;1950;1.7063912624987695e-08;5.833014132308294e-06;0.4968207196029777;0.8203125;True;155;1.7786373958124515;True;0.8203125
D02;1899;0.1291989357316533;0.4076723341317245;0.0210016671836228;0.220703125;False;149;1.6681530085038183;True;0.220703125
D02;1835;0.2427412686948842;0.5544124076761776;0.0058806994416873;-0.169921875;False;143;1.6153511293806555;True;0.169921875
D02;1956;1.4138133590253876e-07;1.705724234918276e-05;0.4307071960297767;0.765625;True;156;1.6056459631500453;True;0.765625
D02;1845;0.2827454599327714;0.575308470557653;0.0024813895781637;-0.15625;False;144;1.5791061173770893;True;0.15625
D02;1850;0.3204130720241734;0.6118875332603163;0.0;-0.14453125;False;145;1.5527328050782423;True;0.14453125
D02;1860;0.5019926887245714;0.7526220793670291;0.0;-0.09765625;False;146;1.4982495739411248;True;0.09765625
D02;710;0.9571673184928212;0.9860121397432328;0.0;0.0078125;False;31;1.4737667136532389;True;0.0078125
D02;1870;0.6674364917098823;0.8719186270681328;0.0;-0.0625;False;147;1.4256581899306668;True;0.0625
D02;1340;0.0005058622888153;0.0136516257152662;0.1789343594913151;-0.505859375;True;94;1.4086767643250195;True;0.505859375
D02;1339;0.0004349527754903;0.0120552451693338;0.1834793734491315;-0.51171875;True;93;1.399163280026894;True;0.51171875
D02;2449;0.6480137685345133;0.8619171460857892;0.0;0.06640625;False;205;1.3955304058230815;True;0.06640625
D02;2242;0.6383904646698126;0.8608407909518643;0.0;-0.068359375;False;184;1.3482856090453865;True;0.068359375
D02;1350;0.1042295628427786;0.3504505465418673;0.0264452155707196;-0.236328125;False;95;1.3449224192248252;True;0.236328125
D02;2246;0.6674364917098823;0.8719186270681328;0.0;-0.0625;False;185;1.3392689340271589;True;0.0625
D02;2226;0.6383904646698126;0.8608407909518643;0.0;-0.068359375;False;183;1.334734964302877;True;0.068359375
D02;1889;0.3827911789219602;0.6619769881694271;0.0;0.126953125;False;148;1.3339614169180807;True;0.126953125
D02;2225;0.6383904646698126;0.8608407909518643;0.0;-0.068359375;False;182;1.3335929375580928;True;0.068359375
D02;2444;0.6674364917098823;0.8719186270681328;0.0;0.0625;False;204;1.3311041516487232;True;0.0625
D02;1966;2.7849192277653398e-06;0.0001842538495531;0.338053466191067;0.681640625;True;157;1.3296772673502237;True;0.681640625
D02;700;0.6288276926865307;0.8563914991368357;0.0;0.0703125;False;30;1.3267253294673553;True;0.0703125
D02;2215;0.7986335655300558;0.9228154607899406;0.0;-0.037109375;False;181;1.3216299261427844;True;0.037109375
D02;2204;0.9571673184928212;0.9860121397432328;0.0;-0.0078125;False;180;1.2686519618715846;True;0.0078125
D02;2435;0.7371130586635528;0.8982881065472055;0.0;0.048828125;False;203;1.2662970760481722;True;0.048828125
D02;1360;0.4051360646219855;0.6816522301392061;0.0;-0.12109375;False;96;1.246190592809736;True;0.12109375
D02;2265;0.6674364917098823;0.8719186270681328;0.0;-0.0625;False;186;1.2269516558172002;True;0.0625
D02;2266;0.6576962416751728;0.8691591441209919;0.0;-0.064453125;False;187;1.2205004826003787;True;0.064453125
D02;2423;0.8194428627949356;0.9311231643171264;0.0;0.033203125;False;202;1.2141566410490028;True;0.033203125
D02;2406;0.946473618223126;0.9828948815066488;0.0;-0.009765625;False;201;1.1935705531121075;True;0.009765625
D02;2402;0.9251170390746952;0.9745326384911146;0.0;-0.013671875;False;200;1.186602641847687;True;0.013671875
D02;2390;0.9144579851508904;0.9745326384911146;0.0;-0.015625;False;199;1.183654110696729;True;0.015625
D02;1374;0.7069464038541696;0.8868177824494813;0.0;-0.0546875;False;97;1.1716983156717933;True;0.0546875
D02;2186;0.9038142935504848;0.9745326384911146;0.0;0.017578125;False;179;1.157201831318783;True;0.017578125
D02;2381;0.9038142935504848;0.9745326384911146;0.0;-0.017578125;False;198;1.1537291991210163;True;0.017578125
D02;2373;0.8931878581002056;0.9708152077178176;0.0;-0.01953125;False;197;1.1461245049291442;True;0.01953125
D02;729;0.4934796978852013;0.7475087594996661;0.0;0.099609375;False;32;1.14288440788951;True;0.099609375
D02;2276;0.7676903302802331;0.9101346054362764;0.0;-0.04296875;False;188;1.1314351721713665;True;0.04296875
D02;1387;0.6969895449569337;0.882423183152266;0.0;0.056640625;False;98;1.1248918389158054;True;0.056640625
D02;2301;0.8090213318881005;0.9254337711670352;0.0;-0.03515625;False;190;1.1226822201513507;True;0.03515625
D02;548;0.7069464038541696;0.8868177824494813;0.0;-0.0546875;False;14;1.1226512458691833;True;0.0546875
D02;552;0.6193267848636888;0.8468261571702838;0.0;-0.072265625;False;15;1.1195526541190663;True;0.072265625
D02;2364;0.9144579851508904;0.9745326384911146;0.0;-0.015625;False;196;1.1168783975091543;True;0.015625
D02;2294;0.8090213318881005;0.9254337711670352;0.0;-0.03515625;False;189;1.114435925462019;True;0.03515625
D02;1976;0.0002600175817972;0.0080802433373673;0.1990074441687345;0.53125;True;158;1.1095808819223705;True;0.53125
D02;1327;0.0011566042580506;0.025784731883282;0.1541679590570719;-0.47265625;True;92;1.1047772802217986;True;0.47265625
D02;2347;0.8825805633399311;0.9638832456923316;0.0;0.021484375;False;195;1.1009147596157125;True;0.021484375
D02;2307;0.8719942835202923;0.9584460211683384;0.0;-0.0234375;False;191;1.100650882679785;True;0.0234375
D02;2336;0.7371130586635528;0.8982881065472055;0.0;0.048828125;False;194;1.0805340533797847;True;0.048828125
D02;530;0.727009731456113;0.8928724306685556;0.0;0.05078125;False;13;1.0716850349347435;True;0.05078125
D02;1826;0.527990680581799;0.765847868368649;0.0;0.091796875;False;142;1.0714764825654859;True;0.091796875
D02;1398;0.6674364917098823;0.8719186270681328;0.0;0.0625;False;99;1.0678626981573147;True;0.0625
D02;2329;0.727009731456113;0.8928724306685556;0.0;0.05078125;False;193;1.0625215475363794;True;0.05078125
D02;2177;0.8298963832086543;0.9347158055798738;0.0;0.03125;False;178;1.062519581781006;True;0.03125
D02;1729;0.301187193336114;0.5956942464150143;0.0011117788461538;0.150390625;False;132;1.056157169441855;True;0.150390625
D02;1711;0.301187193336114;0.5956942464150143;0.0011117788461538;0.150390625;False;131;1.0462412656349132;True;0.150390625
D02;566;0.6288276926865307;0.8563914991368357;0.0;0.0703125;False;16;1.046129378357888;True;0.0703125
D02;2321;0.7882813208580621;0.9170533120135482;0.0;0.0390625;False;192;1.0453283897137964;True;0.0390625
D02;1705;0.2650845656020021;0.5693072712562369;0.003903342121588;0.162109375;False;130;1.038239770842733;True;0.162109375
D02;1739;0.2320805069585296;0.5507273857625242;0.0069042726426799;0.173828125;False;133;1.0332483994249175;True;0.173828125
D02;1698;0.2827454599327714;0.575308470557653;0.0024813895781637;0.15625;False;129;1.0328417860403412;True;0.15625
D02;1810;0.5105827650253674;0.7550146006251106;0.0;0.095703125;False;141;1.023354258102914;True;0.095703125
D02;690;0.3901541483019262;0.6685097394880957;0.0;-0.125;False;29;1.0204527861940544;True;0.125
D02;1743;0.2167195591346799;0.5466615402809282;0.0084832506203473;0.1796875;False;134;1.012960099407358;True;0.1796875
D02;570;0.7574550012076919;0.9074417099748692;0.0;0.044921875;False;17;1.0086881738584481;True;0.044921875
D02;1689;0.3901541483019262;0.6685097394880957;0.0;0.125;False;128;1.007941587915352;True;0.125
D02;1573;0.0111573361887434;0.1173522898621166;0.0877432924937965;0.369140625;False;117;1.007799052470913;True;0.369140625
D02;734;0.2827454599327714;0.575308470557653;0.0024813895781637;0.15625;False;33;1.0056992715877238;True;0.15625
D02;1560;0.0134887989876272;0.1177112011655351;0.0823200992555831;0.359375;False;116;1.0001956561798382;True;0.359375
D02;1581;0.0156538458128831;0.1216137794023611;0.0780862282878412;0.3515625;False;118;0.9999309113433605;False;0.3515625
D02;1409;0.4602146375729918;0.7277565317364736;0.0;0.107421875;False;100;0.9980843042956787;False;0.107421875
