posicao;banda_nm;vip
1;1943;1.7163310773784826
2;1953;1.6932007281627883
3;1933;1.69248259044113
4;1963;1.6376151067062485
5;2263;1.6199087873397064
6;2253;1.6139466373159237
7;1923;1.5899015980724414
8;1973;1.5639069775112038
9;2243;1.5448155220791029
10;2273;1.5372165101212527
11;1983;1.4990689813600377
12;2233;1.4767126258553218
13;2293;1.4427515619191587
14;1833;1.4408161291384318
15;2223;1.4360793896235828
16;2303;1.4347287665843118
17;2213;1.432141522273803
18;1993;1.4319073945700507
19;2283;1.4240530300768628
20;1843;1.409029273142716
21;2203;1.4021885789831654
22;2193;1.3882472722785635
23;1913;1.37300579113896
24;2003;1.3690355648272403
25;2183;1.362678834167738
26;2173;1.3161022335164236
27;1853;1.3074316858632709
28;2013;1.2936394258865966
29;2313;1.2929087724706474
30;2449;1.2780589654792172
31;1723;1.2637569327796672
32;2163;1.2383896805477137
33;735;1.2259332904295464
34;1733;1.2235221976815984
35;2443;1.2121560793661912
36;2023;1.2042687608415792
37;1713;1.1728879806838195
38;2323;1.1617908250390594
39;405;1.1607675767847094
40;1823;1.159558088891281
41;1503;1.146343287158786
42;1493;1.1442076549411013
43;1743;1.1440651967126638
44;745;1.1400027896791607
45;1513;1.1393638327105602
46;1863;1.1291213342339996
47;1483;1.1224323001459693
48;1813;1.121228471682468
49;1383;1.1212140076774135
50;2153;1.1124717791707912
51;415;1.1121249030295293
52;1523;1.1003199691426253
53;1753;1.0961185447336999
54;2033;1.0931346342347863
55;1803;1.0862366835358042
56;1373;1.0725757421305393
57;2333;1.071196097830656
58;1473;1.070372577824416
59;1533;1.0636607694128992
60;1763;1.0534926730586616
61;1793;1.0425378862554806
62;1393;1.0336456309202897
63;1703;1.0331858524587834
64;1005;1.027639663873893
65;995;1.0258696208442182
66;985;1.0216676901540243
67;1903;1.0197666522249502
68;2343;1.018899105565606
69;2433;1.0186814407930826
70;1015;1.0170742651768805
71;1025;1.0132530622447347
72;1543;1.0110104268576634
73;1783;1.007590280849422
74;1773;1.007016640431235
75;975;1.005881847609683
76;645;1.0054288089589793
77;425;1.000805706212017
