seed;fold;classe_real_nirrig;classe_predita_nirrig;score_plsda
42;1;1;1;0.7577067524072124
42;1;1;1;0.7871372543372033
42;1;1;1;0.7198723661355063
42;1;0;0;-0.035374768520647804
42;1;0;0;-0.07195976847644214
42;1;0;0;-0.10136147135357143
42;1;1;1;0.8613729359722155
42;1;1;1;0.8872898462878372
42;1;0;0;-0.15082466472533052
42;1;0;0;-0.16259735368338035
42;1;0;0;-0.2075161935427856
42;1;1;1;0.9223206404894231
42;1;1;1;1.1925692609260021
42;1;1;1;1.2180994243507925
42;1;0;0;0.01938341203060845
42;1;0;0;0.2384935710159546
42;2;0;0;0.058680877541256504
42;2;0;0;-0.0025612041858475987
42;2;0;0;-0.01135159389674345
42;2;1;1;0.7614954955350655
42;2;1;1;0.7798543339095811
42;2;0;0;0.01712607362342805
42;2;0;0;-0.07127933451510615
42;2;0;0;-0.08670633474841505
42;2;1;1;0.9926703558879395
42;2;1;1;0.895215730615811
42;2;0;0;0.029503733802253018
42;2;0;0;0.32879104940903003
42;2;1;1;0.9127261150578968
42;2;1;1;0.9643202545956429
42;2;1;1;1.0149203479448474
42;2;1;1;1.0798377017405474
42;3;0;0;0.031901619405624304
42;3;1;1;0.8384262624138025
42;3;1;1;0.7384452759510389
42;3;0;0;-0.0032566031285607977
42;3;0;0;-0.041323871867876116
42;3;1;1;1.0059892588061294
42;3;1;1;0.8828675152683546
42;3;0;0;0.37509873022446094
42;3;0;0;0.33410107798842903
42;3;0;0;0.3069713199429033
42;3;1;1;0.900185560269116
42;3;1;1;1.3082592676328486
42;3;1;1;1.3393295552566804
42;3;0;0;0.031161633606896832
42;3;0;0;0.2653033170100968
42;3;1;1;0.9324909578935019
42;4;0;0;0.06462175887661836
42;4;0;0;0.05292006842404007
42;4;0;0;-0.04504441739034093
42;4;0;0;-0.07506034580530552
42;4;1;1;0.7592359217462643
42;4;1;1;1.01590148135784
42;4;1;1;1.0364429311185928
42;4;1;1;0.8289270402762093
42;4;0;0;-0.13303511330907825
42;4;0;0;0.32522131150847444
42;4;1;1;0.9407620118175279
42;4;0;0;0.04340756884937358
42;4;0;0;0.29406333992996603
42;4;1;1;0.9566739995076692
42;4;1;1;1.0497585534107428
42;4;1;1;1.074160440519889
43;1;0;0;0.06657706166679656
43;1;0;0;0.005287159591680801
43;1;1;1;0.8207487755408933
43;1;0;0;-0.023135835439289543
43;1;1;1;1.0222561631457476
43;1;1;1;1.054125360477109
43;1;0;0;-0.09089115127316061
43;1;0;0;0.3637546381900546
43;1;0;0;0.2846898746614904
43;1;1;1;0.9191679544602459
43;1;1;1;0.9448461104544591
43;1;1;1;1.2889081878586222
43;1;0;0;0.28750966910698983
43;1;0;0;0.2694676611331362
43;1;1;1;0.9464239372581815
43;1;1;1;1.0470145340437684
43;2;0;0;0.03694655139778402
43;2;0;0;0.01831451635619108
43;2;0;0;-0.04112074612153216
43;2;0;0;-0.07027352791842856
43;2;1;1;0.770873082658718
43;2;1;1;0.7461003044999434
43;2;0;0;-0.0005936853060231062
43;2;1;1;0.9835208544648314
43;2;1;1;1.0135632663119067
43;2;1;1;0.8771303943748208
43;2;0;0;-0.10824901203067938
43;2;0;0;-0.1426819058919403
43;2;0;0;0.29172867878479286
43;2;1;1;0.9379164981517354
43;2;1;1;1.2031238423394868
43;2;1;1;1.0511402206589437
43;3;0;0;-0.0636291088223524
43;3;1;1;0.7815278552077346
43;3;1;1;0.7242345562434114
43;3;1;1;0.7853527878325703
43;3;0;0;-0.08836089818615311
43;3;0;0;-0.14094461341567688
43;3;1;1;0.7977468215861128
43;3;1;1;0.8167555517047592
43;3;1;1;0.8677432681655202
43;3;0;0;-0.19053004827595088
43;3;0;0;0.06597299112397448
43;3;0;0;0.054377021062036124
43;3;0;0;0.3425572712722367
43;3;0;0;0.30380610257760665
43;3;1;1;0.9551445506237044
43;3;1;1;1.0380820114624636
43;4;0;0;0.03192859583290253
43;4;1;1;0.7866011406885471
43;4;1;1;0.7346328633198175
43;4;0;0;0.025069487388814538
43;4;0;0;-0.02014920239172302
43;4;0;0;-0.04442004344323813
43;4;0;0;-0.05870668955696656
43;4;0;0;0.3341274795150066
43;4;1;1;0.8953040096333228
43;4;1;1;1.258301171091874
43;4;1;1;1.3366054744864557
43;4;0;0;0.010492023554297625
43;4;0;0;-0.003576227796186382
43;4;1;1;0.914739874959286
43;4;1;1;0.9711220158022345
43;4;1;1;1.1239310431153968
44;1;0;0;0.033916419934532205
44;1;1;1;0.7278318021804909
44;1;1;1;0.7290015006113523
44;1;1;1;0.7569839375623498
44;1;1;1;0.7647694551432663
44;1;1;1;0.6980146440063687
44;1;1;1;0.7389268583663016
44;1;0;0;-0.07014580854939867
44;1;0;0;-0.11280514959193366
44;1;0;0;-0.12894994454903597
44;1;1;1;0.8522774939803703
44;1;0;0;-0.14648846739485677
44;1;0;0;-0.2026784363666052
44;1;1;1;0.8654715401068527
44;1;0;0;0.03728794345159214
44;1;0;0;0.2546382551670592
44;2;0;0;0.06521727632141572
44;2;0;0;-0.03794803904983035
44;2;1;1;0.7721340349373594
44;2;0;0;0.024964433299696165
44;2;0;0;-0.02287163839319095
44;2;0;0;-0.026887926702015452
44;2;1;1;0.8252377109862332
44;2;1;1;0.8473821849518752
44;2;1;1;0.8734894955009838
44;2;0;0;0.3330010577407884
44;2;0;0;0.30661173113550105
44;2;1;1;0.8766963437829001
44;2;0;0;0.3244986130201851
44;2;1;1;0.9568371774999919
