seed;fold;banda_nm;vip
42;1;405;0.7368442234019373
42;1;415;0.6952285365436307
42;1;425;0.7202265216697
42;1;435;0.7756649517458294
42;1;445;0.834430316955307
42;1;455;0.9109477275005888
42;1;465;0.9737686121861339
42;1;475;1.021521808876674
42;1;485;1.0575211619926346
42;1;495;1.0939333278010037
42;1;505;1.093327202585106
42;1;515;0.942558332014952
42;1;525;0.7158580909973499
42;1;535;0.8503863738895072
42;1;545;0.937423241898592
42;1;555;0.9655138909914969
42;1;565;0.8441978296778867
42;1;575;0.7271518680166977
42;1;585;0.7314671476987353
42;1;595;0.7536150316823215
42;1;605;0.7633256338792844
42;1;615;0.7898796253914124
42;1;625;0.8010510447946602
42;1;635;0.7980697667557732
42;1;645;0.8368083748613809
42;1;655;0.8200047594415171
42;1;665;0.7893016191732969
42;1;675;0.7508167418103722
42;1;685;0.7163875936950883
42;1;695;0.868064113502491
42;1;705;1.3223635576722612
42;1;715;1.031581729345685
42;1;725;0.9100763164635601
42;1;735;0.8582889566866522
42;1;745;0.7494611533308457
42;1;755;0.6964917861313131
42;1;765;0.7025470252622531
42;1;775;0.7132758179158719
42;1;785;0.7186995963572258
42;1;795;0.720880847114156
42;1;805;0.7228529280838618
42;1;815;0.7257442543285921
42;1;825;0.7327745724490595
42;1;835;0.7393420502793997
42;1;845;0.7570042705684006
42;1;855;0.7714400211273537
42;1;865;0.789435301045328
42;1;875;0.788932527071972
42;1;885;0.793948186173763
42;1;895;0.7896327527081587
42;1;905;0.7916377764085687
42;1;915;0.7947353906755835
42;1;925;0.791863254683627
42;1;935;0.8007756694058645
42;1;945;0.8023077444687837
42;1;955;0.7968777306749576
42;1;965;0.8055145469668249
42;1;975;0.8248418136147583
42;1;985;0.8313644048265327
42;1;995;0.8535836681728588
42;1;1005;0.8980900139470969
42;1;1015;0.8869108729553483
42;1;1025;0.8923854888662163
42;1;1035;0.8606447263817292
42;1;1045;0.8756421422859616
42;1;1055;0.8836868506951063
42;1;1065;0.8578986712135435
42;1;1075;0.8300080183197578
42;1;1085;0.7976822557464971
42;1;1095;0.7727655415545569
42;1;1105;0.7528667486386755
42;1;1115;0.7492098756122404
42;1;1125;0.7478295920143915
42;1;1135;0.7410490867699907
42;1;1145;0.7358061151777859
42;1;1155;0.7450710914610759
42;1;1165;0.7417191960662308
42;1;1175;0.7381435272160034
42;1;1185;0.7320182358148831
42;1;1195;0.7289076260720683
42;1;1205;0.7239613313515624
42;1;1215;0.7277979726343737
42;1;1225;0.7358972070336777
42;1;1235;0.7408462278701197
42;1;1245;0.7382882040181613
42;1;1255;0.7448421273180147
42;1;1265;0.7490136118270154
42;1;1275;0.7608006862804266
42;1;1285;0.7623127264051636
42;1;1295;0.7665449851467926
42;1;1305;0.8176020886069555
42;1;1315;0.9501783504104888
42;1;1325;1.1459001845035306
42;1;1335;1.3937477079742018
42;1;1345;1.6305711488021406
42;1;1355;1.7575869169841563
42;1;1365;1.7606709735022468
42;1;1375;1.7647676296052042
42;1;1385;1.7122261406326336
42;1;1395;1.5880217463081958
42;1;1405;1.480713001081605
42;1;1415;1.286647618079155
42;1;1425;1.0147330102391112
42;1;1435;0.8055311584924412
42;1;1445;0.7252111034262406
42;1;1455;0.7209813405925739
42;1;1465;0.7455546934217999
42;1;1475;0.7913717854323417
42;1;1485;0.8478126835333016
42;1;1495;0.9067167516617618
42;1;1505;0.9709904165756231
42;1;1515;1.0448904200605373
42;1;1525;1.1199294655173433
42;1;1535;1.2362785422564553
42;1;1545;1.3650441401038182
42;1;1555;1.5131801225415287
42;1;1565;1.6474648168925703
42;1;1575;1.7963167444599841
42;1;1585;1.906354627619443
42;1;1595;2.0000887385663533
42;1;1605;2.0625597411401895
42;1;1615;2.0548785530860076
42;1;1625;2.0022764472152184
42;1;1635;1.9845719160652653
42;1;1645;1.824304987142106
42;1;1655;1.6172269687250294
