dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D02;1873;0.0052246234400613;0.0060712196462129;0.1096774193548387;0.40625;True;147;1.1952511375659252;True;0.40625
D02;1729;0.0044194868571412;0.0052915163712765;0.1145626550868486;0.4140625;True;132;1.1839827977858077;True;0.4140625
D02;1964;6.436358807385795e-06;9.49710209636566e-05;0.3121588089330025;0.65625;True;156;1.171199780890608;True;0.65625
D02;2450;2.7849192277653398e-06;5.888525088811042e-05;0.338053466191067;0.681640625;True;205;1.1643170091897268;True;0.681640625
D02;2449;3.3876888488163136e-06;6.811911596982607e-05;0.3319905397022332;0.67578125;True;204;1.1540982378811626;True;0.67578125
D02;1889;0.0061600249790247;0.0068626894253013;0.1048852357320099;0.3984375;True;148;1.1531266451287117;True;0.3984375
D02;1409;0.022452988157652;0.0230255393556721;0.0679086538461538;0.33203125;True;100;1.1464699192095638;True;0.33203125
D02;1566;1.5208503355036298e-07;8.19899178129774e-06;0.4284303272332506;0.763671875;True;116;1.1443768890928505;True;0.763671875
D02;1319;2.0773766351563425e-05;0.0001760619619299;0.2760807614764268;-0.619140625;True;91;1.1171314803296781;True;0.619140625
D02;1970;1.201848975466066e-05;0.0001304228703005;0.2929086538461539;0.63671875;True;157;1.08521617443852;True;0.63671875
D02;1557;4.450365197390077e-07;1.521283169974508e-05;0.3949751861042184;0.734375;True;115;1.0760274395437452;True;0.734375
D02;1739;0.0013951013683914;0.0025616409190429;0.1485848325062034;0.46484375;True;133;1.071132936941631;True;0.46484375
D02;2439;6.040954014140668e-06;9.49710209636566e-05;0.3141158111042184;0.658203125;True;203;1.05731585425962;True;0.658203125
D02;1309;5.013420107171905e-05;0.0003416121142793;0.2490811104218362;-0.58984375;True;90;1.0492443448028965;True;0.58984375
D02;1549;2.4417887923868625e-06;5.5645653479838384e-05;0.3421244959677419;0.685546875;True;114;1.0292659783159566;True;0.685546875
D02;1299;0.0001298521440108;0.0006990203342948;0.2200633917493796;-0.556640625;True;89;1.0270390141452257;True;0.556640625
D02;1419;0.0072436377838;0.0079447599436224;0.1001861042183622;0.390625;True;101;1.019449238842698;True;0.390625
D02;554;6.856455979297887e-06;9.501750819959436e-05;0.3102076225186104;-0.654296875;True;15;0.9894646710567433;False;0.654296875
D02;549;1.1299708335649526e-05;0.0001280425513614;0.2948074984491315;-0.638671875;True;14;0.9890536705483916;False;0.638671875
D02;1822;0.0194743211565579;0.0200813638472098;0.0719098945409429;0.33984375;True;142;0.98544947211387;False;0.33984375
D02;1748;0.0011566042580506;0.0022657070995816;0.1541679590570719;0.47265625;True;134;0.9854321467231044;False;0.47265625
D02;1539;1.201848975466066e-05;0.0001304228703005;0.2929086538461539;0.63671875;True;113;0.9785346582866077;False;0.63671875
D02;748;0.000288590960955;0.0011767396837353;0.1958553039702233;-0.52734375;True;34;0.9733339995804615;False;0.52734375
D02;1981;2.7985078347434786e-05;0.0002165939460022;0.2669354838709677;0.609375;True;158;0.9723308988151079;False;0.609375
D02;1287;0.000116396943443;0.0006540551534294;0.2233900046526054;-0.560546875;True;88;0.956250968625501;False;0.560546875
D02;1529;2.2057048175485678e-05;0.0001824153459996;0.2742400744416873;0.6171875;True;112;0.9449422353118451;False;0.6171875
D02;751;0.0005874329623308;0.0016439583031164;0.1744416873449131;-0.5;True;35;0.9431846029635905;False;0.5
D02;539;1.631686391154526e-05;0.0001500712461102;0.2835016671836228;-0.626953125;True;13;0.9422270998718997;False;0.626953125
D02;494;0.0125089884502839;0.0131031334583924;0.084471929280397;-0.36328125;True;9;0.9399300726287437;False;0.36328125
D02;1754;0.0012706965471169;0.0024334254137599;0.1513647642679901;0.46875;True;135;0.9375797115617561;False;0.46875
D02;1811;0.0103298859694399;0.0110174706829544;0.0899532800868486;0.373046875;True;141;0.9354621131267524;False;0.373046875
D02;560;1.1299708335649526e-05;0.0001280425513614;0.2948074984491315;-0.638671875;True;16;0.9327360569071532;False;0.638671875
D02;1519;7.894407298562638e-05;0.0004833262498314;0.2352163461538461;0.57421875;True;111;0.9322481938364614;False;0.57421875
D02;509;0.0078471540296781;0.0085472718613223;0.0978714330024814;-0.38671875;True;10;0.9283745230449413;False;0.38671875
D02;2429;9.98335414643639e-06;0.0001190456939205;0.2986226349255583;0.642578125;True;202;0.9252503019081046;False;0.642578125
D02;1990;0.000116396943443;0.0006540551534294;0.2233900046526054;0.560546875;True;159;0.922036859799254;False;0.560546875
D02;1508;0.000137117000352;0.0007155902486567;0.2184088089330025;0.5546875;True;110;0.9211506145156472;False;0.5546875
D02;1274;0.0001229511388042;0.0006760664495641;0.2217237903225806;-0.55859375;True;87;0.917993624966451;False;0.55859375
D02;2245;0.0052246234400613;0.0060712196462129;0.1096774193548387;0.40625;True;184;0.9158393259642612;False;0.40625
D02;1499;0.0002600175817972;0.0010995795057035;0.1990074441687345;0.53125;True;109;0.913151596947068;False;0.53125
D02;1266;0.0001528102811647;0.0007588713962925;0.2151170905707196;-0.55078125;True;86;0.9119799047199882;False;0.55078125
D02;2251;0.0056749630971296;0.0064058058955492;0.1072696960297766;0.40234375;True;185;0.911794658381771;False;0.40234375
D02;1429;0.0026324803420657;0.0035242931994627;0.1297766749379652;0.4375;True;102;0.9103886186172395;False;0.4375
D02;2269;0.0032763360815549;0.0041225554007786;0.1233357242555831;0.427734375;True;186;0.90812026607961;False;0.427734375
D02;1489;0.0003734109503731;0.0013555147950715;0.1880767292183623;0.517578125;True;108;0.9032175785126481;False;0.517578125
D02;480;0.0088370369503834;0.009534330765511;0.0944430443548387;-0.380859375;True;8;0.9008599400509072;False;0.380859375
D02;769;0.0004811081761588;0.0015322249523321;0.1804435483870967;-0.5078125;True;36;0.8980166716720389;False;0.5078125
D02;2232;0.0052246234400613;0.0060712196462129;0.1096774193548387;0.40625;True;183;0.894314420485559;False;0.40625
D02;1761;0.0014614294827344;0.0026549086528683;0.1472035902605459;0.462890625;True;136;0.8925965380599892;False;0.462890625
D02;1800;0.0072436377838;0.0079447599436224;0.1001861042183622;0.390625;True;140;0.8920728015180162;False;0.390625
D02;1245;0.0002106459968163;0.0009412525914384;0.2053815136476427;-0.5390625;True;84;0.8905984440928296;False;0.5390625
D02;1478;0.0006484457665632;0.0016439583031164;0.1714756513647642;0.49609375;True;107;0.8879648918274122;False;0.49609375
D02;779;0.0004134576132324;0.0014086404729897;0.1850060096153846;-0.513671875;True;37;0.8858089848907479;False;0.513671875
D02;1469;0.0008277005331684;0.001802137785062;0.1641623371588089;0.486328125;True;106;0.8817586088847101;False;0.486328125
D02;1255;0.0001701831413627;0.000817437056054;0.211848635235732;-0.546875;True;85;0.8816945897676627;False;0.546875
D02;1434;0.0024090538036404;0.0033205439188619;0.1323937655086849;0.44140625;True;103;0.8815661887614983;False;0.44140625
D02;781;0.0004134576132324;0.0014086404729897;0.1850060096153846;-0.513671875;True;38;0.8814645923732308;False;0.513671875
