posicao;banda_nm;importancia_gini
1;755;0.11121075835504646
2;1965;0.07138899848346317
3;2450;0.07061482914248872
4;1955;0.05938876791748383
5;415;0.05856996075731165
6;405;0.05061605913268317
7;745;0.05060631578947368
8;2015;0.04161605090431742
9;2435;0.03958286842525581
10;1475;0.03777419584142037
11;1945;0.03000203058569706
12;1525;0.02839556877968745
13;1975;0.02202084803146154
14;1925;0.021186383949763233
15;2445;0.021006851971557855
16;1995;0.020884024232648082
17;1895;0.020804980982344
18;1905;0.02019841909502281
19;765;0.01959178748422446
20;1505;0.01938233903490474
21;1535;0.018978865304987245
22;1985;0.011024228752233906
23;1465;0.010193227626004222
24;2425;0.009814997565757445
25;1935;0.009803257928012545
26;1455;0.00959562800924054
27;1495;0.009591184924944108
28;2025;0.009586964083175803
29;1425;0.009388275276125744
30;1515;0.00938037865748709
31;2035;0.0092
32;1445;0.009185000546621601
33;775;0.009010513296227582
34;2415;0.009001248439450686
35;595;0.008782682872195816
36;785;0.008604071458246779
37;645;0.007843345962258042
38;525;0.007489353266479366
39;1485;0.0012375173213882893
40;475;0.0008052553507098961
41;2005;0.0006165091241079086
42;1605;0.0006144790279353493
43;1915;0.0006095238095238095
44;445;0.0006057316543638731
45;2205;0.0005684285319543679
46;2405;0.0004368199977269209
47;425;0.00041403742278682223
48;555;0.0004136030575954705
49;1575;0.00040851063829787246
50;1615;0.00036285869565217435
51;545;0.00020915032679738596
52;835;0.00020743301642178055
53;815;0.00020711974110032387
54;435;0.0002066293585880326
55;495;0.0002066293585880323
56;845;0.000206185567010309
57;485;0.00017982017982017985
58;2235;0.000168494953927161
59;1695;0.0
60;1665;0.0
61;1675;0.0
62;1685;0.0
63;2165;0.0
64;1705;0.0
65;1655;0.0
66;1725;0.0
67;1735;0.0
68;1745;0.0
69;1755;0.0
70;1765;0.0
71;1775;0.0
72;1715;0.0
73;2315;0.0
74;2305;0.0
75;1795;0.0
76;2325;0.0
77;2335;0.0
78;2345;0.0
79;2355;0.0
80;2365;0.0
81;2375;0.0
82;2385;0.0
83;2395;0.0
84;1645;0.0
85;1635;0.0
86;1625;0.0
87;1785;0.0
88;1825;0.0
89;1805;0.0
90;2215;0.0
91;2145;0.0
92;2135;0.0
93;2125;0.0
94;2115;0.0
95;2105;0.0
96;2095;0.0
97;2085;0.0
98;2075;0.0
99;2065;0.0
100;2055;0.0
101;2175;0.0
102;2185;0.0
103;2195;0.0
104;2225;0.0
105;1815;0.0
106;2245;0.0
107;2255;0.0
108;2265;0.0
109;2275;0.0
110;2285;0.0
111;2295;0.0
112;1885;0.0
113;1875;0.0
114;1865;0.0
115;1855;0.0
116;1845;0.0
117;1835;0.0
118;2155;0.0
119;2045;0.0
120;465;0.0
121;1595;0.0
122;925;0.0
123;825;0.0
124;855;0.0
125;865;0.0
126;875;0.0
127;885;0.0
128;895;0.0
129;905;0.0
130;915;0.0
131;935;0.0
132;795;0.0
133;945;0.0
134;955;0.0
135;965;0.0
136;975;0.0
137;985;0.0
138;995;0.0
139;1005;0.0
140;1015;0.0
141;805;0.0
142;455;0.0
143;1585;0.0
144;625;0.0
145;505;0.0
146;515;0.0
147;535;0.0
148;565;0.0
149;575;0.0
150;585;0.0
151;605;0.0
152;615;0.0
153;635;0.0
154;735;0.0
155;655;0.0
156;665;0.0
157;675;0.0
158;685;0.0
159;695;0.0
160;705;0.0
161;715;0.0
162;725;0.0
163;1025;0.0
164;1035;0.0
165;1045;0.0
166;1355;0.0
167;1275;0.0
168;1285;0.0
169;1295;0.0
170;1305;0.0
171;1315;0.0
172;1325;0.0
173;1335;0.0
174;1345;0.0
175;1365;0.0
176;1055;0.0
177;1375;0.0
178;1385;0.0
179;1395;0.0
180;1405;0.0
181;1415;0.0
182;1545;0.0
183;1555;0.0
184;1565;0.0
185;1265;0.0
186;1255;0.0
187;1245;0.0
188;1235;0.0
189;1065;0.0
190;1075;0.0
191;1085;0.0
192;1095;0.0
193;1105;0.0
194;1115;0.0
195;1125;0.0
196;1135;0.0
197;1145;0.0
198;1155;0.0
199;1165;0.0
200;1175;0.0
201;1185;0.0
202;1195;0.0
203;1205;0.0
204;1215;0.0
205;1225;0.0
206;1435;0.0
