modelo;modo;genotipo;fold;classe;precision;recall;f1-score;support
random_forest;agrupado;todos;1;IRRIG;0.9534883720930233;0.9111111111111111;0.9318181818181818;135.0
random_forest;agrupado;todos;1;NIRRIG;0.9148936170212766;0.9555555555555556;0.9347826086956522;135.0
random_forest;agrupado;todos;1;accuracy;0.9333333333333333;0.9333333333333333;0.9333333333333333;0.9333333333333333
random_forest;agrupado;todos;1;macro avg;0.9341909945571499;0.9333333333333333;0.933300395256917;270.0
random_forest;agrupado;todos;1;weighted avg;0.9341909945571499;0.9333333333333333;0.9333003952569169;270.0
random_forest;agrupado;todos;2;IRRIG;0.9236111111111112;0.9779411764705882;0.95;136.0
random_forest;agrupado;todos;2;NIRRIG;0.9761904761904762;0.917910447761194;0.9461538461538461;134.0
random_forest;agrupado;todos;2;accuracy;0.9481481481481482;0.9481481481481482;0.9481481481481482;0.9481481481481482
random_forest;agrupado;todos;2;macro avg;0.9499007936507937;0.9479258121158911;0.948076923076923;270.0
random_forest;agrupado;todos;2;weighted avg;0.9497060552616109;0.9481481481481482;0.9480911680911681;270.0
random_forest;agrupado;todos;3;IRRIG;0.9703703703703703;0.9703703703703703;0.9703703703703703;135.0
random_forest;agrupado;todos;3;NIRRIG;0.9703703703703703;0.9703703703703703;0.9703703703703703;135.0
random_forest;agrupado;todos;3;accuracy;0.9703703703703703;0.9703703703703703;0.9703703703703703;0.9703703703703703
random_forest;agrupado;todos;3;macro avg;0.9703703703703703;0.9703703703703703;0.9703703703703703;270.0
random_forest;agrupado;todos;3;weighted avg;0.9703703703703703;0.9703703703703703;0.9703703703703703;270.0
random_forest;agrupado;todos;4;IRRIG;0.9782608695652174;1.0;0.989010989010989;135.0
random_forest;agrupado;todos;4;NIRRIG;1.0;0.9776119402985075;0.9886792452830189;134.0
random_forest;agrupado;todos;4;accuracy;0.9888475836431226;0.9888475836431226;0.9888475836431226;0.9888475836431226
random_forest;agrupado;todos;4;macro avg;0.9891304347826086;0.9888059701492538;0.988845117147004;269.0
random_forest;agrupado;todos;4;weighted avg;0.989090027476968;0.9888475836431226;0.9888457337710337;269.0
random_forest;agrupado;todos;5;IRRIG;0.9770992366412213;0.9481481481481482;0.9624060150375939;135.0
random_forest;agrupado;todos;5;NIRRIG;0.9492753623188406;0.9776119402985075;0.9632352941176471;134.0
random_forest;agrupado;todos;5;accuracy;0.9628252788104089;0.9628252788104089;0.9628252788104089;0.9628252788104089
random_forest;agrupado;todos;5;macro avg;0.963187299480031;0.9628800442233278;0.9628206545776206;269.0
random_forest;agrupado;todos;5;weighted avg;0.9632390167185484;0.9628252788104089;0.9628191131666911;269.0
