modelo;modo;genotipo;accuracy_media;accuracy_desvio;precision_media;precision_desvio;recall_media;recall_desvio;f1_score_media;f1_score_desvio;kappa_media;kappa_desvio;auc_roc_media;auc_roc_desvio
random_forest;agrupado;todos;0.9454153138528139;0.016179801006745743;0.9429904729039731;0.008148247126112554;0.9479166666666667;0.03014540860101621;0.9452778398753152;0.016809058116870317;0.8908318610300322;0.03236288315452299;0.9873266981055699;0.008072198139071462
