dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D02;1916;0.4520987983952595;0.6714371002959285;0.0;-0.109375;False;152;2.593861281981696;True;0.109375
D02;1907;0.0061600249790247;0.113821722810629;0.1048852357320099;-0.3984375;False;151;2.308048103709798;True;0.3984375
D02;1935;0.4051360646219855;0.6411528306633428;0.0;0.12109375;False;153;2.2853104050688695;True;0.12109375
D02;1943;0.2427412686948842;0.5638399893402608;0.0058806994416873;0.169921875;False;154;2.0709166631560536;True;0.169921875
D02;1367;0.0075399834195881;0.1257276910046773;0.0990258607320099;-0.388671875;False;97;1.9840372522904628;True;0.388671875
D02;1902;0.0027511562101905;0.1060960660947109;0.1284768532878412;-0.435546875;False;150;1.8813077523180919;True;0.435546875
D02;1362;0.0046094712250839;0.1060960660947109;0.1133326225186104;-0.412109375;False;96;1.8549033397894703;True;0.412109375
D02;1951;0.2068939294351789;0.5405598079892382;0.0095649813895781;0.18359375;False;155;1.85112187200283;True;0.18359375
D02;715;0.0008277005331684;0.1060960660947109;0.1641623371588089;0.486328125;False;31;1.7019583488483805;True;0.486328125
D02;721;0.0007153100391853;0.1060960660947109;0.1685328784119107;0.4921875;False;32;1.695513845238508;True;0.4921875
D02;1378;0.0286240283844173;0.1773652030708157;0.06113038926799;-0.318359375;False;98;1.693886929623944;True;0.318359375
D02;1356;0.0120431385798689;0.1336498875537362;0.0855565679280397;-0.365234375;False;95;1.6500639249907743;True;0.365234375
D02;1960;0.1837528942640673;0.5031738132651564;0.0123710840570719;0.193359375;False;156;1.6436612095549248;True;0.193359375
D02;728;0.0008686652051795;0.1060960660947109;0.1627171215880893;0.484375;False;33;1.5912601964284783;True;0.484375
D02;1335;0.4361123107868848;0.661098558332521;0.0;-0.11328125;False;93;1.536809010588679;True;0.11328125
D02;1966;0.3269961726046574;0.6267935981421985;0.0;0.142578125;False;157;1.5325791912458655;True;0.142578125
D02;1346;0.0986283746991896;0.3083640190671309;0.027864260235732;-0.240234375;False;94;1.5079847330574514;True;0.240234375
D02;1326;0.6193267848636888;0.8065011020669369;0.0;-0.072265625;False;92;1.5074684808138554;True;0.072265625
D02;1976;0.6480137685345133;0.8119328052196276;0.0;0.06640625;False;158;1.4086615999139367;True;0.06640625
D02;400;0.1013981706727219;0.3132042892315553;0.0271518300248138;-0.23828125;False;0;1.3843924944046981;True;0.23828125
D02;1987;0.7472620257953904;0.8152310717586945;0.0;0.046875;False;159;1.3204003402834499;True;0.046875
D02;737;0.0048068218736867;0.1060960660947109;0.112108405707196;0.41015625;False;34;1.3203722395916813;True;0.41015625
D02;1677;0.7069464038541696;0.8119328052196276;0.0;-0.0546875;False;128;1.3019333047555814;True;0.0546875
D02;1996;0.7779663362156717;0.8288877691316066;0.0;0.041015625;False;160;1.280053227143385;True;0.041015625
D02;1665;0.6098890426291379;0.8049436463528712;0.0;-0.07421875;False;126;1.2784705064434125;True;0.07421875
D02;1668;0.6288276926865307;0.8070873577597463;0.0;-0.0703125;False;127;1.2709745224420195;True;0.0703125
D02;1696;0.5368066851174336;0.7535869344119481;0.0;-0.08984375;False;129;1.270098388765527;True;0.08984375
D02;1706;0.4127542431822579;0.6437710667428221;0.0;-0.119140625;False;130;1.2561109401993995;True;0.119140625
