posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
192;645;0.0;0.0;0.0
193;685;0.0;0.0;0.0
194;704;0.0;0.0;0.0
195;833;0.0;0.0;0.0
196;913;0.0;0.0;0.0
197;1173;0.0;0.0;0.0
198;923;0.0;0.0;0.0
199;943;0.0;0.0;0.0
200;963;0.0;0.0;0.0
201;983;0.0;0.0;0.0
202;1023;0.0;0.0;0.0
203;1063;0.0;0.0;0.0
204;1103;0.0;0.0;0.0
205;1133;0.0;0.0;0.0
206;823;-0.0078125;0.0135316469341318;0.0
