modelo;modo;genotipo;fold;fpr;tpr;threshold
svm;por_genotipo;EMB48;4;0.09375;0.84375;0.09561906486718891
svm;por_genotipo;EMB48;4;0.125;0.84375;0.024493599699265012
svm;por_genotipo;EMB48;4;0.125;0.859375;0.008294796319348097
svm;por_genotipo;EMB48;4;0.15625;0.859375;-0.04843259111791898
svm;por_genotipo;EMB48;4;0.15625;0.875;-0.04861968577951015
svm;por_genotipo;EMB48;4;0.21875;0.875;-0.46409376047003204
svm;por_genotipo;EMB48;4;0.21875;0.890625;-0.46662006991300475
svm;por_genotipo;EMB48;4;0.234375;0.890625;-0.49497712658302195
svm;por_genotipo;EMB48;4;0.234375;0.90625;-0.5654201959050639
svm;por_genotipo;EMB48;4;0.296875;0.90625;-0.7081625819341961
svm;por_genotipo;EMB48;4;0.296875;0.9375;-0.7954108968228905
svm;por_genotipo;EMB48;4;0.515625;0.9375;-1.3092582648513496
svm;por_genotipo;EMB48;4;0.515625;0.953125;-1.317468051798072
svm;por_genotipo;EMB48;4;0.546875;0.953125;-1.3363940010391842
svm;por_genotipo;EMB48;4;0.546875;0.96875;-1.3562580808841478
svm;por_genotipo;EMB48;4;0.6875;0.96875;-1.5548317291727551
svm;por_genotipo;EMB48;4;0.6875;1.0;-1.6034739786766687
svm;por_genotipo;EMB48;4;1.0;1.0;-2.169194476624508
svm;por_genotipo;EMB48;5;0.0;0.0;inf
svm;por_genotipo;EMB48;5;0.0;0.015625;2.3416127928648516
svm;por_genotipo;EMB48;5;0.0;0.59375;1.0945896450323485
svm;por_genotipo;EMB48;5;0.015873015873015872;0.59375;1.085752971476981
svm;por_genotipo;EMB48;5;0.015873015873015872;0.84375;0.5252514749129755
svm;por_genotipo;EMB48;5;0.031746031746031744;0.84375;0.47605117932702057
svm;por_genotipo;EMB48;5;0.031746031746031744;0.875;0.3498534072998541
svm;por_genotipo;EMB48;5;0.06349206349206349;0.875;0.24869454329991414
svm;por_genotipo;EMB48;5;0.06349206349206349;0.9375;0.0670751705503414
svm;por_genotipo;EMB48;5;0.07936507936507936;0.9375;0.043750457379445995
svm;por_genotipo;EMB48;5;0.07936507936507936;0.96875;0.02727529083996602
svm;por_genotipo;EMB48;5;0.1111111111111111;0.96875;-0.09081487696756735
svm;por_genotipo;EMB48;5;0.1111111111111111;0.984375;-0.11523653020465446
svm;por_genotipo;EMB48;5;0.14285714285714285;0.984375;-0.1923463291304901
svm;por_genotipo;EMB48;5;0.14285714285714285;1.0;-0.22508827441201829
svm;por_genotipo;EMB48;5;1.0;1.0;-2.289459078139087
