posicao;banda_nm;vip
1;749;1.5286552984774755
2;739;1.5229802180294039
3;1929;1.5049601743420686
4;1939;1.489057058906347
5;1919;1.4844172258189279
6;1949;1.4518513863966056
7;759;1.4093882615356814
8;1909;1.4046985819706892
9;1959;1.4024202391424294
10;2269;1.3777649507693035
11;405;1.358620437253246
12;1969;1.35289426985941
13;2279;1.3460753777737553
14;2259;1.343098369993657
15;1979;1.3086564646375496
16;2289;1.3013056379795693
17;769;1.3009846343654619
18;415;1.2855855840810937
19;2299;1.2835656975585135
20;1989;1.267181080571912
21;1507;1.2669545112667615
22;1517;1.2606945339216273
23;1497;1.2602711749512119
24;2249;1.258075041662902
25;425;1.2573641862744753
26;1487;1.2536407261351337
27;1899;1.2471410493506216
28;1477;1.2418489033147249
29;1527;1.241145515682015
30;2447;1.23805290982171
31;1999;1.2300827529258043
32;1467;1.2270674177050507
33;779;1.2268479851791527
34;2309;1.21720784098243
35;1457;1.20957649158428
36;2179;1.207188351315501
37;2169;1.2038420163918797
38;435;1.2002435116650423
39;1537;1.2001482648607793
40;2189;1.1929750401263295
41;2159;1.191014781443617
42;2009;1.190297231505832
43;789;1.1866831682380423
44;2239;1.1818087418461272
45;2199;1.17636571090834
46;2439;1.1746364225670431
47;1447;1.17181262006454
48;1832;1.1658418813936617
49;445;1.1600865014815138
50;2209;1.1599722851986796
51;799;1.1589755049663586
52;2149;1.1574075625241622
53;2229;1.1460715469509302
54;2019;1.1443824997103265
55;2219;1.1431992881216524
56;809;1.1349192979732967
57;1547;1.1326710378268028
58;455;1.1203714374476816
59;2139;1.1161216562828118
60;2319;1.1083096024311598
61;1437;1.1072550659993479
62;819;1.104054536518993
63;2429;1.1021546198817354
64;1839;1.1000332065609888
65;1299;1.0936330104841039
66;2029;1.0914600348678387
67;465;1.087806623247414
68;1309;1.0763904111786338
69;2129;1.0682651278020925
70;2419;1.063584284761675
71;475;1.057200783778555
72;829;1.0558711701021775
73;1289;1.044500667808176
74;1889;1.0408411056851863
75;1557;1.0404217179875992
76;2329;1.0384046099479154
77;1427;1.0351833251415048
78;2039;1.0338758701376505
79;485;1.0277366741921994
80;2119;1.0147948465761398
81;2409;1.0124685907094702
82;1279;0.9984042584126314
83;495;0.9978580580792044
84;839;0.9952984664908694
85;1849;0.992722254427951
86;2339;0.9819224322019359
87;1319;0.9812866089801329
88;1417;0.9809695892629444
89;2049;0.9804053141679445
90;1269;0.9788363273747026
91;732;0.9778331986156741
92;2399;0.971228576018945
93;2109;0.9641076864495787
94;1407;0.9599668654455976
95;1259;0.9575102820183208
96;505;0.9562174674312176
97;1397;0.9527895915676279
98;685;0.9522962774386285
99;1339;0.9522664817692806
100;595;0.943564237342464
101;1249;0.9435423867152021
102;849;0.9395457996902178
103;2389;0.9389041924255386
104;1329;0.9350360369000886
105;585;0.9343466615972055
106;605;0.9335145158407221
107;2059;0.9329849670476622
108;2349;0.9328889155386552
109;1567;0.9317243232944242
110;1239;0.9302996013601589
111;1049;0.9291544596727854
112;1029;0.9291281434003005
113;675;0.9253808624239284
114;2099;0.9212508718350921
115;989;0.9211884425238214
116;999;0.9186936933734207
117;1019;0.9185635543292
118;1039;0.9181118891972954
119;615;0.915493772532607
120;575;0.915441872895225
121;635;0.9148697659188911
122;1059;0.9142148857179517
123;1229;0.9112898407832672
124;625;0.9112385721136919
125;1009;0.9112177755210241
126;2379;0.9100185106555644
127;515;0.9061254295534195
128;665;0.9042681401293099
129;645;0.9040007128633627
130;859;0.9028270292933731
131;2069;0.9009012102141785
132;2359;0.9002943497175331
133;693;0.9001489680335948
134;1159;0.8985298407873267
135;1219;0.8974289355677989
136;655;0.8963606012213216
137;979;0.8961059680500435
138;2369;0.8955907409680458
139;1169;0.8953873884819619
140;1149;0.894926520982141
141;1879;0.8944613745981568
142;1069;0.8932854895095736
143;1859;0.8932713468110884
144;2089;0.8927694788840712
145;1179;0.891632265727873
146;969;0.8880106994327529
147;1189;0.8870929050453438
148;1209;0.8869343717861078
149;959;0.8866434031770997
150;2079;0.8854511631526203
151;1349;0.885282710721098
