posicao;banda_nm;vip
1;1936;1.8186798669904862
2;1926;1.8131814211518655
3;1946;1.7702050336628705
4;1916;1.7251227497055062
5;1956;1.6916978106301828
6;1966;1.607885309792625
7;1369;1.5640256362748595
8;405;1.5469054204319632
9;1976;1.533432951637919
10;1906;1.5178370846820894
11;415;1.469599318898549
12;1986;1.4635298836742667
13;1377;1.455000669601852
14;1996;1.403770376881907
15;425;1.4028880629151073
16;2006;1.3516620588531998
17;435;1.336997263264729
18;1359;1.316002799845011
19;2016;1.3020887440303275
20;445;1.2841332788591637
21;2026;1.25253542668328
22;455;1.2238431222574702
23;2446;1.2146370543206946
24;2036;1.200989354907424
25;465;1.1755289021373647
26;1726;1.1646184886746975
27;1896;1.1598492910999034
28;1716;1.1524608430556587
29;2046;1.1508086212054849
30;2436;1.137461092682526
31;1836;1.1341369819781255
32;475;1.130886574478929
33;1826;1.114809976079105
34;1816;1.1122991819415644
35;1736;1.1071645315744698
36;749;1.09678591442844
37;2056;1.0953337166138746
38;485;1.0901302623298763
39;1386;1.0834932536829507
40;1806;1.0758824347972802
41;1846;1.0750291530222813
42;1506;1.0730253989087795
43;1496;1.0703024619953363
44;2426;1.0698886447543623
45;1516;1.065349093535064
46;1706;1.0653381912104094
47;1486;1.0597047466331473
48;1746;1.058727466477473
49;759;1.054046117760201
50;1796;1.0517443225703444
51;1526;1.047662769231826
52;495;1.046946240752582
53;1756;1.0438606615489823
54;1476;1.0405470928880387
55;2066;1.0351216809878947
56;2416;1.0256710468201753
57;1349;1.0216980403839038
58;1786;1.0178991801342088
59;1536;1.0170176880345858
60;1466;1.0139435506776848
61;1766;1.0138800635448626
62;1776;1.00704357763517
63;769;0.9987053987916887
64;2256;0.9982049782911648
65;2266;0.9979379049029193
66;505;0.99652108256168
67;2246;0.9845352492870455
68;1856;0.9845207116532491
69;1456;0.9808173409811035
70;2406;0.9802336795391934
71;1546;0.9784843388491002
72;2276;0.9778337930340408
73;2076;0.9762180766098354
74;2236;0.9653213119147189
75;779;0.9598243155646984
76;2286;0.9565807029702196
77;1696;0.9549502639046394
78;2226;0.9512722542033898
79;2296;0.950593856212858
80;2396;0.9491343734862516
81;685;0.9485336788964359
82;789;0.9446546617092302
83;2216;0.9438905044067532
84;2306;0.9394714887178672
85;799;0.935316032551938
86;1446;0.9341170367618169
87;2206;0.9339418132284225
88;1556;0.9323487811261082
89;809;0.9279933924944759
90;1019;0.9272110105180926
91;2086;0.9271294056029902
92;1009;0.9268201823970588
93;2196;0.9262960683967745
94;999;0.9240159945840319
95;1029;0.922027641144722
96;2386;0.9215029530470825
97;515;0.920481366177338
98;675;0.9191786723957877
99;819;0.9179158175196185
100;739;0.9174735602825418
101;1039;0.9168764042368205
102;989;0.9144966221151343
103;2186;0.9140141951201535
104;1049;0.913989472580516
105;1059;0.9094525332538475
106;1396;0.9086129486684247
107;2316;0.9071973658319584
108;2176;0.903383103684477
109;979;0.9033024972242989
110;1069;0.9023725052645926
111;2376;0.900717411529092
112;829;0.9004770467802115
113;969;0.8999560232127597
114;1079;0.8988790946874835
115;665;0.8974413720023255
116;959;0.8958281467395138
117;2166;0.8950686736902438
118;949;0.8938174594314432
119;939;0.8929058824025579
120;1089;0.8916184486770965
121;2096;0.8915324521625817
122;1866;0.8896660429452733
123;929;0.8889889859445554
124;1886;0.888554219343798
125;919;0.8878577855750377
126;655;0.8865410649783059
127;2156;0.8864501591045878
128;2326;0.8860040436952097
129;1099;0.8852130888243671
130;909;0.8851436242230457
131;839;0.8832224831422151
132;2366;0.8829194526608539
133;899;0.8825615562087366
134;1566;0.8805154879361106
135;645;0.879591335420971
136;889;0.8792684422286228
137;1109;0.8778669945459154
138;1436;0.8775941774445252
139;2146;0.8774119672414374
140;625;0.8766487875430565
141;635;0.8766481846460398
142;879;0.8759525955481096
143;2336;0.8753885647332904
144;1119;0.8746257402649021
145;615;0.8740912812839191
146;849;0.872964715952457
147;2356;0.8729638465532215
148;869;0.8725916409885475
149;1339;0.8725093144367889
150;1129;0.8713275275286585
151;2346;0.8713004615479194
152;1406;0.8708709751263867
153;859;0.8704774779412163
154;694;0.8702606359578637
155;2106;0.8700273717624377
156;2136;0.8681238906310523
157;1139;0.8655629567544312
158;605;0.8650647831097723
159;2126;0.8607524029870894
160;1149;0.860615755896979
161;1159;0.8606093221373227
162;2116;0.8601960390534161
163;1169;0.8588060480302231
164;595;0.8565881675821195
165;1179;0.8559357282941896
166;1189;0.853619020724752
167;1199;0.8513934855002028
168;1209;0.8495354443660155
169;1416;0.8479733172604488
170;1219;0.8474485856151474
171;1229;0.8457480775333804
172;1239;0.8446907905214401
173;1299;0.844318384833884
174;1279;0.8440924019038493
175;1269;0.8440515808458082
176;1289;0.8439975791121159
177;1249;0.8437703559172248
178;1259;0.8437317161587984
179;1309;0.8425885759933814
180;585;0.8425150513230254
