seed;fold;classe_real_nirrig;classe_predita_nirrig;score_plsda
42;1;1;1;0.940929607594944
42;1;1;1;0.9654544666227065
42;1;1;1;0.8931743094892548
42;1;0;0;0.2808517802903624
42;1;0;0;0.304128225182458
42;1;0;0;0.3077048305029491
42;1;1;1;1.098913377943864
42;1;1;1;1.0790192528312557
42;1;0;0;-0.1585071293441902
42;1;0;0;-0.11312692971393501
42;1;0;0;-0.04068027752110215
42;1;1;1;0.9095183339672236
42;1;1;0;0.4048388643084495
42;1;1;0;0.40149887027085585
42;1;0;0;0.3076097459790512
42;1;0;1;0.5122020111084666
42;2;0;0;0.04012057572400318
42;2;0;0;0.013751477991958305
42;2;0;0;0.15742865516751348
42;2;1;1;0.9380939445779227
42;2;1;1;0.8276895950434343
42;2;0;0;0.2351468855010324
42;2;0;0;0.26755792098829245
42;2;0;0;0.2132823529951723
42;2;1;0;0.3359192622277618
42;2;1;1;0.8683278675048115
42;2;0;0;0.21977245913679516
42;2;0;1;0.5755372276787862
42;2;1;1;0.8742790834085146
42;2;1;1;1.0228612729759816
42;2;1;1;1.0914804902620983
42;2;1;1;1.0995691797251932
42;3;0;0;-0.11147229859274654
42;3;1;1;1.0112078093984205
42;3;1;1;0.8651083958130582
42;3;0;0;0.32551020186569396
42;3;0;0;0.2103197782845918
42;3;1;0;0.44160292365563936
42;3;1;1;1.0767147372385826
42;3;0;0;0.30080621267615143
42;3;0;0;0.1872729773950802
42;3;0;0;0.16059416401053844
42;3;1;1;0.8462375153884811
42;3;1;0;0.4071746147748687
42;3;1;0;0.40292900347573607
42;3;0;0;0.3133171531496767
42;3;0;0;0.49048669939057893
42;3;1;1;0.9404183771296164
42;4;0;0;-0.038244361473243726
42;4;0;0;-0.14779379150990635
42;4;0;0;0.13169825295949728
42;4;0;0;0.20864725516480032
42;4;1;1;0.8881667269698962
42;4;1;0;0.21131757725246914
42;4;1;0;0.19475370680800225
42;4;1;1;1.095913297276069
42;4;0;0;-0.10378237662305567
42;4;0;0;0.2037189023745738
42;4;1;1;0.8959999241153708
42;4;0;0;0.28214851420044684
42;4;0;1;0.5266486069377698
42;4;1;1;0.9790023999958377
42;4;1;1;1.0386630305803881
42;4;1;1;1.0630382194174253
