posicao;banda_nm;vip
1;1375;2.002841994505777
2;1715;1.7568766456937894
3;1705;1.7377625157406316
4;1725;1.7272533963743082
5;1695;1.6360996290582535
6;1735;1.6205167799482736
7;715;1.5470449162880981
8;1365;1.5402319924436967
9;1935;1.5065128534751038
10;1745;1.4943629782366907
11;1685;1.4928238348731546
12;1945;1.4881558332533622
13;1925;1.4825363921080592
14;405;1.4634269735688366
15;1955;1.449336715005211
16;1965;1.403680434112413
17;1915;1.4013629556402663
18;705;1.3942025344079927
19;1755;1.3897827787861936
20;415;1.3808819250025903
21;1675;1.37521995663895
22;1975;1.3625172669196983
23;1385;1.3605758839578883
24;425;1.3304238007472764
25;1985;1.3237216069961524
26;1665;1.3094328549472134
27;1995;1.288588748822299
28;435;1.281647785787147
29;1765;1.2737803120726763
30;1655;1.256956306436126
31;2005;1.2548999440857165
32;1905;1.2504556065576715
33;445;1.2334419363887141
34;2015;1.2195177742682854
35;1645;1.2189135515676373
36;1815;1.2121411878372281
37;1825;1.2073658519356083
38;1775;1.2072580845358947
39;1805;1.1865306319512656
40;1785;1.185121306844455
41;1795;1.184244726646914
42;455;1.1830337974378
43;2025;1.1824761700301185
44;1635;1.175905189141899
45;1355;1.143041728160329
46;465;1.1429397108617059
47;725;1.1421056978988724
48;2035;1.1387988240274292
49;1625;1.123526438708051
50;475;1.107589687300053
51;2045;1.0923255442549429
52;1615;1.0769007959181855
53;485;1.0706741182828488
54;2055;1.039930809645422
55;1895;1.0333242015213011
56;1835;1.0222646538683218
57;555;1.0194601496991982
58;495;1.0182189840217128
59;1605;1.014538675379069
60;685;0.9959137880752608
61;565;0.9889303415705455
62;2450;0.9819711908247059
63;675;0.9807557305954138
64;2065;0.9767367281501855
65;545;0.969293358341242
66;2445;0.9691582597694239
67;1845;0.9536318587700595
68;1595;0.9475324580622531
69;2435;0.9341108782309939
70;665;0.9315749787145344
71;505;0.9264459451532129
72;1495;0.921869608957246
73;1485;0.9210827773543008
74;755;0.9169901563402256
75;1505;0.9123036850358623
76;1475;0.9119775663392553
77;2075;0.9114603300057976
78;575;0.9059605600813195
79;2425;0.9044261098720096
80;1395;0.8988876071638281
81;1465;0.89627407173037
82;2415;0.8957990200693292
83;765;0.8945827598139585
84;1515;0.8924246029742067
85;535;0.8901249285084788
86;2275;0.8878948845841063
87;1345;0.8850833214754857
88;2265;0.8827144796424344
89;2285;0.8781989022928248
90;1585;0.8742093592331266
91;655;0.8736633651392595
92;2405;0.8735633268938107
93;1455;0.8731616158460723
94;745;0.8654716476847634
95;2255;0.8654374582751996
96;775;0.8628667127144557
97;1525;0.8604157077324537
98;2295;0.8593981553364446
99;1885;0.8583564676882822
100;2085;0.8578944182628763
101;585;0.857750404151011
102;2395;0.8571249200410727
103;1855;0.8552555267279576
104;2305;0.8488761264710365
105;785;0.8471592115309561
106;2245;0.8417161585910795
107;2385;0.8400589592752176
108;795;0.8399506655959598
109;1445;0.8381039804261797
110;805;0.836264918559725
111;595;0.8353956660390739
112;815;0.8316789344204486
113;2315;0.8297765593536821
114;1015;0.8272521301007478
115;2375;0.8270657783280974
116;645;0.826729755408879
117;1095;0.82573042892062
118;2235;0.8249207812535774
119;1025;0.8247477083613081
120;1085;0.8245847597530538
121;1035;0.8241055100501163
122;1045;0.8225590744454064
123;1055;0.82255903504104
124;1065;0.8220284690005424
125;1075;0.8219168536096839
126;825;0.8216983815139087
127;1005;0.8203524208773779
128;2095;0.8202762039789626
129;1405;0.8201493536910365
130;1535;0.8194603316449484
131;1105;0.8183896804135238
132;995;0.8179051217358241
