seed;fold;classe_real_nirrig;classe_predita_nirrig;score_plsda
42;1;1;1;1.0439794949979315
42;1;1;1;1.0467215494686484
42;1;1;1;0.5417390388774346
42;1;0;0;0.414869411788581
42;1;0;0;0.354240373222102
42;1;0;1;0.7147281192066741
42;1;1;1;1.121451535419352
42;1;1;1;1.0983813436966434
42;1;0;1;0.5607668842873778
42;1;0;1;0.5064190802017258
42;1;0;0;0.4487107078032109
42;1;1;1;0.7207066218686087
42;1;1;1;0.7084295596142874
42;1;1;1;0.6660962390451552
42;1;0;0;0.2361360164850576
42;1;0;0;0.46741851016967784
42;2;0;0;-0.2903004867744967
42;2;0;0;0.4859536707793455
42;2;0;0;0.4893565784136009
42;2;1;1;1.0001596908001713
42;2;1;0;0.3918548805652216
42;2;0;0;0.2791781021928493
42;2;0;1;0.7189241575596037
42;2;0;1;0.6601958228268843
42;2;1;0;0.43753282531418447
42;2;1;1;0.8578522049268877
42;2;0;0;0.10433586306149478
42;2;0;0;0.30642395131287725
42;2;1;1;0.8398397544295424
42;2;1;1;0.8689914104685553
42;2;1;0;0.4868563858628098
42;2;1;1;0.6448618838787963
42;3;0;0;-0.039405481898588945
42;3;1;1;1.0288357774321033
42;3;1;1;0.6319411798637207
42;3;0;0;0.33759075770516866
42;3;0;1;0.5986134223171642
42;3;1;0;0.21113445965428262
42;3;1;1;0.7842405796331607
42;3;0;0;0.379510654570159
42;3;0;0;0.3308703329775637
42;3;0;0;0.3378067857867244
42;3;1;1;0.6194586674638369
42;3;1;1;0.6964603619870116
42;3;1;1;0.7125614775898441
42;3;0;0;0.23615314548956812
42;3;0;0;0.4381073686773478
42;3;1;1;0.6396543211859942
42;4;0;0;-0.10960386046344683
42;4;0;0;-0.1356013977527586
42;4;0;0;0.4070426407403255
42;4;0;0;0.40530513774009763
42;4;1;1;0.6438537953279768
42;4;1;0;0.09774467311652923
42;4;1;0;0.1120559501169135
42;4;1;1;0.9451738519371513
42;4;0;0;0.380087556838578
42;4;0;0;0.1729176057016346
42;4;1;1;0.6116193999758864
42;4;0;0;0.21285680153795178
42;4;0;0;0.4466148117513313
42;4;1;1;0.5397498529390821
42;4;1;0;0.2557741762841549
42;4;1;0;0.2684525550471897
43;1;0;0;-0.16966421479931237
43;1;0;1;0.5847582773652111
43;1;1;1;1.1323472392884273
43;1;0;0;0.2998935320854085
43;1;1;0;0.12094066650163982
43;1;1;0;0.13358439544483797
43;1;0;0;0.35258941965182883
43;1;0;0;0.34472798006689576
43;1;0;0;0.29352292859309276
43;1;1;1;0.6443740764121183
43;1;1;1;0.6445885742293946
43;1;1;1;0.7402439360454887
