posicao;banda_nm;vip
1;1838;1.251132176973112
2;741;1.2244176428547349
3;1538;1.2152550418655688
4;1548;1.2112037551268697
5;1528;1.210620000574115
6;1558;1.1990944750158163
7;1518;1.1973743361296123
8;751;1.1966424377554394
9;1568;1.1828781196647595
10;1508;1.1825475993356331
11;1848;1.1762341052154923
12;1578;1.1646680240414742
13;1498;1.1633439841611533
14;1588;1.155305410215589
15;1598;1.1541178770851774
16;1608;1.147954235202761
17;761;1.1458867026237252
18;1488;1.144999526081539
19;1618;1.1431225428892706
20;1628;1.1371335052943239
21;1478;1.1247592422107522
22;1638;1.1165847864301586
23;405;1.1118593695127992
24;771;1.1058967179332475
25;1468;1.1053253371750753
26;415;1.096537731739483
27;781;1.0864496489201176
28;1458;1.0861148951763338
29;425;1.0811439041468
30;791;1.0798973845612019
31;1648;1.078152779028595
32;801;1.0759109203975823
33;811;1.0733557497069692
34;1948;1.0724930395748973
35;1958;1.0713473435671896
36;435;1.0683452660184298
37;1968;1.0678640928746665
38;821;1.0674279637403057
39;1858;1.066471893418667
40;1978;1.0658344328761107
41;1938;1.0652120414254034
42;1448;1.06388314822381
43;545;1.0637915651441405
44;445;1.063067386798638
45;535;1.061631559014581
46;1988;1.06161077344622
47;555;1.0604905272683258
48;2447;1.0592362444189727
49;1998;1.0562216970588958
50;831;1.0537658813862443
51;2438;1.0530436185108765
52;2008;1.0526633276232353
53;455;1.052654049785902
54;2018;1.0500145355630301
55;2248;1.0463333292540231
56;565;1.0461978140816461
57;1928;1.046003346083958
58;2028;1.044721679743738
59;465;1.0427549583670472
60;2238;1.0416213546317197
61;2258;1.041587912729557
62;2038;1.0396454819338674
63;841;1.038528238640638
64;2228;1.0362178565550053
65;2048;1.0351635640606487
66;695;1.0341178455697877
67;2428;1.0332073597850715
68;475;1.0324897494908747
69;2218;1.0317946509389178
70;525;1.0310304948102826
71;2268;1.030354734179498
72;2058;1.028825007628313
73;575;1.0281287029562984
74;1438;1.026865154080672
75;485;1.0253288544125494
76;2208;1.0245030975980165
77;851;1.0238828186264477
78;2068;1.021068186199046
79;2198;1.0210317906451392
80;585;1.0200482586559734
81;2298;1.0190419144255602
82;495;1.018143955054373
83;685;1.0181323234378663
84;2418;1.0178410249047578
85;595;1.0165995825189202
86;605;1.0165768791650804
87;2188;1.0162848389797057
88;861;1.015895872356568
89;2278;1.0143907442816749
90;505;1.0140582182747127
91;515;1.013911614003106
92;1658;1.012920751899363
93;615;1.0127917728358964
94;2178;1.012514504798337
95;2288;1.0116557056235196
96;625;1.011346061536536
97;2078;1.0110986504290829
98;635;1.0106652722062142
99;675;1.0103993649674379
100;871;1.0100003039493233
101;2308;1.0099575930438696
102;645;1.009062836195984
103;2408;1.0089912653684885
104;2168;1.0089007325386967
105;655;1.008666558180124
106;665;1.0083836641808437
107;881;1.0062943687484234
108;1918;1.004423123842693
109;891;1.0039348328907447
110;2398;1.003580258750297
111;2158;1.003506389206948
112;901;1.0026141036378453
113;2388;1.0014250142479402
114;2088;1.0013658124708094
115;911;1.0008351420918689
116;921;0.9997293691793825
117;931;0.9985862099967044
118;2378;0.9978533731585961
119;2148;0.9968093209923505
120;941;0.9962111247501916
121;2368;0.9950831008618464
122;951;0.9944750838977752
123;1151;0.9943640723147816
124;2318;0.9940997092617874
125;1341;0.993807251603844
126;2348;0.9937938420945189
127;991;0.9935931643678565
128;2358;0.993531467778486
129;2338;0.9934831264011195
130;2098;0.993450824986831
131;971;0.9932180329137971
132;981;0.9929808154145026
133;961;0.9926125549384137
134;1001;0.9917835388800521
135;1141;0.991432032859541
136;2328;0.991374835202471
137;1161;0.9904864648933934
138;2138;0.9904150844055934
139;1011;0.988353852316746
140;2108;0.9882322256375599
141;1021;0.9882053055379879
142;1171;0.9867856169512417
143;2128;0.9858589031535344
144;1181;0.9857475710687705
145;1031;0.9855999179011012
146;2118;0.9853781996244505
147;1131;0.9844788451052691
148;1191;0.98287451237224
149;1041;0.9827154814030794
150;1051;0.9821569780702366
151;1221;0.9805140965150674
152;1201;0.9804728224339184
153;1211;0.979310202682315
154;1121;0.9790941535555994
155;1231;0.9788077057012614
156;1241;0.9767950263748171
157;1061;0.9767027830841984
158;1868;0.9764548761267375
159;1428;0.9761477090295506
160;1331;0.9733366975149055
161;1071;0.9727401516475453
162;1251;0.9722442767020544
163;1111;0.9709270628176224
164;1261;0.970420424367364
165;1271;0.9686930234669372
166;1281;0.9668070422656657
167;1081;0.9664331283348523
168;1291;0.9640827119684026
169;1311;0.9640583628820697
170;1301;0.9640078170540815
171;1101;0.9634658512148122
172;1321;0.9627689413974297
173;1091;0.9622593406688652
174;1351;0.961266722586323
175;1908;0.9517991038695589
176;1418;0.9176471842761884
177;1878;0.9146108492576319
178;1668;0.9032952932822397
179;1898;0.9003967580066473
180;1778;0.8938086735127565
181;1788;0.889923963766222
182;1888;0.8889272693520376
183;1768;0.8792191709975762
184;1798;0.8771753754547441
185;1828;0.8749105639353738
186;1808;0.8660402715013733
187;1818;0.8626513457967229
188;731;0.8577480690242
189;1408;0.8536420480480309
190;702;0.849801291265202
191;1361;0.8485475746645307
192;1758;0.8479795563065596
193;1748;0.7939462911186341
194;1678;0.779301604505523
195;1398;0.7774221186877246
196;1738;0.7296607184427801
197;1688;0.6553020136553511
198;1728;0.6548568742551562
199;1371;0.6360811897422619
200;1718;0.6107901711362301
201;1388;0.6099061058577633
202;1698;0.5906576662692623
203;1708;0.5844463037260559
204;1379;0.3680106610047861
205;724;0.23193214518675598
206;717;0.1931644117712297
207;708;0.18966676643255787
