posicao;banda_nm;vip
1;1835;1.2863081490220956
2;745;1.2194275649262778
3;1535;1.2106115159003261
4;1545;1.209209998267471
5;1525;1.203494729338854
6;1555;1.2011251572943267
7;1845;1.1991401790872882
8;1515;1.1894483548288837
9;1565;1.182940745710342
10;1505;1.1730006190779345
11;1575;1.1681602117335987
12;755;1.1673654016471395
13;1595;1.1538801399520284
14;1495;1.1538452419174472
15;1585;1.1527538578090386
16;1605;1.1484123899389538
17;1615;1.1425868295735788
18;1625;1.1379873259832185
19;1485;1.1349925817570437
20;765;1.1247287353278979
21;1635;1.120322279193933
22;1475;1.1145619946760372
23;405;1.1063133355575234
24;735;1.1037424709144785
25;1855;1.098944904385428
26;1465;1.0954818257329733
27;775;1.092124057187162
28;1645;1.0916062366223374
29;415;1.0912385451759
30;785;1.0796928042625367
31;1455;1.0766862464758566
32;425;1.076085912056286
33;795;1.0729540136951243
34;805;1.0696940627115439
35;815;1.0679096035013433
36;1955;1.0662256965488632
37;1945;1.0655723139992244
38;435;1.0634950435367372
39;1965;1.0623047860756885
40;1975;1.061282895051141
41;545;1.0598052914141889
42;445;1.0583750827621237
43;825;1.0579562643055622
44;1985;1.05767580463724
45;535;1.0575905880617646
46;2450;1.0574532336996816
47;555;1.0565226155312544
48;1935;1.0538102439045072
49;1995;1.0530915003102932
50;2445;1.05246396666964
51;1445;1.0507648043523046
52;2005;1.048202356755312
53;455;1.048140737707124
54;2015;1.0459668315197288
55;835;1.0448178311700178
56;565;1.0422198750214735
57;2245;1.041905986568988
58;2025;1.0414362328763531
59;2255;1.0410720678389414
60;465;1.0383994521494846
61;2035;1.037006322624351
62;2235;1.0369227049418668
63;2435;1.0365688125657968
64;1655;1.0348482496815048
65;2045;1.0325118576565868
66;2225;1.0315569575494936
67;2265;1.0304115986857063
68;695;1.030313341244541
69;1925;1.0296622018452843
70;475;1.0282981912751687
71;845;1.0276674886757409
72;2215;1.0270643053774562
73;525;1.027038133460808
74;2055;1.026194430593211
75;575;1.0242352045278658
76;2425;1.0226891548779125
77;485;1.0212701902297043
78;2205;1.0199033646634557
79;2065;1.0198093280026153
80;2195;1.0171712394092458
81;855;1.0162647668500735
82;585;1.0162610358300648
83;2275;1.0147424485157968
84;2295;1.0147020195696181
85;685;1.0144016039874224
86;495;1.0142220236203154
87;605;1.0128740093654984
88;595;1.0128726295802428
89;2185;1.0122004830195137
90;2415;1.0116892682907581
91;2305;1.0112959276725275
92;2075;1.0102399042400847
93;505;1.0102284967716966
94;515;1.0100836770080466
95;615;1.0091696050509726
96;865;1.0091215727258795
97;1435;1.0089478045196634
98;2175;1.0084719005330567
99;2285;1.0083940979460282
100;625;1.0077631018915483
101;635;1.007102732980515
102;675;1.0068042192434044
103;645;1.0055592373355482
104;655;1.0051650902861236
105;665;1.0048718759035116
106;875;1.0044701808113865
107;2165;1.0042147573590485
108;2405;1.0028344753320968
109;885;1.001537301535941
110;2085;1.0007320346770872
111;895;0.9997874581628737
112;905;0.9984390864047473
113;1865;0.998430752182303
114;2155;0.9983519969474012
115;2395;0.9978318532241448
116;915;0.9969526472795532
117;925;0.9954597868721172
118;2385;0.9953181141122514
119;2315;0.9952862236659475
120;935;0.994365602081489
121;2375;0.9937344030498022
122;2095;0.9922633054899387
123;945;0.9918005173540133
124;2145;0.9917486777031174
125;2365;0.9910102227588512
126;2345;0.9906137895037457
127;975;0.990458218877559
128;2355;0.9903982839880522
129;995;0.9903075442226823
130;1155;0.989901543844355
131;955;0.9897863967286786
132;2335;0.9896092478693441
133;985;0.9892051590902562
134;1145;0.9891091852458668
135;965;0.9890430396010852
136;1345;0.9885395798934322
137;2325;0.9883526856232844
138;2105;0.9861829900571918
139;2135;0.9857551529742292
140;1165;0.985652922902635
141;1005;0.9847574256121523
142;1135;0.9842415367145276
143;1015;0.9838873136453977
144;1025;0.9836989091787535
145;1915;0.983285012174504
146;1175;0.982890809154595
147;1035;0.9827193321642672
148;2115;0.982624870976968
149;2125;0.9821192273166734
150;1185;0.9814153049404425
151;1335;0.9782438242592952
152;1195;0.9780100220756471
153;1045;0.9779179004759372
154;1225;0.9770947458704913
155;1125;0.9769119064473248
156;1205;0.9760549603403322
157;1215;0.9757154492799983
158;1055;0.9755914489951368
159;1235;0.9738665399955245
160;1065;0.9733779844427598
161;1245;0.9716884128845202
162;1115;0.9711498879460474
163;1075;0.9671649244858915
164;1255;0.9670736923639415
165;1265;0.9654925672202219
166;1275;0.9644054618439667
167;1105;0.962594247221646
168;1285;0.9619882180448901
169;1325;0.9611119963313174
170;1305;0.9606871171973774
171;1085;0.9603262026944754
172;1295;0.959717419655304
173;1315;0.9583486589320487
174;1095;0.9575073705031043
175;1425;0.9553473374732775
176;1665;0.9441929830187346
177;1905;0.9287151956431177
178;1875;0.9248518332029677
179;1355;0.9236955721863643
180;1415;0.8955977064432336
181;1885;0.8911433145104816
182;1785;0.889489930488867
183;1895;0.8883348507701638
184;1775;0.8878945298086179
185;1795;0.8779202046551636
186;1765;0.865918581246752
187;1805;0.8643882206442873
188;1815;0.8602712981899561
189;1825;0.8542569092907484
190;1405;0.8296951721203076
191;1755;0.829433982109693
192;1675;0.8249760450224984
193;1365;0.7816220500637646
194;1745;0.7710865073941696
195;1395;0.7411258874075269
196;1735;0.7028836488687115
197;1685;0.6874212840424059
198;1725;0.6330235194549344
199;1715;0.6011997171829205
200;1695;0.595644208914654
201;1705;0.5769372770856105
202;705;0.5310259418234776
203;1385;0.5134641156335047
204;1375;0.501420809044107
205;725;0.30729100414937777
206;715;0.18814083047489102
