posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
101;1685;0.0;0.0;0.00075
102;695;0.0;0.0;0.0006943717911459
103;2233;0.0;0.0;0.0006906572246751
104;655;0.0;0.0;0.0006145900284736
105;1215;0.0;0.0;0.0006031746031746
106;1825;0.0;0.0;0.0005780885780885
107;2313;0.0;0.0;0.0005630498533724
108;1645;0.0;0.0;0.0005552342394447
109;1465;0.0;0.0;0.0005470085470085
110;1185;0.0;0.0;0.0005424107142857
111;1085;0.0;0.0;0.0005213424568263
112;1175;0.0;0.0;0.0004642857142857
113;1235;0.0;0.0;0.0004102564102564
114;1195;0.0;0.0;0.0003973287694217
115;825;0.0;0.0;0.0003128054740957
116;1675;0.0;0.0;0.0001683103221564
117;2173;0.0;0.0;0.0001655243760506
118;1835;0.0;0.0;0.0001559964961724
119;2363;0.0;0.0;0.0001370385886514
120;2323;0.0;0.0;9.299145299145245e-05
121;1245;0.0;0.0;8.757525998905326e-05
122;2283;0.0;0.0;8.341479309221215e-05
123;645;0.0;0.0;0.0
124;1885;0.0;0.0;0.0
125;2103;0.0;0.0;0.0
126;2093;0.0;0.0;0.0
127;2073;0.0;0.0;0.0
128;2063;0.0;0.0;0.0
129;2053;0.0;0.0;0.0
130;2043;0.0;0.0;0.0
131;2033;0.0;0.0;0.0
132;1993;0.0;0.0;0.0
133;1875;0.0;0.0;0.0
134;2143;0.0;0.0;0.0
135;1785;0.0;0.0;0.0
136;1775;0.0;0.0;0.0
137;1765;0.0;0.0;0.0
138;1755;0.0;0.0;0.0
139;1735;0.0;0.0;0.0
140;1655;0.0;0.0;0.0
141;1635;0.0;0.0;0.0
142;2123;0.0;0.0;0.0
143;2193;0.0;0.0;0.0
144;1595;0.0;0.0;0.0
145;2413;0.0;0.0;0.0
146;495;0.0;0.0;0.0
147;515;0.0;0.0;0.0
148;525;0.0;0.0;0.0
149;535;0.0;0.0;0.0
150;585;0.0;0.0;0.0
151;615;0.0;0.0;0.0
152;2333;-0.003125;0.0054126587736527;0.0
153;635;0.0;0.0;0.0
154;2393;0.0;0.0;0.0
155;2203;0.0;0.0;0.0
156;2373;0.0;0.0;0.0
157;2353;0.0;0.0;0.0
158;2343;0.0;0.0;0.0
159;2303;0.0;0.0;0.0
160;2273;0.0;0.0;0.0
161;2263;0.0;0.0;0.0
162;2223;0.0;0.0;0.0
163;2213;0.0;0.0;0.0
164;1615;0.0;0.0;0.0
165;1585;0.0;0.0;0.0
166;665;0.0;0.0;0.0
167;1005;0.0;0.0;0.0
168;985;0.0;0.0;0.0
169;965;0.0;0.0;0.0
170;955;0.0;0.0;0.0
171;935;0.0;0.0;0.0
172;925;0.0;0.0;0.0
173;915;0.0;0.0;0.0
174;905;0.0;0.0;0.0
175;885;0.0;0.0;0.0
176;845;0.0;0.0;0.0
177;835;0.0;0.0;0.0
178;815;0.0;0.0;0.0
179;795;0.0;0.0;0.0
180;785;0.0;0.0;0.0
181;775;0.0;0.0;0.0
182;765;0.0;0.0;0.0
183;685;0.0;0.0;0.0
184;675;0.0;0.0;0.0
185;995;0.0;0.0;0.0
186;1045;0.0;0.0;0.0
187;1575;0.0;0.0;0.0
188;1065;0.0;0.0;0.0
189;1525;0.0;0.0;0.0
190;1515;0.0;0.0;0.0
191;1485;0.0;0.0;0.0
192;1475;0.0;0.0;0.0
193;1455;0.0;0.0;0.0
194;1445;0.0;0.0;0.0
195;1435;0.0;0.0;0.0
196;1425;0.0;0.0;0.0
197;1405;0.0;0.0;0.0
198;1345;0.0;0.0;0.0
199;1325;0.0;0.0;0.0
200;1295;0.0;0.0;0.0
201;1285;0.0;0.0;0.0
202;1165;0.0;0.0;0.0
203;1155;0.0;0.0;0.0
204;1125;0.0;0.0;0.0
205;1105;0.0;0.0;0.0
206;1495;0.0;0.0;0.0
