posicao;banda_nm;importancia_gini
1;1815;0.028695148506727688
2;1685;0.027850351850636203
3;1865;0.026210152376364274
4;1905;0.025709770234576955
5;1855;0.025531090446333362
6;1725;0.025068053381189715
7;1615;0.023102116733955503
8;1785;0.022725111048274228
9;1645;0.02233985037240057
10;1415;0.02089433613792633
11;1845;0.02015188963370396
12;1695;0.018240605291607905
13;1625;0.017762353329640386
14;1825;0.017022945745426638
15;1655;0.016805025040319155
16;1395;0.016679288959382157
17;1715;0.01642624340422683
18;1605;0.015656945272370253
19;1965;0.014831601389366034
20;1425;0.013154557544584243
21;1735;0.013044980192975574
22;1895;0.011796250577727447
23;1535;0.01155544066522806
24;1325;0.011480205652635023
25;1245;0.011429435081047984
26;1675;0.01125476538437348
27;1405;0.01117687763820473
28;1575;0.010850380986714338
29;1665;0.010766165153290314
30;1635;0.010089237435223003
31;2055;0.00997660489716528
32;1235;0.009695611577964522
33;1915;0.009431011979077754
34;2235;0.009328304686394697
35;1875;0.009269401231559624
36;1315;0.008926630462066687
37;1435;0.008729029129780201
38;2065;0.008727909212283856
39;1375;0.008533142340378545
40;1595;0.008118341728889396
41;1835;0.008079863399161644
42;405;0.008055266722147913
43;1305;0.007891590373371749
44;2205;0.0076419379475406645
45;1385;0.007584604825327321
46;1555;0.007523297591284257
47;565;0.007509278467057115
48;2045;0.007498234125350684
49;655;0.007474449028099732
50;1705;0.007202682148232939
51;1115;0.007118214606103881
52;1885;0.007003151842564879
53;735;0.006775352444908161
54;1945;0.006738109668234888
55;1255;0.006516661312508929
56;765;0.006498880129428422
57;1085;0.006449952163194257
58;1545;0.006197510478196155
59;755;0.0058970332198821414
60;2005;0.005803204770222313
61;2135;0.00572769708681704
62;1925;0.005684608530058512
63;1265;0.0055341390059057095
64;445;0.005441924387960251
65;2265;0.005345454545454546
66;2195;0.005039553606356741
67;2395;0.005014289371849424
68;1585;0.004949784791965568
69;585;0.0049271531880619
70;2175;0.004844836923454721
71;2165;0.004836756347101175
72;2345;0.004758452275693655
73;2325;0.0045520434912801715
74;2305;0.00445338105963106
75;2295;0.004108559778584003
76;2415;0.004104135348374979
77;2385;0.004032382713217628
78;1225;0.0040087423169505145
79;625;0.003981807588036732
80;1745;0.003964351188953687
81;555;0.0037398660163366045
82;1805;0.0036982966432014624
83;675;0.00364670602552762
84;795;0.003592422397653928
85;2025;0.003564415414026093
86;2085;0.003427489616536269
87;575;0.0033793103448275853
88;1935;0.0033587120480376054
89;2450;0.0032886847369256135
90;465;0.0032466345199791712
91;1055;0.003149292289594523
92;805;0.003100849994859211
93;1295;0.003010715444394798
94;2155;0.0029605494505494504
95;1355;0.002952442443059927
96;2315;0.002881907308377896
97;1205;0.002649646368811454
98;1565;0.0026443355119825708
99;1955;0.002592592592592593
100;495;0.002541544477028348
101;1775;0.0025148844963086446
102;775;0.002377579523835599
103;2365;0.0023409095523304053
104;2285;0.0022862586330078595
105;1195;0.002226720647773279
106;605;0.0022254419008982907
107;2355;0.0022177499217347412
108;885;0.002215544803780098
109;845;0.0021550500943290324
110;1975;0.0021367022975641455
111;2335;0.0021337736460241424
112;2215;0.002097636708642401
113;2185;0.00208390022675737
114;955;0.0019848300308070426
115;2075;0.0019733085427517155
116;2255;0.0019310344827586207
117;1075;0.0018880044686496297
118;425;0.001800716221447928
119;1215;0.0017452712836979203
120;1995;0.0017431729055258462
121;1285;0.0016764661798104117
122;615;0.0016470588235294118
123;505;0.0016406198438521935
124;1795;0.0016057217517663764
125;1365;0.0015229416018934716
126;1455;0.001473214285714286
127;2275;0.0013479813315339633
128;435;0.001299831490893455
129;2425;0.0012288375539149538
130;2435;0.0011618489037843879
131;1045;0.0011274073683809995
132;1475;0.0011104684788895316
133;595;0.0010980054263702759
134;2105;0.00108843537414966
135;815;0.0010557162136109507
136;1095;0.0010473191525823102
137;485;0.0010088669950738913
138;1335;0.000992703533026114
139;535;0.00093841642228739
140;665;0.0008963585434173671
141;745;0.0008249183006535946
142;725;0.000795522361707011
143;1755;0.0007929765122747578
144;1345;0.0007769963325518893
145;645;0.0007647058823529412
146;835;0.0007619047619047618
147;905;0.0007298794395568588
148;2225;0.0006702974444909935
149;475;0.0006258212375859435
150;635;0.0006251526251526255
151;1015;0.0006153846153846152
152;525;0.000615079365079365
153;1035;0.0006047572499185399
154;1465;0.0005913605913605911
155;2245;0.0005882352941176472
156;415;0.0005555555555555556
157;1005;0.0005517241379310345
158;2115;0.00053156146179402
159;2445;0.0005124716553287987
160;1165;0.00042328042328042324
161;935;0.0003128054740957967
162;1485;0.0002510822510822516
163;2405;0.00019891219891219854
164;705;0.0
165;895;0.0
166;1175;0.0
167;915;0.0
168;715;0.0
169;1185;0.0
170;1525;0.0
171;1505;0.0
172;1275;0.0
173;1515;0.0
174;685;0.0
175;875;0.0
176;1495;0.0
177;2375;0.0
178;865;0.0
179;855;0.0
180;1445;0.0
181;695;0.0
182;515;0.0
183;925;0.0
184;1025;0.0
185;545;0.0
186;455;0.0
187;1065;0.0
188;1985;0.0
189;1765;0.0
190;1105;0.0
191;2015;0.0
192;2035;0.0
193;995;0.0
194;985;0.0
195;1125;0.0
196;1135;0.0
197;975;0.0
198;2095;0.0
199;1145;0.0
200;2125;0.0
201;965;0.0
202;2145;0.0
203;785;0.0
204;1155;0.0
205;945;0.0
206;825;0.0
