banda_nm;1928;1938;1918;1948;1958
1928;1.0;0.9941849816849817;0.9981684981684982;0.9829212454212454;0.9769688644688644
1938;0.9941849816849817;1.0;0.9916208791208792;0.9928113553113553;0.9877289377289378
1918;0.9981684981684982;0.9916208791208792;1.0;0.9815934065934065;0.976007326007326
1948;0.9829212454212454;0.9928113553113553;0.9815934065934065;1.0;0.995970695970696
1958;0.9769688644688644;0.9877289377289378;0.976007326007326;0.995970695970696;1.0
