banda_nm;1922;1932;1912;1942;1952
1922;1.0;0.9972069597069597;0.9938186813186813;0.9799450549450549;0.9602106227106227
1932;0.9972069597069597;1.0;0.9957875457875458;0.9885989010989011;0.9702838827838828
1912;0.9938186813186813;0.9957875457875458;1.0;0.989423076923077;0.9743589743589743
1942;0.9799450549450549;0.9885989010989011;0.989423076923077;1.0;0.990430402930403
1952;0.9602106227106227;0.9702838827838828;0.9743589743589743;0.990430402930403;1.0
