seed;fold;classe_real_nirrig;classe_predita_nirrig;score_plsda
42;1;1;1;1.02761904216492
42;1;1;1;0.94992941063388
42;1;1;0;0.2177117420235284
42;1;0;1;0.6824387359919251
42;1;0;1;0.6703234126095124
42;1;0;0;0.08432001152286006
42;1;1;1;0.5428930008527941
42;1;1;1;0.5757114760104135
42;1;0;0;0.27526236406185745
42;1;0;0;0.2767640628703128
42;1;0;0;0.28647266759306367
42;1;1;1;1.2196391706141403
42;1;1;1;0.8265577457664537
42;1;1;1;0.8691694702376356
42;1;0;0;0.1279619244077882
42;1;0;0;0.34695362829180615
42;2;0;0;0.3082917804356369
42;2;0;1;0.5191450061723092
42;2;0;1;0.531295821417693
42;2;1;1;1.0431871624298248
42;2;1;0;0.4388661005975261
42;2;0;0;0.2718290221934705
42;2;0;1;0.5832356984920273
42;2;0;1;0.5866493970688362
42;2;1;0;0.10059652758624926
42;2;1;1;1.08644285988369
42;2;0;0;0.2694493008508779
42;2;0;0;0.22815303236804757
42;2;1;1;0.8400957448577882
42;2;1;1;0.815386232215165
42;2;1;1;0.8079925963376164
42;2;1;1;0.9044984352086547
42;3;0;0;0.3259353178978711
42;3;1;1;1.0196457649110957
42;3;1;0;0.24882025882905034
42;3;0;0;0.22077496974320598
42;3;0;1;0.538765706724588
42;3;1;0;0.13216131609565873
42;3;1;1;0.631609881161814
42;3;0;0;0.4321744148418999
42;3;0;0;0.4270926347028191
42;3;0;0;0.4314250696280375
42;3;1;1;1.0387110882369595
42;3;1;1;0.8773145592400026
42;3;1;1;0.8750366086884848
42;3;0;0;0.20991000569385032
42;3;0;0;0.2936195992319988
42;3;1;1;0.8276173407649006
42;4;0;0;0.26749160393930294
42;4;0;0;0.22254436290749585
42;4;0;1;0.5059728348500951
42;4;0;0;0.49540423539579326
42;4;1;0;0.3658966431685621
42;4;1;0;0.04172984648566913
42;4;1;0;0.027132917656915057
42;4;1;1;0.6752376506040328
42;4;0;0;-0.0855832886136012
42;4;0;0;0.28322753268508183
42;4;1;1;1.0769727952923946
42;4;0;0;0.24217917246339493
42;4;0;0;0.16418976325474322
42;4;1;1;0.7122916455865956
42;4;1;1;0.831320153159987
42;4;1;1;0.8458239183265608
43;1;0;0;0.23618829327701263
43;1;0;0;0.4942944700713875
43;1;1;1;1.0138945491982168
43;1;0;0;0.22450968507007496
43;1;1;0;0.06314352869706358
43;1;1;0;0.05066762244218331
43;1;0;0;-0.05163553691597311
43;1;0;0;0.31804756324932476
43;1;0;0;0.27864693313706523
43;1;1;1;1.0792521461956694
43;1;1;1;1.1206000703995025
43;1;1;1;0.8455856053818925
43;1;0;0;0.1591342644396152
43;1;0;0;0.1277261147462811
43;1;1;1;0.727611759008449
43;1;1;1;0.8025852798982376
43;2;0;0;0.2553032051801073
43;2;0;0;0.21028291196546545
43;2;0;1;0.5029417756653375
43;2;0;1;0.5009238907536239
43;2;1;1;1.0177568897438225
43;2;1;0;0.3530270938782607
43;2;0;0;0.20918591888794946
43;2;1;0;-0.02809443265056577
43;2;1;0;0.025101528177705723
43;2;1;1;0.7273336214653798
43;2;0;0;-0.09081712397701391
43;2;0;0;-0.10893625455538813
43;2;0;0;0.2528851265324316
43;2;1;1;1.0990659653645447
43;2;1;1;0.7507761428722546
43;2;1;1;0.8433830639867902
43;3;0;0;0.4506196414742965
43;3;1;1;0.9877014309646356
43;3;1;0;0.21405511608696387
43;3;1;0;0.21283532815289424
43;3;0;0;0.4342917460091704
43;3;0;0;0.47946801661194877
43;3;1;1;0.5475128630557359
43;3;1;1;0.5667095134720087
43;3;1;1;0.6274220021285667
43;3;0;0;0.06175374267900391
43;3;0;0;0.20270914081387198
43;3;0;0;0.2041234163152808
43;3;0;0;0.2452605674603867
43;3;0;0;0.281517421078437
43;3;1;1;0.7739987822453916
43;3;1;1;0.8011398461538706
43;4;0;0;0.33823376391191323
43;4;1;1;0.9953429762552246
43;4;1;0;0.3975460936585001
43;4;0;0;0.2961914259213802
43;4;0;0;0.3023706307149783
43;4;0;1;0.574592767508134
43;4;0;1;0.5806824746499109
43;4;0;0;0.3910801883325732
43;4;1;1;1.0191075654170298
43;4;1;1;0.8163841551745963
43;4;1;1;0.8338400767615113
43;4;0;0;0.2953565917696954
43;4;0;0;0.2828649500331296
43;4;1;1;0.8036433571551258
43;4;1;1;0.7996758597724962
43;4;1;1;0.8665810983500281
44;1;0;0;0.30790511795307807
44;1;1;1;0.952819859626691
44;1;1;1;0.9925813254137088
44;1;1;1;0.9899713420893939
44;1;1;1;1.0201042325989707
44;1;1;0;0.2581550392980959
44;1;1;0;0.2503980890922511
