dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D05;1374;6.763059446472279e-07;1.6854234416421196e-06;0.3819595223325062;-0.72265625;True;98;1.9055322428213546;True;0.72265625
D05;1378;0.0174727290302904;0.0196796085893057;0.0749718905086848;-0.345703125;True;99;1.9034788233396405;True;0.345703125
D05;1713;0.946473618223126;0.957207786477136;0.0;0.009765625;False;132;1.669769060763172;True;0.009765625
D05;1723;0.8194428627949356;0.8454111225313948;0.0;0.033203125;False;133;1.640583915276453;True;0.033203125
D05;1697;0.9571673184928212;0.964692958343379;0.0;-0.0078125;False;131;1.6375925251673296;True;0.0078125
D05;1368;2.299723891442753e-09;2.0687428514688972e-08;0.559703590260546;-0.869140625;True;97;1.6275050808618745;True;0.869140625
D05;1685;0.7472620257953904;0.7768040622941438;0.0;-0.046875;False;130;1.5781255473479505;True;0.046875
D05;713;0.0267271087754137;0.0297273861704846;0.0630379575062034;0.322265625;True;31;1.571344233220469;True;0.322265625
D05;1683;0.7472620257953904;0.7768040622941438;0.0;-0.046875;False;129;1.5710796828203413;True;0.046875
D05;716;0.0209174885682751;0.0234820848678337;0.0698976426799007;0.3359375;True;32;1.5501186135145533;True;0.3359375
D05;1673;0.8298963832086543;0.854476647570758;0.0;-0.03125;False;128;1.5488222776234084;True;0.03125
D05;1733;0.5019926887245714;0.5277227086489471;0.0;0.09765625;False;134;1.541082264473269;True;0.09765625
D05;1663;0.8719942835202923;0.8902241291688001;0.0;-0.0234375;False;127;1.5392494784688269;True;0.0234375
D05;1929;3.9231832642757387e-10;4.997794332316486e-09;0.615334212158809;0.91015625;True;154;1.5197016527679723;True;0.91015625
D05;1939;1.1557460629092276e-10;1.991962331955316e-09;0.6538461538461539;0.9375;True;155;1.496755472177242;True;0.9375
D05;1644;0.5546579389558763;0.5810027746672637;0.0;0.0859375;False;126;1.4850072442175897;True;0.0859375
D05;1917;4.658418529041903e-10;5.136783012400507e-09;0.609925558312655;0.90625;True;153;1.4627811387059846;True;0.90625
D05;1949;2.7407301401734218e-11;1.0095774247855356e-09;0.6992555831265509;0.96875;True;156;1.4445240551485086;True;0.96875
D05;1634;0.301187193336114;0.3194079284035004;0.0011117788461538;0.150390625;False;125;1.43545455576609;True;0.150390625
D05;1743;0.1042295628427786;0.1122766982093167;0.0264452155707196;0.236328125;False;135;1.4099418186548562;True;0.236328125
