fold;banda_nm;vip
1;405;1.226434159955332
1;415;1.211939014995935
1;425;1.1709695099575574
1;435;1.1565155806222274
1;445;1.1468843575298677
1;455;1.1282319396692546
1;465;1.1069498691204311
1;475;1.0930081827704596
1;485;1.0722543880700972
1;495;1.0481577676180556
1;505;1.0015916476220443
1;515;0.8973740765381125
1;525;0.9124962370284482
1;535;1.1670379248818499
1;545;1.323003467959701
1;555;1.391315051232697
1;565;1.2000570512176605
1;575;0.9672008704028768
1;585;0.8922935058459771
1;595;0.8755537629565581
1;605;0.8708078828921826
1;615;0.878837833888672
1;625;0.8880340196784665
1;635;0.8935602385575547
1;645;0.9274794218414518
1;655;0.9509638865821205
1;665;0.9744471330824175
1;675;1.0065246140870816
1;685;1.0349152901485308
1;693;0.8921465184654672
1;699;1.2306603597990573
1;703;1.79179602934394
1;710;1.8436760660392306
1;720;1.7941613600787003
1;730;1.6897402801883967
1;738;1.1795167375387952
1;747;0.7299044569111797
1;757;0.8440863394889175
1;767;0.8787339506313664
1;777;0.8783028915027941
1;787;0.8787321139483153
1;797;0.8803825342446424
1;807;0.8797008807787494
1;817;0.8796486128660693
1;827;0.8762610192827599
1;837;0.8707123278341525
1;847;0.8663252711653511
1;857;0.8626415993630416
1;867;0.8607527834495479
1;877;0.8604593580992203
1;887;0.8606827444170504
1;897;0.8604316958845899
1;907;0.8613749183590127
1;917;0.8612000130264668
1;927;0.8613330360425523
1;937;0.8617216385356775
1;947;0.860285947007838
1;957;0.8614567431971142
1;967;0.8619240343156218
1;977;0.8628589791142989
1;987;0.8653629886048719
1;997;0.8692463334452031
1;1007;0.8660467124296884
1;1017;0.8709276378531764
1;1027;0.8710309365771272
1;1037;0.869989641027215
1;1047;0.8673726228985882
1;1057;0.8679751963146508
1;1067;0.8681271437496518
1;1077;0.8670778261166553
1;1087;0.8651495019528612
1;1097;0.8611069491959444
1;1107;0.8621970017950171
1;1117;0.8668083391170791
1;1127;0.8756391871453185
1;1137;0.9011156948295833
1;1147;0.9458052525265599
1;1157;0.9773722254229399
1;1167;0.9789694803328747
1;1177;0.964268629131035
1;1187;0.952772550685184
1;1197;0.9442783680325546
1;1207;0.9444086734343247
1;1217;0.9538642148658313
1;1227;0.950325454887268
1;1237;0.950937583604873
1;1247;0.9508633040557904
1;1257;0.9565333785825056
1;1267;0.9595823411757282
1;1277;0.9704216806748762
1;1287;0.9835523009255474
1;1297;0.9970623422958361
1;1307;1.010528553075848
1;1317;1.03381643179826
1;1327;1.1250144901116497
1;1337;1.308999555181848
1;1347;1.5617520389673956
1;1357;1.7399120756959234
1;1367;1.8185509497924832
1;1377;1.808567378443231
1;1387;1.6039785233172992
1;1397;1.3988963652989663
1;1407;1.2617282928786255
1;1417;1.104903516097568
1;1427;0.9295789954115418
1;1437;0.8322481239000988
1;1447;0.8209016351772184
1;1457;0.834000728517619
1;1467;0.8559090564076256
1;1477;0.8812660907212324
1;1487;0.900920022920941
1;1497;0.9147866004637784
1;1507;0.9239603203187644
1;1517;0.92816447247564
1;1527;0.9255173158196103
1;1537;0.9228292877819353
1;1547;0.912485112632386
1;1557;0.9012016144640902
1;1567;0.8867348453472816
1;1577;0.868426658792297
1;1587;0.8448348529183924
1;1597;0.8090876654497862
1;1607;0.7772823317484175
1;1617;0.75284273508479
1;1627;0.7348298814202437
1;1637;0.7185510963864954
1;1647;0.7198326824369861
1;1657;0.724264252579649
1;1667;0.7480449448428071
1;1677;0.7533422544390038
1;1687;0.7428948825945384
1;1697;0.7355922951132259
1;1707;0.7457429254568307
1;1717;0.7748527443298697
1;1727;0.7958995727155874
1;1737;0.8083976005961682
1;1747;0.8251090392102862
1;1757;0.8672717043396768
1;1767;0.9065304288679126
1;1777;0.940283667511004
1;1787;0.9857539800242324
1;1797;1.0610173485354804
1;1807;1.1357670576287333
1;1817;1.192466130000245
1;1827;1.2411373280822893
1;1837;1.4269161101547985
1;1847;1.4538502812130212
1;1857;1.4288362430213817
1;1867;1.3575547541498114
1;1877;1.2283169370605849
1;1887;0.9059426137055197
1;1896;0.2227488285793756
1;1906;0.4027493066282578
1;1916;0.6699045925887729
1;1926;0.8110944952853827
1;1936;0.8824114014761012
1;1946;0.912577692072405
1;1956;0.9150968857152774
1;1966;0.9167472902603969
1;1976;0.913597480404595
1;1986;0.9066977425321939
1;1996;0.9031707739954755
1;2006;0.9117948818279464
1;2016;0.9239714399960702
1;2026;0.9406289839338992
1;2036;0.9661023801510059
1;2046;0.9880501851418816
1;2056;1.0033726197701416
1;2066;1.0008165365306305
1;2076;0.9919960859439263
1;2086;0.9825112743062537
1;2096;0.9701094001463733
1;2106;0.9578554566207236
1;2116;0.9479951519946908
1;2126;0.9362636456504959
1;2136;0.9261518880409341
1;2146;0.9202784178961465
1;2156;0.9147604163496654
1;2166;0.9088850857743922
1;2176;0.9010383890239496
1;2186;0.88791364733431
1;2196;0.8758664046044655
1;2206;0.868185897285792
1;2216;0.8639999600210461
1;2226;0.861089018521333
1;2236;0.8603978475049772
1;2246;0.8602585117443272
1;2256;0.8646340608392771
1;2266;0.8786941245666607
1;2276;0.9018770499071748
1;2286;0.913898564907947
1;2296;0.9125661396460037
1;2306;0.9189287867936471
1;2316;0.9331424539190514
1;2326;0.9373170608703111
1;2336;0.9391827862947215
1;2346;0.9362329589071284
1;2356;0.941093679134583
1;2366;0.9415128938923139
1;2376;0.941768671430715
1;2386;0.946081636495393
1;2396;0.9572299417679317
1;2406;0.9845273345530016
1;2416;1.024475662298282
1;2426;1.0580298825888306
1;2436;1.097946061430037
1;2446;1.164624790463288
2;405;1.1821892618817667
2;415;1.1866552697451318
2;425;1.1513429963990334
2;435;1.1388507355268638
2;445;1.1332486648287905
2;455;1.1166421969894
2;465;1.0984593010963144
2;475;1.0854924632134795
2;485;1.0681436055096363
2;495;1.0468939179255112
2;505;1.0090653854074252
2;515;0.9232805899205375
2;525;0.8942760797963704
2;535;1.0455271761293974
2;545;1.1602240989950787
2;555;1.2180309395680813
2;565;1.072073613449495
2;575;0.9278819156588369
2;585;0.8928579482829705
2;595;0.8895581541331675
2;605;0.8927169116437559
2;615;0.9052209154811158
2;625;0.9147820378736752
2;635;0.919822828988564
2;645;0.9506731201753297
2;655;0.9701523785829874
2;665;0.9904400781059459
2;675;1.0208450015873434
2;685;1.051940021271162
2;693;0.9218395818026189
2;699;1.1106180956425102
2;703;1.6969529159314936
2;710;1.810225656303643
2;720;1.755252610925179
2;730;1.5845150585948484
2;738;0.9556651990479537
2;747;0.759034592421236
2;757;0.912280897956503
2;767;0.9389448539882301
2;777;0.9293650981261796
2;787;0.9260776479311041
2;797;0.9245309885434877
2;807;0.9221219998892147
2;817;0.9202308849601928
2;827;0.9136724773919801
2;837;0.9033129767971979
2;847;0.8949131748574133
2;857;0.8881024355977913
2;867;0.8840500456111059
2;877;0.8822591602920318
2;887;0.8814108745669869
2;897;0.881271892401693
2;907;0.8813499006101106
2;917;0.8813773987203284
2;927;0.8816723468777204
2;937;0.8823146683364997
2;947;0.8816458611394605
2;957;0.8823715381628927
2;967;0.8822675756007403
2;977;0.8821988885805538
2;987;0.8838550123186151
2;997;0.8869809784798388
2;1007;0.8847167954795989
2;1017;0.8902420170989902
2;1027;0.8896908105957902
2;1037;0.8890722770090428
2;1047;0.8884126481531828
2;1057;0.8878906395232298
2;1067;0.8880873530546928
2;1077;0.8868724877695338
2;1087;0.8838480035003303
2;1097;0.8805963837459339
2;1107;0.881431525845295
2;1117;0.8864385928963191
2;1127;0.8947644892270469
2;1137;0.9138679304139534
2;1147;0.9474385325563581
2;1157;0.972361452789323
2;1167;0.9659953871265095
2;1177;0.9512529928247673
2;1187;0.9411309466925486
2;1197;0.9355207362617297
2;1207;0.9345547574249671
2;1217;0.9418905953473764
2;1227;0.9389815255912219
2;1237;0.9434349808918988
2;1247;0.9447389798234614
2;1257;0.9509637644104244
2;1267;0.956293004429434
2;1277;0.9659363624924014
2;1287;0.9798644469271084
2;1297;0.9958175468271402
2;1307;1.0099404134513152
2;1317;1.0393280175633721
2;1327;1.1340365145147606
2;1337;1.3249850928706095
2;1347;1.6066389680525175
2;1357;1.7979506038392818
2;1367;1.854470717340689
2;1377;1.8009405457937973
2;1387;1.5519686015535754
2;1397;1.3374448651306412
2;1407;1.2109177981144992
2;1417;1.0756208298724366
2;1427;0.9369820918509287
2;1437;0.8640729627545425
2;1447;0.8559908352369203
2;1457;0.8667776227220999
2;1467;0.8849445294603423
2;1477;0.9059747755371211
2;1487;0.9230943889818909
2;1497;0.9353138686490331
2;1507;0.9436380853363097
2;1517;0.9478347246562121
2;1527;0.9444604677448175
2;1537;0.9411192019359733
2;1547;0.9325076609370971
2;1557;0.9218410723921733
2;1567;0.9062086843204719
2;1577;0.8865834310019785
2;1587;0.8630662938730386
2;1597;0.8302520202902413
2;1607;0.798634630860914
2;1617;0.7700808640795969
2;1627;0.7446052211382502
2;1637;0.7194539547350721
2;1647;0.7120095890722704
2;1657;0.706328003581674
2;1667;0.7165914671600359
2;1677;0.714984673509984
2;1687;0.7098447770211085
2;1697;0.7182144286682206
2;1707;0.7301182425952221
2;1717;0.7492784546562964
2;1727;0.7679109057431449
2;1737;0.7799558640444626
2;1747;0.8035710983342964
2;1757;0.8343258647298052
2;1767;0.867397968063099
2;1777;0.8971480811297313
2;1787;0.9330629302309252
2;1797;0.9884541680452679
2;1807;1.0481387398692317
2;1817;1.1075553556268949
2;1827;1.1313380843391942
2;1837;1.3932427327963044
2;1847;1.401579224076971
2;1857;1.362706628630641
2;1867;1.2700715114380812
2;1877;1.1404311695844296
2;1887;0.8642186539173438
2;1896;0.2381850288218869
2;1906;0.41634244207566296
2;1916;0.6956365561310424
2;1926;0.8429510052634793
2;1936;0.9357446377812861
2;1946;0.9782821035859962
2;1956;0.9963378843618813
2;1966;0.9978070620046573
2;1976;0.9955141977273673
2;1986;0.982831017024422
2;1996;0.9691405734657147
2;2006;0.967700499917258
2;2016;0.9723245386446898
2;2026;0.9800346402836321
2;2036;1.0000083690788895
2;2046;1.017431040478123
2;2056;1.0293871972528168
2;2066;1.0222771593941804
2;2076;1.012521594509137
2;2086;1.0004861902335747
2;2096;0.9876674404400867
2;2106;0.9762673834025445
2;2116;0.9668925411835578
2;2126;0.9564719469069805
2;2136;0.9492106037283007
2;2146;0.9436103004351032
2;2156;0.9404300496350905
2;2166;0.9370623069258128
2;2176;0.9281387503887109
2;2186;0.9161245790266287
2;2196;0.9037639814450662
2;2206;0.8941640425604083
2;2216;0.887790978622189
2;2226;0.8830329788235013
2;2236;0.8818418471585995
2;2246;0.8840200044487552
2;2256;0.893490420521535
2;2266;0.908628591458014
2;2276;0.9291158588498079
2;2286;0.941204608453335
2;2296;0.9388669727934807
2;2306;0.9445384160808941
2;2316;0.954907584573948
2;2326;0.9578282794122828
2;2336;0.9589276994109298
2;2346;0.9565095497255636
2;2356;0.9600602455230043
2;2366;0.959936818449702
2;2376;0.9618993821923764
2;2386;0.9643127471681078
2;2396;0.9739654187961444
2;2406;0.9993465927930448
2;2416;1.037637344633199
2;2426;1.0734370405851084
2;2436;1.110151802478041
2;2446;1.172672812610258
3;405;1.2067965374323149
3;415;1.1955582825932654
3;425;1.1536925784152334
3;435;1.1383893027368357
3;445;1.129859240238013
3;455;1.1093108367657771
3;465;1.084707700949917
3;475;1.068551074116071
3;485;1.0497467119258574
3;495;1.0223147936183663
3;505;0.9762213836974851
3;515;0.8777588544573516
3;525;0.9028216691797567
3;535;1.13849594406419
3;545;1.2900923331471217
3;555;1.360533759505079
3;565;1.167709063034253
3;575;0.9461789905720879
3;585;0.8769723580294472
3;595;0.8618315666981431
3;605;0.8581723760279585
3;615;0.8679857166581503
3;625;0.8785066595821535
3;635;0.8855611236464552
3;645;0.9235543495266348
3;655;0.9512565496857182
3;665;0.9815792239487654
3;675;1.0263386920061988
3;685;1.0729548197967977
3;693;0.9160340156567144
3;699;1.1642829538677413
3;703;1.8812021407175303
3;710;1.9738825717979045
3;720;1.899179926488807
3;730;1.7308892850277162
3;738;1.0546671083891124
3;747;0.7285902123762376
3;757;0.8686965995610125
3;767;0.891558220479674
3;777;0.8806287435538358
3;787;0.8776983654613141
3;797;0.8777281381717092
3;807;0.8762697709971367
3;817;0.8752561163768259
3;827;0.8694652302393547
3;837;0.860815763871504
3;847;0.8548369211651474
3;857;0.851003161938599
3;867;0.8495668513257665
3;877;0.8497299440426811
3;887;0.8501703137252467
3;897;0.8498815421245939
3;907;0.8508548698674925
3;917;0.8508468351946499
3;927;0.8509027348439782
3;937;0.8513493924713025
3;947;0.8499946277070937
3;957;0.8506279504245761
3;967;0.8509563555037769
3;977;0.8523890235622149
3;987;0.8577401920408868
3;997;0.8628309554771646
3;1007;0.8623795636068736
3;1017;0.8726887971758678
3;1027;0.8688335490051798
3;1037;0.8685071939732248
3;1047;0.863745278931563
3;1057;0.8648440881710434
3;1067;0.8662025093167811
3;1077;0.8676831107854771
3;1087;0.8687891007415255
3;1097;0.8652119285077926
3;1107;0.860461195809728
3;1117;0.8565936804979237
3;1127;0.8576604502520349
3;1137;0.8701522810851438
3;1147;0.9013246345105
3;1157;0.9281089497701958
3;1167;0.9288579404387577
3;1177;0.9172335053109094
3;1187;0.9075405876042405
3;1197;0.902566616828424
3;1207;0.9035094054836069
3;1217;0.9122478691850868
3;1227;0.9090048157056938
3;1237;0.9099482415335154
3;1247;0.9122455546427695
3;1257;0.918954860724728
3;1267;0.9227187912506052
3;1277;0.9326358410709099
3;1287;0.9453024124040379
3;1297;0.9552618259833707
3;1307;0.9609091210759153
3;1317;0.9799238902145796
3;1327;1.0660234118013947
3;1337;1.278881350878212
3;1347;1.618581611319178
3;1357;1.8887981210179188
3;1367;2.000000445423204
3;1377;1.9231546500577206
3;1387;1.5926199182440255
3;1397;1.3301725553618637
3;1407;1.1860278309496155
3;1417;1.0417088868966982
3;1427;0.89714086746601
3;1437;0.8254010229887946
3;1447;0.8240322838150028
3;1457;0.8415246311359633
3;1467;0.8643077614967586
3;1477;0.8893141529126429
3;1487;0.907792085458841
3;1497;0.9187526505129738
3;1507;0.9256413591033353
3;1517;0.9259828740544266
3;1527;0.918772845895214
3;1537;0.9108495756159156
3;1547;0.8966230239010162
3;1557;0.88138104687194
3;1567;0.864839346590937
3;1577;0.8460481778504645
3;1587;0.8240055169238834
3;1597;0.7977154061968291
3;1607;0.776553284116757
3;1617;0.7648448589901518
3;1627;0.7587073739723695
3;1637;0.7543266465888889
3;1647;0.7724087702404991
3;1657;0.7889582907149185
3;1667;0.8188992870817926
3;1677;0.820787532751519
3;1687;0.7960484532116588
3;1697;0.7809504705353171
3;1707;0.7900028204369592
3;1717;0.8211040469662634
3;1727;0.8368512617560236
3;1737;0.8485788066591767
3;1747;0.8643718686389325
3;1757;0.9018694672839612
3;1767;0.9334084044874651
3;1777;0.9681138859976601
3;1787;1.0053427361715288
3;1797;1.077296318213867
3;1807;1.1568618580166898
3;1817;1.2206155050765235
3;1827;1.2679439560245398
3;1837;1.3899559601249232
3;1847;1.4025616585637284
3;1857;1.3584322443714254
3;1867;1.2609702074030837
3;1877;1.1194595418716173
3;1887;0.8220071663337121
3;1896;0.19432127988609904
3;1906;0.44633234513129866
3;1916;0.7187686192837045
3;1926;0.8750883531750284
3;1936;0.9732014591724749
3;1946;1.0246931279616052
3;1956;1.0458335314819507
3;1966;1.0488606478077716
3;1976;1.044286762456777
3;1986;1.0223277321908761
3;1996;1.0027172467610814
3;2006;0.9954869282298555
3;2016;0.9897162175049924
3;2026;0.9902101964411687
3;2036;1.0000086782899673
3;2046;1.0067148362868896
3;2056;1.0085286420094601
3;2066;0.9924579572528505
3;2076;0.9724008996012776
3;2086;0.9563635455800161
