dia;banda_nm;n;via;estat_genotipo;p_genotipo;estat_condicao;p_condicao;estat_interacao;p_interacao;estat_omnibus;p_omnibus;q_genotipo;q_condicao;q_interacao;q_omnibus
D02;415;384;kruskal;20.127053317775975;4.26055232691476e-05;71.43944805194805;2.858986696735e-17;;;100.60477881493506;3.940773990552408e-20;0.00012255810410241475;5.011779243592722e-16;;3.015868453217533e-19
D02;416;384;kruskal;20.471287794237014;3.5868757818356484e-05;70.47898065476193;4.651967500875624e-17;;;99.91361607142858;5.511418369386119e-20;0.00010733491100568063;7.757061255525126e-16;;4.080837211411888e-19
D02;417;384;kruskal;20.688906503652596;3.217073878889915e-05;70.44810606060602;4.725346113064249e-17;;;100.09729606331169;5.04139348902412e-20;0.00010058259947565876;7.815874901528043e-16;;3.787508441754018e-19
D02;418;384;kruskal;20.86392679586039;2.9475138934001153e-05;70.016571969697;5.880831808405376e-17;;;99.95193283279221;5.4098824945805266e-20;9.550317528220596e-05;9.572687332570973e-16;;4.049514232257175e-19
D02;419;384;kruskal;20.981991933847404;2.7785508034161403e-05;69.43303909632033;7.905328211478651e-17;;;99.73695971996753;6.00473505980441e-20;9.146921844970741e-05;1.256885904011063e-15;;4.382815518739803e-19
D02;420;384;kruskal;20.930609527191557;2.850859994944352e-05;68.68419321563856;1.1556349968370184e-16;;;98.93792359983766;8.848440749752881e-20;9.340437459474227e-05;1.755709169268685e-15;;6.301441658938597e-19
D02;421;384;kruskal;20.894261109983766;2.903145806650316e-05;68.53186637581169;1.248438151313204e-16;;;98.61346387987012;1.0356792871957185e-19;9.45135245942825e-05;1.869012152075461e-15;;7.152115212250568e-19
D02;422;384;kruskal;21.23291903409091;2.4509260872359215e-05;68.00005411255414;1.6349104538707001e-16;;;98.4106838474026;1.142732051826868e-19;8.200406859577284e-05;2.41237506538763e-15;;7.812478127656354e-19
D02;423;384;kruskal;21.591279423701298;2.048864532513253e-05;67.57609577922078;2.0271040298208986e-16;;;98.19825487012987;1.2667572420901916e-19;7.01539425072568e-05;2.8282927654167776e-15;;8.518423290252404e-19
D02;424;384;kruskal;21.888609730113636;1.7658295852169206e-05;67.5609789299242;2.0427059730668518e-16;;;98.30247311282467;1.2043141363514482e-19;6.138502507254075e-05;2.83080402078386e-15;;8.1789678597907955e-19
D02;425;384;kruskal;22.055368557224025;1.6245667849433438e-05;67.71222351866884;1.8918702232588123e-16;;;98.67596134334416;1.0047513223631338e-19;5.744804268825514e-05;2.713444634897779e-15;;7.009336606009481e-19
D02;426;384;kruskal;22.166857751623375;1.536483846199935e-05;67.6819610727814;1.921131720198689e-16;;;98.63965351055195;1.0226047352469566e-19;5.459847505941566e-05;2.736278582032994e-15;;7.109702752513587e-19
D02;427;384;kruskal;22.080637428977273;1.6041704196764012e-05;67.83334094291122;1.7791544423275477e-16;;;98.62094663149351;1.0319267467366613e-19;5.682475873499653e-05;2.6064612580098573e-15;;7.150276207962474e-19
D02;428;384;kruskal;21.890564123376624;1.764104865326932e-05;67.66683238636364;1.9359293318046951e-16;;;98.23002232142858;1.2473882388773037e-19;6.138502507254075e-05;2.738338661745814e-15;;8.415767361636019e-19
D02;429;384;kruskal;21.53577516233766;2.1065212365012906e-05;67.04801220914504;2.6497463386808976e-16;;;97.16069653003247;2.095158074821413e-19;7.200791760106912e-05;3.5990925434665706e-15;;1.3641807020503868e-18
D02;430;384;kruskal;21.44600877637987;2.2032225339778455e-05;66.82232481060609;2.9711423396340205e-16;;;96.69749644886363;2.622707653698919e-19;7.469106474691836e-05;4.009087459598274e-15;;1.6809916867926509e-18
D02;431;384;kruskal;21.36943359375;2.2892143225217074e-05;66.3571098823052;3.761994693345781e-16;;;96.09624340503247;3.5101889696355318e-19;7.706312940540446e-05;4.977968461969159e-15;;2.2016506350833257e-18
D02;432;384;kruskal;21.44975268871753;2.199102055844545e-05;65.77414772727273;5.056719580719982e-16;;;95.49683948863637;4.693507025631282e-19;7.46748065651848e-05;6.5641340886434705e-15;;2.8908056785494774e-18
D02;433;384;kruskal;21.71237190543831;1.9284942407071333e-05;65.10469510957792;7.102265425456924e-16;;;95.08413910308441;5.732597101939055e-19;6.636479341762299e-05;9.104216492257594e-15;;3.3981377618719658e-18
D02;434;384;kruskal;22.164026988636362;1.538660096749988e-05;64.83787286931818;8.132102388595092e-16;;;95.26091467126624;5.261989084524039e-19;5.459847505941566e-05;1.0232479753992966e-14;;3.146454697480701e-18
D02;435;384;kruskal;22.496511008522727;1.3030008633239879e-05;64.5568215638528;9.378827116308203e-16;;;95.31551592938311;5.124588099929299e-19;4.705026004713907e-05;1.1729252692407393e-14;;3.1004513843525048e-18
D02;436;384;kruskal;22.946185064935065;1.0406369030656886e-05;64.20268195346317;1.1225583878424147e-15;;;95.39729606331169;4.925470645214931e-19;3.82499334800668e-05;1.3786630260268219e-14;;3.006589373016614e-18
D02;437;384;kruskal;23.006312144886362;1.0098172688226546e-05;63.89360880005409;1.313229931931013e-15;;;95.10780996347403;5.667220862529819e-19;3.745271642595415e-05;1.5937482783375783e-14;;3.369121735956133e-18
D02;438;384;kruskal;22.995623224431817;1.0152286446134975e-05;63.70265151515154;1.4468970616720927e-15;;;94.88207437094155;6.322258112612566e-19;3.7571559254803325e-05;1.7354303353739544e-14;;3.7048432539909634e-18
D02;439;384;kruskal;22.99275568181818;1.0166852943157408e-05;63.30696107278141;1.7687813322854615e-15;;;94.43889255275974;7.836492867251587e-19;3.7571559254803325e-05;2.1091689026264427e-14;;4.46645690169017e-18
D02;440;384;kruskal;23.259298904220778;8.898307640054434e-06;62.98545809659091;2.0823833849305095e-15;;;94.32652952516234;8.274881337041205e-19;3.35714815293411e-05;2.4545794956853303e-14;;4.667793897550298e-18
D02;441;384;kruskal;23.40620307426948;8.268135422763816e-06;62.650216450216476;2.468778270159279e-15;;;94.09725294237013;9.246906642874416e-19;3.134555591883288e-05;2.860714255421854e-14;;5.1818047881244335e-18
D02;442;384;kruskal;23.48074903612013;7.965630028874814e-06;62.12728625541128;3.219592276503241e-15;;;93.70027901785714;1.1207330838163304e-18;3.0423663294641048e-05;3.6890412062056686e-14;;6.1790955777077785e-18
D02;443;384;kruskal;23.591184303977272;7.537709876486479e-06;62.05483039096317;3.3402601355381025e-15;;;93.73251318993506;1.1033720231232577e-18;2.8896902722754704e-05;3.7850130044136174e-14;;6.099773637266311e-18
D02;444;384;kruskal;23.775057071834414;6.875621380228495e-06;61.70763071563851;3.9843325174027766e-15;;;93.58727678571428;1.183779485419773e-18;2.670814289933455e-05;4.212302058346956e-14;;6.509200334037411e-18
D02;445;384;kruskal;23.970824878246752;6.234498350266696e-06;61.40463000541122;4.64716420326007e-15;;;93.55878145292208;1.2002295238031129e-18;2.483970257272205e-05;4.560446785113112e-14;;6.574809786638432e-18
D02;446;384;kruskal;24.15930778206169;5.673786267547987e-06;61.07362773944805;5.497970648083139e-15;;;93.43163301542208;1.27645954394852e-18;2.3205384772772602e-05;4.9457621926397016e-14;;6.925974932905858e-18
D02;447;384;kruskal;24.22665508319805;5.4859101611758154e-06;60.714857278138496;6.5970362288943044e-15;;;93.0969916801948;1.501017070414422e-18;2.2887673367168793e-05;5.522661757331518e-14;;8.017151071406198e-18
D02;448;384;kruskal;24.15721768465909;5.679718749844879e-06;60.35714370265154;7.911690175372111e-15;;;92.66047077922077;1.8542932689639316e-18;2.3205384772772602e-05;6.265203301037915e-14;;9.776749343560473e-18
D02;449;384;kruskal;24.273838271103894;5.358003489612472e-06;59.843892890963225;1.0268749644124472e-14;;;92.23734019886363;2.275842730216214e-18;2.2546405974715244e-05;7.800446488925663e-14;;1.1847089948409786e-17
D02;450;384;kruskal;24.45578708400974;4.892077285084345e-06;59.332833637716476;1.3313652546928997e-14;;;91.80127840909091;2.8106783254836146e-18;2.143942417031622e-05;9.822410566097616e-14;;1.4520658049286885e-17
D02;451;384;kruskal;24.535293222402597;4.701416972374685e-06;58.80986201298701;1.73668619289097e-14;;;91.36513798701299;3.471222875301039e-18;2.0826363305271013e-05;1.245434748817965e-13;;1.749257522663988e-17
D02;452;384;kruskal;24.59981356534091;4.5521687843235976e-06;58.28920539096317;2.262822920700071e-14;;;90.9004109172078;4.3465710112607174e-18;2.0340954633219386e-05;1.578588370869335e-13;;2.1637905689552747e-17
D02;453;384;kruskal;24.666360592532467;4.40319433036058e-06;57.96672077922078;2.6658986687228812e-14;;;90.68295454545455;4.828814625385761e-18;1.985122786999358e-05;1.8348181777015535e-13;;2.35807114206338e-17
D02;454;384;kruskal;24.726811079545456;4.2720979005535315e-06;57.67305955762987;3.09513088480624e-14;;;90.45334567775974;5.39614960858343e-18;1.952384779789196e-05;2.0745468773652283e-13;;2.5678660898386578e-17
D02;455;384;kruskal;24.72586749188312;4.274113925525837e-06;57.49164299242422;3.394183625885435e-14;;;90.28904728084416;5.842550710028686e-18;1.952384779789196e-05;2.2312405822727656e-13;;2.7610763839329113e-17
D02;456;384;kruskal;24.661669287743507;4.413534816536846e-06;57.4219434862013;3.516619225225128e-14;;;90.08016183035714;6.463765620425548e-18;1.985122786999358e-05;2.2824639338407396e-13;;3.033680386153959e-17
D02;457;384;kruskal;24.683001471185065;4.3667098131828185e-06;57.28267130005408;3.7746637113704887e-14;;;89.90081422483766;7.049538114204584e-18;1.9770688359465696e-05;2.4193235225065223e-13;;3.2860460618712726e-17
D02;458;384;kruskal;24.683896864853896;4.364755288572531e-06;56.99075013528136;4.3786655149470535e-14;;;89.62862976866883;8.041424154260037e-18;1.9770688359465696e-05;2.7296787146372057e-13;;3.723016013631453e-17
D02;459;384;kruskal;24.766098062094155;4.1889978424657305e-06;56.768834550865826;4.901735374890085e-14;;;89.4385450487013;8.815700646900945e-18;1.935052832184057e-05;3.0100177406884923e-13;;4.04496689637446e-17
D02;460;384;kruskal;25.021528764204547;3.686753187982356e-06;56.519696969696994;5.563824176720485e-14;;;89.44880783279221;8.77205596311952e-18;1.7584955322213517e-05;3.3661956892193844e-13;;4.03396564582021e-17
D02;461;384;kruskal;25.134414316152597;3.4844262617617447e-06;56.28490344291122;6.269495299340947e-14;;;89.27585734577922;9.537273042078861e-18;1.6815431206760796e-05;3.695038752571346e-13;;4.3276431436512707e-17
D02;462;384;kruskal;25.297803368506493;3.2110849597002733e-06;56.11946107278136;6.819871628994491e-14;;;89.2185546875;9.805242215268815e-18;1.5831575125829954e-05;3.9512872065163e-13;;4.4394154047497446e-17
D02;463;384;kruskal;25.447700639204545;2.9792161778786577e-06;55.885501217532465;7.681698804254108e-14;;;89.09395292207792;1.0414178329208141e-17;1.4976402894189037e-05;4.352255316995905e-13;;4.6803289826745693e-17
D02;464;384;kruskal;25.57841289569805;2.7907325109897997e-06;55.789306852002134;8.066912981936825e-14;;;89.12321428571428;1.0267865225645508e-17;1.4537584179299195e-05;4.5329420619047746e-13;;4.6284377094063596e-17
D02;465;384;kruskal;25.632341974431817;2.7164871883070027e-06;55.41904761904759;9.738817575581582e-14;;;88.79660866477273;1.2024391937410683e-17;1.424939954787126e-05;5.340725895058242e-13;;5.338101269183834e-17
D02;466;384;kruskal;25.755546114042208;2.5541960099931617e-06;55.22754667207792;1.0735364328713468e-13;;;88.7104682426948;1.253574355338296e-17;1.3900609967528983e-05;5.809559957306418e-13;;5.517341207722844e-17
D02;467;384;kruskal;25.87728414163961;2.4033617517541346e-06;55.09096320346318;1.1507878612755583e-13;;;88.64785409902598;1.2921022240804377e-17;1.3468018996851722e-05;6.194923631171051e-13;;5.674735892053486e-17
D02;468;384;kruskal;25.934845525568182;2.3351772427051553e-06;54.81830357142857;1.3220378591954547e-13;;;88.42328784496753;1.4402747817695726e-17;1.3300979463310662e-05;6.970436116220765e-13;;6.285113994488072e-17
D02;469;384;kruskal;25.929120586444807;2.3418711925266445e-06;54.55990344291122;1.5078088171214796e-13;;;88.14234983766234;1.6497708781376773e-17;1.3300979463310662e-05;7.849025086081611e-13;;7.138565550760287e-17
D02;470;384;kruskal;25.963807579139612;2.301605144402285e-06;54.36989397321429;1.66088018285607e-13;;;87.98810876623376;1.7774660016393946e-17;1.324310352874621e-05;8.494925823036907e-13;;7.658787330593275e-17
D02;471;384;kruskal;26.017512175324676;2.2406241608773294e-06;54.22083333333336;1.7917705171603204e-13;;;87.89381594967533;1.8603468887763924e-17;1.3022202676784972e-05;9.11891149056034e-13;;7.98236708970791e-17
D02;472;384;kruskal;26.021409547483767;2.2362621392512965e-06;54.05845508658011;1.946128697592357e-13;;;87.72333350243507;2.0201211006583466e-17;1.3022202676784972e-05;9.807149775827824e-13;;8.542821396804678e-17
D02;473;384;kruskal;26.09817877435065;2.1520506339048816e-06;53.74791074810604;2.2793646466399956e-13;;;87.51320769074675;2.2360350197472423e-17;1.2725491515620511e-05;1.1347031287035513e-12;;9.359403725513456e-17
D02;474;384;kruskal;26.289025720373377;1.956188031815904e-06;53.58624272862551;2.47486400306722e-13;;;87.54849330357143;2.198229887367499e-17;1.2012400159444368e-05;1.2201793438199204e-12;;9.238871924161354e-17
D02;475;384;kruskal;26.53309278612013;1.731458583091309e-06;53.47859933035714;2.614252176149585e-13;;;87.74620789366882;1.9979118049058686e-17;1.1422528207985967e-05;1.2675723908469973e-12;;8.501487783945926e-17
D02;476;384;kruskal;26.73300400771104;1.5667580593609618e-06;53.25021645021648;2.936551096619961e-13;;;87.76409040178571;1.980719306744876e-17;1.1262413021517105e-05;1.3688332498108046e-12;;8.445853010673056e-17
D02;477;384;kruskal;26.821210430194807;1.4991605870970599e-06;53.08929924242427;3.1872403181819324e-13;;;87.7012784090909;2.0417684795940085e-17;1.1042200824933733e-05;1.4591584581676661e-12;;8.616599077463604e-17
D02;478;384;kruskal;26.935455560064934;1.4159246462520362e-06;52.92862554112557;3.4589165199554273e-13;;;87.72934253246753;2.014263010114399e-17;1.0676696505378406e-05;1.5660569056133734e-12;;8.542821396804678e-17
D02;479;384;kruskal;26.962747311282467;1.396734346662863e-06;52.91524705762987;3.482556520277665e-13;;;87.72575334821428;2.01775999386574e-17;1.057085662363665e-05;1.5732870975968042e-12;;8.542821396804678e-17
D02;480;384;kruskal;26.781652039366882;1.5291079685414008e-06;52.70142130005409;3.8830999933886134e-13;;;87.32412489853895;2.4499669357925252e-17;1.1160855670741683e-05;1.7238610576710057e-12;;1.0192458793733204e-16
D02;481;384;kruskal;26.659525923295455;1.6253896900873054e-06;52.64803250135284;3.9901042002547284e-13;;;87.17396002435065;2.6343429227228374e-17;1.1262413021517105e-05;1.7637292488625965e-12;;1.0806074669009078e-16
D02;482;384;kruskal;26.670592786120128;1.6164205456770046e-06;52.48802844291128;4.328790613876622e-13;;;86.9853718547078;2.885658291666134e-17;1.1262413021517105e-05;1.8810062603942693e-12;;1.1492204186810179e-16
D02;483;384;kruskal;26.53848036728896;1.7268006727969962e-06;52.3016648065476;4.759707833373011e-13;;;86.67997159090909;3.344434362748918e-17;1.1422528207985967e-05;2.0508741105563122e-12;;1.3242152274127475e-16
D02;484;384;kruskal;26.54452237215909;1.721591875615578e-06;52.07581168831169;5.339866885396284e-13;;;86.51060775162338;3.629564742044903e-17;1.1422528207985967e-05;2.272213066794145e-12;;1.434342444303294e-16
D02;485;384;kruskal;26.492693536931817;1.7667890260119472e-06;51.943185200216426;5.712999002192388e-13;;;86.32947950487014;3.961429276951046e-17;1.1503759658255566e-05;2.415950712061152e-12;;1.5594801241893657e-16
D02;486;384;kruskal;26.449463524756492;1.805393900834902e-06;51.51991680194805;7.087442822212411e-13;;;85.86155133928571;4.965944857284322e-17;1.1642619144010283e-05;2.9248179533918825e-12;;1.9290062314943457e-16
D02;487;384;kruskal;26.549833857548702;1.717025836364846e-06;51.1641309862013;8.495689767826429e-13;;;85.66424005681819;5.462397205097921e-17;1.1422528207985967e-05;3.4233123209846767e-12;;2.0901822141148948e-16
D02;488;384;kruskal;26.57197772930195;1.6981198922426663e-06;50.888260957792205;9.7776614681218e-13;;;85.48979809253247;5.942451091065781e-17;1.1422528207985967e-05;3.901553243408135e-12;;2.2612184021847713e-16
D02;489;384;kruskal;26.619380326704544;1.6583454602213539e-06;50.534666700487016;1.1707834160636358e-12;;;85.21499594155844;6.785616357672061e-17;1.1337555129713323e-05;4.573860545421937e-12;;2.521249845939383e-16
D02;490;384;kruskal;26.642848265016234;1.6390002060132419e-06;50.14323001217532;1.4292337296572454e-12;;;84.84506645698052;8.112415242691278e-17;1.1280501417896506e-05;5.468952200610094e-12;;2.965875875714761e-16
D02;491;384;kruskal;26.568553419237013;1.7010298271809144e-06;49.85714370265149;1.6535724051084122e-12;;;84.64440949675324;8.937494042831525e-17;1.1422528207985967e-05;6.245814001615752e-12;;3.2443894304154793e-16
D02;492;384;kruskal;26.39628018465909;1.854046347781744e-06;49.66255411255408;1.8259792952078913e-12;;;84.38633319805194;1.0123101136678246e-16;1.177290730433547e-05;6.7968848175524236e-12;;3.636161196379524e-16
D02;493;384;kruskal;26.2417677049513;2.0029612399313274e-06;49.19709145021642;2.3149369642914806e-12;;;83.89793273133117;1.2813739236938655e-16;1.2218221835717761e-05;8.493623817105236e-12;;4.515632160646251e-16
D02;494;384;kruskal;26.18859958400974;2.056922154901639e-06;48.83658008658011;2.782024478097149e-12;;;83.57150720373376;1.4999564708504155e-16;1.2425276802520492e-05;9.992876015021458e-12;;5.179142629148488e-16
D02;495;384;kruskal;25.948634080762986;2.319133251966714e-06;48.45178909632037;3.385093495771925e-12;;;83.10473315746754;1.8787764985035408e-16;1.3286431004982489e-05;1.1991065215592778e-11;;6.358697357146472e-16
D02;496;384;kruskal;25.651403967126623;2.6907193504835707e-06;48.04302286255409;4.16968739265009e-12;;;82.50275720373376;2.511710352840963e-16;1.4223364401654133e-05;1.4544266738648526e-11;;8.362853788436388e-16
D02;497;384;kruskal;25.356913301542207;3.1175701714160566e-06;47.52182173295454;5.43950512239834e-12;;;81.86489448051948;3.416213865899966e-16;1.5450024450833993e-05;1.859404167673166e-11;;1.0982217302446443e-15
D02;498;384;kruskal;25.244593394886362;3.2976624220715405e-06;47.29389965503247;6.1102082686655925e-12;;;81.67554281655845;3.7427442993614093e-16;1.6106403528562556e-05;2.0443780031049152e-11;;1.1791656771106376e-15
D02;499;384;kruskal;24.955844155844154;3.809844901499649e-06;47.05390963203461;6.906076229084348e-12;;;81.2736810064935;4.542741943055168e-16;1.800458961515157e-05;2.2447483907847856e-11;;1.4031873080129743e-15
D02;500;384;kruskal;24.398423549107143;5.034422303348178e-06;46.550662878787904;8.928004607269822e-12;;;80.42836343344156;6.827028749132996e-16;2.1783966548875765e-05;2.8301912595842976e-11;;1.998141153059293e-15
D02;501;384;kruskal;23.887351613230518;6.50021173735685e-06;46.037642890963184;1.1600252544852243e-11;;;79.84028510551948;9.062924649678755e-16;2.5506113743311864e-05;3.59397552409244e-11;;2.522124620962161e-15
D02;502;384;kruskal;23.42122438108766;8.206268942931152e-06;45.304383116883116;1.6867122159466355e-11;;;79.02854352678571;1.3398127215254445e-15;3.122645195167308e-05;5.042925298697594e-11;;3.578067567511311e-15
D02;503;384;kruskal;22.758000202922076;1.1433074840015875e-05;44.71217532467532;2.282336637628711e-11;;;78.34738737824675;1.8597627082391753e-15;4.1724620101196725e-05;6.630414226312303e-11;;4.77991643433402e-15
D02;504;384;kruskal;21.92030362215909;1.7380671351051326e-05;44.013988940746756;3.2603736411009936e-11;;;77.23907010957792;3.1701498863249685e-15;6.062543697450046e-05;9.160310051915257e-11;;7.731245442155184e-15
D02;505;384;kruskal;21.024389965503246;2.7202682104199154e-05;43.15200216450219;5.064804118855494e-11;;;76.2589260349026;5.0793686130612455e-15;8.984331883367547e-05;1.3249889346648748e-10;;1.1851860097142906e-14
D02;506;384;kruskal;19.78731229707792;5.04939945508836e-05;41.80957792207792;1.0060936475213153e-10;;;74.66957183441558;1.0903645972159022e-14;0.0001409022895562752;2.489141219621493e-10;;2.3866998814192265e-14
D02;507;384;kruskal;18.301393821022728;0.00010614580283806179;40.79318520021646;1.6922218445602817e-10;;;73.27438362418832;2.1309504983849414e-14;0.00025855705655684647;3.9847841598084246e-10;;4.459774971619913e-14
D02;508;384;kruskal;17.16398259943182;0.0001874513337239496;39.71972740800864;2.93149421215984e-10;;;71.86636312905844;4.1881743972251334e-14;0.0003920774896400431;5.947076784510219e-10;;8.327470678622211e-14
D02;509;384;kruskal;16.148707640016234;0.0003114244391813825;39.29204630005414;3.6492480114484257e-10;;;71.36309354707792;5.3315852795965017e-14;0.0005806650225100141;7.021207946980039e-10;;1.0474215908479333e-13
D02;510;384;kruskal;15.265874847808442;0.0004842363597281619;38.694893973214285;4.955035748643649e-10;;;70.94729099025975;6.507967896892607e-14;0.0008481372961592315;8.969795516741505e-10;;1.249797954730968e-13
D02;511;384;kruskal;14.246653053977273;0.0008060808365594414;38.13637716450215;6.596870896580324e-10;;;70.63585379464286;7.555913613652806e-14;0.0013365172156696965;1.152485707741588e-09;;1.4335965607402317e-13
D02;512;384;kruskal;13.78188286323052;0.0010169559956675956;37.71733039096323;8.177482362152812e-10;;;71.19329596185065;5.783869617012557e-14;0.0016436380985927806;1.4011709544507449e-09;;1.1297825318564527e-13
D02;513;384;kruskal;13.821627688717532;0.0009969461072693736;36.50740750135284;1.5208717665510005e-09;;;71.97223011363636;3.9807847035146876e-14;0.0016163924632486048;2.5380862434467877e-09;;7.942207613724343e-14
D02;514;384;kruskal;14.209990107548702;0.0008209937561032264;35.536127739448055;2.503636999233824e-09;;;73.65671672077922;1.773577061837046e-14;0.0013590461612330244;4.1014053397991805e-09;;3.777369214774435e-14
D02;515;384;kruskal;15.088449928977273;0.0005291572218545655;34.29734933035714;4.730255902567134e-09;;;75.75628551136364;6.467858789905072e-15;0.0009143230514100369;7.561773075732808e-09;;1.4577558657247586e-14
D02;516;384;kruskal;15.95245028409091;0.000343533769171878;32.753463203463184;1.0461974166673985e-08;;;77.45145089285714;2.8622333730106582e-15;0.000630785819670118;1.6292717551896994e-08;;7.038897659526211e-15
D02;517;384;kruskal;18.06010171469156;0.00011975640252436636;31.327422382305194;2.179788998740276e-08;;;80.08476308847402;8.056069443940166e-16;0.00028329917136963716;3.297011236295211e-08;;2.2948608929890668e-15
D02;518;384;kruskal;20.804435115665584;3.036507198887907e-05;30.023742728625557;4.267885328976203e-08;;;83.78678216314935;1.3519749539442053e-16;9.702548028031668e-05;6.203708582374338e-08;;4.74000107784541e-16
D02;519;384;kruskal;24.720197088068183;4.2862490961807974e-06;29.074080086580064;6.966280458283332e-08;;;88.55969967532468;1.348359457827159e-17;1.9535770880592923e-05;9.963627071087249e-08;;5.909156512827998e-17
D02;520;384;kruskal;29.23685952719156;4.480191931502928e-07;27.53808931953465;1.5403099740869e-07;;;92.68603135146104;1.8314870668874673e-18;3.7201917617459536e-06;2.1534940401174042e-07;;9.681391686046894e-18
D02;521;384;kruskal;34.48614042207792;3.2466072659599535e-08;25.196733800054094;5.176979889618067e-07;;;97.82144125405844;1.5207696497631223e-19;3.363026011355487e-07;7.036438537844038e-07;;1.0061608231174721e-18
D02;522;384;kruskal;40.62742365056818;1.5061459117886544e-09;23.0475860727814;1.5804081130031252e-06;;;103.4512987012987;9.89215334626573e-21;1.849763631783551e-08;2.0952922041172655e-06;;8.97734801468629e-20
D02;523;384;kruskal;46.84038529829545;6.741236558752852e-11;21.256253382034647;4.017973973732893e-06;;;108.48622920048702;8.557535939744082e-22;8.920178181936838e-10;5.1344950904212866e-06;;1.2447876746393697e-20
D02;524;384;kruskal;52.34154702719156;4.3070258259726696e-12;19.90488365800867;8.139214364808764e-06;;;113.77646357548701;6.517070227521523e-23;6.009326509571391e-11;1.0191409439696444e-05;;1.0361636462516778e-21
D02;525;384;kruskal;58.819588321834416;1.6884518567592193e-13;18.764814157196984;1.4787021662806927e-05;;;119.86434151785714;3.353253268493906e-24;2.509430984212434e-12;1.7777363089341738e-05;;6.086303056354868e-23
D02;526;384;kruskal;64.5469815340909;9.633875911576663e-15;17.782227408008644;2.476861145651367e-05;;;124.82805397727273;2.97587424777791e-25;1.5199291918956722e-13;2.924606914065028e-05;;6.1035180821924936e-24
D02;527;384;kruskal;70.62668044845779;4.609047703108632e-16;16.94697730654763;3.843847330424891e-05;;;130.30255428165583;2.0529011180449078e-26;7.748489212357217e-15;4.481939098750114e-05;;4.839655394379432e-25
