dia;banda_nm;genotipo_a;condicao_a;genotipo_b;condicao_b;diferenca_media;q_tukey;q_critico_tukey;significativo_tukey;F_anova;p_anova
D02;1926;CD202;IRRIG;EMB48;NIRRIG;-0.0006580435466019274;0.21913514620149774;4.0724590126981886;False;46.328290872310205;6.1563402628780785e-31
D02;1927;CD202;IRRIG;EMB48;NIRRIG;-0.0010292491337460241;0.3413799663033553;4.0724590126981886;False;46.3081450892928;6.29421129097984e-31
D02;1928;CD202;IRRIG;EMB48;NIRRIG;-0.0014517300249110576;0.47958106581223126;4.0724590126981886;False;46.2551563976788;6.671935731128425e-31
D02;1929;CD202;IRRIG;EMB48;NIRRIG;-0.001886296706783419;0.6204073744556826;4.0724590126981886;False;46.16812900706694;7.342693086140262e-31
D02;1930;CD202;IRRIG;EMB48;NIRRIG;-0.0023565487394130447;0.7715225818264742;4.0724590126981886;False;46.093466527603596;7.972263904209355e-31
D02;1931;CD202;IRRIG;EMB48;NIRRIG;-0.00282420120494864;0.9200656509804476;4.0724590126981886;False;45.997433378246704;8.862983274648578e-31
D02;1932;CD202;IRRIG;EMB48;NIRRIG;-0.003325141126473641;1.0776356492415202;4.0724590126981886;False;45.87615230716534;1.0133178296163377e-30
D02;1933;CD202;IRRIG;EMB48;NIRRIG;-0.0038092967250988874;1.2279799149436426;4.0724590126981886;False;45.746748280839064;1.169226601884851e-30
D02;1934;CD202;IRRIG;EMB48;NIRRIG;-0.004329014917199059;1.3878705865718153;4.0724590126981886;False;45.602970211665394;1.3710923991582596e-30
D02;1935;CD202;IRRIG;EMB48;NIRRIG;-0.0048762484778286375;1.5534202957578487;4.0724590126981886;False;45.39495327444731;1.7272147228062876e-30
D02;1936;CD202;IRRIG;EMB48;NIRRIG;-0.005448197722485837;1.723719572253639;4.0724590126981886;False;45.13151085044224;2.3157922806320965e-30
D02;1937;CD202;IRRIG;EMB48;NIRRIG;-0.0060380487561972895;1.8959713977341395;4.0724590126981886;False;44.84103218148371;3.203204321483196e-30
D02;1938;CD202;IRRIG;EMB48;NIRRIG;-0.0066516655624957455;2.0710963612033044;4.0724590126981886;False;44.45339424009387;4.947126854823002e-30
D02;1939;CD202;IRRIG;EMB48;NIRRIG;-0.007253953758613596;2.2377894234878566;4.0724590126981886;False;44.00181690184999;8.22931467629449e-30
D02;1940;CD202;IRRIG;EMB48;NIRRIG;-0.007855963011243583;2.3989128604466448;4.0724590126981886;False;43.482307908001836;1.4828896368413772e-29
D02;1941;CD202;IRRIG;EMB48;NIRRIG;-0.008440362031057136;2.5493910080203754;4.0724590126981886;False;42.925193745162936;2.799988330043036e-29
D02;1942;CD202;IRRIG;EMB48;NIRRIG;-0.00905141380830754;2.701953999541871;4.0724590126981886;False;42.3246682616429;5.582334860307885e-29
D02;1943;CD202;IRRIG;EMB48;NIRRIG;-0.00967213114869292;2.851707428856198;4.0724590126981886;False;41.700855492801374;1.1493127212214787e-28
D02;1944;CD202;IRRIG;EMB48;NIRRIG;-0.010326195166309171;3.0041450272422248;4.0724590126981886;False;40.96731633517656;2.7059975963101413e-28
D02;1945;CD202;IRRIG;EMB48;NIRRIG;-0.010966407735417683;3.1453612085786724;4.0724590126981886;False;40.20691034583999;6.62883779056567e-28
D02;1946;CD202;IRRIG;EMB48;NIRRIG;-0.011632289763058745;3.2883598974342916;4.0724590126981886;False;39.445208165430586;1.6404100459032153e-27
D02;1947;CD202;IRRIG;EMB48;NIRRIG;-0.012286737312463991;3.4211647429928185;4.0724590126981886;False;38.644678815223195;4.291805434046346e-27
D02;1948;CD202;IRRIG;EMB48;NIRRIG;-0.012952237731991278;3.549911200616752;4.0724590126981886;False;37.783350354427675;1.2213874064964566e-26
D02;1949;CD202;IRRIG;EMB48;NIRRIG;-0.013620365435885073;3.6733600580595014;4.0724590126981886;False;36.897228908646554;3.626168707437265e-26
D02;1950;CD202;IRRIG;EMB48;NIRRIG;-0.01429288129461792;3.790132017944407;4.0724590126981886;False;35.97456082608289;1.1412555132964702e-25
D02;1951;CD202;IRRIG;EMB48;NIRRIG;-0.014982538467242401;3.904122659346399;4.0724590126981886;False;35.056171145213284;3.623034975294765e-25
D02;1952;CD202;IRRIG;EMB48;NIRRIG;-0.01569922495651377;4.017540426952904;4.0724590126981886;False;34.148552400236184;1.1507013474713302e-24
D02;1953;CD202;IRRIG;EMB48;NIRRIG;-0.01644874428229337;4.132044758703366;4.0724590126981886;True;33.25822855890437;3.6249695527685215e-24
D02;1954;CD202;IRRIG;EMB48;NIRRIG;-0.017211039512558868;4.242326767199497;4.0724590126981886;True;32.34582767664789;1.1921498794236927e-23
D02;1955;CD202;IRRIG;EMB48;NIRRIG;-0.017944253267301535;4.339164430169007;4.0724590126981886;True;31.470603568735807;3.788363694166795e-23
D02;1956;CD202;IRRIG;EMB48;NIRRIG;-0.018683465643264396;4.432986185349981;4.0724590126981886;True;30.619176034134473;1.182619921207981e-22
D02;1957;CD202;IRRIG;EMB48;NIRRIG;-0.019392319994178342;4.5137814125602524;4.0724590126981886;True;29.759352017956008;3.7860075066822355e-22
D02;1958;CD202;IRRIG;EMB48;NIRRIG;-0.02009594443450058;4.587878134738893;4.0724590126981886;True;28.901244706349875;1.2266711353089239e-21
D02;1959;CD202;IRRIG;EMB48;NIRRIG;-0.020788290673193766;4.654082668483795;4.0724590126981886;True;28.0450027611039;4.0225567724235325e-21
D02;1960;CD202;IRRIG;EMB48;NIRRIG;-0.021493291735949382;4.7177191561810705;4.0724590126981886;True;27.20821637044128;1.302611471203116e-20
D02;1961;CD202;IRRIG;EMB48;NIRRIG;-0.022202494383285698;4.777399944833394;4.0724590126981886;True;26.381542084025888;4.2186652351772536e-20
D02;1962;CD202;IRRIG;EMB48;NIRRIG;-0.022907402899103202;4.832472904163178;4.0724590126981886;True;25.596386599295784;1.3054198110027597e-19
D02;1963;CD202;IRRIG;EMB48;NIRRIG;-0.023621999404783933;4.886538745408392;4.0724590126981886;True;24.848959594410367;3.8739965627643183e-19
D02;1964;CD202;IRRIG;EMB48;NIRRIG;-0.024331929661658203;4.936885430432164;4.0724590126981886;True;24.134173075418197;1.1091064848425945e-18
D02;1965;CD202;IRRIG;EMB48;NIRRIG;-0.025012684008895114;4.977837415056424;4.0724590126981886;True;23.45494611400599;3.045878879697744e-18
D02;1966;CD202;IRRIG;EMB48;NIRRIG;-0.0256872774057868;5.014739055897347;4.0724590126981886;True;22.792289695702607;8.245151750520907e-18
D02;1967;CD202;IRRIG;EMB48;NIRRIG;-0.02636023429126544;5.048738452632532;4.0724590126981886;True;22.154463599071143;2.171227144706973e-17
D02;1968;CD202;IRRIG;EMB48;NIRRIG;-0.02702380320337272;5.077979067400619;4.0724590126981886;True;21.53829978141023;5.583872759706604e-17
D02;1969;CD202;IRRIG;EMB48;NIRRIG;-0.027709039951635983;5.109227261689677;4.0724590126981886;True;20.955788877292978;1.375433494288813e-16
D02;1970;CD202;IRRIG;EMB48;NIRRIG;-0.02841677853590263;5.143007593188926;4.0724590126981886;True;20.408933749462488;3.2306110047319705e-16
D02;1971;CD202;IRRIG;EMB48;NIRRIG;-0.029135667022259115;5.177461678206884;4.0724590126981886;True;19.88340318680144;7.39143648863472e-16
D02;1972;CD202;IRRIG;EMB48;NIRRIG;-0.029850697459972597;5.209947255667007;4.0724590126981886;True;19.389213232737394;1.6199851268446357e-15
D02;1973;CD202;IRRIG;EMB48;NIRRIG;-0.03055877926016759;5.239497735662361;4.0724590126981886;True;18.90896144615184;3.4937436862273366e-15
D02;1974;CD202;IRRIG;EMB48;NIRRIG;-0.03125643952526702;5.265633320763089;4.0724590126981886;True;18.445244692112503;7.379883782431835e-15
D02;1975;CD202;IRRIG;EMB48;NIRRIG;-0.031953079923396244;5.289261072743737;4.0724590126981886;True;17.99661810984097;1.5295957753938292e-14
D02;1976;CD202;IRRIG;EMB48;NIRRIG;-0.03264122786615187;5.310079711595581;4.0724590126981886;True;17.556485427314147;3.143178843525551e-14
D02;1977;CD202;IRRIG;EMB48;NIRRIG;-0.03333662825357431;5.331622941804778;4.0724590126981886;True;17.14049633482499;6.238505021046459e-14
D02;1978;CD202;IRRIG;EMB48;NIRRIG;-0.034013248492895;5.349146641824032;4.0724590126981886;True;16.73418833834703;1.2241410957314914e-13
D02;1979;CD202;IRRIG;EMB48;NIRRIG;-0.034700120138111856;5.367895601046465;4.0724590126981886;True;16.34807634465633;2.3326501597747913e-13
D02;1980;CD202;IRRIG;EMB48;NIRRIG;-0.03538432431034155;5.385956354298435;4.0724590126981886;True;15.977220102962901;4.3499752936840857e-13
D02;1981;CD202;IRRIG;EMB48;NIRRIG;-0.03606934976061438;5.403836804367469;4.0724590126981886;True;15.621205047002846;7.940665810981104e-13
D02;1982;CD202;IRRIG;EMB48;NIRRIG;-0.03673345257697269;5.418335943564021;4.0724590126981886;True;15.27600734315592;1.4280996606979894e-12
D02;1983;CD202;IRRIG;EMB48;NIRRIG;-0.0373868311030785;5.431683139020328;4.0724590126981886;True;14.94730445626439;2.505168751463226e-12
D02;1984;CD202;IRRIG;EMB48;NIRRIG;-0.03802789240483939;5.443462978638965;4.0724590126981886;True;14.632874268496963;4.300941780988308e-12
D02;1985;CD202;IRRIG;EMB48;NIRRIG;-0.03866884516052682;5.455025983517125;4.0724590126981886;True;14.33142171541567;7.2402342059457364e-12
D02;1986;CD202;IRRIG;EMB48;NIRRIG;-0.039297688353092886;5.4653705608466545;4.0724590126981886;True;14.046082549208458;1.188211786756624e-11
D02;1987;CD202;IRRIG;EMB48;NIRRIG;-0.039914678016110816;5.475212320478852;4.0724590126981886;True;13.778910965374797;1.8934772026404867e-11
D02;1988;CD202;IRRIG;EMB48;NIRRIG;-0.04051739191399806;5.48359285549173;4.0724590126981886;True;13.522637934559071;2.966287422256889e-11
D02;1989;CD202;IRRIG;EMB48;NIRRIG;-0.041103897738874684;5.491121380539011;4.0724590126981886;True;13.279922251364694;4.5458541807559386e-11
D02;1990;CD202;IRRIG;EMB48;NIRRIG;-0.04167028587592747;5.4972297937056105;4.0724590126981886;True;13.05183970328387;6.800140644765852e-11
D02;1991;CD202;IRRIG;EMB48;NIRRIG;-0.042228089805262714;5.502963974764532;4.0724590126981886;True;12.83466210457907;9.992398917575135e-11
D02;1992;CD202;IRRIG;EMB48;NIRRIG;-0.04278079853203076;5.509015567374931;4.0724590126981886;True;12.627535938700092;1.4442504542042064e-10
D02;1993;CD202;IRRIG;EMB48;NIRRIG;-0.043326862200467664;5.514775945315821;4.0724590126981886;True;12.427166652136036;2.0649752365758952e-10
D02;1994;CD202;IRRIG;EMB48;NIRRIG;-0.043879298937564704;5.521357515561704;4.0724590126981886;True;12.229016971989093;2.9442105056228675e-10
D02;1995;CD202;IRRIG;EMB48;NIRRIG;-0.04443725684925948;5.529040988151566;4.0724590126981886;True;12.034450595060768;4.175637523033967e-10
D02;1996;CD202;IRRIG;EMB48;NIRRIG;-0.044995565008702165;5.537047045789057;4.0724590126981886;True;11.846921934763527;5.853873345080723e-10
D02;1997;CD202;IRRIG;EMB48;NIRRIG;-0.04555269981650345;5.545739728372092;4.0724590126981886;True;11.668158850273404;8.085785504611229e-10
D02;1998;CD202;IRRIG;EMB48;NIRRIG;-0.04609754734039484;5.554036083067414;4.0724590126981886;True;11.496805762103802;1.1029803734446173e-09
D02;1999;CD202;IRRIG;EMB48;NIRRIG;-0.046620814180414305;5.56145526661183;4.0724590126981886;True;11.334859210671413;1.4803141315036694e-09
D02;2000;CD202;IRRIG;EMB48;NIRRIG;-0.04711045583545892;5.566093553694629;4.0724590126981886;True;11.178853661154713;1.966830941772472e-09
D02;2001;CD202;IRRIG;EMB48;NIRRIG;-0.047572338595259334;5.568597138401086;4.0724590126981886;True;11.025417324954027;2.602847658201292e-09
D02;2002;CD202;IRRIG;EMB48;NIRRIG;-0.04801002105756025;5.5696172602481555;4.0724590126981886;True;10.876468639758151;3.418666156855861e-09
D02;2003;CD202;IRRIG;EMB48;NIRRIG;-0.04843493062175197;5.570192094739362;4.0724590126981886;True;10.733136286485744;4.446974294921463e-09
D02;2004;CD202;IRRIG;EMB48;NIRRIG;-0.04885250845911915;5.5713771283094475;4.0724590126981886;True;10.59322587267625;5.751694743502356e-09
D02;2005;CD202;IRRIG;EMB48;NIRRIG;-0.04926233923842005;5.573285390381763;4.0724590126981886;True;10.459031249705777;7.365358305311182e-09
D02;2006;CD202;IRRIG;EMB48;NIRRIG;-0.049667274073213474;5.575951454381829;4.0724590126981886;True;10.331173648326216;9.326754978384314e-09
D02;2007;CD202;IRRIG;EMB48;NIRRIG;-0.050054878878817544;5.578148232243011;4.0724590126981886;True;10.206106123118817;1.1755136524652881e-08
D02;2008;CD202;IRRIG;EMB48;NIRRIG;-0.05041885315848538;5.579028070497418;4.0724590126981886;True;10.083486022730682;1.4755286949628331e-08
D02;2009;CD202;IRRIG;EMB48;NIRRIG;-0.050766997841328765;5.579762683386124;4.0724590126981886;True;9.965747683696577;1.8361720557521668e-08
D02;2010;CD202;IRRIG;EMB48;NIRRIG;-0.051094095666921135;5.579603611263148;4.0724590126981886;True;9.850727558801756;2.274324981467527e-08
D02;2011;CD202;IRRIG;EMB48;NIRRIG;-0.0514099277624418;5.579927451677788;4.0724590126981886;True;9.74010718047263;2.7950569784467916e-08
D02;2012;CD202;IRRIG;EMB48;NIRRIG;-0.051723889486540164;5.581662500764094;4.0724590126981886;True;9.63617215842679;3.393553529572063e-08
D02;2013;CD202;IRRIG;EMB48;NIRRIG;-0.05204168736758663;5.585157633592259;4.0724590126981886;True;9.539071478741729;4.069091551596979e-08
D02;2014;CD202;IRRIG;EMB48;NIRRIG;-0.052345696210913006;5.58814205951605;4.0724590126981886;True;9.443084823569466;4.8702217599810336e-08
D02;2015;CD202;IRRIG;EMB48;NIRRIG;-0.052629846206975084;5.589901971802451;4.0724590126981886;True;9.347716661111498;5.823820113558358e-08
D02;2016;CD202;IRRIG;EMB48;NIRRIG;-0.05288749963263317;5.58968077548602;4.0724590126981886;True;9.250392826443846;6.991544152263892e-08
D02;2017;CD202;IRRIG;EMB48;NIRRIG;-0.05311511337077546;5.587060590446231;4.0724590126981886;True;9.150345053431092;8.438755343887824e-08
D02;2018;CD202;IRRIG;EMB48;NIRRIG;-0.05332316462109088;5.583611674697867;4.0724590126981886;True;9.053216467794421;1.0132447038723867e-07
D02;2019;CD202;IRRIG;EMB48;NIRRIG;-0.053523405199756846;5.580933311296837;4.0724590126981886;True;8.960080357341402;1.2077875897625907e-07
D02;2020;CD202;IRRIG;EMB48;NIRRIG;-0.05371694439156305;5.578969892729006;4.0724590126981886;True;8.871088511182831;1.4287908834510835e-07
D02;2021;CD202;IRRIG;EMB48;NIRRIG;-0.05391338364155407;5.578743109610978;4.0724590126981886;True;8.78803877018865;1.6716987665039235e-07
D02;2022;CD202;IRRIG;EMB48;NIRRIG;-0.05410344435276926;5.579180872802245;4.0724590126981886;True;8.706803926841081;1.949554186502404e-07
D02;2023;CD202;IRRIG;EMB48;NIRRIG;-0.0542853492675085;5.57984485750849;4.0724590126981886;True;8.62550149739661;2.2742856952585358e-07
D02;2024;CD202;IRRIG;EMB48;NIRRIG;-0.05445991751068702;5.580521617373774;4.0724590126981886;True;8.54307800187096;2.659226547682023e-07
D02;2025;CD202;IRRIG;EMB48;NIRRIG;-0.05462429824220161;5.581001427138452;4.0724590126981886;True;8.459724141783594;3.115383676480978e-07
D02;2026;CD202;IRRIG;EMB48;NIRRIG;-0.054777786144364016;5.581136823743235;4.0724590126981886;True;8.374169139584486;3.665774787067047e-07
D02;2027;CD202;IRRIG;EMB48;NIRRIG;-0.05493079910361143;5.582105115985496;4.0724590126981886;True;8.290119713196269;4.3018702573134976e-07
D02;2028;CD202;IRRIG;EMB48;NIRRIG;-0.05507359600816619;5.583207656039209;4.0724590126981886;True;8.209886927376825;5.012648331204429e-07
D02;2029;CD202;IRRIG;EMB48;NIRRIG;-0.05520035941358181;5.5836011850209415;4.0724590126981886;True;8.131962488202387;5.816143562859844e-07
D02;2030;CD202;IRRIG;EMB48;NIRRIG;-0.05531427998167315;5.583609747536636;4.0724590126981886;True;8.056285678312396;6.720549668633522e-07
D02;2031;CD202;IRRIG;EMB48;NIRRIG;-0.05541491777476126;5.583418554675601;4.0724590126981886;True;7.982471646839856;7.739088359245957e-07
D02;2032;CD202;IRRIG;EMB48;NIRRIG;-0.055494749766347495;5.582389148326723;4.0724590126981886;True;7.907375069345623;8.935119004255169e-07
D02;2033;CD202;IRRIG;EMB48;NIRRIG;-0.05556584245516927;5.581579953489115;4.0724590126981886;True;7.832602446569274;1.0311026234370347e-06
D02;2034;CD202;IRRIG;EMB48;NIRRIG;-0.05564255045126765;5.582417369762056;4.0724590126981886;True;7.759229581200586;1.186852884857398e-06
D02;2035;CD202;IRRIG;EMB48;NIRRIG;-0.055720633875260495;5.584394921912601;4.0724590126981886;True;7.6882351337897274;1.3600832332262249e-06
D02;2036;CD202;IRRIG;EMB48;NIRRIG;-0.05580275201400586;5.587323676292203;4.0724590126981886;True;7.619486854694862;1.5520731730328343e-06
D02;2037;CD202;IRRIG;EMB48;NIRRIG;-0.0558918653559477;5.591554114667296;4.0724590126981886;True;7.5532574728268616;1.7628035070277454e-06
D02;2038;CD202;IRRIG;EMB48;NIRRIG;-0.05597411560258536;5.595629579634145;4.0724590126981886;True;7.487978483636221;1.9986927710839432e-06
D02;2039;CD202;IRRIG;EMB48;NIRRIG;-0.05604904700407565;5.59928256473024;4.0724590126981886;True;7.42378446301673;2.2616409836661675e-06
D02;2040;CD202;IRRIG;EMB48;NIRRIG;-0.05612961966887564;5.604164034741171;4.0724590126981886;True;7.362511514660903;2.5450550362040536e-06
D02;2041;CD202;IRRIG;EMB48;NIRRIG;-0.056213406082519235;5.6101665309687405;4.0724590126981886;True;7.30366315061859;2.850865483620372e-06
D02;2042;CD202;IRRIG;EMB48;NIRRIG;-0.05628622991643917;5.615840611153966;4.0724590126981886;True;7.247011167598662;3.1801602676260387e-06
D02;2043;CD202;IRRIG;EMB48;NIRRIG;-0.056351680369895574;5.621298209669386;4.0724590126981886;True;7.193997383582416;3.5229032103719307e-06
D02;2044;CD202;IRRIG;EMB48;NIRRIG;-0.05639688570225565;5.625240288586614;4.0724590126981886;True;7.141690542291487;3.89749870445151e-06
D02;2045;CD202;IRRIG;EMB48;NIRRIG;-0.05640685694593561;5.626097417440898;4.0724590126981886;True;7.089159347704956;4.314053286503708e-06
D02;2046;CD202;IRRIG;EMB48;NIRRIG;-0.05639835126556991;5.625010153537547;4.0724590126981886;True;7.036955844356846;4.772385010217205e-06
D02;2047;CD202;IRRIG;EMB48;NIRRIG;-0.05638051217905948;5.622836778194983;4.0724590126981886;True;6.984852492159128;5.278692829778711e-06
D02;2048;CD202;IRRIG;EMB48;NIRRIG;-0.05634490942956594;5.618698157081882;4.0724590126981886;True;6.931304265291345;5.855411786797516e-06
D02;2049;CD202;IRRIG;EMB48;NIRRIG;-0.05628833566642133;5.612142385829361;4.0724590126981886;True;6.878499380723617;6.486174466942046e-06
D02;2050;CD202;IRRIG;EMB48;NIRRIG;-0.056236022270403474;5.605771076382693;4.0724590126981886;True;6.830584343551297;7.117488644437512e-06
D02;2051;CD202;IRRIG;EMB48;NIRRIG;-0.056182324549921114;5.599391543004733;4.0724590126981886;True;6.786747973324583;7.749056659881251e-06
D02;2052;CD202;IRRIG;EMB48;NIRRIG;-0.05611995411913928;5.592158034701608;4.0724590126981886;True;6.746814851220404;8.373321277658317e-06
D02;2053;CD202;IRRIG;EMB48;NIRRIG;-0.05606633554617235;5.585328405293084;4.0724590126981886;True;6.710645880978125;8.98228089689679e-06
D02;2054;CD202;IRRIG;EMB48;NIRRIG;-0.05600791357490309;5.57744595407255;4.0724590126981886;True;6.673964561849158;9.645365218954934e-06
D02;2055;CD202;IRRIG;EMB48;NIRRIG;-0.05593879079179054;5.567645669403242;4.0724590126981886;True;6.636835720899822;1.0366676207606194e-05
D02;2056;CD202;IRRIG;EMB48;NIRRIG;-0.05587190233517747;5.556871691194343;4.0724590126981886;True;6.600295492659664;1.1129481983721423e-05
D02;2057;CD202;IRRIG;EMB48;NIRRIG;-0.05580125022185556;5.544748125432161;4.0724590126981886;True;6.5658190168909165;1.1900872097783137e-05
D02;2058;CD202;IRRIG;EMB48;NIRRIG;-0.05571458997809142;5.530389459021754;4.0724590126981886;True;6.532525557092116;1.2696763847029753e-05
D02;2059;CD202;IRRIG;EMB48;NIRRIG;-0.05561866225374801;5.514478027482956;4.0724590126981886;True;6.502902601810214;1.3449780467104423e-05
D02;2060;CD202;IRRIG;EMB48;NIRRIG;-0.055525381005792074;5.498409015807736;4.0724590126981886;True;6.478688484971472;1.4098525611095649e-05
D02;2061;CD202;IRRIG;EMB48;NIRRIG;-0.055437478969783904;5.482898611946018;4.0724590126981886;True;6.457804918958038;1.4683239698359905e-05
D02;2062;CD202;IRRIG;EMB48;NIRRIG;-0.05536257993043736;5.468537443312221;4.0724590126981886;True;6.439783089052356;1.5207380304590706e-05
D02;2063;CD202;IRRIG;EMB48;NIRRIG;-0.05530212595105166;5.4552557748072825;4.0724590126981886;True;6.422535134210067;1.572661157225701e-05
D02;2064;CD202;IRRIG;EMB48;NIRRIG;-0.05524522668550036;5.441922961844132;4.0724590126981886;True;6.40330652453145;1.632649482114804e-05
D02;2065;CD202;IRRIG;EMB48;NIRRIG;-0.055177509577361894;5.42723483858639;4.0724590126981886;True;6.384158402868302;1.6946713022836673e-05
D02;2066;CD202;IRRIG;EMB48;NIRRIG;-0.055092348640738975;5.410425988727721;4.0724590126981886;True;6.363901373538295;1.762863685789513e-05
D02;2067;CD202;IRRIG;EMB48;NIRRIG;-0.05498834921152351;5.3916077875571355;4.0724590126981886;True;6.34400033324764;1.8325417049986083e-05
D02;2068;CD202;IRRIG;EMB48;NIRRIG;-0.05487033211282266;5.371492997958751;4.0724590126981886;True;6.324219711251911;1.9045396989164305e-05
D02;2069;CD202;IRRIG;EMB48;NIRRIG;-0.05474334586584473;5.350650594125312;4.0724590126981886;True;6.306063284053054;1.9731245371034775e-05
D02;2070;CD202;IRRIG;EMB48;NIRRIG;-0.05462459339932979;5.330800137194467;4.0724590126981886;True;6.290688423577979;2.0331386506646616e-05
D02;2071;CD202;IRRIG;EMB48;NIRRIG;-0.05452732419877504;5.313241847279987;4.0724590126981886;True;6.276807227197868;2.0888958962429255e-05
D02;2072;CD202;IRRIG;EMB48;NIRRIG;-0.05444244816828314;5.297523855143246;4.0724590126981886;True;6.26559420023827;2.135055259327152e-05
D02;2073;CD202;IRRIG;EMB48;NIRRIG;-0.0543637879429032;5.282578125590485;4.0724590126981886;True;6.255163615763699;2.1789129207272517e-05
D02;2074;CD202;IRRIG;EMB48;NIRRIG;-0.05428297494545076;5.267736938428058;4.0724590126981886;True;6.244622481126456;2.2241547725921085e-05
D02;2075;CD202;IRRIG;EMB48;NIRRIG;-0.05417919442473995;5.251191098778277;4.0724590126981886;True;6.23376456588934;2.2717428583000442e-05
D02;2076;CD202;IRRIG;EMB48;NIRRIG;-0.054060147067871545;5.233400717722769;4.0724590126981886;True;6.2213839852241435;2.3272535107229147e-05
D02;2077;CD202;IRRIG;EMB48;NIRRIG;-0.05393409408268446;5.215605334919422;4.0724590126981886;True;6.20930120473086;2.382742183393093e-05
D02;2078;CD202;IRRIG;EMB48;NIRRIG;-0.053795384682644665;5.197204363875358;4.0724590126981886;True;6.196240440405921;2.4442174518137982e-05
D02;2079;CD202;IRRIG;EMB48;NIRRIG;-0.0536455635175942;5.178398287761751;4.0724590126981886;True;6.182496053833474;2.510631303060875e-05
D02;2080;CD202;IRRIG;EMB48;NIRRIG;-0.05350692635398879;5.161343350786438;4.0724590126981886;True;6.170174773884063;2.57170765610486e-05
D02;2081;CD202;IRRIG;EMB48;NIRRIG;-0.053360151387176424;5.144024528204656;4.0724590126981886;True;6.1568987142574985;2.639187853708733e-05
D02;2082;CD202;IRRIG;EMB48;NIRRIG;-0.053194263157088195;5.125368605882291;4.0724590126981886;True;6.143003461158051;2.7117204717303183e-05
D02;2083;CD202;IRRIG;EMB48;NIRRIG;-0.053025892052608825;5.1066255815313015;4.0724590126981886;True;6.128303238608582;2.790635146725116e-05
D02;2084;CD202;IRRIG;EMB48;NIRRIG;-0.05285126833491527;5.087738002921833;4.0724590126981886;True;6.112527410827446;2.8778910459683815e-05
D02;2085;CD202;IRRIG;EMB48;NIRRIG;-0.05266678474187647;5.067970310743871;4.0724590126981886;True;6.094822042185113;2.979085906911275e-05
D02;2086;CD202;IRRIG;EMB48;NIRRIG;-0.05248819801252208;5.049093490113321;4.0724590126981886;True;6.078422931652588;3.07599924595138e-05
D02;2087;CD202;IRRIG;EMB48;NIRRIG;-0.05232955512694565;5.0327420987671125;4.0724590126981886;True;6.065882497253719;3.1522394567139914e-05
D02;2088;CD202;IRRIG;EMB48;NIRRIG;-0.05217097544514032;5.016696287381085;4.0724590126981886;True;6.055881513227677;3.214398457944692e-05
D02;2089;CD202;IRRIG;EMB48;NIRRIG;-0.052008129302716144;5.000760225407318;4.0724590126981886;True;6.047275412812349;3.26887200000589e-05
D02;2090;CD202;IRRIG;EMB48;NIRRIG;-0.05185333619606791;4.9858372991682165;4.0724590126981886;True;6.039055204443504;3.321768103061132e-05
D02;2091;CD202;IRRIG;EMB48;NIRRIG;-0.05168330270771859;4.969458098817196;4.0724590126981886;True;6.028697578692413;3.389643412744517e-05
D02;2092;CD202;IRRIG;EMB48;NIRRIG;-0.05150578227849262;4.95246538724175;4.0724590126981886;True;6.0166199749517215;3.470550306810715e-05
D02;2093;CD202;IRRIG;EMB48;NIRRIG;-0.0513394994526023;4.936695036981953;4.0724590126981886;True;6.002966961326703;3.5643475397016563e-05
D02;2094;CD202;IRRIG;EMB48;NIRRIG;-0.05117466413539418;4.921558808853487;4.0724590126981886;True;5.989360488839141;3.660356662802546e-05
D02;2095;CD202;IRRIG;EMB48;NIRRIG;-0.05100442185885301;4.906256843139025;4.0724590126981886;True;5.9761427568678425;3.7561078432660935e-05
D02;2096;CD202;IRRIG;EMB48;NIRRIG;-0.050840911045824166;4.892324780056761;4.0724590126981886;True;5.963423154890496;3.8506235251162965e-05
D02;2097;CD202;IRRIG;EMB48;NIRRIG;-0.050690914890187344;4.880352507892124;4.0724590126981886;True;5.951879739444526;3.938463949773157e-05
D02;2098;CD202;IRRIG;EMB48;NIRRIG;-0.050528656258491234;4.867293123276814;4.0724590126981886;True;5.938877262154999;4.039818087735366e-05
D02;2099;CD202;IRRIG;EMB48;NIRRIG;-0.0503552070784295;4.853069953346956;4.0724590126981886;True;5.92259336426809;4.1704510311182166e-05
D02;2100;CD202;IRRIG;EMB48;NIRRIG;-0.050183927142380735;4.838863709634942;4.0724590126981886;True;5.9047550976011545;4.31842434537668e-05
D02;2101;CD202;IRRIG;EMB48;NIRRIG;-0.050007869393446536;4.824000698785411;4.0724590126981886;True;5.886622855559914;4.4742374841925456e-05
D02;2102;CD202;IRRIG;EMB48;NIRRIG;-0.04982506118736196;4.808091723556309;4.0724590126981886;True;5.867181310983158;4.6475747651863134e-05
D02;2103;CD202;IRRIG;EMB48;NIRRIG;-0.049641441661588404;4.792040024897683;4.0724590126981886;True;5.847953837069351;4.8256304726029885e-05
D02;2104;CD202;IRRIG;EMB48;NIRRIG;-0.04945500985614265;4.776285015989117;4.0724590126981886;True;5.831413380698495;4.984270487331309e-05
D02;2105;CD202;IRRIG;EMB48;NIRRIG;-0.04925816123800769;4.760022955659532;4.0724590126981886;True;5.8154675993140845;5.142159099728363e-05
D02;2106;CD202;IRRIG;EMB48;NIRRIG;-0.04905571092397215;4.743677209906957;4.0724590126981886;True;5.797524053222793;5.3258373778564324e-05
