posicao;banda_nm;importancia_gini
1;1955;0.06684031036999627
2;1945;0.06211470726003549
3;1965;0.054748410962716765
4;1525;0.046301373520926246
5;1995;0.0409823695481888
6;1535;0.03928932893766063
7;1975;0.033480617128099695
8;1495;0.02751727420636162
9;1925;0.026714483971755645
10;2450;0.024927641608492673
11;1915;0.022871664698928748
12;1905;0.022586986690552494
13;2015;0.019588545336803046
14;1505;0.01932334626628758
15;1515;0.01911883131121421
16;405;0.01674152725359949
17;2255;0.01360770467023446
18;415;0.01248159614723082
19;465;0.012030308478803925
20;1575;0.011841567111001055
21;1335;0.011364843235100272
22;1475;0.011182433587349104
23;745;0.010725857730416845
24;2275;0.009956196261382918
25;2245;0.009568884887956179
26;1985;0.00889939423457429
27;2165;0.00872838864379939
28;445;0.008585117443843302
29;1845;0.008561150929785348
30;725;0.0077090404286339394
31;1555;0.0074351857706874466
32;2205;0.007427318161099317
33;1815;0.0073913768496197555
34;1745;0.007347926509711841
35;2415;0.007318357783555521
36;2005;0.007241379310344828
37;2445;0.007049532147373103
38;2025;0.006855036855036856
39;2215;0.006454725750740931
40;1365;0.006325601139082374
41;2035;0.006164985436564385
42;1375;0.006157042718308058
43;1345;0.006106400411855733
44;1545;0.005928996420570183
45;2085;0.005739220799048713
46;1445;0.005448983513499642
47;1465;0.005317570491523981
48;2425;0.005294117647058823
49;705;0.005258937907448638
50;425;0.005250035436984626
51;1935;0.00521220521535629
52;1825;0.004999193504779722
53;2385;0.004964094728800611
54;2435;0.004937275985663083
55;1005;0.00473362165145286
56;2075;0.004548066534484193
57;2135;0.004518552891604289
58;1355;0.004482429246494581
59;1785;0.004475670483701903
60;2235;0.004329495310547109
61;1715;0.0040727891156462585
62;2155;0.0038758066602813056
63;1705;0.003852190424826687
64;2405;0.003655079538446678
65;495;0.0036102564102564105
66;1635;0.003493741424775908
67;655;0.0034090909090909094
68;1755;0.003267591754650578
69;715;0.003215981202679919
70;755;0.003107206811025184
71;1085;0.0030311389759665624
72;2315;0.002870432554643081
73;555;0.00284652981427175
74;2055;0.002737794713026911
75;1735;0.0027334608711126925
76;545;0.002689075630252101
77;945;0.0026762246117084825
78;805;0.002644628099173554
79;735;0.002412880861156723
80;2295;0.002410771839343269
81;1725;0.0023372028456764026
82;1875;0.0023362270061316986
83;765;0.0021473887742139023
84;2345;0.0021446078431372547
85;2185;0.0021370108710534242
86;2105;0.0021226725984511445
87;1795;0.0020512820512820513
88;1565;0.002014363383739445
89;2305;0.0020001215790689474
90;2395;0.001962512633565265
91;1485;0.001773717162879724
92;1215;0.0017273954116059384
93;1435;0.001670862470862471
94;505;0.0016434968693033207
95;2115;0.0015988178175693466
96;1035;0.0015924642317604193
97;885;0.0015058823529411763
98;1055;0.001501466275659824
99;895;0.0014814814814814816
100;2325;0.0014682860998650477
101;1125;0.0014334610847739127
102;675;0.0013636363636363635
103;1595;0.0012698412698412698
104;525;0.0012698412698412698
105;2175;0.0012492770387507231
106;1205;0.0012315270935960591
107;1385;0.0012307692307692308
108;2375;0.0011873840445269016
109;2265;0.0011825547195005322
110;535;0.001171487167692101
111;1395;0.001170497903068142
112;2355;0.0011428571428571427
113;475;0.0011368421052631579
114;1835;0.0011244641914135798
115;625;0.0010756302521008404
116;665;0.001065746650566385
117;1305;0.0009965521076632186
118;1265;0.0009070294784580498
119;575;0.000896358543417367
120;1645;0.000896358543417367
121;1425;0.0008636977058029689
122;1895;0.0008526165402226524
123;845;0.0008172389716327424
124;1145;0.000750733137829912
125;1415;0.0007500000000000001
126;1805;0.00075
127;2195;0.0007462904541661632
128;975;0.0006710543295909154
129;1245;0.0006274509803921569
130;1235;0.0006084656084656088
131;1195;0.0005274725274725276
132;485;0.0005254515599343186
133;995;0.0005209605209605208
134;825;0.0005079365079365078
135;815;0.0005004887585532746
136;1625;0.0004761904761904762
137;2125;0.00047249907715024
138;985;0.0004705882352941177
139;1165;0.0004376068376068376
140;1695;0.0004203612479474548
141;1135;0.00041707396546106223
142;1025;0.00041707396546106223
143;605;0.0003203203203203203
144;1255;0.00031746031746031746
145;1015;0.00029568029568029604
146;875;0.0
147;935;0.0
148;925;0.0
149;915;0.0
150;2145;0.0
151;905;0.0
152;585;0.0
153;595;0.0
154;955;0.0
155;685;0.0
156;635;0.0
157;865;0.0
158;615;0.0
159;2225;0.0
160;855;0.0
161;645;0.0
162;835;0.0
163;965;0.0
164;2285;0.0
165;795;0.0
166;785;0.0
167;2365;0.0
168;775;0.0
169;695;0.0
170;2335;0.0
171;1455;0.0
172;1095;0.0
173;2095;0.0
174;1655;0.0
175;1275;0.0
176;1285;0.0
177;1295;0.0
178;1685;0.0
179;1675;0.0
180;1665;0.0
181;1615;0.0
182;2065;0.0
183;1605;0.0
184;1315;0.0
185;1585;0.0
186;1325;0.0
187;1405;0.0
188;515;0.0
189;1765;0.0
190;1775;0.0
191;1225;0.0
192;1185;0.0
193;1175;0.0
194;1855;0.0
195;1865;0.0
196;1885;0.0
197;1155;0.0
198;1115;0.0
199;455;0.0
200;1105;0.0
201;435;0.0
202;1075;0.0
203;1065;0.0
204;1045;0.0
205;2045;0.0
206;565;0.0
