seed;fold;dia;classe_real_nirrig;classe_predita_nirrig;score_plsda
42;1;D06;1;1;0.992371348701178
42;1;D06;0;0;-0.03866398747962618
42;1;D06;0;0;0.4892497986611228
42;1;D06;1;1;0.915483960370338
42;1;D06;1;1;0.932915204602391
42;1;D06;0;0;0.06582784274680642
42;1;D06;0;0;0.03964106891400937
42;1;D06;0;0;0.3987337976785987
42;1;D06;1;1;1.1219604779829029
42;1;D06;1;1;1.1603999178987823
42;1;D09;0;0;0.12939761569537617
42;1;D09;0;0;0.35112662519864696
42;1;D09;0;0;0.32922435667238636
42;1;D09;0;0;0.29696855417367585
42;1;D09;0;0;0.2856230852557495
42;1;D09;0;0;0.4017916927448457
42;1;D09;0;0;0.12638866338495996
42;1;D09;0;0;0.09777052792247798
42;1;D09;1;1;1.4447009623926792
42;1;D09;0;0;0.4548059278196278
42;1;D09;0;0;0.4334718628621326
42;1;D09;1;1;0.973973556264486
42;1;D09;1;1;0.9975885542571018
42;1;D10;0;0;0.07551073854745621
42;1;D10;1;1;0.6454054307827561
42;1;D10;1;1;0.6507124384479405
42;1;D10;0;0;0.3201337356749695
42;1;D10;0;0;0.2904868301300727
42;1;D10;1;1;0.6286601924247788
42;1;D10;1;1;0.6247255723266889
42;1;D10;1;0;0.4886888101927488
42;1;D10;1;0;0.4799577233613461
42;1;D10;0;1;0.5058051962451997
42;1;D10;0;1;0.5103704088257552
42;1;D10;1;0;0.3710749187423298
42;2;D02;0;0;0.2652410017940875
42;2;D02;1;1;0.8291962886017903
42;2;D02;1;1;0.8440810411993707
42;2;D02;1;0;0.2915105690114499
42;2;D02;0;0;0.418777621183962
42;2;D02;1;0;0.19298775601317886
42;2;D02;1;0;0.1988627934886208
42;2;D02;1;0;0.1994921653262819
42;2;D02;1;0;0.4071648323048941
42;2;D02;1;0;0.4263074007918699
42;2;D02;0;0;0.3312103814688262
42;2;D02;1;1;0.8401427981255599
42;2;D02;1;1;0.8093023268885196
42;2;D02;1;1;0.8411530858648741
42;2;D02;0;0;0.37283568791844934
42;2;D02;0;0;0.32105335985064853
42;2;D02;0;0;0.31436626463107675
42;2;D02;0;0;0.30124322840548723
42;2;D02;1;1;0.7150037054027367
42;2;D03;0;0;0.3921255638324631
42;2;D03;1;0;0.45632293838516924
42;2;D03;1;0;0.4710553579534313
42;2;D03;1;1;0.9877570888471994
42;2;D03;1;1;1.0086309149557242
42;2;D03;0;0;0.31988439204109237
42;2;D03;0;0;0.2914460795524597
42;2;D03;0;0;0.37771162462646424
42;2;D03;0;0;0.3730826844376464
42;2;D03;1;1;0.8545413834994702
42;2;D03;1;1;0.7356990921945958
42;2;D03;1;1;0.7514175981571974
42;2;D03;0;0;0.17359275180292133
42;2;D03;0;0;0.14451912439114445
42;2;D03;0;0;0.19851463252454143
42;2;D03;0;0;0.19185008593929898
42;2;D03;0;0;0.18192459743842943
42;2;D03;1;1;0.8601968758750012
42;2;D03;1;1;0.8827870901395343
42;2;D03;1;1;0.8976844467042278
42;2;D03;0;0;0.12162408313796763
42;2;D03;1;1;1.0092106907019294
42;2;D03;1;1;1.0231195030313476
42;2;D03;1;1;0.7379245420494529
42;2;D03;1;1;0.7442355579369703
42;2;D04;0;0;-0.1256955153414927
42;2;D04;0;0;0.4215504909579577
42;2;D04;0;0;0.165020192893771
42;2;D04;1;0;0.2592208430560262
42;2;D04;1;0;0.374100310023486
42;2;D04;1;0;0.48772161320279367
42;2;D04;1;0;0.488225568607818
42;2;D04;0;0;0.00920881476686708
42;2;D04;0;0;-0.027948203936931093
42;2;D04;0;0;0.08602333159491171
42;2;D04;1;0;0.4203823105916966
42;2;D05;0;1;0.5054621785141011
42;2;D05;0;0;0.4874702325638843
42;2;D05;1;1;0.9986114206914432
42;2;D05;1;0;0.3834618493679867
42;2;D05;1;0;0.39248547543161455
42;2;D05;0;0;0.1681487024629263
42;2;D05;0;0;0.12816003562189443
42;2;D05;0;0;0.23304922603678396
42;2;D05;0;0;0.16278006746449403
42;2;D05;1;1;0.8032051143513992
42;2;D05;1;1;0.8758992754435839
42;2;D05;1;1;0.8965285579695654
42;2;D05;0;0;-0.2063266439798509
42;2;D05;1;1;0.7903000279533059
42;2;D05;1;1;0.741643081217636
42;2;D05;1;1;0.8814417504948178
42;2;D06;0;0;0.09340504343940781
42;2;D06;1;1;0.7927930940813575
42;2;D06;1;1;0.8118286703070642
42;2;D06;0;0;0.1722971160079504
42;2;D06;0;0;0.13319924156505963
42;2;D06;1;1;1.0879142562607274
42;2;D06;0;0;-0.006024882777603602
42;2;D06;0;0;0.4646106371510364
42;2;D06;1;1;0.896429054763641
42;2;D06;0;0;0.43443796417415875
42;2;D09;0;0;0.1504205791410836
42;2;D09;0;0;0.2988642239947156
42;2;D09;0;0;0.28544206710898384
42;2;D09;0;0;0.2623043083842958
42;2;D09;0;0;0.26096408539027716
42;2;D09;1;1;0.9487636713808656
42;2;D09;1;1;0.983833954134671
42;2;D09;0;0;0.2773861231227602
42;2;D09;0;0;0.37420691747311563
42;2;D09;1;1;1.0047417314916647
42;2;D09;1;1;1.0388011627460194
42;2;D09;0;0;0.19874280074387551
42;2;D09;0;0;0.11443046267292872
42;2;D09;1;1;0.9176608707475131
42;2;D09;0;1;0.5032848892726244
42;2;D09;0;0;0.469632142359435
42;2;D10;0;0;0.1604247767988939
42;2;D10;1;0;0.40499058121972237
42;2;D10;1;0;0.40428095130454766
42;2;D10;0;0;0.14399135110045097
42;2;D10;0;0;0.13527693538879115
42;2;D10;1;1;0.6318794873187851
42;2;D10;0;0;0.1471110901597153
42;2;D10;0;0;0.10742888739480477
42;2;D10;1;0;0.47125427444775625
42;2;D10;1;0;0.4844920603435633
42;2;D10;0;1;0.5255978251927612
42;2;D10;0;1;0.5258910622995142
42;2;D10;0;1;0.515808851532965
42;2;D10;0;1;0.5000388846896682
42;2;D10;1;0;0.3650132708617363
42;2;D10;1;0;0.4365621049121666
42;3;D02;0;0;0.23785445550457485
42;3;D02;0;0;0.2444958103376932
42;3;D02;0;1;0.514926152849568
42;3;D02;0;0;0.08372849864649146
42;3;D02;0;0;0.3762697198371919
42;3;D02;1;1;0.9511430621547621
42;3;D02;0;0;0.3150471647646186
42;3;D02;0;0;0.31042032730016866
42;3;D02;1;1;0.8991953990852032
42;3;D03;0;1;0.6212480022270256
42;3;D03;0;1;0.5992701728402041
42;3;D03;0;1;0.5044025368441653
42;3;D03;0;0;0.49598785893938535
42;3;D03;0;0;0.48108635587704895
42;3;D03;1;1;1.2296903793762364
42;3;D03;1;1;1.2493001448351593
42;3;D03;0;0;0.488851513144274
42;3;D03;0;0;0.48679446102561574
42;3;D03;0;0;0.47420116783061284
42;3;D03;1;1;1.1211855114212625
42;3;D03;1;1;1.1329134131707386
42;3;D03;1;1;1.1497920428677844
42;3;D03;0;0;0.33402923345963514
42;3;D03;0;0;0.298506605350051
42;3;D03;0;0;0.20892823090078716
42;3;D03;1;1;0.9258222785409518
42;3;D03;1;1;1.7801528109008231
42;3;D03;0;0;0.13122527784615046
42;3;D03;1;1;1.1197549316754531
42;3;D03;1;1;0.8707659338577676
42;3;D04;0;0;0.024739549605827638
42;3;D04;0;0;0.002401446554281761
42;3;D04;0;0;0.2945192698304312
42;3;D04;1;1;0.7987428942410424
42;3;D04;1;1;0.52699173250144
42;3;D04;0;0;0.23771134296927282
42;3;D04;0;0;0.15958120591751407
42;3;D04;0;1;0.5993083187941667
42;3;D04;1;0;0.4935378433069976
42;3;D04;0;0;-0.10352710030406664
42;3;D04;0;0;-0.11970780355365351
42;3;D04;0;0;-0.1267540133546241
42;3;D04;1;1;0.714542721490397
42;3;D04;0;0;0.17117928980089125
42;3;D04;0;0;0.12262337179489335
42;3;D04;1;1;0.57533635060226
42;3;D04;1;1;0.5637905135556495
42;3;D05;0;0;0.10954388848543717
42;3;D05;1;1;1.0625838134912704
42;3;D05;1;1;1.087867261639137
42;3;D05;1;0;0.3530785246593892
42;3;D05;0;0;0.3012294027687521
42;3;D05;0;0;0.27085821276449823
42;3;D05;0;0;0.26925390439441954
42;3;D05;0;0;0.24372862152134028
42;3;D05;1;1;0.8008978854673025
42;3;D05;1;1;0.8551695414805969
42;3;D05;1;1;0.8962283012884773
42;3;D05;0;0;0.06368251552988108
42;3;D05;0;0;0.024050811071763822
42;3;D05;1;1;1.0484933800196445
42;3;D05;1;1;1.1434046563695968
42;3;D06;0;0;0.22965255812325325
42;3;D06;0;0;0.21766784907143655
42;3;D06;0;0;0.13772543537575055
42;3;D06;1;1;0.6980069026809559
42;3;D06;0;0;0.2762042246313618
42;3;D06;0;0;0.23820994272552026
42;3;D06;1;1;1.1737541552284254
42;3;D06;0;0;0.13667818511293828
42;3;D06;1;1;0.8851113921746525
42;3;D06;1;1;1.2860342457963592
42;3;D06;1;1;1.37885921123619
42;3;D06;1;1;1.4169070329741569
42;3;D06;0;0;0.027997007104483884
42;3;D06;0;0;0.31139981132164485
42;3;D06;1;1;0.898945785484975
42;3;D06;1;1;0.9078140467519531
42;3;D06;1;1;0.9263818060508285
42;3;D06;1;1;1.1586025590862485
42;3;D09;1;1;1.0242707297037525
42;3;D09;1;1;0.8803636184018614
42;3;D09;0;0;0.4268031698041316
42;3;D09;0;0;0.40343132963357103
42;3;D09;1;1;1.0348461175937322
42;3;D09;1;1;1.0974170192662633
42;3;D09;1;1;1.1173668940516066
42;3;D09;0;0;0.0621779881800516
42;3;D09;1;1;0.9637724474742377
42;3;D09;1;1;1.3736864959211665
42;3;D09;1;1;1.4015313350837002
42;3;D09;0;0;0.2005818009791483
42;3;D09;1;1;0.6935763750241803
42;3;D09;1;1;0.9487623091811801
42;3;D10;0;0;-0.046033642871444846
42;3;D10;0;0;-0.03611871552571544
42;3;D10;0;0;-0.04246723248609663
42;3;D10;1;1;0.5301927301740887
42;3;D10;1;0;0.43466508336471227
42;3;D10;0;0;0.29439099603020163
42;3;D10;0;0;0.2604051643402463
42;3;D10;0;0;0.24754142470487286
42;3;D10;1;1;0.6360834379891885
42;3;D10;1;1;0.6384012912380348
42;3;D10;1;1;0.6452486098053714
42;3;D10;0;0;0.01925874138923539
42;3;D10;0;0;0.1338325646611978
42;3;D10;1;1;0.5424672469426984
42;3;D10;1;1;0.5317965755532504
42;3;D10;1;1;0.5326875788616356
42;3;D10;1;1;0.52884949985807
42;3;D10;1;0;0.48187925734512205
42;3;D10;1;1;0.5192441804065985
42;4;D02;0;0;0.3346595423925565
42;4;D02;0;0;0.3492771749346858
42;4;D02;0;1;0.5845745306183346
42;4;D02;0;1;0.5760612367083521
42;4;D02;1;0;0.39899769022052656
42;4;D02;0;0;0.4058510867929246
42;4;D02;0;0;0.4750430758125756
42;4;D02;0;0;0.47817435831399835
42;4;D02;1;0;0.2075361987930242
42;4;D02;1;0;0.48964013343939794
42;4;D02;0;0;0.1876532184982042
42;4;D02;0;0;0.18568130384905457
42;4;D02;0;0;0.33454840954421416
42;4;D02;0;0;0.3262406522423168
42;4;D02;1;1;0.8158209746430283
42;4;D02;0;0;0.3292555777047098
42;4;D02;1;1;0.7346995075001677
42;4;D02;1;1;0.7798568792465551
42;4;D02;1;1;0.787674143602804
42;4;D02;1;1;0.8083408450411792
42;4;D03;1;1;1.5578633042044467
42;4;D03;1;1;1.5790958948616818
42;4;D03;1;1;1.6107398171827132
42;4;D03;0;0;0.22177537828284966
42;4;D03;0;0;0.12815673657001436
42;4;D03;0;0;0.11769005751245842
42;4;D03;1;1;1.0869796319955327
42;4;D03;1;1;0.7706051693880843
42;4;D04;1;1;0.727277194836891
42;4;D04;1;1;0.7187849094411793
42;4;D04;1;1;0.7200013158729788
42;4;D04;0;0;0.16055785773427644
42;4;D04;0;0;0.3876701787042591
42;4;D04;1;0;0.42770272914498875
42;4;D04;0;0;-0.31069733552941214
42;4;D04;1;0;0.47023356705478364
42;4;D04;1;0;0.4827002865726224
42;4;D04;0;0;0.023267757066235906
42;4;D04;1;1;0.6063756557227108
42;4;D04;1;1;0.6318668586050464
42;4;D04;1;1;0.6318604433754352
42;4;D04;1;0;0.4381271898707645
42;4;D05;0;0;0.0011924069315438213
42;4;D05;0;0;-0.01905418136343895
42;4;D05;1;0;0.4616366482649757
42;4;D05;1;1;0.7235789007932008
42;4;D05;0;0;-0.24548368729498504
42;4;D05;0;0;0.13519735768650942
42;4;D05;0;0;0.12553139019063986
42;4;D05;1;1;0.8003163861054585
42;4;D05;1;1;0.772534560581642
42;4;D05;1;1;0.8026117589248263
42;4;D05;0;0;-0.039912053855075236
42;4;D05;0;0;-0.08504432620247371
42;4;D05;0;0;0.02481861581752076
42;4;D05;0;0;-0.003677651778644986
42;4;D05;1;1;0.8098597717712608
42;4;D05;1;1;0.8562287420402124
42;4;D05;1;1;1.096284204670928
42;4;D06;0;0;0.06950044656915605
42;4;D06;0;0;0.035321353851418935
42;4;D06;0;0;0.11326185647370846
42;4;D06;1;1;0.9171537730264475
42;4;D06;0;0;-0.0699612253032228
42;4;D06;0;0;0.4609406522744911
42;4;D06;0;0;0.37270391158977023
42;4;D06;1;1;1.2462364011566525
42;4;D06;0;0;0.10776963235601589
42;4;D06;0;0;0.3955730987437107
42;4;D06;1;1;1.0378940970966684
42;4;D06;1;1;1.1133169472359357
42;4;D09;0;0;0.2149110945801435
42;4;D09;0;0;0.212867344962612
42;4;D09;0;0;0.3298419452493233
42;4;D09;0;0;0.31770209190007553
42;4;D09;1;1;1.003609745721099
42;4;D09;1;1;1.0375961905492619
42;4;D09;1;1;1.0208610631455204
42;4;D09;1;1;1.0459647270011572
42;4;D09;0;0;0.2672384057600269
42;4;D09;1;1;1.0820389151810832
42;4;D09;1;1;1.1003612837575116
42;4;D09;1;1;1.0410026555812806
42;4;D09;0;0;0.4021435622826935
42;4;D09;0;0;0.3450536356987722
42;4;D09;0;0;0.2939975971203178
42;4;D09;1;1;0.8750708363997554
42;4;D09;1;1;0.9551670318174437
42;4;D09;1;1;1.4685106360360622
42;4;D09;0;0;0.3787650875789708
42;4;D09;0;0;0.36174326059604306
42;4;D09;0;0;0.3378537004427313
42;4;D09;1;1;0.6922799792148585
42;4;D09;1;1;0.7231248044261537
42;4;D09;1;1;0.7326692513552384
42;4;D09;1;1;0.9610913129829234
42;4;D10;0;0;0.15442985280941257
42;4;D10;0;0;0.12867051162193094
42;4;D10;0;0;0.1426319042634111
42;4;D10;1;1;0.6331177731971189
42;4;D10;1;0;0.47422914146172973
42;4;D10;0;0;0.3819913506466447
42;4;D10;1;1;0.558266678149863
42;4;D10;1;1;0.5660648276298974
42;4;D10;0;0;0.16688895151789973
42;4;D10;0;0;0.402842080087566
42;4;D10;0;0;0.35847033244760845
42;4;D10;0;0;0.30521824422060584
42;4;D10;0;1;0.6313368388151377
42;4;D10;0;1;0.5774878396111545
42;4;D10;1;0;0.4239872872264158
42;4;D10;1;0;0.4651459158001613
42;4;D10;1;0;0.4887604119132992
43;1;D02;0;0;0.2687429746853709
43;1;D02;0;1;0.5437371678929642
43;1;D02;0;1;0.5583391439427681
43;1;D02;0;0;0.3491864026162666
43;1;D02;0;0;0.44125152730228095
43;1;D02;1;0;0.17506241921618898
43;1;D02;1;0;0.4230586799343342
43;1;D02;0;0;0.33253063286526
43;1;D02;1;1;0.8440447282123701
43;1;D02;1;1;0.8249628925175825
43;1;D02;0;0;0.3846486777884469
43;1;D02;0;0;0.3775287975626223
43;1;D02;0;0;0.31131599832824075
43;1;D02;1;1;0.8077744063790541
43;1;D03;0;0;0.41118872700350717
43;1;D03;1;1;0.5262867148262854
43;1;D03;1;1;1.047724615944141
43;1;D03;1;1;1.0635901864887982
43;1;D03;0;0;0.3825523885941892
43;1;D03;1;1;0.9025291577927812
43;1;D03;1;1;0.7482657782194039
43;1;D03;0;0;0.18070222433452898
43;1;D03;0;0;0.1679666350991258
43;1;D03;0;0;0.2158639861322803
43;1;D03;0;0;0.1378240557381878
43;1;D03;0;0;0.11737649360898073
43;1;D03;1;1;1.0398719640505094
43;1;D03;1;1;0.7486647511831783
43;1;D04;0;0;-0.13827138170209397
43;1;D04;0;0;-0.15671698055188066
43;1;D04;0;0;0.3480781195556172
43;1;D04;1;1;0.7269671676048217
43;1;D04;0;0;0.20015731200315084
43;1;D04;0;0;0.1520828320210294
43;1;D04;0;0;0.4037662380191968
43;1;D04;1;0;0.2653601263150588
43;1;D04;1;0;0.38900947107541994
43;1;D04;0;0;-0.2103150545070792
43;1;D04;0;0;-0.30205088240716693
43;1;D04;1;0;0.4974390392991195
43;1;D04;1;0;0.4927432308879319
43;1;D04;1;1;0.5160121445206776
43;1;D04;1;1;0.5283970360408955
43;1;D04;1;1;0.534046890790009
43;1;D04;0;0;0.013434922759604895
43;1;D04;0;0;0.00014762932916223548
43;1;D04;0;0;-0.015027953830414775
43;1;D04;0;0;0.11860768452042947
43;1;D04;0;0;0.08616143056134556
43;1;D04;1;1;0.6243409265500577
43;1;D04;1;1;0.6465746242686612
43;1;D05;1;1;1.0451292788721842
43;1;D05;1;1;1.0649651940899003
43;1;D05;1;0;0.3883842482695127
43;1;D05;1;0;0.3976944632254253
43;1;D05;1;1;0.7835245030029331
43;1;D05;1;1;0.9213626505776253
43;1;D05;0;0;0.20733159063052797
43;1;D05;1;1;0.8061475803694012
43;1;D05;1;1;0.7999586546412523
43;1;D05;0;0;-0.0509792039019864
43;1;D05;1;1;1.0844007548944354
43;1;D06;0;0;0.2025067024234966
43;1;D06;0;0;0.0503084212095698
43;1;D06;0;0;0.020430867547358456
43;1;D06;0;0;0.1570008418864235
43;1;D06;0;0;0.13455272562607773
43;1;D06;0;0;0.0724694811682483
43;1;D06;1;1;1.1502046807515134
43;1;D06;0;0;-0.02223471827394763
43;1;D06;0;0;0.4915693887140159
43;1;D06;1;1;0.9282249266617433
43;1;D06;1;1;0.966520172442272
43;1;D06;1;1;1.3090165582949322
43;1;D06;0;0;0.07418953048597332
43;1;D06;0;0;0.44141632619954685
43;1;D06;1;1;0.9725658510391215
43;1;D06;1;1;1.0201182343534447
43;1;D06;1;1;1.1603092246955722
43;1;D09;0;0;0.1605101674283762
43;1;D09;0;0;0.16324080259847062
43;1;D09;0;0;0.27185876336276293
43;1;D09;0;0;0.2599390574049262
43;1;D09;1;1;0.9646187790103016
43;1;D09;1;1;0.9873220464395682
43;1;D09;1;1;1.0517962552053979
43;1;D09;0;0;0.3736635060684735
43;1;D09;1;1;1.0299472587546445
43;1;D09;1;1;1.1071562001362523
43;1;D09;1;1;1.074408858385592
43;1;D09;0;0;0.2677391187058916
43;1;D09;1;1;1.4688730095608071
43;1;D09;1;1;1.4843557051823653
43;1;D09;1;1;1.492592092910213
43;1;D09;0;0;0.3617306892582234
43;1;D09;0;0;0.31060660504123805
43;1;D09;1;1;0.6517717747621448
43;1;D10;0;0;0.16034240254810533
43;1;D10;0;0;0.09016276528251671
43;1;D10;1;0;0.41982836531010675
43;1;D10;1;0;0.4228852393896017
43;1;D10;1;0;0.43138199889120665
43;1;D10;0;0;0.3576993485034295
43;1;D10;1;1;0.6487991874402366
43;1;D10;0;0;0.16165082121850094
43;1;D10;1;0;0.49478409103200277
43;1;D10;1;0;0.49062700176058954
43;1;D10;1;0;0.4910083641396561
43;1;D10;0;1;0.5570179617299602
43;1;D10;0;1;0.5555193887634169
43;1;D10;0;1;0.5460709224436648
43;1;D10;0;1;0.536622692369386
43;1;D10;1;0;0.3680072075825421
43;2;D02;0;0;0.266252055845577
43;2;D02;0;1;0.5368557898468809
43;2;D02;1;1;0.8265977596447239
43;2;D02;1;1;0.8419024043284782
43;2;D02;1;0;0.3069300685388366
43;2;D02;0;0;0.34082399742611463
43;2;D02;0;0;0.43703064064344055
43;2;D02;1;0;0.1959599261968984
43;2;D02;1;0;0.39983853774423395
43;2;D02;1;0;0.41009465550095536
43;2;D02;0;0;0.1894537193054514
43;2;D02;0;0;0.3299712746728004
43;2;D02;0;0;0.29769473695012616
43;2;D02;1;1;0.707583086967564
43;2;D02;1;1;0.7050975022728574
43;2;D02;1;1;0.7470336839227194
43;2;D02;1;1;0.8049730604258587
43;2;D03;0;0;0.4617622035931287
43;2;D03;0;0;0.461346825657333
43;2;D03;0;0;0.39378254185717326
43;2;D03;1;0;0.47753493652203616
43;2;D03;1;0;0.49127596215789404
43;2;D03;0;0;0.3739824144067371
43;2;D03;1;1;0.7526486674442823
43;2;D03;0;0;0.15680466773104895
43;2;D03;0;0;0.14324699881630282
43;2;D03;0;0;0.20273249670750332
43;2;D03;0;0;0.1848558042431766
43;2;D03;1;1;0.8724807264246062
43;2;D03;0;0;0.1079435850740057
43;2;D03;0;0;0.08874782066828268
43;2;D03;0;0;0.10421270711539149
43;2;D03;0;0;0.09299053504921306
43;2;D03;1;1;1.0230449191097284
43;2;D03;1;1;1.061250621614897
43;2;D03;1;1;0.7368286803407976
43;2;D04;0;0;0.41925816271339594
43;2;D04;1;1;0.705882685687573
43;2;D04;1;1;0.7003049311673253
43;2;D04;1;0;0.39100500754664963
43;2;D04;0;0;0.3992318220200173
43;2;D04;1;0;0.26380735364555774
43;2;D04;1;0;0.269523240245091
43;2;D04;0;0;-0.10984993891156225
43;2;D04;0;0;-0.22433637568098508
43;2;D04;0;0;-0.15237037477465742
43;2;D04;1;0;0.4885910133060595
43;2;D04;1;1;0.5334094551161352
43;2;D04;0;0;0.025951976286026357
43;2;D04;1;1;0.6355996320699069
43;2;D04;1;0;0.4164976772566616
43;2;D05;0;0;0.0320858548895811
43;2;D05;0;0;0.49936627739003353
43;2;D05;1;1;0.9962838179713364
43;2;D05;0;0;0.12656482576382388
43;2;D05;0;0;0.2005013103769731
43;2;D05;0;0;0.15866456714615412
43;2;D05;1;1;0.7991345343939218
43;2;D05;1;1;0.8756200053063399
43;2;D05;0;0;-0.15607767380393367
43;2;D05;0;0;-0.17912779027714953
43;2;D05;0;0;0.22871510655408783
43;2;D05;1;1;0.8225359274676525
43;2;D05;0;0;-0.09897452211632018
43;2;D05;1;1;0.8633669099014171
43;2;D06;1;1;0.8456838802318231
43;2;D06;1;1;0.7828272585879015
43;2;D06;1;1;0.7994176619089794
43;2;D06;0;0;0.09989878308715089
43;2;D06;0;0;0.12610459646292171
43;2;D06;1;1;1.0688032389031636
43;2;D06;1;1;0.8995767269180404
43;2;D06;1;1;0.9454100651500179
43;2;D06;1;1;0.9667477170475584
43;2;D06;0;1;0.5087715168092332
43;2;D06;0;0;0.461275659232411
43;2;D06;1;1;0.9186201575367141
43;2;D06;0;0;0.4003030944960284
43;2;D09;0;0;0.16044657925029543
43;2;D09;0;0;0.2908334309195574
43;2;D09;0;0;0.26447790696372553
43;2;D09;1;1;0.987193451219618
43;2;D09;1;1;1.0061747512815566
43;2;D09;1;1;1.0337444146539507
43;2;D09;1;1;1.086143075048802
43;2;D09;0;0;0.3078366011154009
43;2;D09;0;0;0.19500654860210764
43;2;D09;0;0;0.13058931456659234
43;2;D09;0;0;0.48512640626894454
43;2;D09;0;0;0.480814907016428
43;2;D09;0;0;0.4629321394721941
43;2;D09;1;1;0.6664664384672849
43;2;D09;1;1;0.9375160450650404
43;2;D09;1;1;0.9411670187673712
43;2;D10;0;0;0.10693496690996762
43;2;D10;1;1;0.6486273399476401
43;2;D10;1;1;0.6392857725792312
43;2;D10;0;0;0.3152373365011032
43;2;D10;0;0;0.25605797171293193
43;2;D10;1;1;0.5664000128139575
43;2;D10;1;1;0.5715283667148343
43;2;D10;1;1;0.5775855698261176
43;2;D10;0;0;0.13675797739309248
43;2;D10;0;0;0.3728792119478698
43;2;D10;0;0;0.31760646714461355
43;2;D10;1;0;0.46981669148598515
43;2;D10;1;0;0.48265434230029924
43;2;D10;1;0;0.4778988597854079
43;2;D10;0;1;0.5415516234246177
43;2;D10;0;1;0.5151159179027314
43;2;D10;0;1;0.5085054551073374
43;2;D10;1;0;0.37435938674042746
43;2;D10;1;0;0.3721278747997442
43;3;D02;1;1;0.8680926330773969
43;3;D02;1;0;0.3117014082371967
43;3;D02;0;0;0.3728346298977654
43;3;D02;0;0;0.42192592612742336
43;3;D02;0;0;0.4314782457391624
43;3;D02;1;0;0.4340681531934851
43;3;D02;0;0;0.18643812200223248
43;3;D02;0;0;0.1897667284615247
43;3;D02;0;0;0.18353810835801376
43;3;D02;1;1;0.8447954223402994
43;3;D02;1;1;0.8136470017793263
43;3;D02;1;1;0.8533060051685133
43;3;D02;1;1;0.8759255234155114
43;3;D02;0;0;0.3249402621005125
43;3;D03;0;0;0.4802033590538405
43;3;D03;0;0;0.4569656607498572
43;3;D03;0;0;0.39366608643902656
43;3;D03;1;1;1.0246016666758986
