banda_nm;vip;vip_acima_de_1
1200;0.7859912929046543;False
1209;0.7975009121812033;False
1219;0.810374335014647;False
1229;0.8206890695400563;False
1239;0.8264313687635721;False
1249;0.8272827633906411;False
1259;0.8242121309530448;False
1270;0.8161522955561707;False
1279;0.8107805327087346;False
1298;0.7760849544263976;False
1303;0.7455527898480363;False
1318;0.6376876077539685;False
1327;0.5970000449305661;False
1338;0.6298482416838825;False
1348;0.9420985025177097;False
1356;1.308945580865638;True
1359;1.4332023849499227;True
1369;1.7400825626541658;True
1381;1.727125146695547;True
1398;1.3042273209194555;True
1404;1.2414662436087331;True
1418;1.0740441263151044;True
1428;0.9003385838798937;False
1437;0.7623756318534018;False
1443;0.7014431629527395;False
1453;0.6524656538864347;False
1468;0.6372215612003703;False
1474;0.6388328682203027;False
1487;0.6526588789631442;False
1491;0.658969061853749;False
1506;0.6885808798927807;False
1514;0.7085353801820115;False
1524;0.7364857144437018;False
1532;0.7642002608873814;False
1540;0.797136822637314;False
1549;0.8407769321131028;False
1559;0.8964495516134338;False
1569;0.9571955532258005;False
1579;1.0198878565382665;True
1589;1.0762343425374854;True
1599;1.1247333264228048;True
1609;1.1646914945027789;True
1628;1.213485049056315;True
1637;1.2216350803681353;True
1647;1.228620148109638;True
1657;1.23601337288953;True
1663;1.2351545078127675;True
1669;1.236053966757662;True
1684;1.2437284008688798;True
1689;1.2456092104822585;True
1699;1.2551862127425693;True
1717;1.2929899129886315;True
1728;1.2943757786525205;True
1730;1.290570241028293;True
1743;1.2623918658906426;True
1753;1.2570409394074817;True
1763;1.2493431999635478;True
1772;1.240761094493262;True
1783;1.2534119252962037;True
1798;1.3066154291596308;True
1805;1.3299135737953005;True
1818;1.3804505032513212;True
1828;1.4046358041607725;True
1831;1.4366941143648115;True
1840;1.4176928169138248;True
1858;1.3005061144640557;True
1868;1.1669738146794086;True
1878;0.9887445393093208;False
1885;0.8431228557170847;False
1896;0.8212214827588418;False
1908;1.3657566238704673;True
1915;1.5740450674456399;True
1927;1.7234123517687774;True
1933;1.7313570315573652;True
1944;1.6592554916472069;True
1954;1.5337307642793327;True
1963;1.4046577739119568;True
1973;1.2690949249521708;True
1983;1.1498980586791456;True
1993;1.0516795565839268;True
2003;0.9717755374514018;False
2013;0.905505430461896;False
2024;0.8421807797036523;False
2030;0.8107309307694447;False
2042;0.7593695657590488;False
2052;0.7223658584725491;False
2059;0.6976018157490248;False
2069;0.6725692701720056;False
2079;0.6707618766511102;False
2094;0.7050541452973461;False
2099;0.7219570685917094;False
2109;0.7581775252500556;False
2120;0.8002239349112008;False
2129;0.8318979331006251;False
2139;0.8539712463414137;False
2150;0.8685512971255133;False
2160;0.8735165719983102;False
2174;0.8849281205337067;False
2184;0.9087736168887066;False
2197;0.9525594757221404;False
2207;0.9846758615721073;False
2218;1.018062886905174;True
2220;1.023733530298144;True
2231;1.0522552165589305;True
2239;1.0727524272708582;True
2249;1.087312635952331;True
2260;1.0821183734041657;True
2278;1.0198795688735847;True
2287;0.9960227935271273;False
2297;0.9954395959764307;False
2308;0.974242711001787;False
2318;0.9265991356244788;False
2328;0.8872332815688189;False
2338;0.8509026268387203;False
2348;0.8195738341404688;False
2358;0.7759533370293892;False
2368;0.742012846514417;False
2378;0.7158591103518094;False
2388;0.6927102618774647;False
2398;0.6792094202837143;False
2408;0.6756891432220427;False
2414;0.6819456045522156;False
2424;0.7075811568759613;False
2434;0.764654231263517;False
2443;0.8494000209486529;False
2450;0.9289526463249156;False
