posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
1;1958;0.0;0.0;0.0701630011723358
2;1948;0.0;0.0;0.0682544396806086
3;1568;0.009375;0.0162379763209582;0.0624604220495225
4;1938;-0.0046875;0.0081189881604791;0.0486302665195546
5;415;0.0;0.0;0.0485352139576981
6;1338;0.0;0.0;0.0463999370648327
7;405;0.0;0.0;0.0456383491743486
8;1898;0.0;0.0;0.0384914958691254
9;1968;0.009375;0.0162379763209582;0.0318357384040921
10;1348;0.0;0.0;0.0282155805526159
11;1578;0.0;0.0;0.0261271889877362
12;1918;0.0;0.0;0.0248160496405999
13;1358;0.0109375;0.0189443057077845;0.0225228195982571
14;1978;0.009375;0.0162379763209582;0.0214044787904876
15;2447;0.0078125;0.0135316469341318;0.0204178628389154
16;748;0.0;0.0;0.0202966267475266
17;485;0.0;0.0;0.0198002178002178
18;445;0.0;0.0;0.0195490246383852
19;465;0.0;0.0;0.0190162810934077
20;1988;0.0;0.0;0.0172611026823864
21;1598;0.0;0.0;0.0161566818680171
22;1328;0.0;0.0;0.01572258588186
23;1588;0.0109375;0.0189443057077845;0.015429180040626
24;1528;0.0;0.0;0.0120766892681786
25;1368;0.0140625;0.0243569644814373;0.0111368418869974
26;1398;0.0;0.0;0.0107058586990227
27;1388;0.0;0.0;0.0096800873210616
28;738;0.0109375;0.0189443057077845;0.009607441280784
29;1558;0.0109375;0.0189443057077845;0.0088675651421754
30;2008;0.0;0.0;0.0085071239943039
31;495;0.0;0.0;0.0081395348837209
32;1998;0.0;0.0;0.007736516357206
33;1618;0.0078125;0.0135316469341318;0.0074586259271729
34;425;0.0;0.0;0.0071249151810499
35;1318;0.0;0.0;0.0068421052631578
36;758;0.0;0.0;0.0063577235772357
37;2088;0.0;0.0;0.0061643990929705
38;1608;0.0109375;0.0189443057077845;0.0055695537428707
39;1378;0.0;0.0;0.0053669953178725
40;1628;0.0;0.0;0.0044657042304101
41;2098;0.0;0.0;0.0042857142857142
42;1888;0.0;0.0;0.0042563687543983
43;768;0.0;0.0;0.0042139917695473
44;2418;0.0;0.0;0.0037526600045823
45;1908;0.0;0.0;0.0037390756432678
46;575;0.0;0.0;0.0037101449275362
47;1298;0.0;0.0;0.0033533363188535
48;708;0.0;0.0;0.0033216195569136
49;1928;0.0;0.0;0.0032213868003341
50;818;0.0;0.0;0.003185384642576
51;1728;0.0;0.0;0.0031437332613803
52;700;0.0046875;0.0081189881604791;0.0030654936461388
53;1748;0.0;0.0;0.0030053293112116
54;1678;0.0;0.0;0.0029464815425181
55;2048;0.0;0.0;0.0027586206896551
56;1838;0.0;0.0;0.002707788882904
57;2308;0.0;0.0;0.0025826171564711
58;1648;0.0;0.0;0.0023927587563951
59;1548;0.0;0.0;0.0023772499430394
60;1508;0.0;0.0;0.0022857142857142
61;1218;0.0;0.0;0.0022278166278166
62;1278;0.0;0.0;0.0022120666954212
63;1248;0.0;0.0;0.0021237000547345
64;505;0.0;0.0;0.0020366264268703
65;1808;0.0;0.0;0.0019297112702483
66;2318;0.0;0.0;0.0018916256157635
67;1778;0.0;0.0;0.0018518518518518
68;2138;0.0;0.0;0.0018328092015323
69;2198;0.0;0.0;0.001763085399449
70;675;0.0;0.0;0.001711229946524
71;1658;0.0;0.0;0.001711229946524
72;2368;0.0;0.0;0.0015971479500891
73;535;0.0;0.0;0.0015640273704789
74;565;0.0;0.0;0.0015133004926108
75;2338;0.0;0.0;0.0015014662756598
76;808;0.0;0.0;0.0014438119333755
77;2388;0.0;0.0;0.0012307692307692
78;1258;0.0;0.0;0.0012235717498875
79;2378;0.0;0.0;0.0011992945326278
80;2258;0.0;0.0;0.0011910235358511
81;615;0.0;0.0;0.0011822660098522
