posicao;banda_nm;vip
1;405;2.0612615523653677
2;1943;2.0297987337453995
3;1953;2.028577219428358
4;1933;2.002490055102404
5;1963;1.978823017012445
6;1923;1.972129724634422
7;415;1.956055229253894
8;1913;1.9541960156258458
9;425;1.895755335334886
10;1973;1.8756834406972416
11;1903;1.8706575855838654
12;435;1.8023846003886113
13;1983;1.7323174389048193
14;445;1.7233263509163743
15;455;1.6193257594777537
16;1993;1.583502748422728
17;2449;1.5516484400467425
18;1365;1.5490957410089479
19;465;1.5270861223344594
20;1355;1.482810199347062
21;2443;1.457783785423835
22;2003;1.4446954685204438
23;475;1.444046147617512
24;1375;1.4334410603443073
25;485;1.3568915026879982
26;2013;1.3292546653506225
27;2433;1.2857521982313103
28;1894;1.2840016961467813
29;715;1.2822776499355535
30;495;1.2505654212676878
31;1385;1.2420076481472961
32;2023;1.2275992393913386
33;705;1.2010883991889851
34;2423;1.1650573142362475
35;1345;1.1506533391550493
36;2033;1.144115663173039
37;725;1.1398507079380498
38;1395;1.0873736191335068
39;505;1.0824422158344604
40;2043;1.0784974785099986
41;2413;1.0544936747976523
42;2053;1.0151261632307622
43;1405;1.0054941543541023
44;2403;0.9717658190111171
45;2063;0.9446436805201955
46;1415;0.9424627912864324
47;685;0.9316489460680073
48;1825;0.9302076414145628
49;1815;0.9252046350895581
50;675;0.9186102382468969
51;2393;0.9112214704193174
52;1805;0.9099015998067291
53;1795;0.8986362403183905
54;765;0.8952059029467149
55;1785;0.884956657529674
56;775;0.8804105341390864
57;665;0.8795477724165172
58;1775;0.8753343366828534
59;2073;0.875293963815873
60;1425;0.8751941768783729
61;1845;0.870946482474607
62;1765;0.8703683594181284
63;555;0.8699470708251948
64;1855;0.8665604549091304
65;755;0.8660948730532231
66;785;0.8660077669453736
67;2383;0.8570217690033911
68;795;0.8566761086645049
69;565;0.8552008389591815
70;1755;0.8542484838738571
71;1095;0.8530786981415867
72;1835;0.8524659377965789
73;805;0.8498706923294328
74;545;0.8495511394027425
75;1085;0.8486608263039983
76;1105;0.848656408248139
77;1865;0.8445398305947848
78;1075;0.8415580269640454
79;815;0.8404705081619153
80;1115;0.839450597587976
81;1745;0.8360710444006589
82;655;0.8349796457413068
83;1065;0.8342631530246964
84;1055;0.8311621319313308
85;515;0.8276588790701505
86;825;0.8271307695232215
87;1335;0.8260120059160819
88;1045;0.8255397515530178
89;2373;0.8246103559555283
90;2083;0.8230011098457684
91;1125;0.8224621932138174
92;1035;0.8222646437047966
93;1025;0.8208628953126078
94;1435;0.8203712314715121
95;1015;0.8190528461264269
96;695;0.8174082860160238
97;1735;0.8169351871827292
98;575;0.8145746291066441
99;535;0.8144281552771617
100;835;0.8110609498609603
101;1005;0.809843317995735
102;1515;0.8071459284629497
103;1525;0.8061910372927035
104;1505;0.806066754669552
105;995;0.805237656556345
106;1725;0.8044626876911987
107;1535;0.804261144208785
108;1495;0.8038316157195448
109;1545;0.8028875160414489
110;1555;0.8018657618176206
111;1875;0.8007814051399673
112;2363;0.8007305376888973
113;1565;0.8006778151414733
114;985;0.8004060956034446
115;1485;0.8001025400311496
116;1135;0.7992062625769893
117;935;0.7991531433655723
118;1885;0.7989945980244244
119;845;0.7989891566684333
120;925;0.7986667945583327
121;1575;0.7985376271535779
122;945;0.7982018965592906
123;915;0.7980203762204146
124;645;0.7971307293001907
125;975;0.796709976472631
126;955;0.7965534884857336
127;905;0.7964601283342726
128;965;0.7963682078766793
129;895;0.7955473895808677
130;1475;0.7943543495941601
131;885;0.7937320284948979
132;735;0.7935990891822317
133;1585;0.7935739539150585
134;855;0.7929444310753727
135;1445;0.792729200263985
136;585;0.7925075857326244
137;875;0.792349752937463
138;865;0.7920035416083266
139;1465;0.7896905607545956
140;2093;0.7894533420351272
141;1455;0.7870382099001106
142;1595;0.786856492206585
143;1715;0.7824574726048604
144;595;0.7793876320504348
145;1605;0.7767746947159379
146;1145;0.7741400771200705
147;605;0.7724987883877544
148;2353;0.7722356621175155
149;1305;0.7698171171648479
150;2233;0.7697436065186363
151;2103;0.7687230686555875
152;635;0.768714045628063
153;2243;0.7683724531098068
154;1315;0.7679380456763507
155;2223;0.7674751104133746
156;625;0.767066085412966
157;1155;0.7667627647674898
158;615;0.7656483383009925
159;525;0.7645416229745459
160;2213;0.7636177878819091
161;2253;0.7636138630479647
162;1615;0.7622955645739693
163;2203;0.7596265708511077
164;2113;0.758451756686421
165;2343;0.7578188181253006
166;2263;0.7570882573196116
