posicao;banda_nm;vip
1;1355;2.463782908363714
2;1365;2.4414582555487736
3;1375;2.2517194567535848
4;405;2.215140262931915
5;1345;2.1817874206400165
6;715;2.174872816198005
7;415;2.1146036717486467
8;725;2.00354559102399
9;425;1.9937324988358451
10;705;1.9840514225323491
11;2450;1.9605400122807597
12;1385;1.9533777809726678
13;1945;1.9220914547206485
14;435;1.9134590793827884
15;1955;1.8968788443081361
16;1935;1.893388164645617
17;2445;1.8447448254139605
18;1965;1.821216926395117
19;445;1.8176760475696978
20;1925;1.8045354823703834
21;455;1.7094354523809774
22;1975;1.7039911497732836
23;1395;1.6859797116769362
24;1915;1.6357461823496524
25;465;1.601665993740102
26;2435;1.584688807196735
27;1335;1.5631528560409362
28;1985;1.5596721798535826
29;1405;1.5258456681893287
30;475;1.501461990631357
31;1845;1.500440998453696
32;1855;1.4910620837121331
33;1835;1.4452616101486166
34;1825;1.4291796706187563
35;1865;1.4215957567491433
36;1995;1.3999842817351253
37;485;1.3977044046423588
38;2425;1.3587342175300654
39;1415;1.3435555124459946
40;735;1.3245372088336391
41;1815;1.3189115674946232
42;495;1.276357808395932
43;1875;1.274091086593431
44;1905;1.2677201165653569
45;2005;1.2655365184801604
46;1805;1.2002351748745963
47;2415;1.1682031868757532
48;2015;1.1562940370353993
49;555;1.1170502827889353
50;505;1.096669217647422
51;2025;1.0828460577092407
52;1425;1.0807297620219187
53;1795;1.0788933379544845
54;2035;1.0431387129624239
55;1325;1.0348599793026807
56;2045;1.0334337159682911
57;2055;1.014019249066314
58;565;1.0139604959095494
59;545;1.0043919933457834
60;2405;0.9957136540946029
61;2065;0.9658584317875741
62;1785;0.9381323298199976
63;1885;0.934001179997098
64;2075;0.9030808283519635
65;2395;0.85462549828155
66;2085;0.8499956449473886
67;1775;0.8380486015646355
68;535;0.8102345766594767
69;575;0.8055125064159057
70;2095;0.8033029541375967
71;1435;0.7951509136019452
72;1315;0.7854632848563168
73;2385;0.7765858178117292
74;1765;0.7744975986117267
75;2105;0.7620733784351086
76;515;0.7446429816316502
77;2375;0.7321484037368667
78;2115;0.7258756343096183
79;1305;0.7078722739952147
80;2365;0.7075162104315657
81;1755;0.7054484862529163
82;685;0.7020722609852916
83;585;0.6938241578895535
84;2125;0.688715003322445
85;2355;0.676998298817061
86;1295;0.67199767921774
87;2335;0.6599798743263372
88;2345;0.6594043385774302
89;2135;0.6577109155996868
90;2325;0.6568416434059737
91;675;0.6527034772289797
92;595;0.641395074275281
93;1285;0.6402809017339613
94;695;0.6373040382919526
95;2145;0.6366226604195859
96;1015;0.6308987105337378
97;2315;0.6287964826473044
98;1165;0.6234658005171282
99;1155;0.6225299952658094
100;1535;0.621757133882588
101;2155;0.6208376979793352
102;1745;0.6201711562821238
103;1545;0.6177268250432681
104;1525;0.613117446461985
105;1085;0.6118178921028968
106;1275;0.6108365901480947
107;605;0.6107724065517456
108;765;0.6105535426343384
109;1555;0.6084135543300434
110;665;0.6066030716658835
111;1515;0.6061231399033608
112;2165;0.6054674395733767
113;1035;0.6046794486323215
114;1055;0.6036946566596985
115;1075;0.6036067482957647
116;1565;0.602646017900655
117;1025;0.6026197130749774
118;1005;0.602580708090023
119;1735;0.6018623610997074
120;1065;0.6016662780641253
121;2285;0.6008812994935977
122;1045;0.5972575829852131
123;1725;0.5953490402950132
124;1095;0.5940156881708591
125;1175;0.5909996704321039
126;1445;0.5907582507300154
127;1575;0.5895018069737893
128;2295;0.5892434248993399
129;2305;0.5882184295029258
130;1265;0.5872080237464959
131;2175;0.5838632025836328
132;2235;0.5838562507074271
133;655;0.5832454460403457
134;2245;0.5827737809053072
135;1505;0.5815332853577304
136;1255;0.5753817786159634
137;1105;0.5728318189171027
138;1185;0.5704491730261015
139;1245;0.5677411103668469
140;615;0.5676955202220155
141;995;0.5666475912870891
142;2275;0.5663462865774185
143;1235;0.5633512888823603
144;645;0.5632082631942651
145;1225;0.563147728305567
146;2225;0.5622449756727793
147;1195;0.5602736801924313
148;1215;0.5586370069199652
149;2255;0.5570978004155934
150;775;0.5567662174793263
151;625;0.5558202377629182
152;1205;0.5554822217432437
153;1585;0.5529096127740734
154;2185;0.5524832749902694
