modelo;modo;genotipo;fold;accuracy;precision;recall;f1_score;kappa;auc_roc
pls_da;por_genotipo;BR16;1;0.8764044943820225;0.8269230769230769;0.9555555555555556;0.8865979381443299;0.7523399949405515;0.9292929292929293
pls_da;por_genotipo;BR16;2;0.8681318681318682;0.8541666666666666;0.8913043478260869;0.8723404255319149;0.736104398260029;0.9333333333333332
pls_da;por_genotipo;BR16;3;0.8764044943820225;0.8541666666666666;0.9111111111111111;0.8817204301075269;0.7525903462218853;0.9338383838383838
pls_da;por_genotipo;BR16;4;0.8876404494382022;0.8695652173913043;0.9090909090909091;0.8888888888888888;0.7753659767794043;0.9247474747474748
pls_da;por_genotipo;BR16;5;0.8333333333333334;0.7959183673469388;0.8863636363636364;0.8387096774193549;0.6673238048299655;0.908102766798419
