modelo;modo;genotipo;fold;fpr;tpr;threshold
pls_da;por_genotipo;BR16;1;0.0;0.0;inf
pls_da;por_genotipo;BR16;1;0.0;0.022222222222222223;0.6495768325143361
pls_da;por_genotipo;BR16;1;0.0;0.4444444444444444;0.5720893551379262
pls_da;por_genotipo;BR16;1;0.045454545454545456;0.4444444444444444;0.5686095041357426
pls_da;por_genotipo;BR16;1;0.045454545454545456;0.4666666666666667;0.5673347718377973
pls_da;por_genotipo;BR16;1;0.06818181818181818;0.4666666666666667;0.5650003273793699
pls_da;por_genotipo;BR16;1;0.06818181818181818;0.5555555555555556;0.5607653220578035
pls_da;por_genotipo;BR16;1;0.09090909090909091;0.5555555555555556;0.5585807307942517
pls_da;por_genotipo;BR16;1;0.09090909090909091;0.6888888888888889;0.5400299204548346
pls_da;por_genotipo;BR16;1;0.11363636363636363;0.6888888888888889;0.5385314125416163
pls_da;por_genotipo;BR16;1;0.11363636363636363;0.8;0.5314052400395054
pls_da;por_genotipo;BR16;1;0.13636363636363635;0.8;0.5294923317438676
pls_da;por_genotipo;BR16;1;0.13636363636363635;0.9555555555555556;0.5123414721304392
pls_da;por_genotipo;BR16;1;0.38636363636363635;0.9555555555555556;0.46979293863089583
pls_da;por_genotipo;BR16;1;0.38636363636363635;0.9777777777777777;0.464867116536827
pls_da;por_genotipo;BR16;1;0.4090909090909091;0.9777777777777777;0.46346886659541264
pls_da;por_genotipo;BR16;1;0.4090909090909091;1.0;0.4612997356206637
pls_da;por_genotipo;BR16;1;1.0;1.0;0.22855078470932783
pls_da;por_genotipo;BR16;2;0.0;0.0;inf
pls_da;por_genotipo;BR16;2;0.0;0.021739130434782608;0.6602016326556797
pls_da;por_genotipo;BR16;2;0.0;0.4782608695652174;0.5628751891411168
pls_da;por_genotipo;BR16;2;0.022222222222222223;0.4782608695652174;0.5612783785549504
pls_da;por_genotipo;BR16;2;0.022222222222222223;0.782608695652174;0.5362415794134475
pls_da;por_genotipo;BR16;2;0.06666666666666667;0.782608695652174;0.535161221774811
pls_da;por_genotipo;BR16;2;0.06666666666666667;0.8478260869565217;0.5237278410933748
pls_da;por_genotipo;BR16;2;0.08888888888888889;0.8478260869565217;0.5157713774135944
pls_da;por_genotipo;BR16;2;0.08888888888888889;0.8695652173913043;0.5128972087833891
pls_da;por_genotipo;BR16;2;0.1111111111111111;0.8695652173913043;0.5099396381818769
pls_da;por_genotipo;BR16;2;0.1111111111111111;0.8913043478260869;0.5092022454286462
pls_da;por_genotipo;BR16;2;0.26666666666666666;0.8913043478260869;0.4754758457424255
pls_da;por_genotipo;BR16;2;0.26666666666666666;0.9130434782608695;0.47489939481129667
pls_da;por_genotipo;BR16;2;0.3333333333333333;0.9130434782608695;0.46427293653165475
pls_da;por_genotipo;BR16;2;0.3333333333333333;0.9347826086956522;0.4641034802094451
pls_da;por_genotipo;BR16;2;0.4444444444444444;0.9347826086956522;0.44620520582006973
pls_da;por_genotipo;BR16;2;0.4444444444444444;0.9565217391304348;0.4392095746315908
pls_da;por_genotipo;BR16;2;0.6444444444444445;0.9565217391304348;0.414017354128373
pls_da;por_genotipo;BR16;2;0.6444444444444445;0.9782608695652174;0.413118651021292
pls_da;por_genotipo;BR16;2;0.6666666666666666;0.9782608695652174;0.4030457643054811
pls_da;por_genotipo;BR16;2;0.6666666666666666;1.0;0.40113539882775684
pls_da;por_genotipo;BR16;2;1.0;1.0;0.32509489361321
pls_da;por_genotipo;BR16;3;0.0;0.0;inf
pls_da;por_genotipo;BR16;3;0.0;0.022222222222222223;0.6654727285673167
pls_da;por_genotipo;BR16;3;0.0;0.4888888888888889;0.5731322622116113
pls_da;por_genotipo;BR16;3;0.022727272727272728;0.4888888888888889;0.5708917701143625
pls_da;por_genotipo;BR16;3;0.022727272727272728;0.5777777777777777;0.5637950402849377
pls_da;por_genotipo;BR16;3;0.045454545454545456;0.5777777777777777;0.5619316082564461
pls_da;por_genotipo;BR16;3;0.045454545454545456;0.8888888888888888;0.5205253123729974
pls_da;por_genotipo;BR16;3;0.09090909090909091;0.8888888888888888;0.515409263025577
pls_da;por_genotipo;BR16;3;0.09090909090909091;0.9111111111111111;0.5121733670903601
pls_da;por_genotipo;BR16;3;0.38636363636363635;0.9111111111111111;0.4730245259327196
pls_da;por_genotipo;BR16;3;0.38636363636363635;0.9333333333333333;0.47089898297576926
pls_da;por_genotipo;BR16;3;0.4090909090909091;0.9333333333333333;0.4667656392788675
pls_da;por_genotipo;BR16;3;0.4090909090909091;0.9555555555555556;0.46640198015553
pls_da;por_genotipo;BR16;3;0.5454545454545454;0.9555555555555556;0.4402103477835609
pls_da;por_genotipo;BR16;3;0.5454545454545454;0.9777777777777777;0.4388850468722859
pls_da;por_genotipo;BR16;3;0.8181818181818182;0.9777777777777777;0.3956716695110864
pls_da;por_genotipo;BR16;3;0.8181818181818182;1.0;0.39529334285139395
pls_da;por_genotipo;BR16;3;1.0;1.0;0.230893099755476
pls_da;por_genotipo;BR16;4;0.0;0.0;inf
pls_da;por_genotipo;BR16;4;0.0;0.022727272727272728;0.6491250577167426
pls_da;por_genotipo;BR16;4;0.0;0.4090909090909091;0.573574168155997
pls_da;por_genotipo;BR16;4;0.022222222222222223;0.4090909090909091;0.5683589490349255
pls_da;por_genotipo;BR16;4;0.022222222222222223;0.4772727272727273;0.5654270963407322
pls_da;por_genotipo;BR16;4;0.044444444444444446;0.4772727272727273;0.5600824344711167
pls_da;por_genotipo;BR16;4;0.044444444444444446;0.6590909090909091;0.5415538216927963
pls_da;por_genotipo;BR16;4;0.06666666666666667;0.6590909090909091;0.5406727582625639
pls_da;por_genotipo;BR16;4;0.06666666666666667;0.6818181818181818;0.5398432875256248
pls_da;por_genotipo;BR16;4;0.08888888888888889;0.6818181818181818;0.5383342061327138
pls_da;por_genotipo;BR16;4;0.08888888888888889;0.8863636363636364;0.5132852517839693
pls_da;por_genotipo;BR16;4;0.1111111111111111;0.8863636363636364;0.5123869768998299
pls_da;por_genotipo;BR16;4;0.1111111111111111;0.9090909090909091;0.5061214366810414
pls_da;por_genotipo;BR16;4;0.3333333333333333;0.9090909090909091;0.4764809466846263
pls_da;por_genotipo;BR16;4;0.3333333333333333;0.9318181818181818;0.47182484975467487
pls_da;por_genotipo;BR16;4;0.4222222222222222;0.9318181818181818;0.46782245337226336
pls_da;por_genotipo;BR16;4;0.4222222222222222;0.9545454545454546;0.4645364024785694
pls_da;por_genotipo;BR16;4;0.5777777777777777;0.9545454545454546;0.44199988593225675
pls_da;por_genotipo;BR16;4;0.5777777777777777;1.0;0.4334398549709684
pls_da;por_genotipo;BR16;4;1.0;1.0;0.32689452595280816
pls_da;por_genotipo;BR16;5;0.0;0.0;inf
pls_da;por_genotipo;BR16;5;0.0;0.022727272727272728;0.6728892272173018
pls_da;por_genotipo;BR16;5;0.0;0.36363636363636365;0.5771571551701515
pls_da;por_genotipo;BR16;5;0.043478260869565216;0.36363636363636365;0.5758271352843329
pls_da;por_genotipo;BR16;5;0.043478260869565216;0.5681818181818182;0.5587918188976267
pls_da;por_genotipo;BR16;5;0.06521739130434782;0.5681818181818182;0.558258550830283
pls_da;por_genotipo;BR16;5;0.06521739130434782;0.6590909090909091;0.5471719171475556
pls_da;por_genotipo;BR16;5;0.08695652173913043;0.6590909090909091;0.5440951688272052
pls_da;por_genotipo;BR16;5;0.08695652173913043;0.6818181818181818;0.5431531751436823
pls_da;por_genotipo;BR16;5;0.10869565217391304;0.6818181818181818;0.5392592300960967
pls_da;por_genotipo;BR16;5;0.10869565217391304;0.8863636363636364;0.5235154424728197
pls_da;por_genotipo;BR16;5;0.45652173913043476;0.8863636363636364;0.4702527714937162
pls_da;por_genotipo;BR16;5;0.45652173913043476;0.9772727272727273;0.45785607844969206
pls_da;por_genotipo;BR16;5;0.5;0.9772727272727273;0.4566182218361544
pls_da;por_genotipo;BR16;5;0.5;1.0;0.4388289739623742
pls_da;por_genotipo;BR16;5;1.0;1.0;0.21952406673285593
