modelo;modo;genotipo;fold;classe;precision;recall;f1-score;support
pls_da;por_genotipo;BR16;1;IRRIG;0.76;0.8636363636363636;0.8085106382978723;66.0
pls_da;por_genotipo;BR16;1;NIRRIG;0.8363636363636363;0.71875;0.773109243697479;64.0
pls_da;por_genotipo;BR16;1;accuracy;0.7923076923076923;0.7923076923076923;0.7923076923076923;0.7923076923076923
pls_da;por_genotipo;BR16;1;macro avg;0.7981818181818181;0.7911931818181819;0.7908099409976757;130.0
pls_da;por_genotipo;BR16;1;weighted avg;0.7975944055944056;0.7923076923076923;0.7910822594176787;130.0
pls_da;por_genotipo;BR16;2;IRRIG;0.7741935483870968;0.75;0.7619047619047619;64.0
pls_da;por_genotipo;BR16;2;NIRRIG;0.7575757575757576;0.78125;0.7692307692307693;64.0
pls_da;por_genotipo;BR16;2;accuracy;0.765625;0.765625;0.765625;0.765625
pls_da;por_genotipo;BR16;2;macro avg;0.7658846529814272;0.765625;0.7655677655677655;128.0
pls_da;por_genotipo;BR16;2;weighted avg;0.7658846529814272;0.765625;0.7655677655677655;128.0
pls_da;por_genotipo;BR16;3;IRRIG;0.7222222222222222;0.8125;0.7647058823529411;64.0
pls_da;por_genotipo;BR16;3;NIRRIG;0.7857142857142857;0.6875;0.7333333333333333;64.0
pls_da;por_genotipo;BR16;3;accuracy;0.75;0.75;0.75;0.75
pls_da;por_genotipo;BR16;3;macro avg;0.753968253968254;0.75;0.7490196078431373;128.0
pls_da;por_genotipo;BR16;3;weighted avg;0.753968253968254;0.75;0.7490196078431373;128.0
pls_da;por_genotipo;BR16;4;IRRIG;0.8;0.7619047619047619;0.7804878048780488;63.0
pls_da;por_genotipo;BR16;4;NIRRIG;0.7761194029850746;0.8125;0.7938931297709924;64.0
pls_da;por_genotipo;BR16;4;accuracy;0.7874015748031497;0.7874015748031497;0.7874015748031497;0.7874015748031497
pls_da;por_genotipo;BR16;4;macro avg;0.7880597014925373;0.7872023809523809;0.7871904673245206;127.0
pls_da;por_genotipo;BR16;4;weighted avg;0.7879656833940534;0.7874015748031497;0.7872432441941778;127.0
pls_da;por_genotipo;BR16;5;IRRIG;0.7058823529411765;0.7619047619047619;0.732824427480916;63.0
pls_da;por_genotipo;BR16;5;NIRRIG;0.7457627118644068;0.6875;0.7154471544715447;64.0
pls_da;por_genotipo;BR16;5;accuracy;0.7244094488188977;0.7244094488188977;0.7244094488188977;0.7244094488188977
pls_da;por_genotipo;BR16;5;macro avg;0.7258225324027916;0.7247023809523809;0.7241357909762304;127.0
pls_da;por_genotipo;BR16;5;weighted avg;0.7259795416898911;0.7244094488188977;0.7240673765155636;127.0
