posicao;banda_nm;vip
1;1376;1.9731499301153033
2;1719;1.7220630283707385
3;1709;1.7166087602600588
4;1369;1.715802121377254
5;1381;1.7094061217188554
6;1729;1.6502866062384445
7;1699;1.6493666559319229
8;1739;1.538993525149353
9;1689;1.5159484056957508
10;709;1.4995516986812008
11;1939;1.48894018131587
12;1929;1.4846352206963571
13;1949;1.4626176617894409
14;405;1.4516249088879603
15;1749;1.4316552220581766
16;1919;1.4290213401106655
17;719;1.4289072264464413
18;1959;1.4206037537683982
19;1679;1.3872937468266837
20;1969;1.377382111549761
21;415;1.3712565465927462
22;1979;1.3382447664014412
23;1759;1.3251833179912313
24;425;1.3221601814967134
25;1909;1.311610447825301
26;1669;1.3101612336395607
27;1989;1.3029403779913808
28;435;1.2746936544745793
29;1359;1.2684156202144148
30;1999;1.2684054422159958
31;1659;1.2462630722477226
32;2009;1.236150259002655
33;445;1.2277953195011584
34;1769;1.2176214380929737
35;1649;1.2068892443907342
36;1819;1.2027344519223013
37;2019;1.2003173111313628
38;455;1.1787721515912635
39;1829;1.1787300069925852
40;1809;1.1733481319182253
41;1779;1.172657890909038
42;1799;1.1695226397007852
43;1789;1.1647150876396422
44;2029;1.1617302477966494
45;1639;1.1615834601654897
46;465;1.139765536570856
47;1629;1.12141125871914
48;1899;1.1199864840002502
49;2039;1.1190333161884354
50;475;1.1053831899804785
51;1619;1.0740068509734644
52;2049;1.0720535398628843
53;1389;1.0701386287042849
54;485;1.0694787010367977
55;1609;1.018616908123393
56;495;1.0184737837504632
57;2059;1.0166725469077385
58;555;1.0030158231121442
59;685;0.996935523128485
60;1839;0.996462345901571
61;700;0.9937807704570746
62;675;0.9820386899503375
63;2447;0.9768458612015606
64;565;0.974993248192757
65;1349;0.9706015233612856
66;1599;0.9611199827648381
67;545;0.95455144574464
68;2069;0.9520593230339001
69;2439;0.948678454510926
70;665;0.9340657802984089
71;505;0.9291229740240106
72;1489;0.9252131227625265
73;1499;0.9221180857302474
74;2429;0.9214173498623579
75;1479;0.9196424094713578
76;1889;0.919361445954005
77;759;0.9133332938022345
78;1509;0.9093952680770566
79;749;0.9075148830021893
80;1849;0.9072323754680575
81;1469;0.9067959689891627
82;2419;0.901995145370271
83;575;0.897743662437067
84;2079;0.8924686956346157
85;1589;0.8922298590887412
86;1459;0.8871380642928898
87;2409;0.8837172971432887
88;769;0.883716450942735
89;1519;0.8836596910729944
90;2269;0.8820409524332192
91;2279;0.881875316942265
92;535;0.8792065373885612
93;655;0.8775150185821159
94;2259;0.870990283729019
95;2399;0.8686458754898243
96;2289;0.8674214777597967
97;779;0.8589488901058059
98;1449;0.8574777248512409
99;585;0.853552342907212
100;2299;0.8531594882005641
101;2389;0.8526870695377381
102;1529;0.8492565323742355
103;2249;0.848938180321651
104;789;0.8478014449904903
105;1399;0.8451534342628346
106;2089;0.8447771599672114
107;799;0.8427651175572033
108;2309;0.8413654692540454
109;809;0.8388168678330816
110;2379;0.8365582982003473
111;595;0.8333466160587404
112;819;0.8326745520450944
113;645;0.8312923989059038
114;2239;0.8300671881083224
115;1089;0.8246248284961566
116;1579;0.8242566806608698
117;1019;0.8236637443496481
118;1029;0.8230079935624952
119;1079;0.8226690670022649
120;829;0.8221984738899689
121;1069;0.8219663262387629
122;1009;0.8214854863185456
123;1049;0.821286277185613
124;1099;0.8212490741445558
125;2319;0.8211451529153176
126;1059;0.8209631595794813
127;1039;0.820824446688086
128;2369;0.820333043694763
129;2229;0.8202384143180773
130;999;0.8196779387450217
131;1439;0.8189580418254264
132;1859;0.818419190452891
133;2219;0.8172161602189864
134;2099;0.8143678549903944
135;2209;0.8143304662063612
136;989;0.813814261004429
137;605;0.8131266288341168
138;1109;0.8129395838259627
139;1339;0.8126028452039462
140;2199;0.8112162420565535
141;693;0.811007010869395
142;729;0.8107240406076254
143;839;0.8105957417525649
144;979;0.8092529997391127
145;2359;0.8091759691869097
146;969;0.8079099069889121
147;1539;0.8076385656933109
148;1409;0.8074966927507008
149;2189;0.8071931209878921
150;959;0.8063868866395462
151;525;0.8063223584645464
152;2329;0.8061570070724859
153;1119;0.8057690088825994
154;949;0.804934066303708
155;939;0.8045638234200364
156;1879;0.8039300184916665
157;635;0.8036242968309993
158;2179;0.8031597555663053
159;2159;0.803028710121052
160;929;0.8030219619604074
161;2169;0.80271760526768
162;919;0.8026891561269505
163;2149;0.8024959139425748
164;849;0.8023926881400754
165;625;0.8021899704236788
166;909;0.8016984761148912
167;515;0.8011204562101166
168;899;0.8009105764956546
169;2139;0.8008850680231088
170;2349;0.8007710162039079
171;615;0.7999829117745685
172;889;0.7998624041520198
173;2339;0.7996303602027098
174;1129;0.7991749837219129
175;879;0.7990687212515183
176;859;0.7988809891050769
177;869;0.7984343746977027
178;2109;0.7984236008749155
179;2129;0.7965692331773077
180;2119;0.7938567777637673
181;1159;0.7931520315365642
182;1169;0.7930659378988312
183;1139;0.7925554875988291
184;1179;0.7910637231430511
185;1429;0.7905765287488804
186;1419;0.7903566067499604
187;1149;0.7897222669602462
188;1189;0.7894024556552974
189;1199;0.7888114160046245
190;1209;0.7871691935316214
191;1289;0.7850018127570648
192;1219;0.7846321995961881
193;1279;0.783821898080562
194;1299;0.7828550020997389
195;1229;0.7824823836411067
196;1269;0.7823382854762385
197;1259;0.78145455469745
198;1239;0.7809153259774488
199;1249;0.7805383663262884
200;1569;0.7793332776284161
201;1309;0.7783814545943396
202;1549;0.7735167365494952
